D=0.0 mm^2/w,D=0.25 mm^2/w,D=0.5 mm^2/w,D=0.75 mm^2/w,D=1.0 mm^2/w
2936.41736859437,2555.031215470008,2586.0735523719195,3000.189961501993,3715.230664938106
2978.049471242357,2588.335950033308,2627.0481465187,3064.5778625029143,3815.384459245934
3020.335479477405,2622.146265830678,2668.976225201237,3130.99270176456,3919.086812750249
3063.289311000145,2656.4736916698844,2711.889243590823,3199.509100083587,4026.4661575521977
3106.9252712553707,2691.330107605441,2755.81981615478,3270.204349443859,4137.654881744447
3151.258065026015,2726.727756557756,2800.801759095912,3343.1584961242465,4252.789401849204
3196.302808402625,2762.679256358128,2846.8701342642744,3418.4544255669784,4372.010232789478
3242.075041141241,2799.1976122358537,2894.061294584431,3496.177948954912,4495.46205490148
3288.5907394229853,2836.2962297642825,2942.412931041698,3576.417891430733,4623.293777447418
3335.866329029076,2873.9889282832155,2991.964121270933,3659.266181873994,4755.658598037224
3383.918698945399,2912.289954815658,3042.7553797913333,3744.817944133073,4892.714057315154
3432.7652154111934,2951.213998497534,3094.8287099303416,3833.171589588482,5034.622088212813
3482.423736426847,2990.7762055395897,3148.2276574791213,3924.428910901496,5181.54905901421
3532.912626736215,3030.9921947413536,3202.997366121096,4018.695176777789,5333.665809420929
3584.250773299336,3071.8780735776595,3259.1846346737275,4116.079227549641,5491.1476787466245
3636.457601271851,3113.4504548788987,3316.837976181984,4216.693571352358,5654.17452530977
3689.553090507891,3155.726474126832,3376.0076788997567,4320.65448064086,5822.930736032012
3743.5577926036326,3198.723807388471,3436.7458691928405,4428.082088760905,5997.605225186534
3798.492848499197,3242.46068991122,3499.1065763938323,4539.100486256336,6178.391421176513
3854.380006656992,3286.9559354031567,3563.145799635526,4653.837816558904,6365.487240157979
3911.241641835068,3332.2289560230406,3628.9215766848993,4772.42637067089,6559.095045254062
3969.100774474492,3378.299783105315,3696.49405479463,4895.002680412825,6759.421590038658
4027.981090720185,3425.1890886460865,3765.925563583182,5021.707609769239,6966.677944896867
4087.906963095106,3472.918207576761,3837.2806899477855,5152.686443824555,7181.079404797131
4148.903471848084,3521.509160852701,3910.626355007087,5288.088974738994,7402.845376935803
4210.996426996004,3570.984679384969,3986.031893061766,5428.069584170752,7632.199246639075
4274.212391081451,3621.368228843891,4063.569132552066,5572.787321505662,7869.368219829968
4338.578702667303,3672.684035363835,4143.312478980736,5722.405977209068,8114.58314028988
4404.123500590084,3724.957112179257,4225.338999758504,5877.09415056668,8368.078279865626
4470.875748994241,3778.213287222653,4309.728510916696,6037.02531103155,8630.091099694866
4538.865263169798,3832.4792317156966,4396.563665618031,6202.377852343017,8900.861980446487
4608.122736216087,3887.7824897853234,4485.930044381884,6373.335138530223,9180.633919499453
4678.679766554484,3944.151509137113,4577.916246924439,6550.085540857454,9469.652192915808
4750.568886313236,4001.6156728187048,4672.613985497092,6732.822464710923,9768.163980003294
4823.823590607611,4060.205332106437,4770.118179588176,6921.74436536629,10076.417948213262
4898.478367738606,4119.951840548683,4870.527051833654,7117.054751513127,10394.66379608362
4974.568730333504,4180.887589199651,4973.94222496169,7318.962175346167,10723.15175191822
5052.131247451419,4243.046043077528,5080.468819574158,7527.680207963521,11062.132025897807
5131.203577676853,4306.461778880935,5190.215552544973,7743.427398738584,11411.854213348044
5211.824503223967,4371.170523997571,5303.294835790828,7966.427217255136,11772.566646952595
5294.033965073948,4437.209196838736,5419.822875144351,8196.907976313909,12144.51569579916
5377.873099167324,4504.615948533057,5539.919769032941,8435.102734433713,12527.94500928963
5463.384273672475,4573.430206012232,5663.709606638578,8681.249176181258,12923.094704137922
5550.61112735084,4643.692716520881,5791.32056518474,8935.589468571383,13330.200492926599
5639.598609038365,4715.445593581681,5922.885005966162,9198.370091684134,13749.492753001454
5730.39301826168,4788.732364445786,6058.539568705592,9469.841641547868,14181.195534857357
5823.042047006178,4863.598019057124,6198.425263788805,9750.2586032395,14625.525509613055
5917.594822651708,4940.089060557454,6342.687561895015,10039.879092055662,15082.690855691126
6014.101952089824,5018.253557357031,6491.476480504287,10338.964560513972,15552.890085414374
6112.615567034615,5098.141196793357,6644.946666726644,10647.779468854076,16036.310812902466
6213.189370536855,5179.803340397748,6803.257475859105,10966.59091662668,16533.128465402122
6315.878684708665,5263.293080786267,6966.573045036754,11295.668232888627,17043.50494100788
6420.740499663061,5348.66530018795,7135.062361302066,11635.282522467252,17567.58721662357
6527.833523669471,5435.976730619144,7308.899323372825,11985.706165721826,18105.505910969947
6637.218234522762,5525.286015708107,7488.26279634288,12347.212269219202,18657.37380845163
6748.956932119271,5616.653774168827,7673.336658501576,12720.074064759356,19223.28435074426
6863.113792228884,5710.142664917146,7864.309839406529,13104.56425424062,19803.31010403523
6979.75492144725,5805.81745381577,8061.376348290469,13500.954297949454,20397.50121093128
7098.948413306781,5903.745082027535,8264.735291825626,13909.513644001883,21005.88383711301
7220.764405518999,6003.994735948304,8474.590880208607,14330.508896858888,21628.458623848088
7345.275138314245,6106.637918682071,8691.152420464416,14764.202923092613,22265.199158447344
7472.555013837399,6211.748523011208,8914.6342958002,15210.853892898996,22916.05047563587
7602.680656550353,6319.402905804183,9145.25592976723,15670.714256241092,23580.92760358855
7735.730974583219,6429.679963791588,9383.24173391352,16144.029652969728,24259.71416902037
