D=0.5,D=0.6,D=0.7,D=0.8,D=0.9
1.7401393111619194,1.7390415563530144,1.7379927483261368,1.736988781179832,1.7360259922986931
1.81312445524222,1.811889477443446,1.8107109333140243,1.8095839642037703,1.8085042512871234
1.88671105507305,1.8853262238655435,1.8840061900760336,1.8827452335356996,1.88153828746232
1.9608737904958105,1.9593256878748944,1.9578516968691115,1.956445115294787,1.9551000272739139
2.03558932794625,2.033863718179207,2.032222562274167,2.030658042949838,2.0291632840732916
2.110836234966858,2.108918033580053,2.107095738107364,2.105360269603484,2.103703669852258
2.186594900051227,2.184468141900465,2.1824499375787068,2.180529785491605,2.1786985121707847
2.262847457445528,2.2604952638209683,2.2582655583186586,2.2561462403173973,2.2541267758923254
2.339577716573088,2.336982261287372,2.33452460993408,2.3321908700798977,2.3299689893855353
2.416771095783733,2.4139135701891097,2.411210645790188,2.408646428092126,2.406207174886394
2.4944145601608025,2.49127513703806,2.48830869874616,2.485497119914776,2.4828247827454635
2.5724965631462404,2.569054359405057,2.5658052205992314,2.5627285419585037,2.559806629311986
2.651006991768462,2.6472400298954577,2.643688025016084,2.6403276235316944,2.6371388382302685
2.729937115279245,2.725822283466481,2.7219462337515594,2.718282572131697,2.714808784944779
2.8092795370251133,2.80479254790806,2.800570225973583,2.7965828217962074,2.792805044228984
2.8890281493958767,2.884143497325921,2.879551590529978,2.8752189843481823,2.8711173405694894
2.9691780917084314,2.963869008480837,2.958883081007911,2.9541828033825124,2.9497365012518206
3.0497257108979063,3.043964119851709,3.038558573450213,3.033467110856076,3.0286544120073886
3.1306685249008823,3.124424993302524,3.1185730266050005,3.113065786154777,3.1078639750930535
3.2120051886269625,3.2052488782445008,3.1989224445960565,3.1929737175220283,3.1873590696853995
3.2937354624255346,3.286434078194981,3.279603841911437,3.2731867657429468,3.26713451448149
3.375860182964285,3.367979919644012,3.3606152106169,3.353701729987462,3.347186032406624
3.458381236445017,3.449886723148216,3.441955489709106,3.4345163157236644,3.4275102173375904
3.54130153409068,3.532155776579491,3.523624536531219,3.5156291046201624,3.5081045027571567
3.6246249898452976,3.6147893104634914,3.6056231001805954,3.5970395263630444,3.5889671322621752
3.708356500235841,3.6977904753497257,3.687952796844818,3.678747832319327,3.670097131853775
3.7925019263519615,3.781163321161533,3.7706160870084,3.760755070984581,3.7514942839436993
3.877068077906084,3.864912778480283,3.853616254478154,3.843063065157812,3.83315910301602
3.962062699342597,3.9490446417238414,3.936957387180576,3.9256743907916767,3.915092812888233
4.047494457970879,4.033565554184805,4.020644359689538,4.008592357470802,3.9972973255201745
4.133372934102682,4.118482994899136,4.104682817447363,4.091820990475339,4.079775221323325
4.219708613180005,4.203805267320886,4.189079162646815,4.175365014391042,4.162529730926929
4.306512879885044,4.289541489783381,4.273840541745804,4.25922983823101,4.245564718360965
4.393798014229184,4.375701587731954,4.358974834590732,4.343421542037961,4.328884665619406
4.481577189623287,4.462296287717804,4.444490645128319,4.427946864939404,4.412494658570407
4.569864472936729,4.549337113146968,4.53039729368957,4.512813194631441,4.496400374183105
4.658674826557936,4.636836381782778,4.616704810833267,4.598028558270173,4.580608069043611
4.748024112474312,4.724807205004439,4.70342393273995,4.683601614752777,4.665124569135498
4.837929098394781,4.813263488828689,4.790566098150962,4.769541648373376,4.749957260862792
