D=0.5,D=0.6,D=0.7,D=0.8,D=0.9
100.0,100.0,100.0,100.0,100.0
99.96720416,99.96720416,99.96720416,99.96720416,99.96720416
99.78802653301749,99.78802653301749,99.78802653301749,99.78802653301749,99.78802653301747
99.61812192032876,99.61812192032876,99.61812192032876,99.61812192032876,99.61812192032875
99.4568764879186,99.4568764879186,99.4568764879186,99.4568764879186,99.4568764879186
99.30294599894764,99.30294599913267,99.30294599931771,99.30294599950274,99.30294599968778
99.15523561576002,99.15523561844384,99.15523562112485,99.155235623803,99.15523562647837
99.01289825418948,99.01289826877192,99.01289828331343,99.01289829781405,99.01289831227385
98.8752713479864,98.87527139957577,98.87527145092372,98.87527150203152,98.87527155290033
98.7418261292626,98.74182627122958,98.7418264122646,98.74182655237524,98.74182669156919
98.61213203413963,98.61213236462662,98.6121326923242,98.61213301726455,98.6121333394796
98.48583200625734,98.48583268850972,98.48583336373908,98.48583403204958,98.48583469354406
98.36262511722036,98.36262640351217,98.36262767421292,98.36262892960526,98.36263016996662
98.24225408929432,98.24225634816246,98.2422585755899,98.24226077224888,98.24226293879654
98.12449615383794,98.12449990031072,98.12450358801505,98.12450721839669,98.1245107928632
98.00915622548656,98.00916215398009,98.00916797918094,98.0091737039592,98.00917933109737
97.89606171710813,97.89607073666548,97.89607958368867,97.8960882635145,97.89609678129558
97.7850585399504,97.78507181150805,97.78508480696574,97.78509753572168,97.78511000681222
97.67600797524368,97.6760269506239,97.67604550003898,97.6760636392948,97.67608138352637
97.56878419701285,97.56881065936044,97.56883648495705,97.56886169935729,97.56888632693125
97.46327228869066,97.4633083940911,97.46334357349728,97.46337786683752,97.46341131203455
97.35936663915942,97.35941495919803,97.35946196483007,97.3595077166044,97.35955227179585
97.2569696338508,97.25703319889432,97.25709493781574,97.25715494004268,97.25721328982704
97.1559905777968,97.15607292079942,97.15615277487092,97.15623026902986,97.15630552434138
97.05634480282453,97.05645000348257,97.05655186964124,97.05665058357287,97.05674631563276
96.95795292225505,96.95808565135388,96.95821398188096,96.9583381665274,96.9584584405283
96.86074020472128,96.86090576853846,96.86106561119468,96.86122007707404,96.86136948550818
96.76463604489908,96.76484042954576,96.7650374674722,96.76522762080106,96.76541131635936
96.66957351361992,96.66982342922024,96.67006402051987,96.67029589891344,96.67051962689939
96.57548897340686,96.57579189803236,96.57608311496368,96.57636342265924,96.57663355287524
96.48232174823548,96.48268597152632,96.48303563925576,96.48337178181924,96.4836953398961
96.39001383846814,96.39044850488898,96.3908652397628,96.39126535825062,96.39165005640317
96.29850967359818,96.29902482528983,96.29951807259906,96.29999107716044,96.30044534436182
96.20775589677548,96.20836251597667,96.20894258720112,96.20949819011554,96.21003120169335
96.11770117614836,96.11841122717472,96.11908933670315,96.1197380848588,96.12035979152385
96.02829603891207,96.02912250969108,96.02991081102492,96.03066411785208,96.03138527417879
95.9394927246431,95.94044966781446,95.94136128927224,95.94223146615444,95.94306365853889
95.8512450550596,95.85234762866132,95.85339670861012,95.85439699580348,95.8553526699307
95.76350831780648,95.76477282557632,95.76597454722472,95.76711914432198,95.76821163218082
95.67623916223944,95.67768309357108,95.67905371936584,95.68035781534942,95.68160136183717
95.5893955054941,95.59103757509553,95.59259448077142,95.59407428370434,95.5954840728689
95.50293644738257,95.50479663469328,95.50655834303268,95.5082311094421,95.50982329041315
95.41682219287664,95.41892178130718,95.4209079956714,95.42279205968474,95.42458377234928
95.33101398111468,95.33337559718004,95.33560723488156,95.3377220371791,95.33973143766008
95.2454740200216,95.24812167244713,95.25062089803592,95.2529870146886,95.2552333006888
95.1601654257581,95.16312454464264,95.16591480318657,95.16855397445114,95.1710574105271
95.07505216632336,95.07834964245173,95.08145569289428,95.08439085204203,95.08717279487566
94.99009900872672,94.99376323312876,94.99721118181358,95.00046648407206,95.00354940780983
94.905271469222,94.90933237308222,94.913149707537,94.91675055922737,94.92015808095975
94.82053576616435,94.82502486119124,94.8292404842686,94.83321357222444,94.83697047768007
