changing_M_i_at_271.0,changing_M_i_at_283.0,changing_M_i_at_300.0
1.0768325499670328,1.0761952556363916,1.0753820986891587
0.9728667266972542,0.9728658124724464,0.9728646295997015
0.9297177561432598,0.9297156223313888,0.9297128738155218
0.8891719997780012,0.8891684353226675,0.8891636788498943
0.8509021078353688,0.8508973302340055,0.8508842733681357
0.8146563577308882,0.8147545007761203,0.8146348923365963
0.7790773559451416,0.7822961817673157,0.7809782885545606
0.7238623262366105,0.768688746521971,0.761232551835638
0.6335759668053088,0.8785206487638041,0.8449822939173357
1.0230384554523502,0.4933077565709098,0.44576767192489863
0.6975526407675726,0.4595518647753433,0.38003696395920844
0.339350794168408,0.982741196598473,0.4552497409297668
0.584353689319636,0.3207477454649362,0.7292052584062447
0.3061346800061044,0.5276213397624969,0.29044804924942735
0.5642221607506145,0.2821677562297306,0.957841071590212
0.2439150425380511,0.5449543166593748,0.2546089860448776
0.7741067496670471,0.2312344710869124,0.8587329672387615
0.2416945029736964,0.651541223123337,0.24218938057911646
0.6846413585664715,0.2206887215272456,0.7453745471603443
0.2606897740579796,0.6217792204496871,0.22554304294378025
0.5581200868766469,0.215122806548784,0.5193127133084003
0.246096502126219,0.4094908687639269,0.24668945709895465
0.3820392470126602,0.2953798117953576,0.3132964416222707
0.2969106431580652,0.297346630481957,0.2939415854318127
0.2739002416794298,0.2737101143562102,0.2734103756368526
0.2548043635714257,0.2546074469921537,0.25435485999568636
0.2383568092754473,0.2381699612305138,0.23793090989761922
0.2241207793433338,0.2239449184061969,0.22372004063385717
0.2116969104838823,0.211531723945872,0.2113205739071569
0.2007544021707688,0.2005991169560952,0.20040067800720576
0.1910306756998479,0.1908843907098625,0.19069749219259752
0.1823197061759413,0.1821815375412276,0.18200503720004704
0.1744594752409846,0.1743286123831985,0.1741614658050744
0.1673215070599845,0.1671972284931773,0.16703850785674526
0.1608028280850457,0.1606845000524537,0.16053339145752138
0.1548199652539206,0.1547070337905217,0.15456282651728412
0.1493044976833632,0.1491964788309716,0.14905855244764293
0.1441997501950724,0.1440962203827494,0.14396403219698106
0.1394583166348894,0.1393589039947485,0.13923197778512778
0.1350401863220672,0.1349445631533214,0.13482247942309522
0.1309113114498618,0.1308191878056024,0.13070157550724815
0.1270424996699562,0.12695361795017,0.12684014751992562
0.1234085488867291,0.1233226792966232,0.1232130568111164
0.1199875643508429,0.1199045010877517,0.1197984633629008
0.1167604144010166,0.1166799724482255,0.1165772829215288
0.1137102927357605,0.1136323051594393,0.11353275042069692
0.1108223633440652,0.1107466790066765,0.11065006586485168
0.1080834701755289,0.108009951794238,0.10791610478803822
0.105481897966787,0.1054104204582665,0.10531917973476755
0.1030071738308589,0.1029376228945133,0.10284884239398158
0.1006499015851471,0.1005821724855016,0.10049571838185783
0.0984016225696303,0.0983356190857078,0.09825136844122591
0.0962546980498757,0.0961903315651226,0.09610817116537089
0.0942022093241276,0.0941393980351032,0.09405922337613498
0.092237872441785,0.0921765406675967,0.09209825507225158
0.0903559650515506,0.0902960426290859,0.09021955647321359
0.0885512633746818,0.0884926851271811,0.08841791515980195
0.0868189876741562,0.0867616929427146,0.08668856168676665
0.0851547548878072,0.0850986871170631,0.08502712233952317
0.0835545373304519,0.0834996437010995,0.08342957794304687
0.0820146265600678,0.081960857661967,0.08189222782060167
0.0805316016563686,0.0804789111969707,0.08041165815282351
0.0791023012844478,0.0790506458280335,0.07898471411160371
0.07772379901764,0.0776731377515278,0.07760847524442224
0.0763933814767538,0.0763436760011806,0.07628023366753357
0.0751085289113815,0.0750597430502225,0.07499747469477003
0.0738668979055257,0.0738189975354037,0.07375785958507636
0.0726663059368951,0.0726192588325657,0.07255921013889423
0.0715047175584743,0.0714584932526486,0.07139949491263076
0.0703802320038321,0.0703348016598376,0.07027681685321895
0.069291072045339,0.0692464083412236,0.06918940218240906
0.0682355739578071,0.0681916509806659,0.06813559038369878
0.0672121784597933,0.0671689716092465,0.06711382516448529
0.0662194225217178,0.0661769084215978,0.06612264628288823
0.0652559319441592,0.0652140883615787,0.06516068214285649
0.0643204146220568,0.0642792203931211,0.06422664307350934
0.0634116544209891,0.0633710893825074,0.06331931521907913
0.0625285056007934,0.0624885505274097,0.06243755497487717
0.0616698877295652,0.0616305242757987,0.06158028391247588
0.060834781037842,0.0607959916845798,0.060746484144034704
0.0600222221686343,0.0599839901736691,0.0599351940815445
0.0592313002840395,0.0591936096362884,0.059145504551825816
0.0584611534936274,0.0584239888707052,0.05837655523255584
0.057710965573645,0.0576743123024993,0.05762753137844484
0.0569799629494916,0.056943806969836,0.056897660810086514
0.0562674119168802,0.0562317397471889,0.05618621114095212
0.0555726160797127,0.0555374147855628,0.055492487220612195
0.0548949139850232,0.0548601711495906,0.05481582877458502
0.0542336769373335,0.0541993806338684,0.05415560822320131
0.0535883069766117,0.0535544457427355,0.053511228663709394
0.0529582350055722,0.0529247978192514,0.0528821220013954
0.0523429190534943,0.0523098953105607,0.05226774721692348
0.0517418426649914,0.0517092221580912,0.05166758875835817
0.0511545134032591,0.0511222863021207,0.05108115504741688
0.0505804614583558,0.0505486182912794,0.05050797709053146
0.0500192383519378,0.0499877699884157,0.04994760718615835
0.0494704157306773,0.0494393133650618,0.049399617720583947
0.0489335842413061,0.0489028393774514,0.04886360004518433
0.0484083524808607,0.048377956917668,0.04833916342872719
0.0478943460162857,0.0478642918340883,0.047825934078890284
0.0473912064680681,0.0473614860157993,0.04732355422767431
