evolving_sym_D_1.0_ooo,evolving_asym_D_1.0_oor,evolving_asym_D_1.0_orr,evolving_sym_D_1.0_rrr
100.0,100.0,100.0,100.0
99.98360208,99.98360208,99.795026,99.79502600000001
99.8934722900133,99.89158683843884,99.52179801673785,99.5168766530474
99.8039498534431,99.79841594080617,99.25449274999444,99.2399334110664
99.71668115049596,99.70585005707996,98.9944310285818,98.96570446455334
99.63179415903863,99.61412337083192,98.74143663282132,98.69418438817428
99.54915906230303,99.52320482006324,98.49509820265808,98.42511767041005
99.46860051040622,99.43301093873008,98.25497983851174,98.15821076405538
99.38994752665631,99.34345628746902,98.02066914800749,97.89318142021011
99.31304558821198,99.25446601046316,97.79178761124922,97.62977020213421
99.23775820792603,99.16597785180718,97.56799062891076,97.36774156298088
99.1639655065026,99.07794112565335,97.3489647273562,97.10688197728734
99.09156208080528,98.99031495006922,97.13442420453192,96.84699742261141
99.02045490270176,98.90306648232428,96.92410793078297,96.58791093590067
98.95056146299896,98.81616937294068,96.71777650217508,96.32946045095001
98.8818081971426,98.72960247754956,96.51520976899783,96.07149694711102
98.81412917072612,98.64334880665254,96.31620470591558,95.8138828821819
98.7474649872176,98.55739467750205,96.12057357650598,95.55649086784186
98.68176187996352,98.47172903176352,95.92814234608292,95.29920254645253
98.6169709550804,98.38634288700936,95.7387493024513,95.04190763320874
98.55304755740062,98.30122889550964,95.55224385076404,94.78450309363629
98.48995073682346,98.21638098885018,95.36848545462335,94.52689243196633
98.42764279682572,98.1317940912078,95.18734270062576,94.26898507058728
98.36608891048392,98.04746388761932,95.00869246769072,94.0106958045761
98.30525679223923,97.9633866363797,94.83241918585554,93.75194431834885
98.24511641592532,97.8795590169203,94.65841417189776,93.49265475387897
98.18563977139117,97.79597800626752,94.486575031299,93.23275532183777
98.1268006534899,97.7126407785596,94.3168051177931,92.97217794851795
98.06857447834658,97.62954462318947,94.14901304313936,92.71085795259441
98.01093812273024,97.54668687800536,93.98311223089684,92.4487337467235
97.95386978308682,97.46406487468556,93.81902050890298,92.18574655973363
97.89734885137784,97.3816758939535,93.6566597359221,91.92184017575822
97.84135580534642,97.29951712873566,93.49595545855992,91.65696068713707
97.78587211121967,97.2175856537192,93.33683659506444,91.39105625828832
97.730880137173,97.13587840004948,93.17923514307286,91.1240768980491
97.67636307614188,97.0543921341384,93.02308590873392,90.85597423821395
97.62230487678217,96.973123439741,92.86832625494796,90.58670131617585
