evolving_sym_D_1.0_ooo,evolving_asym_D_1.0_oor,evolving_asym_D_1.0_orr,evolving_sym_D_1.0_rrr
4.0,4.0,50.0,50.0
4.0,4.46,48.7970494,50.0
4.0,4.8913599071002,47.65797254273351,50.02364887525
4.000000260715309,5.295960035341508,46.58696592179484,50.078684835132485
4.000003817658003,5.675642469482821,45.579613822973045,50.16403596079438
4.0000169259819485,6.032120141481406,44.63164106222811,50.278489835432715
4.000048516863548,6.366984721853863,43.73906855426692,50.42087209595802
4.000109720875058,6.681715721054792,42.89821805777014,50.59007403005264
4.000213474134204,6.97768903717711,42.10569376051611,50.78505500441571
4.000374193066395,7.256184786239214,41.35836021299641,51.00483922752417
4.000607503884154,7.518394460929477,40.65332092079734,51.24851136524139
4.000930015828154,7.765427490810617,39.98789861130842,51.515212237875865
4.001359129783492,7.998317271822618,39.35961731875059,51.80413492967253
4.001912875822628,8.218026722934331,38.7661861859023,52.11452136926811
4.002609774654159,8.425453418594332,38.20548482001048,52.44565935614888
4.003468719014141,8.621434338125754,37.67555003713462,52.796879986597894
4.004508871830284,8.806750267253852,37.17456384318852,53.16755543181112
4.005749578593906,8.982129882228303,36.7008425177283,53.55709702653094
4.007210291841848,9.148253543212192,36.25282668363408,53.96495363362888
4.00891050601664,9.305756820528035,35.82907226096268,54.3906102568309
4.010869701263622,9.45523377480816,35.42824221623754,54.83358687971744
4.0131072949566375,9.597240009967312,35.049099029482285,55.29343751419623
4.015642599932567,9.732295516108122,34.69049781068066,55.76974944594267
4.0184947885691855,9.860887317916642,34.35138000533263,56.26214266797085
4.021682861967872,9.983471942755283,34.030767635615504,56.77026949667428
4.0252256236081845,10.100477721475585,33.727758029547466,57.29381436747872
4.029141656929366,10.212306933923935,33.44151899565068,57.83249380977921
4.033449306367968,10.319337810177288,33.17128440505177,58.38605660317289
4.03816666144329,10.421926397704649,32.916350146844266,58.95428411921572
4.0433115435355305,10.520408303890576,32.6760704259553,59.53699085508322
4.048901495046887,10.615100322666647,32.44985437577685,60.1340251676508
4.054953770674673,10.706301953367804,32.237162960496775,60.74527021867119
4.061485330558979,10.794296819354225,32.037506144443775,61.370645143952736
4.068512835096224,10.879353993410511,31.850440307882376,62.010106461768
4.076052641234961,10.96172923644666,31.6755658905912,62.663649738179416
4.084120800091975,11.04166615557548,31.51252524625834,63.33131152958977
4.092733055745666,11.119397287225144,31.361000692254404,64.01317162563933
4.101904845080189,11.195145110559874,31.22071274071687,64.70935561861018
4.111651298568344,11.269122996123876,31.091418498115534,65.42003782878987
4.121987241893855,11.341536094291024,30.97291022158314,66.14544461882227
4.132927198324905,11.412582167793218,30.86501402129976,66.88585813396116
4.1444853917606,11.482452372312048,30.76758869912568,67.64162050937271
4.156675750380757,11.551331988849576,30.68052471449443,68.41313859023124
4.169511910837114,11.61940111134322,30.60374326931373,69.20088921534708
4.18300722293084,11.686835292755587,30.53719550428472,70.00542512047598
4.197174754727333,11.753806152651302,30.480861799644813,70.82738152330508
4.212027298064616,11.820481949068322,30.4347511738726,71.66748345840027
4.227577374416474,11.887028117300089,30.3989007743694,72.52655393713565
4.243837241075718,11.95360777802581,30.37337545455464,73.40552301479305
4.2608188976267645,12.020382217058785,30.358267432185883,74.30543785458833
4.278534092680148,12.087511338825877,30.35369602404105,75.22747388629524
4.29699433084458,12.155154095544496,30.35980745238389,76.17294716531053
4.316210879914941,12.223468893925864,30.376774718875406,77.14332804630858
4.336194778256966,12.292613981104706,30.404797541796256,78.14025629388938
4.35695684237164,12.362747811374833,30.444102352609825,79.16555776058549
4.378507674624209,12.434029395197117,30.4949423480235,80.22126276993134
4.400857671124528,12.506618631840707,30.55759759379864,81.30962634857785
4.4240170297470165,12.580676626919196,30.63237517661819,82.4331504560934
4.447995758279927,12.65636599599096,30.719609400345945,83.59460836340529
4.472803682694903,12.733851155306228,30.819662023003733,84.79707132988385
4.49845045552896,12.813298600702543,30.932922530752936,86.04393772370054
4.524945564372068,12.894877175574807,31.059808445095207,87.33896471886085
4.552298340454427,12.978758328775736,31.200765659404595,88.68630268344653
4.580517967328398,13.065116363237058,31.35626880077014,90.09053234492784
4.609613489640796,13.154128676041186,31.52682161296465,91.556704777296
4.639593821991942,13.245975990616596,31.71295735616304,93.09038419807233
4.670467757878512,13.340842581678482,31.91523921881247,94.69769348725146
4.702243978717763,13.438916493488366,32.134260736808145,96.38536224059303
4.734931062951232,13.540389751962731,32.37064621485425,98.160777041411
4.768537495226503,13.645458571121043,32.62505114459021,100.03203347253347
4.803071675655999,13.754323554327598,32.8981626137411,102.00798918729737
4.83854192915221,13.867189890749607,33.19069970020913,104.09831710883469
4.87495651483907,13.984267547425462,33.50341384466456,106.31355752399615
4.912323635539557,14.105771457312333,33.8370891948217,108.66516747599869
4.950651447339857,14.231921703661069,34.192542914204004,111.16556543342477
4.989948069230749,14.362943701048676,34.57062544781572,113.82816871992728
5.03022159282708,14.49906837338437,34.97222073675272,116.66742062994138
5.071480092166482,14.640532329194428,35.39824637340755,119.69880353742668
5.113731633588671,14.787578034483596,35.849653688562206,122.93883364156528
5.156984285696908,14.940453983466684,36.32742776132371,126.40503231051763
5.201246129403388,15.099414867463048,36.832587342553246,130.1158683207894
5.246525268060519,15.264721742248886,37.36618468217844,134.0906647018207
5.2928298376802445,15.436642194167693,37.92930525057314,138.34946345995886
5.340168017243741,15.615450505307347,38.52306734405102,142.91284127283268
5.388548039103981,15.80142781806352,39.14862156446287,147.80166943767105
5.437978199483859,15.994862299422794,39.80715016292564,153.0368120697361
