evolving_sym_D_1.0_ooo,evolving_asym_D_1.0_oor,evolving_asym_D_1.0_orr,evolving_sym_D_1.0_rrr
0.0,0.0,0.0,0.0
0.01639792,0.01639792,0.204974,0.204974
0.1062856850832263,0.1081712956012417,0.4753718126332785,0.4802967151127204
0.1942396818360826,0.199747971553087,0.7361086834622936,0.7506198276655895
0.2786435128878679,0.289373254668956,0.9859925822019696,1.0145080060789473
0.3594227866418487,0.3768444143306279,1.2253451253044063,1.2720587213338785
0.4367617535388419,0.462226546735194,1.454718696657891,1.5236175929670197
0.5108872546505371,0.5456358165130485,1.6746826009974218,1.7695629463565865
0.5820182140382077,0.6271883064263439,1.8857747342458853,2.010256052890018
0.6503536988642915,0.7069874910888678,2.0884916101481967,2.2460298694089373
0.7160716511107604,0.7851224315968621,2.2832888474381905,2.477188362153503
0.7793306447180629,0.8616690392906413,2.4705844975471543,2.7040087799115353
0.8402723181401951,0.9366920540914964,2.65076288889734,2.926744539834204
0.8990237383853464,1.0102469896924555,2.8241782657405308,3.1456279932888127
0.95569948334553,1.082381829179305,2.9911580262100723,3.360872867332887
1.0104034101813877,1.1531384360516332,3.152005541978664,3.572676356294631
1.063230136577814,1.222553705001761,3.3070025984563216,3.781220895433982
1.114266276885047,1.290660492281873,3.4564115077211723,3.9866756626964333
1.1635914748551075,1.357488365410923,3.600476944550247,4.189197853399408
1.211279269490423,1.423064206970266,3.7394275495133207,4.388933766840997
1.2573978244041335,1.4874127012827787,3.873477335995109,4.586019737197669
1.3020105454433633,1.5505567272636935,4.002826931556851,4.780582935032207
1.3451766065422577,1.612517676071326,4.127664678591874,4.972742060630275
1.386951399869718,1.6733157083943573,4.248167614760876,5.162607946221463
1.4273869232101342,1.7329699631843374,4.364502350082473,5.350284080795464
1.4665321150287554,1.791498727244134,4.47682585465182,5.535867068549827
1.5044331456997135,1.8489195731896968,4.5852861686255455,5.7194470298671805
1.5411336718066584,1.905249471807384,4.690023044228085,5.901107952002995
1.576675059176572,1.960504883646233,4.791168528008336,6.0809279952781035
1.6110965793079512,2.0147018337460816,4.888847490331896,6.25897975944065
1.6444355830515127,2.0678559726552344,4.983178108074605,6.435330513933031
1.6767276547531915,2.119982626294402,5.074272305642034,6.610042395026306
1.7080067495430529,2.171096836744785,5.162236158741478,6.783172572132735
1.7383053160246362,2.2212133956527635,5.247170264749919,6.9547733850493065
1.7676544062675503,2.2703468716323063,5.329170083031591,7.1248924533997124
1.7960837747164629,2.318511632793862,5.408326248144828,7.293572759112186
1.8236219673899017,2.365721865323343,5.484724858526231,7.460852702382017
1.8502964025429949,2.411991588867512,5.558447742939805,7.626766131209331
1.8761334438018176,2.4573346693453644,5.629572706720971,7.791342344265645
1.9011584666374424,2.501764829693001,5.698173759623142,7.95460606651917
1.9253959189301988,2.545295658957508,5.764321326882095,8.11657739673256
1.948869376275264,2.5879406200796424,5.828082444946146,8.277271725632264
1.971601592596312,2.6297130566427898,5.889520943174195,8.43669962323153
1.9936145465620567,2.670626198814184,5.948697612675941,8.594866693465338
2.014929484239092,2.710693168661928,6.00567036335646,8.751773393962331
2.035566958361652,2.749926984996235,6.060494370128539,8.90741481843319
2.0555468645535977,2.7883405678543127,6.1132222091690585,9.061780438795667
2.0748884747987,2.8259467427242817,6.163903985018618,9.2148538037822
2.093610468421371,2.86275824458373,6.212587449255333,9.366612190386967
2.111730960810535,2.898787721812071,6.259318111413148,9.517026204106532
2.129267530093636,2.934047740022354,6.3041393427611965,9.666059323514515
2.146237241945381,2.9685507858469924,6.347092473512907,9.813667384290621
2.162656672696156,3.002309270702666,6.38821688399099,9.959797997404769
2.178541930887856,3.0353355345520727,6.4275500902366245,10.104389895747907
2.1939086774096808,3.0676418496739646,6.46512782451748,10.247372203116093
2.208772144333067,3.099240424447792,6.500984111159305,10.388663619111924
2.2231471525531417,3.130143407155076,6.535151338099266,10.528171513251735
2.2370481283335657,3.1603628897962173,6.567660324535644,10.665790921389693
2.250489118842368,3.189910911918602,6.598540385027656,10.801403437531402
2.263483806758086,3.2187994644496207,6.627819390380738,10.934875994261313
2.2760455240181643,3.24704049352629,6.6555238256363625,11.066059525414564
2.2881872647749755,3.274645904311664,6.68167884547116,11.194787505365053
2.299921697618943,3.3016275647869104,6.706308327297552,11.320874360476445
2.3112611771229656,3.3279973095069386,6.72943492234706,11.444113749992065
2.32221775475761,3.3537669433064883,6.751080105007781,11.564276716068777
2.3328031892222696,3.378948244942924,6.771264220679027,11.681109705962925
2.343028956233664,3.4035529706612606,6.790006532398581,11.794332473757967
2.3529062578095723,3.4275928576663817,6.807325266491378,11.903635874721466
2.3624460310825985,3.451079627486876,6.82323765748231,12.008679572664485
2.371658956675889,3.4740249892143966,6.837759992510306,12.109089689851524
2.3805554666702164,3.4964406426019785,6.850907655475493,12.204456440400795
2.3891457521894672,3.518338281004238,6.862695171146008,12.294331802063162
2.397439770629489,3.5397295941419165,6.873136249445685,12.378227298106829
2.4054472525533126,3.560626270672712,6.882243830138115,12.455611981059937
2.4131777082740227,3.581040000549836,6.890030128116348,12.525910733488189
2.420640434144943,3.6009824771492047,6.89650667950044,12.588503027877865
2.42784451857535,3.620465399145614,6.901684388736951,12.642722317894059
2.434798847788595,3.639500472117688,6.905573576885109,12.687856266287067
2.441512111338277,3.658099409860794,6.90818403126339,12.723148049545719
2.447992807397016,3.67627393538652,6.9095250566174045,12.747799014421657
2.454249247831316,3.69403578158669,6.909605527955039,12.760972994222872
2.4602895630750945,3.711396691539273,6.908433945177376,12.761802619829847
2.4661217068135657,3.728368418432911,6.9060184896137695,12.749397977064733
2.4717534604883613,3.744962725086169,6.902367082546292,12.722857962380312
2.477192437634064,3.761191383036998,6.897487445782311,12.681284665568596
2.482446088055616,3.777066171177303,6.891387164303936,12.623801052954576
2.4875217018554547,3.792598873906933,6.8840737509892485,12.549572128362707
2.4924264133186504,3.8078012787808793,6.875554713362507,12.457829603312867
2.4971672046637625,3.822685173622969,6.865837622288533,12.347899905336591
2.501750909666661,3.837262343078883,6.854930182480458,12.219235090429912
2.506184217164078,3.851544564580981,6.842840304639685,12.071445904767616
2.510473674443225,3.865543603697063,6.8295761789925225,11.904335872682704
2.514625690523437,3.879271208835005,6.815146349929674,11.717934894357438
2.5186465393354003,3.892739105275059,6.799559791392916,11.512530452235394
2.5225423628032013,3.9059589885015873,6.782825982588363,11.28869419733903
2.5263191738341044,3.918942516806077,6.764954983538351,11.047301473553166
2.529982859220662,3.931701303133525,6.745957509914981,10.78954130256575
2.533539182459492,3.944246906144627,6.725845006528715,10.516914553331029
2.536993786490777,3.956590820466698,6.704629718776387,10.231218499881598
2.540352196362329,3.9687444661069726,6.682324761285906,9.934516742159664
2.5436198218217863,3.980719177002727,6.658944182931419,9.629094496186793
2.546801959840335,3.992526188683742,6.634503027334552,9.317400473367996
2.54990379707114,4.00417662502384,6.609017387916555,9.001977838320357
2.5529304122454537,4.0156814840596695,6.582504456524819,8.685387901158045
2.555886778509225,4.027051622856594,6.554982564627563,8.370131094958358
2.558777765702853,4.038297741403407,6.526471216054822,8.058570264771001
2.561608142586563,4.049430365519764,6.49699111026452,7.752861255873273
2.564382579013747,4.060459828762587,6.466564155131634,7.4548952162407485
2.5671056480544645,4.07139625332038,6.435213468298379,7.166255985363757
2.5697818280711706,4.082249529887296,6.402963366185891,6.8881945667402125
2.572415504748606,4.093029296512044,6.369839339854654,6.621621161213176
2.575010973079676,4.103744916420227,6.335868017013016,6.3671137723778894
2.577572439309026,4.114405454812525,6.301077109611372,6.124941159899499
2.5801040228359127,4.12501965464531,6.265495346623803,5.895097036534013
2.582609758077882,4.1355959114047245,6.2291523918087,5.677341938396691
2.5850935962966504,4.146142246890132,6.192078746453591,5.471249137978558
2.587559407387513,4.156666282028001,6.154305637344793,5.276251254535878
2.590010981633501,4.167175208742879,6.115864890456513,5.091684752146192
2.592452031425437,4.177675760918042,6.07678879112251,4.916830195121921
2.5948861929489504,4.188174184484803,6.037109931731596,4.7509468528999665
2.597317027839452,4.198676206686201,5.996861048270312,4.593300929961821
2.599748024805976,4.209187004568068,5.956074847315747,4.443187283597886
2.602182601224746,4.219711172758081,5.914783825351633,4.299944951682094
2.604624104703241,4.230252690601622,5.873020082534237,4.162967134536501
2.607075814615484,4.240814888731845,5.830815133263594,4.031706466778141
2.609540943609212,4.251400415160517,5.7881997161127625,3.905676495085185
2.612022639085513,4.262011200985852,5.74520360582578,3.7844502700537923
2.614523984651486,4.272648425823717,5.701855430207241,3.6676568900250532
2.617048001546391,4.283312483079322,5.658182494786904,3.5549767255164886
2.619597650041738,4.294002945187764,5.6142106181468,3.4461359247150773
2.622175830815673,4.304718528963566,5.569963980742308,3.3409006689959684
2.624785386302007,4.315457061211705,5.525464989930696,3.2390715237297125
2.627429102014146,4.326215444765427,5.480734163740231,3.1404781207162578
2.630109707844172,4.336989625129477,5.435790035671594,3.044974317973896
2.6328298793372404,4.3477745579211575,5.390649082524175,2.9524339111982476
2.635592238941437,4.358564177315725,5.345325676887887,2.862746918006135
2.638399357233179,4.369351365717162,5.2998320655430415,2.7758164189480397
2.641253754118212,4.380127924890037,5.254178374574972,2.691555915487992
2.644157900008191,4.390884548802978,5.208372641545928,2.609887151848015
2.647114216972817,4.401610798449106,5.162420874585123,2.5307383420929583
2.6501250798674247,4.412295078923389,5.116327137770147,2.4540427437286216
2.6531928174358983,4.422924619051148,5.070093661691159,2.37973752246391
2.656319713388742,4.433485453875605,5.023720977625445,2.307762858146342
2.659508007456082,4.443962410325218,4.977208073315665,2.238061248124384
2.662759896415339,4.454339096393275,4.930552567951534,2.170576970670547
2.666077535093266,4.464597894172446,4.883750903611721,2.1052556771440765
2.669463037342002,4.474719957095549,4.836798550139036,2.042044087018701
2.6729184769887464,4.48468521174002,4.789690220204527,1.9808897646353414
2.676445888758616,4.494472364557313,4.74242009116991,1.9217409605463347
2.680047269170194,4.504058913889114,4.694982030285971,1.864546503640766
2.683724577403252,4.513421167629362,4.64736981976799,1.809255732955466
2.687479736138049,4.522534266884227,4.599577378366623,1.7558184602706786
2.691314632365601,4.531372215970781,4.55159897620059,1.7041849563507703
2.6952311181682256,4.539907919078718,4.503429439830574,1.6543059550989005
2.699231011469651,4.548113223897561,4.455064344824759,1.606132671020136
2.7033160967539054,4.555958972483892,4.406500193386647,1.5596168262884844
2.7074881257521537,4.563415059608867,4.357734574975354,1.514710684437278
2.7117488180966047,4.57045049878514,4.3087663082366126,1.4713670882770797
2.716099861940542,4.577033496124166,4.259595562968034,1.4295395001204365
2.720542914543481,4.583131532119338,4.210223961253517,1.3891820427813386
2.7250796028203994,4.588711451387496,4.160654657307973,1.3502495401368257
2.7297115238539167,4.593739560331128,4.110892395964647,1.3126975563023666
2.734440245368244,4.598181732606143,4.060943550103911,1.276482432691872
2.7392673061636548,4.602003522195938,4.010816137656652,1.2415613224155486
2.744194216510168,4.6051702838021225,3.9605198191108673,1.207892221620555
2.749222458499045,4.607647300166525,3.910065876702165,1.1754339975055643
2.754353486350665,4.609399915839041,3.859467176674495,1.1441464128448642
2.759588726677219,4.6103936768027385,3.8087381161555074,1.113990146943775
2.7649295786986428,4.610594475262908,3.757894556301717,1.0849268130176406
