euler,RK_rtol_1e-06_atol_1e-09
4.0,4.0
64.43715664482227,64.43716433051891
63.40323150688029,63.40323679486855
62.38656143950068,62.38656665682943
61.3865288239402,61.386535199958665
60.40254568215829,60.4025503985995
59.43405154898072,59.4340582060403
58.48051172913741,58.480517027829904
57.5414144895564,57.54142275374613
56.61627068009695,56.61627597726923
55.704618335611535,55.70463828817046
54.80599122133326,54.8059973628781
53.91994443560595,53.9199651370775
53.04624437998709,53.04622675070097
52.1842031950001,52.18418236553627
51.33261073785817,51.33283375003772
50.4948029911889,50.494630298599404
49.66985033082647,49.66868403587544
48.83334488740056,48.83625390037928
48.024427111376895,48.02744102002822
47.33473276958429,47.31430635580293
46.413052511006455,46.423054786454045
45.19706675502618,45.28695405902581
45.600698320730025,45.43891740114064
45.49540224662316,45.34931036425863
38.79377054877869,39.629855317312554
44.12324275631219,42.85213961606073
48.277031368420495,51.397794552222194
24.13563716073758,24.4969467095434
79.96948032926842,69.1001954432746
17.56391264491804,19.906363827853525
28.120489924027343,23.957199598478915
70.01034460327232,85.95101041692328
13.582048244277749,14.566662443149921
15.51223562270343,14.679111786951996
67.7283374825018,58.74373925836344
37.54508362572704,43.50984602634505
11.93412821172112,12.392001369090652
10.282924316556311,10.273775927510831
20.57195956833683,19.717641728871403
87.04961417333331,82.84334628970493
37.72319238908602,39.83602633465921
12.69973303918874,12.927342689675992
8.841192344944726,8.913215214743644
9.59791664957524,9.626411128038331
21.469601052983982,21.35013868967028
81.67892509974494,80.79488749441292
43.03305420089134,43.266700280483036
14.281411381111502,14.297461729142478
9.050273724877917,9.06427021584325
7.752219180284714,7.788771416002833
10.447351339600358,10.577160579353233
31.331560480780748,31.789047464717925
82.61571677474643,82.17004835326995
25.990059344648287,25.650845060899503
11.948603794209792,11.877942781829551
8.299517040745382,8.284183562787703
7.360343670552506,7.394676241010697
11.313248891979956,11.54867219444746
41.00289474982609,41.865328184869334
51.887885397808354,50.89278861689929
17.408563186593927,17.172615077512162
10.016780500604396,9.9523645620913
7.570981490568474,7.561317555755947
8.20056095232799,8.311581325408625
24.25741244926099,24.942716433306675
44.06606530100759,43.44571927794561
17.476492172582034,17.21825158921284
10.10924611571858,10.036004750518702
7.835174996435639,7.837922304174202
11.515200260440707,11.779303000237107
27.15094937298526,27.213988032020865
18.66528534047618,18.453716838478247
12.640517789579508,12.587820927796294
11.500354343880907,11.514102800188521
11.815070488857913,11.831645669729776
11.891703377278311,11.898107635971824
11.68816157430018,11.690012900405511
11.397411079305115,11.397897949258057
11.098362061764062,11.098490231659113
10.812715216908888,10.812752431409557
10.54501012181891,10.545025429629604
10.29532686209659,10.29533702585532
10.062658669330316,10.062668009850068
9.845767906067564,9.845777073320441
9.643409460364031,9.64341703219797
9.454395017570551,9.454402482402267
9.27761403621489,9.277622443032639
9.112040461298204,9.11204728412541
8.956733302830397,8.956739708356984
8.810833985329126,8.810840396618763
8.673561884403629,8.673568194324847
8.544208902447515,8.544213618157691
8.422133637646926,8.422138960341705
8.306755508035135,8.30676077490541
8.19754905914566,8.197553555632606
8.094038591067395,8.094043513996992
7.995793177143168,7.995797743203532
7.902422104043188,7.902426788413933
7.813570735427528,7.813575289112877
7.7289167843692095,7.728921170793938
7.648166969850441,7.648171170279668
7.571054027598212,7.571058088768234
7.497334043645234,7.497337969100659
7.426784079111341,7.426788058444039
7.359200056027609,7.359203498604066
7.2943948760265,7.294398635293232
7.232196746051528,7.232200299274117
7.172447687672579,7.172451172811879
7.115002208987096,7.115005694627304
7.059726120359689,7.059729613229408
7.006495477359803,7.006498295406501
6.955195636176144,6.955198893681156
6.905720408519562,6.905723397730544
6.857971304568216,6.857974383317486
6.811856853884656,6.8118595730758225
6.767291995443074,6.767295072592533
6.724197528976083,6.724200347535915
6.682499620785398,6.682502582479098
6.642129357985134,6.642132048829709
6.603022345866784,6.6030250166714515
6.565118343705565,6.565121014085772
6.528360934880661,6.52836357974818
6.492697227665881,6.492699867009944
6.458077583469634,6.458079803358325
6.42445536967571,6.424457843201761
6.39178673456068,6.391789285413075
6.360030402049296,6.360032824965447
6.3291474843207824,6.329149870759118
6.299101310498393,6.29910363018332
6.269857269848796,6.269859551339682
6.241382668089656,6.241384958409684
6.213646595552499,6.213648852184025
6.18661980608379,6.1866219905517115
6.160274605681585,6.160276812566537
6.134584749972407,6.1345868425687335
6.10952534972289,6.109527575050535
6.085072783663804,6.085074915322435
6.0612046179768,6.061206776748242
6.037899531858304,6.037901644324067
6.015137248633194,6.015139309095561
5.992898471942255,5.992900409173933
5.971164826572762,5.971166862604423
5.949918803543233,5.9499207764461906
5.929143709089638,5.929145565284925
5.908823617233265,5.908825463277733
5.888943325640431,5.888945226664067
5.869488314509738,5.869490224045958
5.850444708247492,5.850446573969511
5.831799239712541,5.831801122134784
5.813539216831403,5.813540725502235
