"evolving_sym_D_0.4_ooo","evolving_asym_D_0.4_oor","evolving_asym_D_0.4_orr","evolving_sym_D_0.4_rrr"
100.0,100.0,100.0,100.0
99.98360208,99.98360208,99.795026,99.79502600000001
99.8934722900133,99.89271810938352,99.52066887944945,99.5168766530474
99.8039498534431,99.80172270894155,99.25119766573464,99.2399334110664
99.71668115049596,99.71229564714956,98.98801697654292,98.96570446455334
99.63179415903863,99.62459620632244,98.73102641388722,98.69418438817428
99.54915906230303,99.5385239466341,98.4798833185622,98.42511767041005
99.46860051040622,99.453931110961,98.23421412475987,98.15821076405538
99.38994752665631,99.37067265971176,97.99366307424488,97.89318142021011
99.31304558821198,99.28861846743192,97.757903173873,97.62977020213421
99.23775820792603,99.20765501001245,97.52663677042332,97.36774156298088
99.1639655065026,99.12768403316592,97.29959322505664,97.10688197728734
99.09156208080528,99.04862050918338,97.07652597796154,96.84699742261141
99.02045490270176,98.97039061727514,96.85720972315316,96.58791093590067
98.95056146299896,98.89292996279028,96.64143789601258,96.32946045095001
98.8818081971426,98.81618207259396,96.42902050059344,96.07149694711102
98.81412917072612,98.74009714515728,96.21978224696798,95.8138828821819
98.7474649872176,98.6646310182024,96.01356095469733,95.55649086784186
98.68176187996352,98.58974431633764,95.8102061792764,95.29920254645253
98.6169709550804,98.51540174562226,95.60957802381566,95.04190763320874
98.55304755740062,98.44157150751867,95.41154610445184,94.78450309363629
98.48995073682346,98.36822480984227,95.21598864369555,94.52689243196633
98.42764279682572,98.2953354566968,95.0227916707558,94.26898507058728
98.36608891048392,98.22287950295716,94.83184831182533,94.0106958045761
98.30525679223923,98.1508349617228,94.64305815647673,93.75194431834885
98.24511641592532,98.07918155543508,94.45632668884537,93.49265475387897
98.18563977139117,98.00790050315108,94.27156477428746,93.23275532183777
98.1268006534899,97.93697433789018,94.08868819381058,92.97217794851795
98.06857447834658,97.86638674910112,93.90761721986026,92.71085795259441
98.01093812273024,97.79612244619892,93.72827622808528,92.4487337467235
97.95386978308682,97.72616703984195,93.55059334054349,92.18574655973363
97.89734885137784,97.65650693820002,93.37450009649368,91.92184017575822
97.84135580534642,97.58712925593228,93.19993114747962,91.65696068713707
97.78587211121967,97.51802173397468,93.02682397387343,91.39105625828832
97.730880137173,97.4491726685456,92.85511862042792,91.1240768980491
97.67636307614188,97.3805708480332,92.68475744870564,90.85597423821395
97.62230487678217,97.31220549663612,92.51568490452068,90.58670131617585
