"fixed_sym_D_0.4_ooo","fixed_asym_D_0.4_oog","fixed_asym_D_0.4_ogg","fixed_sym_D_0.4_ggg"
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0002420249034649,0.0002419676837823,5.697223652579575e-05,5.6929995704428e-05
0.0018104647208128,0.0018089468539553,0.001199177011795,0.001194014702775403
0.0046753363637163,0.004669683114344,0.0034069650434112,0.003386815467067041
0.0087830510072791,0.0087694094100536,0.006638013725395,0.006588521403907989
0.0140791679977871,0.0140525912488331,0.0108487627951708,0.010751360268737287
0.0205121830407831,0.0204667068263922,0.0159980199883278,0.015830180862542703
0.02803412818575,0.0279628402400298,0.0220475626418975,0.021783034963331827
0.0366004299774375,0.036495533949471,0.0289620356494922,0.028571058611156903
0.0461695950307829,0.0460224695038891,0.0367086821254204,0.03615818843919904
0.0567028800409183,0.0565041333614949,0.0452570554235515,0.0445108611805368
0.068163990359436,0.0679035117956956,0.0545787548092193,0.05359773826835303
0.0805188166550635,0.0801858243040812,0.0646471943535135,0.06338946481788724
0.0937352082781469,0.0933182940628417,0.0754374042305376,0.07385846196008954
0.10778277887221,0.1072699509110302,0.0869258606003115,0.08497874854906537
0.1226327393571797,0.1220114619434308,0.0990903397873912,0.09672578782886153
0.1382577538498966,0.1375149852414341,0.1119097928203482,0.10907635502667413
0.1546318147433705,0.1537540429343906,0.1253642369683514,0.12200842243041879
0.1717301338101686,0.1707034104333535,0.1394346614813047,0.13550105909379856
0.1895290467568729,0.1883390192449502,0.1541029452403771,0.14953434282393965
0.2080059291233622,0.206637871243287,0.1693517844428275,0.1640892825327408
0.227139121800674,0.2255779626604602,0.1851646287848258,0.17914774938000608
0.2469078647478763,0.2451382163650509,0.2015256248801953,0.19469241541634513
0.2672922377353217,0.2652984212466556,0.2184195658736897,0.21070669865910163
0.2882731071407517,0.2860391777250075,0.2358318463851751,0.2271747137160683
0.3098320779857406,0.3073418485644251,0.2537484220646974,0.2440812272184192
0.3319514505307561,0.3291885143060717,0.2721557731549092,0.26141161744332053
0.3546141808538597,0.3515619327380509,0.291040871552285,0.2791518376037416
0.3778038449256335,0.3744455019115981,0.3103911509363407,0.2972883823625423
0.4015046057651318,0.3978232262843956,0.3301944796001357,0.3158082571934562
0.4257011833215027,0.4216796856323643,0.3504391356683589,0.33469895026587426
0.4503788267757913,0.4460000064215491,0.3711137844334279,0.3539484065755221
0.4755232889991768,0.4707698353737977,0.3922074575769197,0.37354500408093105
0.5011208029390112,0.4959753149953404,0.4137095340746589,0.3934775316373875
0.5271580597337006,0.5216030608673,0.4356097226099582,0.4137351685468892
0.5536221883826565,0.5476401405225599,0.4578980453417026,0.4343074655654119
0.5805007368190088,0.57407405375507,0.480564822892873,0.455184327228199
0.6077816542511435,0.6008927142261972,0.5036006604412712,0.4763559953703891
0.6354532746549094,0.6280844322486476,0.5269964348080899,0.49781303373456043
0.6635043013119448,0.6556378986422127,0.550743282451939,0.5195463135690721
0.6919237923013459,0.6835421695674659,0.5748325882862889,0.5415470001317239
0.7207011468621227,0.7117866522538523,0.599255975247277,0.5638065400225009
0.7498260925527875,0.740361091547587,0.6240052945466543,0.5863166492772258
0.7792886731421974,0.7692555572126308,0.6490726165514855,0.6090693021609804
0.8090792371725861,0.7984604319248788,0.6744502222382122,0.6320567206063317
0.8391884271417064,0.8279663999057408,0.7001305951739607,0.6552713642468314
0.8696071692562779,0.8577644361466128,0.7261064139826219,0.6787059210010417
0.9003266637135935,0.8878457961804358,0.7523705452573376,0.7023532981665778
0.93133837547226,0.918202006360702,0.7789160368846705,0.7262066139874126
0.9626340254767124,0.9488248546119602,0.8057361117489676,0.7502591896610247
0.9942055823033912,0.9797063816191562,0.8328241617883114,0.7745045417549482
1.0260452541993828,1.0108388724260764,0.8601737423760212,0.7989363750049361
1.0581454814869078,1.0422148484157732,0.8877785670039722,0.8235485754693289
1.090498929309367,1.0738270596482005,0.915632502246062,0.8483352040163525
1.123098480696737,1.1056684775323815,0.9437295629820068,0.8732904901229881
1.1559372299299773,1.1377322878123248,0.9720639078633212,0.8984088259657815
1.1890084761857906,1.1700118838475997,1.0006298350048362,0.9236847607855234
1.2223057174446048,1.2025008601710172,1.029421777886477,0.9491129955091363
1.255822644646005,1.2351930063072527,1.0584343014512465,0.9746883776133853
1.2895531360770982,1.268082300837486,1.0876620983864775,1.0004058962161875
1.3234912519804032,1.301162905696288,1.117099985576437,1.0262606773823468
1.357631229368892,1.3344291606880023,1.1467429007152743,1.0522479796315054
1.3919674770367254,1.3678755782108112,1.176585899070161,1.07836318963697
1.4264945707550785,1.4014968381775317,1.2066241503852189,1.1046018181048791
1.4612072486432128,1.435287783122963,1.2368529359175509,1.130959495823902
1.496100406705663,1.4692434134883174,1.267267645597309,1.1574319698763336
1.5311690945270369,1.5033588830739224,1.2978637753043376,1.1840151000020618
1.5664085111165305,1.537629494651966,1.3286369242544556,1.2107048551074497
1.6018140008947754,1.5720506957316165,1.3595827924889414,1.2374973099116944
1.637381049816155,1.6066180744693386,1.3906971784612323,1.2643886417237002
1.6731052816201573,1.6413273557176915,1.4219759767152738,1.291375127342949
1.7089824542057646,1.6761743972063214,1.4534151756503273,1.318453140078254
1.745008456123254,1.7111551858492453,1.4850108553674168,1.3456191468786622
1.781179303178141,1.74626583417289,1.516759185592901,1.3728697055711176
1.8174911351423264,1.781502576859676,1.548656423674975,1.4002014621998213
1.8539402125678008,1.8168617674022487,1.5806989126491775,1.4276111484625238
1.8905229136985493,1.8523398748637447,1.6128830793692428,1.455095579239262
