"fixed_sym_D_0.4_ooo","fixed_asym_D_0.4_oog","fixed_asym_D_0.4_ogg","fixed_sym_D_0.4_ggg"
0.0,0.0,15.0,15.0
0.0,0.06,14.8149675,15.0
0.002126082156352,0.1211402117345298,14.633134580283912,15.000172744175204
0.0158736180600377,0.1928634246143322,14.45772452183283,15.00362052727908
0.0408222144576516,0.2747012611268469,14.288728376532804,15.01022379668334
0.0763702719964286,0.3660105746575332,14.12606011847319,15.019802081384066
0.1219344064615529,0.4661720209572705,13.969623849823956,15.032178999755123
0.1769796411212734,0.5746194693902613,13.819325869706226,15.047192288987578
0.2410216232681395,0.6908415735815735,13.675077264426257,15.064694718302366
0.3136226940767461,0.814377308801501,13.536794169896348,15.084552978604544
0.3943868227705904,0.9448104626223808,13.40439740541476,15.106646180448418
0.4829547365192781,1.0817643911619292,13.277811967557408,15.130864396585375
0.5789995811173045,1.2248973617165833,13.156966535001189,15.157107361042456
0.6822231499450674,1.3738985086226232,13.041793027825587,15.185283339424378
0.7923526309217196,1.5284843439511595,12.932226228725632,15.215308156132034
0.9091378011948604,1.6883957465149744,12.828203461635615,15.247104357327968
1.0323486014138106,1.8533953561055587,12.729664319980891,15.280600488866794
1.161773029924081,2.0232653093630666,12.636550436597444,15.315730470933868
1.2972153066498835,2.197805263861767,12.54880528820995,15.352433054013362
1.4384942650096082,2.376830666148312,12.466374028451318,15.39065134344436
1.5854419374824973,2.5601712271931856,12.389203344452318,15.430332382065458
1.737902306433721,2.7476695750602107,12.317241332937344,15.471426782294792
1.8957301966778315,2.939180059756365,12.250437392517226,15.513888400493553
2.058790290211097,3.1345676894049093,12.18874212948544,15.55767404767646
2.226956246748487,3.3337071802782834,12.13210727492121,15.602743231616884
2.4001099163098534,3.536482105991112,12.080485611303407,15.649057926193922
2.578140632232393,3.742784133415109,12.033830907161276,15.696582364480863
2.760944574738405,3.952512334737552,11.992097858548073,15.745282852609051
2.9484241966342286,4.16557256662276,11.955242036333772,15.795127601881699
3.140487703917508,4.381876908714415,11.923219838483718,15.84608657697705
3.337048585072476,4.60134315478477,11.895988446628946,15.898131358384191
3.5380251836739487,4.8238943507341565,11.87350578634771,15.951235017469106
3.74334030962961,5.0494583744015085,11.855730490671014,16.005372002782533
3.952920884990541,5.277967552788924,11.84262186640195,16.06051803640196
4.166697620770624,5.509358312850334,11.834139862902308,16.116650019253573
4.384604721651693,5.743570862462286,11.830245043052868,16.173745944490893
4.606579615825488,5.980548898596752,11.830898556137871,16.2317848181188
4.832562707545537,6.220239340062262,11.836062112441072,16.290746586148018
5.062497150240431,6.4625920824794,11.845697959371744,16.35061206764812
5.296328638281196,6.7075597734168575,11.859768858965062,16.4113628931391
5.53400521570532,6.955097605840792,11.878238066623355,16.472981447823877
5.775477100383043,7.20516312822816,11.90106931098328,16.53545081921869
6.02069652227165,7.457716069868042,11.928226774809843,16.59875474878568
6.2696175745440375,7.712718180027279,11.959675076831642,16.662877587213796
6.522196076501374,7.9701330797908625,11.99537925444316,16.727804253030666
6.778389447288653,8.22992612550592,12.035304747209796,16.79352019426038
7.038156589528238,8.492064282862945,12.079417381119676,16.8600113528706
7.301457782071816,8.756516010740889,12.127683353533492,16.927264131777633
7.568254581146904,9.023251154025296,12.180069218789832,16.995265364200485
7.838509729241402,9.292240844682327,12.236541874428765,17.06400228517477
8.112187071129757,9.56345741043716,12.297068548001034,17.13346250505515
8.38925147649792,9.836874290463951,12.361616784434146,17.203633984850683
8.669668768672192,10.11246595754724,12.430154433930062,17.27450501325173
8.95340565900012,10.390207846221804,12.50264964037214,17.346064185219632
9.24042968647013,10.670076286440445,12.57907083022151,17.41830038202184
9.5307091621913,10.952048442357396,12.659386701885223,17.491202752605343
9.82421311838594,11.236102255849485,12.743566215540463,17.564760696210485
10.120911261575795,11.522216394428328,12.831578583400676,17.63896384613554
10.420773929668174,11.810370203224958,12.923393260410908,17.71380205456992
10.72377205267133,12.100543660753768,13.018979935360838,17.789265378420712
11.02987711678931,12.392717338185866,13.118308522405028,17.865344066063283
11.339061131665348,12.686872361882834,13.221349152980778,17.942028544952397
11.651296600560194,12.982990378961084,13.328072168114776,18.01930941003523
11.966556493267314,13.281053525674364,13.438448111110286,18.09717741291233
12.28481422158122,13.581044398417864,13.552447720607272,18.17562345169673
12.606043617148176,13.882946027171853,13.67004192400821,18.254638561525244
12.930218911540411,14.18674185121604,13.79120183126277,18.33421390567947
13.257314718405858,14.49241569695801,13.915898729004857,18.414340767277157
13.587306017555369,14.799951757730142,14.044104075035731,18.495010541497553
13.92016814085854,15.10933457541968,14.175789493147176,18.57621472830696
14.255876759827643,15.420549023806029,14.310926768278764,18.65794492565323
14.594407874776898,15.73358029348786,14.449487842003505,18.740192823100045
14.93573780545143,16.048413878290702,14.59144480833611,18.822950195874053
15.279843183026845,16.3650355630529,14.736769909858324,18.90620889929962
15.626700943386398,16.68343141269466,14.885435534155622,18.98996086359785
15.97628832158838,17.003587762481114,15.037414210559774,19.074198089028037
16.32858284744148,17.32549120939614,15.192678607191626,19.1589126413512
16.683562342110843,17.649128604549016,15.351201528298498,19.244096647596713
17.04120491568188,17.97448704654096,15.512955911880551,19.329742292114293
17.401488965613204,18.301553875723247,15.677914827600407,19.41584181289475
17.764393176013858,18.630316669282823,15.846051474970302,19.502387498143996
18.12989651768376,18.960763237095417,16.017339181810907,19.589371683095745
18.497978248859525,19.29288161828976,16.191751402976006,19.67678674704936
18.86861791661131,19.62666007847008,16.36926171933701,19.76462511061997
