"fixed_sym_D_0.4_ooo","fixed_asym_D_0.4_oog","fixed_asym_D_0.4_ogg","fixed_sym_D_0.4_ggg"
2385.2372965898808,2006.565702628884,1568.5273638359706,534.0084904768847
2401.636854105845,2019.6533102974647,1579.0505093841962,536.1906797615662
2418.129458615585,2032.8059099939696,1589.6085057079822,538.3654225599797
2434.7163138770948,2046.024252199545,1600.201634829613,540.532633710578
2451.3986431768044,2059.309099652932,1610.8301866449258,542.6922291304404
2468.1776895327234,2072.661227457916,1621.4944589474858,544.8441258126032
2485.0547159033385,2086.0814231939817,1632.1947574530548,546.9882418232197
2502.031005402367,2099.5704870302384,1642.9313958243958,549.1244962985539
2519.1078615194524,2113.1292318426417,1653.7046956964778,551.2528094418134
2536.286608346893,2126.758483334584,1664.5149867021328,553.3731025198231
2553.5685908125,2140.459080160886,1675.3626064982225,555.4852978595464
2570.955174918664,2154.2318740552564,1686.247900792367,557.5893188444558
2588.4477479877382,2168.077729961254,1697.17122337029,559.6850899107575
2606.0477189138205,2181.9975261668164,1708.1329361238338,561.7725365434753
2623.756518421028,2195.9921544424,1719.133409079696,563.8515852723957
2641.575599328361,2210.0625201827875,1730.1730204289415,565.9221636678795
2659.50643682125,2224.20954255261,1741.2521565573404,567.9842003365443
2677.550528729873,2238.434154635642,1752.3712120765804,570.0376249168199
2695.709395814353,2252.737303587919,1763.530589856408,572.0823680743831
2713.984582056917,2267.1199507947367,1774.7307010577458,574.1183614974731
2732.3776549611225,2281.583072031577,1785.9719651668338,576.1455378920938
2750.8902058582444,2296.127657629026,1797.2548100304468,578.1638309771057
2769.523850220922,2310.7547126417344,1808.579671892233,580.1731754792106
2788.2802279841694,2325.4652570214766,1819.94699543022,582.1735071278343
2807.1610038738386,2340.2603257943697,1831.357233795541,584.16476264991
2826.1678677426507,2355.140969242302,1842.8108486524225,586.1468797645663
2845.3025349138843,2370.108253088641,1854.3083102194744,588.1197971777243
2864.566746532831,2385.1632586882683,1865.8500973123453,590.0834545766061
2883.962269926121,2400.3070832220114,1877.4366973877663,592.0377926241591
2903.49089896902,2415.540839895526,1889.0686065890443,593.9827529534001
2923.154454460809,2430.865658142696,1900.7463297930367,595.9182781616809
2942.9547845083493,2446.28268383361,1912.470380658665,597.8443118048816
2962.89376491794,2461.793079487178,1924.2412816769909,599.7607983915328
2982.973299595579,2477.3980244884583,1936.05956422292,601.6676833768705
3003.1953209557446,2493.09871531075,1947.9257686085543,603.564913156828
3023.561790338787,2508.896365742528,1959.8404441382552,605.4524350619673
3044.0746984370667,2524.79220711928,1971.804149165438,607.3301973513534
3064.7360657299387,2540.787488560318,1983.8174511511577,609.1981492063742
3085.547942927697,2556.88347721063,1995.880926724516,611.0562407245106
