euler,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
31.706508824122054,31.70650529713482,31.706506035206175
31.706508824122054,31.70650625394381,31.706506149604465
31.70650882412206,31.706506599688105,31.706506039308483
31.70650882412207,31.706507810697158,31.70650602900923
31.70650882412207,31.70650704476365,31.706506094026686
31.706508824122068,31.70650710392291,31.70650597585472
31.70650882412205,31.70650772769385,31.706506131117482
31.706508824122068,31.70650690481134,31.706506058278325
31.70650882412206,31.70650633472317,31.706506119795062
31.706508824122068,31.706506901336,31.706506102914865
31.706508824122068,31.7065070897912,31.706506150062168
31.706508824122054,31.706506372457948,31.706506059619084
31.70650882412204,31.70650626294584,31.706506149626023
31.706508824122068,31.706506806675574,31.706506230715622
31.706508824122068,31.706507222846728,31.706506085763607
31.706508824122057,31.70650755164937,31.706506043137495
31.706508824122057,31.706506433534663,31.706506046446567
31.70650882412205,31.70650648933935,31.706506059531392
31.70650882412205,31.70650695642982,31.70650616887578
31.706508824122068,31.7065068094963,31.706506046969302
31.70650882412206,31.706506324230784,31.70650608748214
31.706508824122054,31.706506365492505,31.706506186542644
31.70650882412206,31.70650666715081,31.70650609766262
31.70650882412206,31.70650626083108,31.706506096345414
31.706508824122043,31.706506549015444,31.706506319738363
31.70650882412204,31.706506949738447,31.706506047596548
31.706508824122057,31.70650686844079,31.706506035943832
31.706508824122043,31.706506467835357,31.706506032532374
31.70650882412205,31.70650700796603,31.70650605501511
31.706508824122057,31.70650623848123,31.706506110073164
31.706508824122043,31.70650632026756,31.706506038653444
31.706508824122047,31.706507354620136,31.70650609746266
31.706508824122043,31.70650693437202,31.706506088635358
31.706508824122047,31.70650682056841,31.706506051443963
31.706508824122047,31.706506585116923,31.70650608778691
31.706508824122032,31.706506634038423,31.706506194962557
31.706508824122032,31.70650696634206,31.706506077023686
31.706508824122043,31.70650665771633,31.706506038836853
31.706508824122043,31.70650727231142,31.706506047767448
31.706508824122043,31.70650672112331,31.70650626232283
31.706508824122043,31.70650643248376,31.706506087805028
31.706508824122043,31.706506918586328,31.706506142054334
31.70650882412204,31.70650629154446,31.70650604669163
31.70650882412204,31.706506915998755,31.70650616657114
31.70650882412202,31.706507624676565,31.706506052758854
31.70650882412204,31.706509318382462,31.70650609884635
31.706508824122032,31.70650773361966,31.70650617449777
31.70650882412204,31.706507989883377,31.706506068817184
31.70650882412203,31.706506337625022,31.706506332407248
31.70650882412203,31.70650708645088,31.70650603556847
31.70650882412203,31.706506401423525,31.70650611071169
31.70650882412203,31.70650848942854,31.70650625243926
31.706508824122025,31.70650637484692,31.706506046994388
31.706508824122025,31.70650676523188,31.70650617784704
31.70650882412201,31.706506555442967,31.706506221985943
31.706508824122025,31.70650632607259,31.70650612309868
31.70650882412204,31.70650659093884,31.706506098452493
31.706508824122032,31.70650773796976,31.706506255642147
31.70650882412202,31.70650690242565,31.706506044096397
31.70650882412202,31.70650721372745,31.706506046653328
31.70650882412201,31.706508170316667,31.70650616799047
31.70650882412202,31.706506956488287,31.706506039291604
31.706508824122025,31.706507508139904,31.706506044423925
31.70650882412201,31.706506724956338,31.70650604003743
31.70650882412201,31.70650709529549,31.706506064680777
31.70650882412201,31.70650649551314,31.706506189853386
31.70650882412201,31.706507264360223,31.706506048187993
31.70650882412201,31.706506414892832,31.706506031625572
31.70650882412204,31.70650735897105,31.70650603428556
31.70650882412203,31.706508368148945,31.706506065771087
31.70650882412203,31.70650727884603,31.706506092978113
31.70650882412201,31.70650659276045,31.70650603163316
31.70650882412201,31.706509065707262,31.70650622039261
31.70650882412201,31.70650685404564,31.70650602903947
31.70650882412202,31.706506383384404,31.706506075020805
31.70650882412204,31.706508084670485,31.706506028591868
31.706508824122068,31.706506785586686,31.706506050355195
31.70650882412207,31.70650669073939,31.706506110447744
31.706508824122064,31.70650646049338,31.70650604793296
31.70650882412207,31.706506235018946,31.706506289014623
31.706508824122057,31.706506666232247,31.706506037283308
31.70650882412208,31.70650647947588,31.70650631222432
31.70650882412207,31.706507726965366,31.706506236313455
31.70650882412208,31.706506317968103,31.706506127973118
31.706508824122075,31.70650755498857,31.70650618990984
31.70650882412208,31.70650796893107,31.70650613493962
31.70650882412207,31.706506426474416,31.70650606552637
31.70650882412208,31.706506690526787,31.70650606398681
31.70650882412208,31.706507281461477,31.706506030499707
31.70650882412208,31.70650684760179,31.70650604149157
31.706508824122068,31.706507940043185,31.70650612101014
31.706508824122068,31.706507681319582,31.706506070108745
31.70650882412208,31.70650630536573,31.706506077848918
31.70650882412208,31.706506320478635,31.706506248613735
31.706508824122064,31.7065068283719,31.706506066169567
31.7065088241221,31.70650633838007,31.706506077972993
31.7065088241221,31.706507911158468,31.70650631389113
31.706508824122096,31.70650697824977,31.706506137567523
31.7065088241221,31.70650678047211,31.706506053279472
31.7065088241221,31.70650642042807,31.706506053993593
31.70650882412209,31.70650686528464,31.706506144800112
