fixed_asym_D=0.1 mm/w,fixed_sym_D=0.1 mm/w
8725.632760048695,3765.3173970535668
8922.518248800041,3813.8560153231097
9124.451621860288,3863.143159446124
9331.570597359196,3913.1950107328453
9544.016141139262,3964.028173314126
9761.932473123348,4015.659685884182
9985.467066237115,4068.1070337875517
10214.770637172487,4121.388161459491
10449.997128239562,4175.5214852291665
10691.30367951576,4230.5259064951015
10938.850590462454,4286.420825282456
11192.80127014182,4343.226154191798
11453.32217512994,4400.962332749114
11720.582734187348,4459.650342166842
11994.755258715271,4519.311720525787
12276.014837995584,4579.96857838776
12564.539218185557,4641.643614848814
12860.508664015531,4704.360134042887
13164.105802119171,4768.14206210564
13475.51544491313,4833.013964608157
13794.924393936251,4899.001064470063
14122.521221558954,4966.12926036146
14458.496029981838,5034.425145602861
14803.0401864601,5103.916027572065
15156.346033717697,5174.629947626595
15518.60657455348,5246.595701549988
15890.015129691745,5319.842860529792
16270.764967992543,5394.4017926746355
16661.04890821406,5470.303685077201
17061.058891610533,5547.580566429288
17470.985524756376,5626.265330194424
17891.01759210991,5706.391758342696
18321.341537970173,5787.994545651559
18762.14091763716,5871.109324575336
19213.5958177605,5955.772690685055
19675.882246053665,6042.022228678938
20149.171490760506,6129.896538962537
20633.629450487533,6219.435264795934
21129.415935258698,6310.679120003743
21636.683939907834,6403.669917241816
22155.57889119713,6498.450596812487
22686.237870335342,6595.065256018001
23228.788812865903,6693.559179039305
23783.34968819985,6793.97886732476
24350.02766137934,6896.372070470434
24928.918239971084,7000.787817570499
25520.104409302843,7107.276449012882
26123.655759565845,7215.889648691607
26739.627608608644,7326.6804766033165
27368.060124539206,7439.70340179114
28008.97745252803,7555.014335594476
28662.386850461728,7672.670665158227
29328.277838329745,7792.731287149717
30006.621366432504,7915.256641625712
30697.36900767361,8040.308745985849
31400.45217933796,8167.951228942128
32115.781399858577,8298.249364427102
32843.245586134195,8431.270105355834
33582.71139697521,8567.082117148695
34334.02262822492,8705.755810913488
35096.99966502456,8847.36337617635
35871.438996563615,8991.978813041229
36657.11279848091,9139.677963647524
37453.76858785686,9290.538542784736
38261.12895546401,9444.640167511532
39078.89137962317,9602.064385614707
39906.72812564712,9762.894702730864
40744.28623444641,9927.216607940452
41591.18760342415,10095.117597629935
42447.029162302366,10266.687197403387
43311.38314600522,10442.01698180978
44183.79746617763,10621.200591636496
45063.79618234572,10804.333748503417
45950.88007313239,10991.514266475111
46844.52730733143,11182.84206039135
47744.194214021634,11378.419150598424
48649.31615027225,11578.349663745566
49559.30846435897,11782.739829292248
50473.56755177818,11991.697971353358
51391.47200072327,12205.334495490319
52312.38382307367,12423.761870037179
53235.64976635095,12647.094601531748
54160.60270152122,12875.449203803097
55086.56308097421,13108.944160248295
56012.84046049245,13347.699878813375
56938.73507854283,13591.838639176334
57863.53948578345,13841.484531613682
58786.54021728525,14096.763387016981
59707.01949962507,14357.802697512103
60624.25698471899,14624.731527121901
61537.53150203568,14897.680411903017
62446.12282066268,15176.78124897975
63349.31341259633,15462.167173892878
64246.390208591685,15753.972425679163
65136.64633794199,16052.332199098635
66019.38284366073,16357.38248343167
66893.91036471073,16669.259887277185
67759.55077716448,16988.101448797024
68615.63878648538,17314.044430870366
69461.52346348751,17647.226100646316
70296.56971695891,17987.78349301287
71120.15969641486,18335.853157536832
71931.69411897848,18691.570888472375
72730.5935149597,19055.071437486
73516.29938731415,19426.488208803265
74288.27528080359,19805.952936547925
75046.00775734214,20193.595344117417
75789.00727469011,20589.542785520178
76516.8089663422,20993.919868690187
77228.97332114252,21406.84806089249
77925.0867618368,21828.44527644028
78604.76212243715,22258.825447059222
79267.63902491848,22698.098075358022
79913.38415638419,23146.36777199528
80541.69144842496,23603.733777271096
81152.28216094457,24070.28946801712
81744.90487323664,24546.12185080989
82319.33538556215,25031.31104268892
82875.37653489747,25525.929740721458
83412.8579288938,26030.042681919673
83931.63560241136,26543.70609518152
84431.59160126321,27066.967147092324
