fixed_asym_D=0.1 mm/w,fixed_sym_D=0.1 mm/w
0.0,0.0
0.0,0.0
0.0002420090091086,0.00024202490346496002
0.0018160509850513,0.001810464720812858
0.0046975746442806,0.004675336553049242
0.0088382383537392,0.008783053490905648
0.0141886738101265,0.014079180110883686
0.0207022829069218,0.02051222192907797
0.0283358457034005,0.028034226387825798
0.037049385994204,0.03660064180182397
0.0468058638150886,0.04617000356519561
0.057570851957299,0.05670360466543206
0.0693122406723866,0.06816519466217531
0.0819999801286252,0.08052071667004335
0.0956058592752362,0.0937380809815933
0.1101033166893476,0.10778697088702816
0.1254672785576116,0.12263867582596773
0.141674019381776,0.13826594744556914
0.1587010416502557,0.15464287479348487
0.1765269713590558,0.1717447755167587
0.1951314668247127,0.18954810049824378
0.2144951386968364,0.20803034982808255
0.234599479456207,0.22716999838708055
0.2554268009896552,0.24694642962490118
0.2769601790786989,0.2673398763624761
0.2991834038369678,0.28833136764672523
0.3220809352915709,0.30990268084637995
0.3456378634335779,0.33203629830822023
0.3698398721688549,0.35471536799956094
0.3946732066874762,0.37792366765020396
0.4201246438416293,0.4016455719791294
0.4461814651813411,0.42586602265092655
0.4728314323468187,0.450570500656724
0.5000627645576083,0.47574500085603866
0.527864117973585,0.5013760084510106
0.5562245667322018,0.5274504771941083
0.5851335854913788,0.5539558091555317
0.6145810333286792,0.5808798358979719
0.6445571388656077,0.6082108009247308
0.6750524865014981,0.6359373432829651
0.7060580036549172,0.6640484822174108
0.7375649489221735,0.6925336027817084
0.7695649010726261,0.7213824423246663
0.802049748809304,0.7505850777776935
0.8350116812310371,0.7801319136774152
0.8684431789390444,0.8100136708642981
0.9023370057368496,0.8402213758041014
0.9366862008776144,0.8707463504842524
0.9714840718175914,0.9015802028419084
1.0067241874384858,0.9327148176845982
1.042400371705139,0.9641423480680077
1.0785066977281803,0.9958552070987384
1.1150374822041658,1.0278460601327783
1.1519872802083075,1.06010781734303
1.1893508803171984,1.0926336266315704
1.2271233000410062,1.1254168668644084
1.2652997815464837,1.1584511414083898
1.303875787653814,1.1917302719515879
1.3428469980918372,1.2252482925900525
1.3822093059975649,1.2589994441651666
1.421958814647156,1.2929781688371134
1.4620918344066405,1.3271791048810881
1.502604879891719,1.361597081693922
1.5434946673269103,1.3962271149997172
1.58475811209516,1.4310644022439503
1.6263923264698397,1.466104318166275
1.66839461752176,1.5013424105429678
