fixed_asym_D=0.1 mm/w,fixed_sym_D=0.1 mm/w
100.0,100.0
99.98360208,99.98360208
99.89307880446734,99.8934722900133
99.80277758991056,99.8039498534431
99.7143527478378,99.71668115049597
99.62793990600052,99.63179415904459
99.5434166391751,99.5491590623923
99.46061475010788,99.46860051091039
99.37937019175766,99.38994752850734
99.29953516131076,99.31304559348823
99.2209796934632,99.23775822062689
99.14359024255094,99.16396553357359
99.06726755967712,99.09156213343127
98.99192459944187,99.02045499788056
98.91748467099144,98.95056162540536
98.84387987018144,98.88180846128891
98.77104977099324,98.81412958342374
98.69894033868532,98.74746561034154
98.62750302679817,98.68176279352092
98.55669402467056,98.61697226058172
98.48647362767494,98.55304938153218
98.41680570755408,98.48995323541796
98.34765726464298,98.4276461591276
98.27899804735092,98.36609336370516
98.21080022715616,98.30526260640092
98.1430381196504,98.2451239089797
98.0756879439819,98.18564931461914
98.00872761448096,98.12681267716789
97.9421365593934,98.06858947767711
97.8758955625584,98.01095666403027
97.80998662459658,97.95389251022772
97.7443928407622,97.8973764924709
97.67909829308891,97.84138917966789
97.61408795484536,97.7859121363692
97.54934760563236,97.73092783645947
97.4848637557138,97.67641958619093
97.42062357838672,97.62237145535904
97.356614849374,97.56876821559867
97.29282589237044,97.51559528492703
97.2292455299964,97.46283867778405
97.16586303951782,97.410484959924
97.102668112777,97.35852120760067
97.03965081985449,97.30693497056197
96.97680157604316,97.2557142384332
96.91411111177106,97.20484741012174
96.85157044515336,97.15432326592178
96.78917085689449,97.10413094203734
96.72690386729424,97.0542599072755
96.66476121514155,97.00469994169106
96.60273483830424,96.95544111698949
96.54081685584474,96.90647377851643
96.47899955151198,96.85778852868185
96.41727535847473,96.8093762116832
96.35563684517716,96.76122789940669
96.2940767022099,96.71333487839864
96.23258773010072,96.66568863781026
96.17116282793948,96.61828085822881
96.10979498275982,96.57110340131733
96.04847725960856,96.52414830019242
95.98720279223996,96.47740775047693
95.92596477437829,96.43087410197
95.86475645149756,96.38453985088289
95.8035711130722,96.33839763259337
95.74240208525592,96.29244021487622
95.68124272395094,96.24666049157102
95.62008640823235,96.20105147665183
95.5589265340959,96.15560629866683
95.49775650849976,96.1103181955184
95.43656974367372,96.06518050955688
95.37535965167145,96.02018668296344
95.31411963914287,95.97533025339966
95.2528431023065,95.93060484990315
95.19152342210212,95.88600418901022
95.1301539595066,95.84152207108842
95.0687280509962,95.79715237686263
95.0072390041405,95.75288906412028
94.9456800933138,95.70872616458193
94.88404455551084,95.66465778092461
94.82232558625486,95.62067808394654
94.76051633558669,95.57678130986234
94.69860990412376,95.53296175771887
94.63659933917992,95.48921378692255
94.57447763093566,95.44553181486963
94.5122377086508,95.40191031467141
94.4498724369108,95.35834381296726
94.387374611899,95.31482688781847
94.32473695768716,95.27135416667662
94.26195212253748,95.22792032442064
94.19901267520892,95.18452008145697
94.13591110126164,95.14114820187768
94.07263979935308,95.09779949167189
94.00919107752004,95.05446879698589
93.94555714944065,95.01115100242782
93.8817301306708,94.9678410294131
93.8177020348497,94.92453383454671
93.75346476986924,94.88122440803926
93.68901013400182,94.8379077721533
93.62432981198226,94.79457897967706
93.55941537103814,94.75123311242268
93.4942582568643,94.70786527974643
93.42884978953646,94.66447061708818
93.36318115935951,94.62104428452805
93.29724342264562,94.57758146535775
93.23102749741771,94.53407736466477
93.16452415903366,94.49052720792723
93.09772403572678,94.44692623961772
93.03061760405792,94.40326972181423
92.96319518427468,94.35955293281647
92.89544693557332,94.31577116576622
92.82736285125864,94.27191972726993
92.75893275379728,94.2279939360223
92.69014628976012,94.18398912142946
92.62099292464852,94.13990062223041
92.55146193760056,94.09572378511552
92.48154241597176,94.05145396334083
92.41122324978626,94.00708651533716
92.34049312605288,93.96261680331276
92.26934052294202,93.9180401918485
92.19775370381772,93.87335204648481
92.12572071112052,93.8285477322989
92.05322936009571,93.78362261247186
91.98026723236192,93.73857204684431
91.90682166931498,93.69339139045994
91.8328797653619,93.64807599209593
91.75842836097928,93.60262119277948
91.6834540355913,93.5570223242896
91.60794310026154,93.51127470764325
91.53188159019312,93.46537365156512
91.45525525703178,93.41931445094022
91.37804956096636,93.37309238524853
91.30024966262047,93.32670271698076
91.22184041473056,93.28014069003468
91.14280635360365,93.23340152809104
91.0631316903496,93.18648043296834
90.98280030188197,93.13937258295584
90.90179572168124,93.09207313112375
90.8201011303152,93.04457720361003
90.73769934570984,92.99687989788288
90.65457281316574,92.94897628097823
90.5707035951135,92.90086138771129
90.4860733606026,92.85253021886145
90.40066337451822,92.80397773932962
90.31445448651998,92.75519887626726
90.22742711969735,92.70618851717603
90.13956125893618,92.65694150797754
90.05083643899113,92.60745265105189
89.96123173225877,92.5577167032445
89.87072573624671,92.50772837383987
89.7792965607339,92.45748232250175
89.68692181461776,92.40697315717843
89.5935785924443,92.35619543197228
89.49924346061722,92.30514364497253
89.40389244328306,92.25381223605022
89.30750100788934,92.20219558461424
89.21004405041369,92.15028800732739
89.11149588026196,92.09808375578132
89.0118302048346,92.04557701412918
88.9110201137608,91.99276189667484
88.809038062801,91.93963244541742
88.7058558574191,91.8861826275499
88.60144463602677,91.83240633291054
88.49577485290341,91.77829737138576
88.38881626079613,91.72384947026325
88.2805378932061,91.66905627153365
88.17090804636824,91.6139113291398
88.05989426093339,91.55840810617165
87.94746330336355,91.50253997200574
87.83358114705258,91.44630019938732
87.71821295318688,91.38968196145402
87.60132305136256,91.33267832869885
87.48287491997833,91.27528226587151
87.36283116642537,91.21748662881586
87.24115350709864,91.15928416124197
87.11780274725699,91.100667491431
86.99273876076221,91.04162912887104
86.86592046973134,90.98216146082207
86.7373058241397,90.92225674880814
86.6068517814162,90.86190712503469
86.47451428607701,90.8011045887293
86.34024824944794,90.73984100240347
86.20400752953087,90.67810808803364
86.06574491107493,90.61589742315915
85.9254120859185,90.55320043689505
85.78295963367404,90.49000840585748
85.63833700283426,90.42631244999937
85.49149249238451,90.3621035283543
85.3423732340136,90.29737243468585
85.19092517502263,90.2321097930405
85.03709306203912,90.16630605320111
84.88082042565263,90.09995148603913
84.72204956609593,90.03303617876246
84.56072154010573,89.9655500300568
84.39677614910615,89.89748274511781
84.2301519288681,89.82882383057137
84.06078614080859,89.75956258927943
83.88861476510418,89.68968811502882
83.71357249580451,89.61918928710014
83.53559273814315,89.54805476471427
83.35460760825502,89.47627298135353
83.17054793552171,89.40383213895505
82.98334326777842,89.33072020197326
82.792921879629,89.25692489130908
82.59921078412809,89.18243367810284
82.40213574810221,89.10723377738836
82.20162131139435,89.03131214160537
81.9975908103291,88.95465545396758
81.78996640570772,88.87725012168386
81.57866911565445,88.7990822690298
81.36361885364667,88.72013773026707
81.14473447207216,88.64040204240824
80.92193381166666,88.55986043782441
80.69513375719352,88.47849783669353
80.4642502997347,88.39629883928694
80.22919860596858,88.31324771809223
79.98989309481375,88.22932840977023
79.7462475218209,88.14452450694448
79.49817507169416,88.0588192498212
79.24558845932118,87.97219551763867
78.98840003968543,87.8846358199443
78.72652192702564,87.79612228769871
78.45986612359519,87.70663666420576
78.1883446583581,87.61616029586816
77.91186973593824,87.52467412276833
77.63035389611363,87.43215866907491
77.34371018411832,87.33859403327506
77.05185233197963,87.24395987823378
76.7546949510786,87.1482354210816
76.45215373607599,87.05139942293232
76.14414568029414,86.95343017843354
75.83058930258828,86.85430550515261
75.51140488567582,86.75400273280196
75.18651472582324,86.65249869230796
74.855843393713,86.54976970472829
74.51931800623039,86.445791570024
74.1768685088219,86.34053955569264
73.82842796798154,86.23398838527038
73.47393287332208,86.12611222671165
73.11332344858265,86.01688468065618
72.74654397081495,85.90627876859429
72.37354309687714,85.79426692094275
71.99427419624772,85.68082096504448
71.60869568905422,85.56591211310739
71.21677138809184,85.44951095009867
70.81847084348836,85.33158742161271
70.41376968855408,85.21211082173261
70.00264998524135,85.09104978090711
69.58510056752715,84.9683722538667
69.16111738092884,84.84404550760475
68.73070381626539,84.71803610945207
68.2938710356892,84.59030991527534
67.85063828893628,84.4608320578325
67.40103321767809,84.32956693532121
66.94509214580722,84.19647820015875
66.48286035345451,84.06152874803541
66.0143923325161,83.92468070728614
65.53975202146916,83.78589542862868
65.05901301727408,83.64513347532015
64.57225876219997,83.50235461378767
64.07958270347072,83.35751780479221
63.58108842371089,83.2105811951895
63.07688974027362,83.06150211035575
62.567110771658434,82.91023704735026
62.05188596937301,82.75674166889226
61.53136011376058,82.60097079823335
61.0056882725019,82.44287841501261
60.47503572070652,82.28241765218631
59.93957782173199,82.11954079412956
59.39949986810804,81.95419927601284
58.85499688219564,81.78634368456194
58.3062733764747,81.61592376031575
57.75354307362697,81.44288840150222
57.19702858686011,81.26718566965874
56.63696106120141,81.0887627971295
56.07357977677346,80.90756619657834
55.50713171534504,80.72354147266181
54.93787109172663,80.53663343601337
54.366058851847626,80.34678611969571
53.79196213960892,80.15394279828385
53.21585373484686,79.95804600974805
52.638011464970376,79.7590375803105
52.0587175930392,79.55685865245556
51.47825818523562,79.35144971627786
