time,value_C
1.22,6.580452606936736
1.23,6.630924562905378
1.24,6.681866092505607
1.25,6.733277813383116
1.26,6.785160465935659
1.27,6.837514915758917
1.28,6.8903421560598845
1.29,6.94364331004
1.3,6.9974196332502245
1.31,7.051672515920307
1.32,7.10640348526448
1.33,7.161614207765854
1.34,7.21730649144179
1.35,7.273482288092552
1.36,7.330143695535537
1.37,7.387292959827436
1.38,7.4449324774766446
1.39,7.503064797648314
1.4,7.561692624364395
1.41,7.62081881870109
1.42,7.680446400986119
1.43,7.740578552998225
1.44,7.801218620171377
1.45,7.862370113806123
1.46,7.924036713290591
1.47,7.986222268333618
1.48,8.048930801212547
1.49,8.112166509038218
1.5,8.175933766039702
1.51,8.24023712587138
1.52,8.305081323944927
1.53,8.37047127978885
1.54,8.43641209943819
1.55,8.50290907785706
1.56,8.569967701396699
1.57,8.637593650291732
1.58,8.70579280119738
1.59,8.774571229770334
1.6,8.843935213296124
1.61,8.913891233365709
1.62,8.984445978604178
1.63,9.055606347454374
1.64,9.127379451018335
1.65,9.199772615959464
1.66,9.272793387468354
1.67,9.34644953229526
1.68,9.420749041852197
1.69,9.495700135387724
1.7,9.57131126323746
1.71,9.647591110153474
1.72,9.724548598715655
1.73,9.80219289282828
1.74,9.88053340130499
1.75,9.95957978154544
1.76,10.039341943306933
1.77,10.119830052574416
1.78,10.201054535532199
1.79,10.28302608264089
1.8,10.36575565282302
1.81,10.44925447776094
1.82,10.533534066310551
1.83,10.618606209034589
1.84,10.704482982859139
1.85,10.791176755857188
1.86,10.87870019216305
1.87,10.967066257021562
1.88,11.056288221976045
1.89,11.146379670199044
1.9,11.237354501969985
1.91,11.329226940303906
1.92,11.422011536735543
1.93,11.515723177263085
1.94,11.610377088456026
1.95,11.705988843731589
1.96,11.802574369804326
1.97,11.900149953313525
1.98,11.998732247633201
1.99,12.098338279869486
2.0,12.198985458050362
2.01,12.300691578512769
2.02,12.403474833492183
2.03,12.507353818919919
2.04,12.612347542433444
2.05,12.718475431605146
2.06,12.825757342395066
2.07,12.934213567833245
2.08,13.043864846937407
2.09,13.154732373871834
2.1,13.266837807353399
2.11,13.380203280310818
2.12,13.494851409803312
2.13,13.610805307204977
2.14,13.72808858866129
2.15,13.846725385824268
2.16,13.966740356872938
2.17,14.088158697825893
2.18,14.211006154152809
2.19,14.335309032691931
2.2,14.461094213880658
2.21,14.588389164306454
2.22,14.717221949585443
2.23,14.847621247576168
2.24,14.979616361936072
2.25,15.113237236028423
2.26,15.248514467187455
2.27,15.385479321349647
2.28,15.524163748059149
2.29,15.664600395855434
2.3,15.806822628051407
2.31,15.950864538910213
2.32,16.09676097022914
2.33,16.24454752833903
2.34,16.39426060152769
2.35,16.5459373778959
2.36,16.69961586365456
2.37,16.85533490187168
2.38,17.013134191677807
2.39,17.173054307938628
2.4,17.33513672140337
2.41,17.499423819337665
2.42,17.665958926649516
2.43,17.834786327516884
2.44,18.00595128752541
2.45,18.179500076324647
2.46,18.355479990811098
2.47,18.533939378846128
2.48,18.714927663516743
2.49,18.89849536794698
2.5,19.084694140667356
2.51,19.273576781549693
2.52,19.465197268314164
2.53,19.65961078361519
2.54,19.856873742712317
2.55,20.057043821731863
2.56,20.26017998652453
2.57,20.46634252212371
2.58,20.675593062808577
2.59,20.88799462277539
2.6,21.103611627419728
2.61,21.322509945231523
2.62,21.54475692030397
2.63,21.770421405456336
2.64,21.999573795969717
2.65,22.232286063933653
2.66,22.46863179320024
2.67,22.7086862149411
2.68,22.9525262438011
2.69,23.200230514641152
2.7,23.451879419860774
2.71,23.707555147289227
2.72,23.967341718632188
2.73,24.231325028458702
2.74,24.49959288371103
2.75,24.77223504371751
2.76,25.049343260686015
2.77,25.33101132065278
2.78,25.61733508485849
2.79,25.908412531520252
2.8,26.204343797964807
2.81,26.505231223084667
2.82,26.811179390075083
2.83,27.122295169405625
2.84,27.438687761975892
2.85,27.76046874240015
2.86,28.08775210236096
2.87,28.420654293966507
2.88,28.75929427304103
2.89,29.10379354227173
2.9,29.45427619412963
2.91,29.81086895347512
2.92,30.173701219752246
2.93,30.542905108668513
2.94,30.918615493249295
2.95,31.300970044148034
2.96,31.690109269084907
2.97,32.08617655127782
2.98,32.48931818672031
2.99,32.8996834201511
3.0,33.317424479550105
3.01,33.742696608984744
3.02,34.175658099619504
3.03,34.61647031868997
3.04,35.0652977362306
3.05,35.52230794933276
3.06,35.98767170369675
3.07,36.46156291222767
3.08,36.94415867041141
3.09,37.435639268192126
3.1,37.93618819805801
3.11,38.44599215902656
3.12,38.96524105620482
3.13,39.494127995583966
3.14,40.03284927371092
3.15,40.58160436186288
3.16,41.14059588433339
3.17,41.710029590421314
3.18,42.290114319696194
3.19,42.881061960095984
3.2,43.48308739839521
3.21,44.09640846256377
3.22,44.721245855519065
3.23,45.35782307975649
3.24,46.00636635232633
3.25,46.6671045096081
3.26,47.340268901317486
3.27,48.02609327316534
3.28,48.72481363757358
3.29,49.43666813183937
3.3,50.16189686312627
3.31,50.900741739650364
3.32,51.65344628741956
3.33,52.420255451877026
3.34,53.201415383793794
3.35,53.99717320875267
3.36,54.807776779564456
3.37,55.633474410960055
3.38,56.47451459590689
3.39,57.331145702906895
3.4,58.20361565364572
3.41,59.092171580378974
3.42,59.997059462462325
3.43,60.91852374145746
3.44,61.85680691427647
3.45,62.81214910386285
3.46,63.784787606948875
3.47,64.77495641847628
3.48,65.78288573232108
3.49,66.80880141802353
3.5,67.85292447329135
3.51,68.91547045211868
3.52,69.99664886844495
3.53,71.09666257536688
3.54,72.21570712001389
3.55,73.3539700743021
3.56,74.51163034189433
3.57,75.68885744181482
3.58,76.88581076929505
3.59,78.10263883456398
3.6,79.3394784804393
3.61,80.5964540797274
3.62,81.87367671359782
3.63,83.17124333226218
3.64,84.48923589945773
3.65,85.82772052241124
3.66,87.18674656913889
3.67,88.56634577512102
3.68,89.96653134157705
3.69,91.38729702775309
3.7,92.82861623982299
3.71,94.29044111919013
3.72,95.77270163316196
3.73,97.27530467114966
3.74,98.79813314972054
3.75,100.34104512999843
3.76,101.90387295106636
3.77,103.48642238317414
3.78,105.08847180468914
3.79,106.70977140684974
3.8,108.35004243048652
3.81,110.00897643896273
3.82,111.68623463165346
3.83,113.38144720232832
3.84,115.09421274682512
3.85,116.8240977243999
3.86,118.57063597711047
3.87,120.333328311535
3.88,122.11164214704367
3.89,123.90501123472784
3.9,125.71283545094886
3.91,127.53448066929535
3.92,129.36927871453457
3.93,131.2165274019102
3.94,133.07549066487576
3.95,134.9453987740607
3.96,136.8254486499468
3.97,138.71480427138556
3.98,140.61259718171607
3.99,142.51792709384816
4.0,144.42986259526052
4.01,146.34744195342878
4.02,148.26967402174935
4.03,150.19553924556112
4.04,152.12399076739453
4.05,154.0539556300973
4.06,155.9843360760023
4.07,157.9140109398197
4.08,159.84183713245397
4.09,161.76665121247365
4.1,163.6872710414957
4.11,165.60249751929788
4.12,167.51111639403717
4.13,169.4119001425388
4.14,171.30360991522966
4.15,173.18499753992435
4.16,175.05480757833553
4.17,176.91177942887447
4.18,178.75464946903514
4.19,180.58215323041765
4.2,182.3930275992458
4.21,184.1860130350714
4.22,185.95985580023404
4.23,187.71331019256246
4.24,189.44514077375985
4.25,191.15412458591442
4.26,192.8390533486144
4.27,194.49873562922573
4.28,196.13199897900876
4.29,197.73769202790757
4.3,199.3146865310388
4.31,200.86187936013772
4.32,202.37819443348235
4.33,203.86258457811314
4.34,205.31403331849108
4.35,206.731556586091
4.36,208.1142043448049
4.37,209.46106212743155
4.38,210.77125247894796
4.39,212.04393630269698
4.4,213.27831410607413
4.41,214.47362714276002
4.42,215.6291584490127
4.43,216.74423377200853
4.44,217.8182223886957
4.45,218.8505378140985
4.46,219.8406383984803
4.47,220.7880278132368
4.48,221.69225542584329
4.49,222.5529165646225
4.5,223.3696526745248
4.51,224.14215136552306
4.52,224.87014635561638
4.53,225.55341731080563
4.54,226.1917895847544
4.55,226.78513386117186
4.56,227.33336570225535
4.57,227.83644500680373
4.58,228.29437538186107
4.59,228.70720343197058
4.6,229.07501797031165
4.61,229.3979491561596
4.62,229.67616756324534
4.63,229.90988318370427
4.64,230.09934437238783
4.65,230.24483673637064
4.66,230.34668197451936
4.67,230.4052366719986
4.68,230.42089105457583
4.69,230.3940677075505
4.7,230.32522026407673
4.71,230.21483206757182
4.72,230.06341481280882
4.73,229.87150717018073
4.74,229.63967339749703
4.75,229.36850194353391
4.76,229.0586040474076
4.77,228.7106123376771
4.78,228.32517943491118
4.79,227.9029765612747
4.8,227.44469216050328
4.81,226.95103053144442
4.82,226.42271047814899
4.83,225.86046397929934
4.84,225.26503487956245
4.85,224.6371776052584
4.86,223.97765590653643
4.87,223.2872416280559
4.88,222.56671350997652
4.89,221.81685602087273
4.9,221.0384582240031
4.91,220.23231267818477
4.92,219.39921437434927
4.93,218.53995970868758
4.94,217.65534549313043
4.95,216.74616800375466
4.96,215.81322206755917
4.97,214.8573001879127
4.98,213.87919170884305
4.99,212.87968201821218
5.0,211.85955178970303
5.01,210.81957626343518
5.02,209.76052456492266
5.03,208.68315906199354
5.04,207.58823475920312
5.05,206.47649872919257
5.06,205.3486895803722
5.07,204.2055369602426
5.08,203.0477610936077
5.09,201.8760723548816
5.1,200.69117087364396
5.11,199.4937461725595
5.12,198.2844768367412
5.13,197.06403021360882
5.14,195.83306214226994
5.15,194.592216711431
5.16,193.34212604483247
5.17,192.0834101131907
5.18,190.81667657162387
5.19,189.54252062153623
5.2,188.26152489593588
5.21,186.97425936716584
5.22,185.6812812760347
5.23,184.3831350813429
5.24,183.0803524288136
5.25,181.7734521384499
5.26,180.4629402093585
5.27,179.14930984109577
5.28,177.83304147061386
5.29,176.5146028239037
5.3,175.19444898145525
5.31,173.8730224566778
5.32,172.55075328644696
5.33,171.22805913297043
5.34,169.9053453961891
5.35,168.58300533595607
5.36,167.2614202032623
5.37,165.9409593798029
5.38,164.62198052520563
5.39,163.30482973126806
5.4,161.98984168257672
5.41,160.67733982290738
5.42,159.36763652683098
5.43,158.06103327597535
5.44,156.75782083941786
5.45,155.45827945770853
5.46,154.16267903004726
5.47,152.87127930416273
5.48,151.58433006846295
5.49,150.3020713460507
5.5,149.02473359021843
5.51,147.75253788105846
5.52,146.48569612284552
5.53,145.22441124186813
5.54,143.96887738440478
5.55,142.71928011456004
5.56,141.47579661169303
5.57,140.23859586718874
5.58,139.00783888033916
5.59,137.78367885311732
5.6,136.5662613836426
5.61,135.35572465815096
5.62,134.1521996412974
5.63,132.95581026463174
5.64,131.76667361310214
5.65,130.58490010945218
5.66,129.41059369639038
5.67,128.24385201642116
5.68,127.08476658923763
5.69,125.93342298658627
5.7,124.78990100452349
5.71,123.65427483299308
5.72,122.52661322266209
5.73,121.4069796489609
5.74,120.29543247328097
5.75,119.19202510129098
5.76,118.09680613833889
5.77,117.00981954191383
5.78,115.93110477114787
5.79,114.86069693334332
5.8,113.79862692751647
5.81,112.74492158495362
5.82,111.69960380678003
5.83,110.66269269854652
5.84,109.63420370184242
5.85,108.61414872294768
5.86,107.60253625853971
5.87,106.59937151847458
5.88,105.60465654566406
5.89,104.61839033307375
5.9,103.64056893786925
5.91,102.67118559273993
5.92,101.71023081443184
5.93,100.75769250952303
5.94,99.81355607747653
5.95,98.87780451100744
5.96,97.95041849380203
5.97,97.0313764956281
5.98,96.1206548648766
5.99,95.21822791857583
6.0,94.32406802991983
6.01,93.43814571335369
6.02,92.5604297072589
6.03,91.69088705428223
6.04,90.8294831793521
6.05,89.97618196542666
6.06,89.13094582701798
6.07,88.29373578153672
6.08,87.46451151850198
6.09,86.64323146666058
6.1,85.8298528590604
6.11,85.02433179612171
6.12,84.22662330675078
6.13,83.4366814075392
6.14,82.65445916009254
6.15,81.87990872653141
6.16,81.11298142320743
6.17,80.3536277726765
6.18,79.60179755397118
6.19,78.85743985121326
6.2,78.12050310060764
6.21,77.39093513585745
6.22,76.66868323204032
6.23,75.9536941479848
6.24,75.24591416718552
6.25,74.54528913729489
6.26,73.85176450822884
6.27,73.1652853689231
6.28,72.48579648277601
6.29,71.81324232181359
6.3,71.14756709961107
6.31,70.48871480300548
6.32,69.83662922263245
6.33,69.19125398232
6.34,68.55253256737161
6.35,67.92040835176975
6.36,67.29482462433103
6.37,66.67572461384273
6.38,66.06305151321058
6.39,65.45674850264629
6.4,64.85675877192337
6.41,64.26302554172855
6.42,63.67549208413595
6.43,63.09410174223015
6.44,62.51879794890396
6.45,61.94952424485602
6.46,61.386224295812625
6.47,60.8288419089977
6.48,60.27732104887431
6.49,59.73160585218036
6.5,59.19164064228063
6.51,58.657369942856924
6.52,58.128738490957126
6.53,57.605691249423906
6.54,57.088173418722945
6.55,56.576130448190185
6.56,56.069508046717004
6.57,55.568252192891826
6.58,55.07230914461608
6.59,54.58162544821196
6.6,54.09614794703906
6.61,53.6158237896363
6.62,53.14060043740534
6.63,52.67042567185097
6.64,52.205247601393864
6.65,51.74501466777024
6.66,51.289675652033004
6.67,50.83917968016814
6.68,50.393476228339985
6.69,49.952515127778575
6.7,49.51624656932172
6.71,49.08462110762436
6.72,48.65758966504712
6.73,48.235103535235865
6.74,47.817114386403496
6.75,47.4035742643251
6.76,46.99443559505705
6.77,46.58965118739044
6.78,46.18917423504895
6.79,45.79295831864084
6.8,45.4009574073745
6.81,45.013125860546765
6.82,44.62941842881288
6.83,44.24979025524667
6.84,43.87419687619924
6.85,43.502594221964394
6.86,43.134938617258456
6.87,42.77118678152218
6.88,42.411295829052015
6.89,42.055223268967886
6.9,41.70292700502432
6.91,41.35436533527164
6.92,41.00949695157357
6.93,40.66828093898763
6.94,40.33067677501422
6.95,39.99664432872029
6.96,39.66614385974329
6.97,39.339136017180714
6.98,39.01558183837068
6.99,38.695442747568556
7.0,38.37868055452461
7.01,38.06525745296736
7.02,37.75513601899738
7.03,37.448279209395885
7.04,37.14465035985241
7.05,36.84421318311586
7.06,36.54693176707273
7.07,36.25277057275652
7.08,35.96169443229209
7.09,35.673668546778416
7.1,35.38865848411337
7.11,35.10663017676383
7.12,34.8275499194843
7.13,34.55138436698727
7.14,34.278100531568256
7.15,34.00766578068839
7.16,33.74004783451745
7.17,33.47521476343991
7.18,33.213134985526736
7.19,32.953777263975304
7.2,32.69711070451989
7.21,32.44310475281508
7.22,32.191729191794266
7.23,31.94295413900544
7.24,31.6967500439263
7.25,31.453087685260655
7.26,31.211938168218047
7.27,30.97327292177842
7.28,30.737063695943597
7.29,30.503282558977244
7.3,30.27190189463496
7.31,30.042894399386046
7.32,29.816233079628415
7.33,29.591891248898143
7.34,29.369842525074976
7.35,29.150060827585136
7.36,28.932520374602685
7.37,28.717195680250647
7.38,28.504061551803066
7.39,28.293093086889083
7.4,28.084265670700105
7.41,27.877554973201068
7.42,27.672936946346773
7.43,27.47038782130421
7.44,27.26988410568176
7.45,27.07140258076609
7.46,26.874920298767584
7.47,26.680414580075038
7.48,26.487863010520357
7.49,26.29724343865395
7.5,26.108533973031477
7.51,25.921712979512566
7.52,25.736759078572106
7.53,25.553651142624663
7.54,25.37236829336255
7.55,25.192889899108074
7.56,25.01519557218043
7.57,24.839265166277663
7.58,24.665078773874143
7.59,24.492616723633983
7.6,24.321859577840705
7.61,24.152788129843568
7.62,23.985383401520863
7.63,23.81962664076048
7.64,23.65549931895804
7.65,23.492983128532867
7.66,23.33205998046204
7.67,23.17271200183277
7.68,23.01492153341329
7.69,22.858671127242474
7.7,22.703943544238374
7.71,22.550721751825826
7.72,22.398988921583257
7.73,22.248728426908876
7.74,22.099923840706314
7.75,21.952558933089875
7.76,21.806617669109457
7.77,21.662084206495226
7.78,21.518942893422146
7.79,21.377178266294383
7.8,21.236775047549674
7.81,21.097718143483657
7.82,20.95999264209423
7.83,20.82358381094593
7.84,20.688477095054346
7.85,20.5546581147906
7.86,20.422112663805827
7.87,20.290826706975707
7.88,20.16078637836497
7.89,20.031977979211877
7.9,19.90438797593263
7.91,19.778002998145656
7.92,19.652809836715765
7.93,19.528795441818026
7.94,19.405946921021417
7.95,19.284251537392098
7.96,19.163696707616253
7.97,19.04427000014246
7.98,18.92595913334346
7.99,18.80875197369725
8.0,18.69263653398744
8.01,18.577600971522724
8.02,18.463633586375437
8.03,18.350722819639007
8.04,18.23885725170428
8.05,18.12802560055458
8.06,18.018216720079334
8.07,17.90941959840626
8.08,17.801623356251902
8.09,17.694817245290444
8.1,17.588990646540655
8.11,17.484133068770856
8.12,17.380234146921776
8.13,17.27728364054718
8.14,17.175271432272094
8.15,17.074187526268588
8.16,16.974022046748857
8.17,16.874765236475575
8.18,16.776407455289345
8.19,16.678939178653074
8.2,16.582350996213204
8.21,16.48663361037759
8.22,16.39177783490994
8.23,16.297774593540645
8.24,16.20461491859385
8.25,16.112289949630686
8.26,16.020790932108405
8.27,15.930109216055406
8.28,15.84023625476191
8.29,15.751163603486189
8.3,15.662882918176193
8.31,15.575385954206425
8.32,15.48866456512993
8.33,15.402710701445255
8.34,15.317516409378213
8.35,15.23307382967835
8.36,15.149375196429927
8.37,15.0664128358773
8.38,14.984179165264546
8.39,14.902666691689205
8.4,14.821868010969967
8.41,14.741775806528189
8.42,14.6623828482831
8.43,14.583681991560528
8.44,14.505666176015039
8.45,14.428328424565326
8.46,14.351661842342718
8.47,14.275659615652678
8.48,14.20031501094913
8.49,14.125621373821497
8.5,14.051572127994318
8.51,13.978160774339273
8.52,13.905380889899535
8.53,13.833226126926263
8.54,13.761690211927137
8.55,13.69076694472679
8.56,13.620450197538993
8.57,13.5507339140505
8.58,13.481612108516371
8.59,13.413078864866689
8.6,13.345128335824516
8.61,13.277754742034977
8.62,13.210952371205334
8.63,13.144715577255923
8.64,13.07903877948185
8.65,13.013916461725294
8.66,12.949343171558322
8.67,12.885313519476068
8.68,12.82182217810018
8.69,12.758863881392404
8.7,12.696433423878178
8.71,12.634525659880138
8.72,12.573135502761408
8.73,12.512257924178554
8.74,12.451887953344102
8.75,12.392020676298493
8.76,12.332651235191374
8.77,12.273774827572103
8.78,12.215386705689365
8.79,12.157482175799792
8.8,12.100056597485468
8.81,12.043105382980222
8.82,11.986623996504605
8.83,11.930607953609428
8.84,11.875052820527786
8.85,11.819954213535436
8.86,11.765307798319443
8.87,11.711109289354997
8.88,11.657354449290287
8.89,11.604039088339338
8.9,11.551159063682727
8.91,11.498710278876056
8.92,11.44668868326611
8.93,11.39509027141459
8.94,11.34391108252933
8.95,11.293147199902917
8.96,11.242794750358602
8.97,11.192849903703427
8.98,11.14330887218847
8.99,11.094167909976123
9.0,11.045423312614316
9.01,10.997071416517594
9.02,10.949108598454966
9.03,10.901531275044443
9.04,10.854335902254169
9.05,10.807518974910082
9.06,10.761077026210002
9.07,10.715006627244078
9.08,10.669304386521505
9.09,10.623966949503439
9.1,10.57899099814203
9.11,10.53437325042549
9.12,10.490110459929118
9.13,10.446199415372222
9.14,10.402636940180841
9.15,10.359419892056206
9.16,10.316545162548865
9.17,10.2740096766384
9.18,10.231810392318657
9.19,10.189944300188428
9.2,10.148408423047506
9.21,10.107199815498056
9.22,10.066315563551218
9.23,10.025752784238884
9.24,9.985508625230592
9.25,9.945580264455439
9.26,9.905964909728985
9.27,9.866659798385061
9.28,9.82766219691243
9.29,9.78896940059621
9.3,9.750578733164053
9.31,9.71248754643695
9.32,9.674693219984665
9.33,9.637193160785678
9.34,9.599984802891639
9.35,9.56306560709622
9.36,9.526433060608348
9.37,9.490084676729728
9.38,9.454017994536635
9.39,9.41823057856589
9.4,9.382720018504976
9.41,9.347483928886248
9.42,9.312519948785162
9.43,9.277825741522499
9.44,9.2433989943705
9.45,9.20923741826289
9.46,9.175338747508723
9.47,9.141700739509988
9.48,9.108321174482956
9.49,9.075197855183196
9.5,9.042328606634218
9.51,9.009711275859686
9.52,8.977343731619179
9.53,8.945223864147419
9.54,8.913349584896949
9.55,8.881718826284201
9.56,8.85032954143891
9.57,8.819179703956829
9.58,8.78826730765571
9.59,8.757590366334497
9.6,8.727146913535694
9.61,8.696935002310862
9.62,8.666952704989209
9.63,8.637198112949218
9.64,8.607669336393304
9.65,8.578364504125416
9.66,8.549281763331578
9.67,8.520419279363322
9.68,8.49177523552396
9.69,8.463347832857677
9.7,8.4351352899414
9.71,8.407135842679393
9.72,8.37934774410057
9.73,8.351769264158456
9.74,8.324398689533783
9.75,8.297234323439689
9.76,8.270274485429454
9.77,8.243517511206784
9.78,8.216961752438571
9.79,8.190605576570114
9.8,8.164447366642763
9.81,8.138485521113957
9.82,8.112718453679614
9.83,8.087144593098861
9.84,8.061762383021046
9.85,8.036570281815022
9.86,8.011566762400665
9.87,7.9867503120826004
9.88,7.962119432386091
9.89,7.937672638895083
9.9,7.913408461092361
9.91,7.889325442201796
9.92,7.865422139032647
9.93,7.841697121825893
9.94,7.818148974102577
9.95,7.7947762925141175
9.96,7.771577686694576
9.97,7.748551779114843
9.98,7.725697204938727
9.99,7.703012611880908
10.0,7.680496660066743
10.01,7.658148021893891
10.02,7.635965381895729
10.03,7.61394743660655
10.04,7.592092894428497
10.05,7.5704004755002305
10.06,7.548868911567292
10.07,7.527496945854142
10.08,7.50628333293786
10.09,7.48522683862347
10.1,7.464326239820875
10.11,7.443580324423385
10.12,7.422987891187804
10.13,7.402547749616069
10.14,7.382258719838403
10.15,7.362119632497981
10.16,7.342129328637067
10.17,7.322286659584624
10.18,7.302590486845357
10.19,7.283039681990183
10.2,7.2636331265481
10.21,7.244369711899441
10.22,7.225248339170496
10.23,7.206267919129473
10.24,7.187427372083792
10.25,7.16872562777868
10.26,7.15016162529707
10.27,7.13173431296076
10.28,7.113442648232839
10.29,7.09528559762134
10.3,7.0772621365841255
10.31,7.059371249434974
10.32,7.04161192925085
10.33,7.023983177780354
10.34,7.006484005353323
10.35,6.989113430791568
10.36,6.9718704813207495
10.37,6.954754192483342
10.38,6.937763608052708
10.39,6.920897779948246
10.4,6.904155768151595
10.41,6.887536640623899
10.42,6.871039473224097
10.43,6.8546633496282405
10.44,6.838407361249811
10.45,6.822270607161032
10.46,6.806252194015164
10.47,6.790351235969756
10.48,6.774566854610858
10.49,6.758898178878163
10.5,6.743344344991084
10.51,6.7279044963757375
10.52,6.712577783592829
10.53,6.69736336426643
10.54,6.682260403013622
10.55,6.667268071375015
10.56,6.652385547746111
10.57,6.637612017309509
10.58,6.622946671967936
10.59,6.608388710278102
10.6,6.593937337385351
10.61,6.579591764959117
10.62,6.565351211129153
10.63,6.55121490042254
10.64,6.537182063701456
10.65,6.523251938101699
10.66,6.509423766971942
10.67,6.495696799813734
10.68,6.482070292222208
10.69,6.468543505827509
10.7,6.455115708236917
10.71,6.441786172977666
10.72,6.428554179440443
10.73,6.415419012823559
10.74,6.402379964077786
10.75,6.389436329851844
10.76,6.376587412438536
10.77,6.36383251972152
10.78,6.351170965122704
10.79,6.338602067550266
10.8,6.326125151347278
10.81,6.313739546240938
10.82,6.301444587292391
10.83,6.289239614847137
10.84,6.2771239744860186
10.85,6.265097016976773
10.86,6.25315809822615
10.87,6.241306579232583
10.88,6.229541826039405
10.89,6.217863209688607
10.9,6.206270106175123
10.91,6.194761896401639
10.92,6.183337966133926
10.93,6.1719977059566755
10.94,6.160740511229842
10.95,6.149565782045481
10.96,6.138472923185071
10.97,6.127461344077328
10.98,6.116530458756488
10.99,6.105679685821062
11.0,6.094908448393052
11.01,6.0842161740776275
11.02,6.07360229492325
11.03,6.063066247382243
11.04,6.052607472271796
11.05,6.04222541473541
11.06,6.031919524204759
11.07,6.021689254361982
11.08,6.011534063102384
11.09,6.001453412497543
11.1,5.991446768758836
11.11,5.981513602201342
11.12,5.971653387208158
11.13,5.961865602195089
11.14,5.952149729575728
11.15,5.9425052557269105
11.16,5.932931670954539
11.17,5.923428469459782
11.18,5.913995149305626
11.19,5.904631212383796
11.2,5.895336164382015
11.21,5.886109514751625
11.22,5.876950776675542
11.23,5.867859467036556
11.24,5.85883510638596
11.25,5.849877218912511
11.26,5.840985332411717
11.27,5.832158978255447
11.28,5.823397691361852
11.29,5.814701010165604
11.3,5.806068476588441
11.31,5.797499636010018
11.32,5.788994037239056
11.33,5.780551232484789
11.34,5.7721707773287045
11.35,5.763852230696573
11.36,5.755595154830758
11.37,5.747399115262811
11.38,5.739263680786348
11.39,5.731188423430188
11.4,5.723172918431775
11.41,5.715216744210857
11.42,5.707319482343438
11.43,5.6994807175359785
11.44,5.691700037599863
11.45,5.683977033426112
11.46,5.676311298960355
11.47,5.668702431178037
11.48,5.66115003005988
11.49,5.65365369856758
11.5,5.64621304261974
11.51,5.638827671068041
11.52,5.631497195673645
11.53,5.624221231083821
11.54,5.616999394808802
11.55,5.609831307198866
11.56,5.602716591421628
11.57,5.59565487343956
11.58,5.588645781987721
11.59,5.5816889485516965
11.6,5.574784007345751
11.61,5.567930595291184
11.62,5.561128351994895
11.63,5.55437691972814
