time,value_M
3.66,18315.15934704334
3.67,18598.59024517854
3.68,18886.325571825557
3.69,19178.376091878014
3.7,19474.749086752967
3.71,19775.448185137047
3.72,20080.473193347672
3.73,20389.81992583018
3.74,20703.48003634327
3.75,21021.440850415744
3.76,21343.6851996868
3.77,21670.191258769893
3.78,22000.932385305965
3.79,22335.876963895476
3.8,22674.988254619824
3.81,23018.224246881
3.82,23365.537519303543
3.83,23716.875106454532
3.84,24072.178373145493
3.85,24431.382897084022
3.86,24794.418360642892
3.87,25161.20845250962
3.88,25531.670779970347
3.89,25905.71679256762
3.9,26283.25171785274
3.91,26664.174509929173
3.92,27048.377811454327
3.93,27435.74792973278
3.94,27826.16482749464
3.95,28219.502128908418
3.96,28615.62714132867
3.97,29014.400893224803
3.98,29415.67818867925
3.99,29819.307678780795
4.0,30225.131950172614
4.01,30632.987630944903
4.02,31042.705513989218
4.03,31454.110697856246
4.04,31867.02274508119
4.05,32281.25585786175
4.06,32696.61907089334
4.07,33112.91646108526
4.08,33529.94737380052
4.09,33947.50666518159
4.1,34365.38496004493
4.11,34783.36892474944
4.12,35201.24155436822
4.13,35618.7824734205
4.14,36035.768249350556
4.15,36451.97271787482
4.16,36867.16731925649
4.17,37281.12144450989
4.18,37693.602790484685
4.19,38104.377722733276
4.2,38513.211645023664
4.21,38919.86937432492
4.22,39324.11552006335
4.23,39725.714866425034
4.24,40124.432756464004
4.25,40520.035476766
4.26,40912.29064141462
4.27,41300.96757401032
4.28,41685.83768650291
4.29,42066.674853614626
4.3,42443.255781653745
4.31,42815.360370547576
4.32,43182.7720679584
4.33,43545.278214386075
4.34,43902.67037820676
4.35,44254.74467964749
4.36,44601.30210275131
4.37,44942.14879444697
4.38,45277.09634989973
4.39,45605.96208338617
4.4,45928.56928400472
4.41,46244.74745560489
4.42,46554.33254039137
4.43,46857.167125733606
4.44,47153.100633787064
4.45,47441.98949360811
4.46,47723.69729552032
4.47,47998.094927565435
4.48,48265.06069394653
4.49,48524.48041544396
4.5,48776.24751185607
4.51,49020.2630665856
4.52,49256.435873559545
4.53,49484.682466733924
4.54,49704.9271324956
4.55,49917.10190533074
4.56,50121.146547183176
4.57,50317.00851097579
4.58,50504.64288881419
4.59,50684.01234543361
4.6,50855.087037488105
4.61,51017.84451931402
4.62,51172.269635829645
4.63,51318.354403257435
4.64,51456.09787837625
4.65,51585.5060170277
4.66,51706.591522613206
4.67,51819.37368532703
4.68,51923.87821287554
4.69,52020.13705343393
4.7,52108.18821158951
4.71,52188.07555801503
4.72,52259.84863360672
4.73,52323.56244881045
4.74,52379.27727884476
4.75,52427.05845551318
4.76,52466.97615627915
4.77,52499.10519125596
4.78,52523.52478874153
4.79,52540.3183799034
4.8,52549.57338319407
4.81,52551.38098904977
4.82,52545.8359453985
4.83,52533.03634447454
4.84,52513.0834114081
4.85,52486.08129502959
4.86,52452.136861298386
4.87,52411.35948973712
4.88,52363.86087322295
4.89,52309.75482145855
4.9,52249.1570684172
4.91,52182.185084028075
4.92,52108.95789034088
4.93,52029.59588238206
4.94,51944.220653889344
4.95,51852.954828086
4.96,51755.9218936327
4.97,51653.2460458714
4.98,51545.05203345398
4.99,51431.465010427295
5.0,51312.61039382629
5.01,51188.613726808384
5.02,51059.60054734431
5.03,50925.69626246412
5.04,50787.026028041706
5.05,50643.71463408651
5.06,50495.88639549795
5.07,50343.665048225805
5.08,50187.17365076822
5.09,50026.53449092924
5.1,49861.868997747864
5.11,49693.297658502735
5.12,49520.93994068873
5.13,49344.91421885526
5.14,49165.33770619028
5.15,48982.32639072891
5.16,48795.99497606126
5.17,48606.45682641066
5.18,48413.82391595026
5.19,48218.20678222407
5.2,48019.71448353631
5.21,47818.454560172286
5.22,47614.53299931299
5.23,47408.054203505504
5.24,47199.120962551635
5.25,46987.83442867781
5.26,46774.294094850105
5.27,46558.597776099916
5.28,46340.84159372712
5.29,46121.119962249715
5.3,45899.5255789709
5.31,45676.14941603705
5.32,45451.08071486259
5.33,45224.406982800305
5.34,44996.213991938836
5.35,44766.58577991176
5.36,44535.6046526059
5.37,44303.35118865974
5.38,44069.904245645885
5.39,43835.34096783493
5.4,43599.73679544138
5.41,43363.1654752556
5.42,43125.6990725691
5.43,42887.40798430387
5.44,42648.360953259784
5.45,42408.62508339731
5.46,42168.26585607624
5.47,41927.34714717422
5.48,41685.93124501207
5.49,41444.07886901616
5.5,41201.849189051
5.51,40959.29984535842
5.52,40716.48696904246
5.53,40473.46520304212
5.54,40230.28772353696
5.55,39987.006261733135
5.56,39743.67112598019
5.57,39500.331224171554
5.58,39257.034086384134
5.59,39013.82588771478
5.6,38770.751471273885
5.61,38527.854371298454
5.62,38285.176836349354
5.63,38042.75985255935
5.64,37800.64316690074
5.65,37558.8653104433
5.66,37317.46362157495
5.67,37076.47426915962
5.68,36835.93227560835
5.69,36595.871539841246
5.7,36356.32486011965
5.71,36117.32395672926
5.72,35878.899494496465
5.73,35641.08110512135
5.74,35403.89740931243
5.75,35167.37603870907
5.76,34931.54365757909
5.77,34696.42598427971
5.78,34462.04781247167
5.79,34228.43303207669
5.8,33995.60464997002
5.81,33763.58481040024
5.82,33532.39481512968
5.83,33302.05514328935
5.84,33072.58547094333
5.85,32844.00469035807
5.86,32616.330928972737
5.87,32389.58156806754
5.88,32163.77326112744
5.89,31938.92195189921
5.9,31715.042892140398
5.91,31492.150659059203
5.92,31270.25917244475
5.93,31049.381711487636
5.94,30829.53093129115
5.95,30610.71887907371
5.96,30392.957010063692
5.97,30176.256203087913
5.98,29960.626775855428
5.99,29746.07849993862
6.0,29532.62061545369
6.01,29320.26184544301
6.02,29109.010409961942
6.03,28898.87403987294
6.04,28689.85999034993
6.05,28481.975054096176
6.06,28275.225574278822
6.07,28069.617457183685
6.08,27865.156184593743
6.09,27661.84682589502
6.1,27459.694049913607
6.11,27258.702136487667
6.12,27058.874987778276
6.13,26860.2161393231
6.14,26662.728770836908
6.15,26466.415716762942
6.16,26271.279476579264
6.17,26077.322224864158
6.18,25884.54582112472
6.19,25692.95181939277
6.2,25502.541477592218
6.21,25313.315766682066
6.22,25125.27537957908
6.23,24938.42073986437
6.24,24752.752010277884
6.25,24568.26910100496
6.26,24384.971677758975
6.27,24202.859169664083
6.28,24021.930776942136
6.29,23842.18547840762
6.3,23663.62203877467
6.31,23486.23901577992
6.32,23310.034767125162
6.33,23135.00745724348
6.34,22961.155063892722
6.35,22788.47538457997
6.36,22616.96604282065
6.37,22446.62449423591
6.38,22277.448032491833
6.39,22109.433795083954
6.4,21942.578768970558
6.41,21776.87979605812
6.42,21612.33357854228
6.43,21448.936684107568
6.44,21286.68555098919
6.45,21125.57649289996
6.46,20965.605703825564
6.47,20806.769262691203
6.48,20649.063137902584
6.49,20492.483191764255
6.5,20337.02518477816
6.51,20182.68477982524
6.52,20029.457546232905
6.53,19877.338963731054
6.54,19726.324426299347
6.55,19576.409245908362
6.56,19427.588656157175
6.57,19279.857815809897
6.58,19133.211812233643
6.59,18987.645664740296
6.6,18843.154327834498
6.61,18699.732694370105
6.62,18557.375598617415
6.63,18416.077819243375
6.64,18275.8340822069
6.65,18136.639063571438
6.66,17998.48739223687
6.67,17861.373652592734
6.68,17725.29238709474
6.69,17590.23809876657
6.7,17456.205253628774
6.71,17323.18828305666
6.72,17191.18158606896
6.73,17060.17953154902
6.74,16930.176460400256
6.75,16801.166687637564
6.76,16673.144504416272
6.77,16546.104180000286
6.78,16420.039963670984
6.79,16294.94608657837
6.8,16170.816763535971
6.81,16047.646194760971
6.82,15925.428567560954
6.83,15804.158057968662
6.84,15683.828832326137
6.85,15564.43504881953
6.86,15445.970858965888
6.87,15328.430409053164
6.88,15211.807841534694
6.89,15096.097296379297
6.9,14981.292912378207
6.91,14867.388828409932
6.92,14754.379184664196
6.93,14642.258123825994
6.94,14531.019792220848
6.95,14420.658340922288
6.96,14311.167926822542
6.97,14202.542713667437
6.98,14094.776873056448
6.99,13987.864585408823
7.0,13881.800040896702
7.01,13776.577440346102
7.02,13672.190996106636
7.03,13568.634932890795
7.04,13465.903488583623
7.05,13363.99091502358
7.06,13262.891478755353
7.07,13162.599461755404
7.08,13063.109162130964
7.09,12964.414894793203
7.1,12866.510992105284
7.11,12769.39180450598
7.12,12673.051701109503
7.13,12577.485070282231
7.14,12482.68632019692
7.15,12388.649879365066
7.16,12295.370197147962
7.17,12202.841744247095
7.18,12111.0590131744
7.19,12020.016518702963
7.2,11929.708798298698
7.21,11840.130412533517
7.22,11751.27594548054
7.23,11663.140005091802
7.24,11575.717223558977
7.25,11489.002257657585
7.26,11402.989789075138
7.27,11317.674524723681
7.28,11233.051197037174
7.29,11149.114564254132
7.3,11065.859410685951
7.31,10983.280546971306
7.32,10901.37281031705
7.33,10820.13106472597
7.34,10739.550201211787
7.35,10659.625138001764
7.36,10580.35082072729
7.37,10501.722222602759
7.38,10423.73434459312
7.39,10346.382215570393
7.4,10269.660892459491
7.41,10193.565460373662
7.42,10118.091032739841
7.43,10043.232751414223
7.44,9968.98578678834
7.45,9895.345337885921
7.46,9822.306632450816
7.47,9749.864927026245
7.48,9678.015507025633
7.49,9606.75368679529
7.5,9536.074809669168
7.51,9465.974248015964
7.52,9396.447403278764
7.53,9327.48970600749
7.54,9259.09661588436
7.55,9191.26362174256
7.56,9123.986241578377
7.57,9057.260022556955
7.58,8991.08054101191
7.59,8925.443402438978
7.6,8860.344241483886
7.61,8795.778721924642
7.62,8731.742536648413
7.63,8668.23140762317
7.64,8605.241085864274
7.65,8542.76735139616
7.66,8480.806013209287
7.67,8419.352909212519
7.68,8358.403906181067
7.69,8297.954899700168
7.7,8238.001814104624
7.71,8178.540602414365
7.72,8119.567246266151
7.73,8061.07775584156
7.74,8003.0681697913915
7.75,7945.5345551566115
7.76,7888.47300728596
7.77,7831.879649750349
7.78,7775.7506342541565
7.79,7720.082140543544
7.8,7664.870376311895
7.81,7610.1115771025
7.82,7555.802006208574
7.83,7501.937954570724
7.84,7448.515740671957
7.85,7395.531710430332
7.86,7342.982237089347
7.87,7290.863721106154
7.88,7239.172590037691
7.89,7187.90529842482
7.9,7137.058327674552
7.91,7086.628185940445
7.92,7036.6114080012585
7.93,6987.004555137928
7.94,6937.804215008959
7.95,6889.007001524288
7.96,6840.60955471771
7.97,6792.608540617912
7.98,6745.000651118212
7.99,6697.782603845044
8.0,6650.95114202527
8.01,6604.503034352372
8.02,6558.435074851589
8.03,6512.744082744058
8.04,6467.426902310017
8.05,6422.480402751124
8.06,6377.901478051947
8.07,6333.687046840682
8.08,6289.834052249139
8.09,6246.339461772061
8.1,6203.200267125819
8.11,6160.413484106517
8.12,6117.976152447579
8.13,6075.885335676836
8.14,6034.138120973175
8.15,5992.731619022785
8.16,5951.662963875034
8.17,5910.9293127980345
8.18,5870.527846133918
8.19,5830.45576715386
8.2,5790.710301912906
8.21,5751.288699104614
8.22,5712.188229915556
8.23,5673.406187879713
8.24,5634.939888732799
8.25,5596.786670266536
8.26,5558.943892182916
8.27,5521.408935948478
8.28,5484.179204648628
8.29,5447.2521228420355
8.3,5410.62513641512
8.31,5374.29571243667
8.32,5338.261339012605
8.33,5302.519525140912
8.34,5267.067800566781
8.35,5231.903715637963
8.36,5197.02484116036
8.37,5162.42876825389
8.38,5128.113108208629
8.39,5094.075492341257
8.4,5060.313571851832
8.41,5026.825017680903
8.42,4993.60752036698
8.43,4960.658789904386
8.44,4927.976555601506
8.45,4895.558565939438
8.46,4863.402588431076
8.47,4831.506409480637
8.48,4799.867834243637
8.49,4768.484686487346
8.5,4737.35480845172
8.51,4706.47606071083
8.52,4675.846322034809
8.53,4645.463489252312
8.54,4615.32547711351
8.55,4585.430218153635
8.56,4555.775662557076
8.57,4526.3597780220425
8.58,4497.180549625798
8.59,4468.235979690491
8.6,4439.524087649568
8.61,4411.0429099148
8.62,4382.79049974391
8.63,4354.764927108833
8.64,4326.964278564591
8.65,4299.386657118813
8.66,4272.0301821018875
8.67,4244.892989037772
8.68,4217.973229515454
8.69,4191.269071061064
8.7,4164.778697010675
8.71,4138.500306383755
8.72,4112.432113757301
8.73,4086.5723491406625
8.74,4060.9192578510465
8.75,4035.4711003897105
8.76,4010.2261523188536
8.77,3985.182704139207
8.78,3960.3390611683253
8.79,3935.693543419583
8.8,3911.2444854818805
8.81,3886.9902364000623
8.82,3862.9291595560467
8.83,3839.0596325506763
8.84,3815.3800470862825
8.85,3791.8888088499752
8.86,3768.5843373976527
8.87,3745.465066038736
8.88,3722.52944172163
8.89,3699.77592491991
8.9,3677.202989519238
8.91,3654.809122705008
8.92,3632.5928248507194
8.93,3610.552609407081
8.94,3588.6870027918485
8.95,3566.9945442803896
8.96,3545.4737858969825
8.97,3524.123292306843
8.98,3502.9416407088866
8.99,3481.9274207292183
9.0,3461.079234315352
9.01,3440.395695631164
9.02,3419.8754309525693
9.03,3399.5170785639316
9.04,3379.3192886551983
9.05,3359.2807232197615
9.06,3339.400055953045
9.07,3319.6759721518147
9.08,3300.1071686142113
9.09,3280.6923535405062
9.1,3261.430246434574
9.11,3242.319578006085
9.12,3223.359090073413
9.13,3204.547535467257
9.14,3185.883677934979
9.15,3167.3662920456454
9.16,3148.994163095784
9.17,3130.7660870158434
9.18,3112.6808702773565
9.19,3094.7373298008074
9.2,3076.934292864197
9.21,3059.270597012304
9.22,3041.7450899666446
9.23,3024.3566295361197
9.24,3007.1040835283525
9.25,2989.9863296617154
9.26,2973.0022554780385
9.27,2956.150758255998
9.28,2939.4307449251864
9.29,2922.8411319808565
9.3,2906.380845399337
9.31,2890.0488205541187
9.32,2873.844002132607
9.33,2857.765344053538
9.34,2841.8118093850544
9.35,2825.9823702634403
9.36,2810.276007812507
9.37,2794.691712063632
9.38,2779.228481876446
9.39,2763.8853248601617
9.4,2748.661257295546
9.41,2733.5553040575282
9.42,2718.5664985384437
9.43,2703.6938825719076
9.44,2688.9365063573164
9.45,2674.2934283849736
9.46,2659.7637153618357
9.47,2645.346442137875
9.48,2631.0406916330558
9.49,2616.845554764922
9.5,2602.7601303767897
9.51,2588.7835251665433
9.52,2574.9148536160315
9.53,2561.1532379210566
9.54,2547.4978079219595
9.55,2533.9477010347905
9.56,2520.502062183067
9.57,2507.1600437301104
9.58,2493.9208054119617
9.59,2480.7835142708714
9.6,2467.7473445893593
9.61,2454.811477824841
9.62,2441.9751025448163
9.63,2429.2374143626193
9.64,2416.5976158737217
9.65,2404.0549165925895
9.66,2391.6085328900867
9.67,2379.257687931425
9.68,2367.001611614653
9.69,2354.839540509683
9.7,2342.770717797852
9.71,2330.7943932120106
9.72,2318.9098229771407
9.73,2307.1162697514937
9.74,2295.4130025682466
9.75,2283.7992967776754
9.76,2272.274433989839
9.77,2260.8377020177704
9.78,2249.4883948211714
9.79,2238.225812450609
9.8,2227.049260992208
9.81,2215.9580525128367
9.82,2204.951505005781
9.83,2194.028942336907
9.84,2183.1896941913024
9.85,2172.433096020398
9.86,2161.758488989566
9.87,2151.1652199261866
9.88,2140.652641268184
9.89,2130.220111013027
9.9,2119.8669926671882
9.91,2109.592655196064
9.92,2099.396472974344
9.93,2089.2778257368336
9.94,2079.2360985297214
9.95,2069.270681662291
9.96,2059.3809706590696
9.97,2049.566366212417
9.98,2039.8262741355438
9.99,2030.1601053159595
10.0,2020.567275669347
10.01,2011.0472060938594
10.02,2001.599322424834
10.03,1992.2230553899255
10.04,1982.9178405646464
10.05,1973.6831183283207
10.06,1964.5183338204401
10.07,1955.4229368974238
10.08,1946.3963820897764
10.09,1937.4381285596414
10.1,1928.5476400587474
10.11,1919.7243848867427
10.12,1910.9678358499152
10.13,1902.2774702202964
10.14,1893.6527696951428
10.15,1885.093220356794
10.16,1876.598312632905
10.17,1868.1675412570455
10.18,1859.8004052296685
10.19,1851.4964077794405
10.2,1843.2550563249329
10.21,1835.0758624366706
10.22,1826.958341799534
10.23,1818.9020141755134
10.24,1810.9064033668103
10.25,1802.9710371792844
10.26,1795.0954473862425
10.27,1787.279169692566
10.28,1779.5217436991757
10.29,1771.8227128678282
10.3,1764.1816244862437
10.31,1756.5980296335606
10.32,1749.0714831461146
10.33,1741.6015435835393
10.34,1734.1877731951856
10.35,1726.8297378868572
10.36,1719.527007187858
10.37,1712.2791542183518
10.38,1705.085755657027
10.39,1697.9463917090684
10.4,1690.8606460744288
10.41,1683.8281059164017
10.42,1676.8483618304888
10.43,1669.9210078135627
10.44,1663.0456412333206
10.45,1656.2218627980253
10.46,1649.4492765265343
10.47,1642.7274897186091
10.48,1636.056112925509
10.49,1629.4347599208597
10.5,1622.8630476717992
10.51,1616.340596310396
10.52,1609.8670291053388
10.53,1603.4419724338932
10.54,1597.0650557541242
10.55,1590.7359115773816
10.56,1584.4541754410473
10.57,1578.2194858815387
10.58,1572.0314844075701
10.59,1565.8898154736653
10.6,1559.7941264539234
10.61,1553.7440676160315
10.62,1547.7392920955253
10.63,1541.7794558702926
10.64,1535.864217735319
10.65,1529.9932392776732
10.66,1524.1661848517292
10.67,1518.3827215546237
10.68,1512.6425192019465
10.69,1506.945250303661
10.7,1501.290590040253
10.71,1495.678216239106
10.72,1490.107809351101
10.73,1484.5790524274366
10.74,1479.0916310966713
10.75,1473.645233541981
10.76,1468.239550478634
10.77,1462.8742751316784
10.78,1457.5491032138411
10.79,1452.2637329036374
10.8,1447.017864823687
10.81,1441.8112020192348
10.82,1436.6434499368768
10.83,1431.5143164034869
10.84,1426.4235116053426
10.85,1421.370748067449
10.86,1416.355740633059
10.87,1411.3782064433851
10.88,1406.4378649175067
10.89,1401.5344377324639
10.9,1396.6676488035425
10.91,1391.8372242647436
10.92,1387.0428924494374
10.93,1382.2843838712024
10.94,1377.5614312048422
10.95,1372.8737692675845
10.96,1368.2211350004557
10.97,1363.603267449832
10.98,1359.0199077491645
10.99,1354.4707991008768
11.0,1349.9556867584326
11.01,1345.474318008573
11.02,1341.0264421537202
11.03,1336.6118104945488
11.04,1332.2301763127186
11.05,1327.881294853772
11.06,1323.5649233101901
11.07,1319.2808208046104
11.08,1315.0287483732004
11.09,1310.8084689491886
11.1,1306.6197473465486
11.11,1302.4623502438374
11.12,1298.3360461681852
11.13,1294.240605479435
11.14,1290.1758003544303
11.15,1286.1414047714507
11.16,1282.1371944947925
11.17,1278.1629470594946
11.18,1274.2184417562055
11.19,1270.3034596161924
11.2,1266.4177833964911
11.21,1262.5611975651934
11.22,1258.733488286872
11.23,1254.934443408141
11.24,1251.163852443352
11.25,1247.421506560421
11.26,1243.70719856679
11.27,1240.0207228955173
11.28,1236.3618755914968
11.29,1232.7304542978063
11.3,1229.1262582421828
11.31,1225.5490882236209
11.32,1221.9987465990978
11.33,1218.4750372704202
11.34,1214.9777656711929
11.35,1211.5067387539077
11.36,1208.061764977152
11.37,1204.6426542929353
11.38,1201.249218134133
11.39,1197.8812694020444
11.4,1194.5386224540684
11.41,1191.2210930914891
