D=0.0 (mm/w),D=0.1 (mm/w),D=0.2 (mm/w),D=0.3 (mm/w),D=0.4 (mm/w),D=0.5 (mm/w),D=0.6 (mm/w),D=0.7 (mm/w),D=0.8 (mm/w),D=0.9 (mm/w),D=1.0 (mm/w)
894.545388659977,879.8989830937211,866.3460451269177,853.7499471644713,841.9944246148413,830.9803483294272,820.6230236101391,810.8499284326979,801.5988181727004,792.8161362927563,784.4556805694143
907.330851423311,892.0593126219743,877.9441762860273,864.8389835208552,852.6193989451738,841.1796566350364,830.4295937855933,820.2921732574292,810.701412967613,801.6006540076828,792.941110914145
920.3027636541192,904.3867501485372,889.6929044242946,876.0643604055618,863.3682634351969,851.4918615128921,840.3392515610066,829.8286690789428,819.8902287751898,810.464039661327,801.4986312341443
933.4628213511426,916.8825729688816,901.593184299574,887.4267795080541,874.2415170222296,861.917295810385,850.3521906869659,839.4594907437494,829.1652369799011,819.4061733195286,810.1280401400198
946.8127567726108,929.5480871516036,913.6459944573312,898.9269628576434,885.2396764684072,872.4563082484885,860.4686191838015,849.1847259912795,838.5264206473523,828.4269456543658,818.8291459006157
960.354339218422,942.3846281228516,925.8523376806004,910.5656531734088,896.3632766298892,883.1092636222616,870.6887594822332,859.004475542384,847.9737745680317,837.5262579504158,827.6017664188298
974.0893758619728,955.3935612923676,938.213241475902,922.343614245848,907.612870754503,893.876543027182,881.0128485877926,868.9188532100075,857.5073053219946,846.7040221310041,836.4457292266876
988.0197126312672,968.5762827204924,950.7297585943052,934.2616313493268,918.9890308068202,904.7585441102624,891.4411382679388,878.9279860309251,867.1270313633523,855.9601608032909,845.3608714985064
1002.1472351389996,981.9342198255514,963.402967586872,946.3205116844654,930.4923478197312,915.7556813449588,901.9738952608452,889.0320144174968,876.8329831234995,865.2946073211141,854.3470400810505
1016.4738696613724,995.4688321310978,976.233973393796,958.5210848496536,942.1234322716384,926.8683863289538,912.6114015049033,899.2310923284566,886.6252031320804,874.7073058645676,863.4040915396414
1031.0015841654813,1009.1816120525482,989.223907966588,970.8642033409473,953.8829144884504,938.09710810394,923.3539543880383,909.5253874578136,896.5037461547482,884.1982115353559,872.5318922192466
1045.732389385153,1023.074085722808,1002.3739309227344,983.3507430796542,965.7714450696126,949.442313496599,934.2018670159994,919.9150814409963,906.46867934683,893.7672904670173,881.7303183196271
1060.6683399451945,1037.147813856534,1015.6852302322897,995.9816039669662,977.789695337462,960.904487480011,945.1554684988234,930.40037007742,916.5200824220605,903.414519949166,890.9992559836726
1075.8115355340583,1051.4043926527354,1029.1590229359308,1008.7577104650462,989.938357809241,972.484133554786,956.2151042547353,940.9814635687126,926.6580478355957,913.1398885649422,900.3386013981057
1091.164122125002,1065.8454547354715,1042.7965558940366,1021.6800122040268,1002.2181466911566,984.1817741492528,967.3811363307816,951.6585867718748,936.882680980566,922.9433963409192,909.7482609057818
1106.7282932458645,1080.4726701324446,1056.5991065664118,1034.7494846144216,1014.6297983939108,995.9979510380848,978.6539437395496,962.4319794666944,947.19410039747,932.8250549087436,919.228151128852
1122.5062912976475,1095.2877472913478,1070.5679838223173,1047.967129584494,1027.1740720691769,1007.9332257787872,990.0339228113546,973.301896636782,957.592437995748,942.7848876778412,928.7781991021008
1138.5004089221447,1110.2924341338658,1084.7045287805124,1061.3339761421755,1039.8517501665342,1019.988180165508,1001.52148756133,984.2686087636256,968.0778392869242,952.822930018546,938.3983424158064
1154.712990418913,1125.4885191472806,1099.0101156790615,1074.8510811611611,1052.663639010416,1032.163416699677,1013.1170700708832,995.3324021331108,978.6504636287287,962.9392294550604,948.0885293675101
1171.1464332119483,1140.8778325136784,1113.486152774696,1088.5195300908522,1065.6105693966635,1044.4595590770164,1024.8211208830223,1006.4935791539754,989.310484479659,973.1338458676756,957.8487191221141
1187.8031893664688,1156.4622472768024,1128.13408327157,1102.34043770986,1078.693397208316,1056.8772526904906,1036.6341094110971,1017.7524586877148,1000.0580896634652,983.4068517037256,967.6788818797603
1204.6857671562802,1172.2436805466402,1142.9553862792843,1116.3149489028192,1091.913004050307,1069.417165148825,1048.5565243605206,1029.1093763894814,1010.8934816430824,993.7583321967728,977.5789990509762
1221.7967326822454,1188.2240947418852,1157.9515778000991,1130.4442394602938,1105.2702979027692,1082.0799868102226,1060.5888741630831,1040.564685059549,1021.8168778035572,1004.1883855935564,987.5490634385998
1239.138711542443,1204.405498870453,1173.1242117452905,1144.729516901606,1118.7662137926854,1094.8664313309723,1072.7316874234964,1052.1187550049526,1032.8285107435509,1014.6971233882653,997.5890794260274
1256.7143905546566,1220.789949848285,1188.4748809806565,1159.172021320447,1132.4017144836612,1107.7772362286537,1084.9855133778308,1063.771974410938,1043.9286285750284,1025.2846705637185,1007.6990631713546
1274.526519531898,1237.3795538567172,1204.005218401209,1173.7730262531666,1146.1777911836257,1120.813163459687,1097.350922363554,1075.5247497218818,1055.1174952307665,1035.9511658390695,1017.8790428070035
1292.577913111725,1254.1764677387337,1219.7168980351296,1188.533839569681,1160.0954642702982,1133.9750000110014,1109.8285063008889,1087.377506031375,1066.395390779345,1046.6967619236732,1028.1290586444602
1310.8714526401786,1271.1829004344852,1235.6116361771176,1203.455804386963,1174.1557840343,1147.2635585056262,1122.418879185252,1099.3306874811892,1077.7626117473064,1057.5216257767745,1038.4491633837633
1329.410088111231,1288.4011144564872,1251.6911925512854,1218.540300005127,1188.3598314398082,1160.679677822043,1135.1226775905536,1111.3847576688634,1089.2194714481984,1068.4259388727132,1048.8394223274138
1348.1968401626896,1305.833427404972,1267.957371503809,1233.7887428661447,1202.7087189026963,1174.2242237271605,1147.9405611831714,1123.5402000636843,1100.7663003182306,1079.409897471346,1059.2999135983932
1367.2348021295809,1323.4822135239108,1284.412023225574,1249.2025875352792,1217.20359108613,1187.8980895228058,1160.873213246429,1135.7975184308505,1112.403446258307,1090.4737128934205,1069.830728362001
1386.5271421561004,1341.3499052982818,1301.0570450051034,1264.7833277053394,1231.8456257136131,1201.7021967056537,1173.921341215448,1148.1572372636356,1124.1312749822112,1101.6176118006542,1080.4319710512427
1406.0771053672804,1359.4389950932016,1317.8943825120994,1280.532497223914,1246.6360343995273,1215.637495640544,1187.0856772222555,1160.619902223392,1135.9501703707476,1112.841836480289,1091.1037595955172
1425.8880161016057,1377.7520368355983,1334.9260311119604,1296.451671143766,1261.5760634972166,1229.7049662471618,1200.366978651061,1173.186080587254,1147.8605348316614,1124.1466451339118,1101.8462256523746
1445.9632802058766,1396.2916477391543,1352.1540372116954,1312.5424667966115,1276.6669949647237,1243.905618700089,1213.7660287036383,1185.856361703427,1159.8627896651783,1135.5323121703568,1112.6595148421304
1466.306387393694,1415.0605100733003,1369.580499637686,1328.80654489054,1291.910147248295,1258.240494142254,1227.2836369747783,1198.6313574539645,1171.9573754350292,1146.9991285025148,1123.543786985142
1486.920913669021,1434.0613729771037,1387.207571045799,1345.245610631371,1307.3068761838183,1272.7106654118415,1240.9206400377827,1211.5117027249637,1184.144752344837,1158.5474018479,1134.499216341571
1507.8105238163528,1453.2970543189444,1405.0374593643985,1361.8614148682814,1322.858575916379,1287.3172377827484,1254.6779020400245,1224.498055884124,1196.4254006197723,1170.1774570328362,1145.525991853466
1528.978973959109,1472.7704426029363,1423.0724292708378,1378.6557552640695,1338.5666798381544,1302.0613497186955,1268.5563153085925,1237.591099265636,1208.7998208933925,1181.8896363001495,1156.624317389028
1550.4301141879498,1492.4844989231058,1441.3148037020876,1395.630477490464,1354.4326615449,1316.9441736411356,1282.5568009660776,1250.7915396623907,1221.268534599603,1193.6842996202602,1167.7944119889216
1572.1678912607993,1512.4422589664084,1459.7669654001638,1412.7874764489245,1370.4580358113096,1331.9669167111242,1296.6803095565813,1264.100108825516,1233.8320843696945,1205.561825005593,1179.0365101145223
1594.1963513764545,1532.6468350657185,1478.431358493104,1430.1286975174132,1386.6443595855635,1347.1308216253422,1310.927821682036,1277.5175639712656,1246.4910344344275,1217.5226088282338,1190.350861897998
1616.519643023747,1553.1014183039988,1497.3104901122651,1447.656137823666,1402.993233003412,1362.4371674264917,1325.3003486489686,1291.044688295308,1259.245971031159,1229.5670661407796,1201.7377333941406
1639.1420199083211,1573.8092806709162,1516.406932046779,1465.3718475455191,1419.5063004221734,1377.8872703283084,1339.7989331258425,1304.6822914944817,1272.0975028160033,1241.695631000341,1213.197406833876
1662.0678439591898,1594.7737772732444,1535.7233224360457,1483.277931238896,1436.1852514750565,1393.4824845554629,1354.424649811148,1318.4312102960996,1285.0462612810654,1253.908756795675,1224.7301808793923
1685.301588417332,1615.9983486004571,1555.2623675011964,1501.3765491941006,1453.031822146253,1409.2242031986475,1369.1786061124285,1332.2923089949034,1298.09290117677,1266.2069165774317,1236.3363708808442
1708.8478410086984,1637.4865228469912,1575.026843316522,1519.669918821092,1470.0477958672752,1425.1138590851751,1384.0619428364466,1346.26647999779,1311.2381009393491,1278.590603391528,1248.016309134598
1732.7113072041002,1659.24191829273,1595.0195976218947,1538.160316064478,1487.2350046350473,1441.1529256654392,1399.0758348907293,1360.3546443764508,1324.4825631235517,1291.060330615656,1259.7703451429998
1756.8968135685657,1681.268245743332,1615.2435516772923,1556.8500768489848,1504.5953301522975,1457.3429179156149,1414.2214919967366,1374.5577524280768,1337.8270148406618,1303.6166322989577,1271.5988458756572
1781.4093112028677,1703.569311032109,1635.701702160569,1575.741598556221,1522.1307049908244,1473.6853932570057,1429.5001594149337,1388.8767842443058,1351.2722082019245,1316.2600635049157,1283.5021960322385
1806.253879280037,1726.1490175852334,1656.397123109687,1594.837341533592,1539.843113778251,1490.181952492467,1444.9131186820605,1403.312750288605,1364.818920767491,1328.9912006575105,1295.4807983068056
1831.435728679804,1749.0113690521391,1677.332967910676,1614.1398306362569,1557.734594408913,1506.8342407603666,1460.4616883609167,1417.8666919822963,1378.4679560010136,1341.8106418907107,1307.5350736537039
1856.9602057240293,1772.1604720030618,1698.512471332651,1633.6516568030845,1575.807239279557,1523.6439485065696,1476.147224803001,1432.5396822994553,1392.220143730033,1354.7190074013838,1319.6654615550497
1882.8327960163333,1795.6005386957472,1719.9389516112794,1653.3754786675927,1594.063196550578,1540.6128124749594,1491.9711229243676,1447.3328263709216,1406.0763406123133,1367.716939805715,1331.8724202898602
1909.059128389224,1819.3358899134528,1741.6158125821494,1673.3140242049126,1612.5046714335338,1557.7426167170406,1507.9348169950777,1462.2472620976916,1420.0374306082974,1380.80510449924,1344.1564272048845
1935.6449789622231,1843.37095787645,1763.54654586556,1693.470092415865,1631.1339275057358,1575.0351936211916,1524.0397814426597,1477.284160773965,1434.1043254598671,1393.984190020608,1356.5179789872025
1962.5962753145795,1867.7102892293208,1785.734733104316,1713.8465550492856,1649.953288052741,1592.492424962167,1540.2875316699945,1492.4447277201418,1448.277965175605,1407.2549084192046,1368.9575919386712
1989.9191007763231,1892.3585481064688,1808.1840482561784,1734.446358363784,1668.965137439608,1610.1162429714757,1556.6796248880814,1507.7302029260918,1462.5593185227738,1420.6179956267663,1381.475802252303
2017.6196988415784,1917.320519278314,1830.8982599426952,1755.2725249301752,1688.1719225118188,1627.9086314292915,1573.2176609641524,1523.1418617050117,1476.9493835262342,1434.074211833145,1394.0731662906733
2045.7044777081908,1942.601111380787,1853.8812338561995,1776.3281554758732,1707.5761540268106,1645.8716267785858,1589.903283285627,1538.6810153582294,1491.4491879745444,1447.6243418663769,1406.750260866462
2074.1800149478886,1968.205360230819,1877.136935226844,1797.616430772587,1727.1804081170976,1664.007319262189,1606.7381796404252,1554.3490118513173,1506.05978993349,1461.269195577227,1419.5076835252446
2103.053062311378,1994.1384322306285,1900.6694313516048,1819.140613568717,1746.9873277860042,1682.3178540835354,1623.7240831141744,1570.1472365018903,1520.7822782673124,1475.0096082283965,1432.346052830652
2132.3305506729225,2020.405627863728,1924.4828941872847,1840.9040505679093,1766.999624437071,1700.805432591862,1640.8627730048702,1586.0771126794934,1535.617773167912,1488.8464408885732,1445.2660086520339
2162.0195951191467,2047.0123852856768,1948.5816030095828,1862.910174455268,1787.2200794382402,1719.4723134926685,1658.156075755576,1602.1401025179907,1550.5674266923188,1502.780580831539,1458.2682124547607
2192.1275001869867,2073.964284012727,1972.9699471404367,1885.162505972796,1807.6515457219664,1738.3208140842785,1675.605865905767,1618.3377076408904,1565.6324233087346,1516.812941940539,1471.3533475933164
2222.6617652558907,2101.2670487116234,1997.6524287458697,1907.6646560457027,1828.2969494224417,1757.353311521372,1693.2140670619474,1634.6714699000536,1580.8139804514624,1530.9444651181343,1484.5221196073308
2253.630090099572,2128.926553093948,2022.633665706696,1930.420327961244,1849.1592915511728,1776.5722441063872,1710.982652888196,1651.142972128257,1596.113349085056,1545.176118701773,1497.7752565207186
2285.0403806028103,2156.94882391852,2047.918394564504,1953.433319601864,1870.2416497121867,1795.9801126097332,1728.9136481173164,1667.7538389060908,1611.5318142780295,1559.5088988853154,1511.113509144094
2316.900754649019,2185.340045105492,2073.511473545447,1976.7075257344468,1891.547179858196,1815.579481619778,1747.0091295832924,1684.5057373436955,1627.0706957864857,1573.9438301467706,1524.5376513806352
2349.2195481844783,2214.106561965928,2099.417885664439,2000.2469403575487,1913.0791180890888,1835.372980923617,1765.2712272757774,1701.40037787786,1642.7313486480257,1588.4819656824968,1538.0484805355886
2382.0053214653926,2243.2548855507603,2125.642741912456,2024.05565910857,1934.8407824941808,1855.363306919656,1783.702125417365,1718.4395150850114,1658.5151637863305,1603.1243878481405,1551.6468176295982
2415.2668654941167,2272.7916971231925,2152.191284529757,2048.137881732872,1956.8355750396736,1875.5532240630887,1802.3040635644209,1735.6249485106598,1674.423568626798,1617.8722086065895,1565.3335077160623
2449.013208651159,2302.723852758748,2179.0688903679093,2072.4979146169294,1979.0669835028773,1895.9455663453696,1821.0793377322725,1752.9585235158684,1690.458027723652,1632.7265699832292,1579.1094202027211
2483.253623529787,2333.058388077305,2206.2810743436203,2097.140173387672,2001.538583454735,1916.5432388088325,1840.030301545592,1770.4421321413386,1706.6200433989334,1647.688644528798,1592.9754491776873
2517.997633980324,2363.8025231116326,2233.8334929874886,2122.0691855802484,2024.2540402923,1937.3492190976392,1859.1593674148187,1788.0777139897248,1722.9111563938156,1662.7596357901484,1606.9325137401352
