D=0.0,D=0.1,D=0.2,D=0.3,D=0.4,D=0.5,D=0.6,D=0.7,D=0.8,D=0.9,D=1.0
432.8370117402877,401.5454173460327,368.3734112506656,332.6533080001622,294.5567390562519,254.9624195377803,215.346760999802,177.49852286759736,143.10885426392863,113.38144720232832,88.8229430445188
432.263889784606,402.00125821432033,369.6633183257332,334.5915111121069,296.94851036460324,257.5918841501517,217.9890157778323,179.9511088289173,145.22620150514717,115.09421274682512,90.13326296330895
431.6001192427691,402.3559498404739,370.8535861556191,336.4418158031104,299.2719628756274,260.1770182404384,220.6109320362577,182.4030192147272,147.35544558229518,116.8240977243999,91.46044286889092
430.8479500158876,402.6107851442313,371.9443565352983,338.2032568628661,301.5252847327126,262.7155976235991,223.21036775451608,184.85258629635408,149.49555641198057,118.57063597711048,92.80437854342169
430.0096621661421,402.76714807134704,372.935898275706,339.87499933060474,303.7067663280188,265.20545224053467,225.7851850854749,187.29811235024192,151.6454632963269,120.333328311535,94.16494648899165
429.08756050286,402.8265078267072,373.8286034396007,341.45633809615833,305.814803192266,267.6444709034346,228.3332549253194,189.7378725242901,153.80405579647055,122.11164214704368,95.54200329102791
428.0839693855198,402.79041310644345,374.6229833260469,342.9466971036574,307.8478985155331,270.0306058442871,230.85246149159988,192.17011783680044,155.9701847421345,123.90501123472784,96.93538499561943
427.0012277495191,402.6604863522099,375.3196642305275,344.34562817282364,309.8046652947552,272.3618770486754,233.3407068907405,194.59307829833,158.1426633774672,125.71283545094886,98.34490650342146
425.8416843590069,402.4384180492645,375.9193830076479,345.65280945444954,311.68382810577003,274.6363763582995,235.7959156563253,197.0049661459797,160.32026864266282,127.53448066929536,99.77036098287886
424.6076932896482,402.1259610884412,376.4229824631553,346.8680435380998,313.48422449989005,276.8522713270767,238.216039239608,199.4039791789405,162.5017425901941,129.36927871453457,101.21151930557949
423.3016096428514,401.7249252105103,376.831406601588,347.9912552313268,315.2048060270492,279.0078088171708,240.5990604339426,201.7883041834704,164.68579393379224,131.2165274019102,102.66812950661053
421.9257854917653,401.237171549832,377.1456957553003,349.02248903075986,316.84463888957174,281.1013183228669,242.94299771519508,204.1561204348997,166.87109972760825,133.07549066487576,104.13991627283986
420.4825660582224,400.6646072926148,377.3669816198934,349.96190630630554,318.4029042325257,283.1312150118343,245.24590948067407,206.5056032637563,169.05630717228954,134.9453987740607,105.62658046208112
418.9742861187811,400.0091804635189,377.4964822202448,350.80978222038493,319.8788980784355,285.09600247498463,247.5058981697036,208.8349276726724,171.2400355440105,136.8254486499468,107.12779865612372
417.40326663709726,399.2728748527942,377.5354968303728,351.5665024046388,321.2720309158313,286.99427517783204,249.72111424964743,211.1422719903887,173.4208782418131,138.71480427138556,108.64322275061653
415.7718116190238,398.4577050946378,377.48540086932354,352.2325594168568,322.5818269526908,288.8247206079696,251.88976005198305,213.4258215489035,175.59740494794474,140.61259718171607,110.17247958478619
414.0822051861072,397.5657119059934,377.34764079413526,352.8085490010404,323.80792304727674,290.5861211149896,254.010093443894,215.6837723696331,177.76816389523552,142.51792709384816,111.71517061394572
412.3367088625032,396.5989574936056,377.1237290097404,353.29516617349856,324.9500673301823,292.27735544087204,256.0804313218157,217.9143348443552,179.93168423493685,144.42986259526052,113.27087162770745
410.5375590697769,395.5595211357998,376.81523881441353,353.69320115771154,326.0081175325623,293.8973999405368,258.0991529143989,220.1157373966962,182.08647849785464,146.34744195342878,114.8391325167541
408.6869648235753,394.44949494417466,376.4237993980907,354.00353519038885,326.9820390365438,295.4453294938866,260.0647028834592,222.28623011,184.231045141057,148.26967402174935,116.41947709094313
406.7871056257608,393.2709798091835,375.9510909095732,354.227136220708,327.87190266467985,296.92031811224683,261.9755942126412,224.424088307578,186.363871171924,150.19553924556112,118.01140295142248
404.8401295452638,392.02608153244506,375.3988396073093,354.3650545241597,328.6778822260263,298.3216392436244,263.8304108747314,226.5276160715848,188.48343484083665,152.12399076739453,119.61438141931939
402.8481514806533,390.7169071475589,374.7688131071218,354.41841825175584,329.400251836992,299.64866578265224,265.627810269802,228.59514968709263,190.588208393382,154.0539556300973,121.22785752342837
400.813251597222,389.34556143021337,374.0628157389421,354.38842893459173,330.0393830355354,300.9008697924445,267.36652542764,230.6250609983423,192.67666087257683,155.9843360760023,122.85125004917019
398.73747393124063,387.9141435974637,373.28268402331065,354.2763569629074,330.59574170756366,302.0778219468571,269.0453669692122,232.6157606646292,194.7472609612989,157.9140109398197,124.48395165092022
396.6228251539464,386.4247441952228,372.4302822771487,354.08353705787306,331.0698848445316,303.1791907028214,270.6632248232126,234.5657013038398,196.7984798548468,159.84183713245395,126.12532902961298
394.4712734877834,384.8794421722452,371.5074983570652,353.8113637533476,331.4624571512562,304.2047412134847,272.21906969504244,236.47338051226868,198.8287941533497,161.76665121247365,127.77472317732045
392.28474776741655,383.28030213819926,370.5162395472836,353.4612869038351,331.7741875228494,305.15433399385205,273.71195428685616,238.33734375003303,200.83668876359823,163.6872710414957,129.43144969027497
390.0651366380753,381.6293718028063,369.4584285981257,353.0348072338059,332.00588540944807,306.0279233514734,275.1410142685755,240.15618708213773,202.82065979978364,165.60249751929788,131.0947991515653
387.814287883856,379.9286795924768,368.3359999199034,352.5334719424633,332.1584370870897,306.8255555954529,276.5054690010073,241.9285597660338,204.779217472606,167.51111639403717,132.7640375844767
385.53400787871504,378.1802324403967,367.15089593603216,351.9588703769421,332.23280185264923,307.5473670376809,277.8046220133991,243.65316667734868,206.7108889562464,169.4119001425388,134.43840697717476
383.2260611530122,376.38601374559295,365.9050635982043,351.3126297858199,332.2300081602381,308.1935818006938,279.0378612389145,245.3287705663366,208.6142212227924,171.30360991522966,136.11712587914886
380.89217006861605,374.5479814961562,364.60045106554406,350.59641116372313,332.1511497158656,308.764509446964,280.2046590126077,246.9541941385028,210.48778383386008,173.18499753992435,137.79939006953688
378.5340145957548,372.6680665514913,363.2390045488083,349.8119051967234,331.9973815464977,309.26054244470413,281.30457183751133,248.5283219537819,212.33017167936623,175.05480757833553,139.4843732971492
376.1532321849829,370.7481710782209,361.822665319906,348.9608283171508,331.769916058924,309.68215348544874,282.3372399254179,250.050102139597,214.1400076536711,176.91177942887447,141.17122809169885
373.7514177278367,368.7901671341667,360.3533668862756,348.0449188754066,331.4700191030614,310.0298926687508,283.3023865198356,251.5185479140817,215.91594525963325,178.75464946903514,142.85908664542876
371.3301235999629,366.795895394681,358.8330323289897,347.06593343534644,331.0990060535132,310.30438456930744,284.1998170094163,252.9327389167063,217.65667113149,180.58215323041765,144.5470617640068
368.8908597807284,364.7671640154886,357.26357180284725,346.02564319882777,330.65823792234585,310.5063252017137,285.02941784089853,254.29182234450653,219.3609074678958,182.3930275992458,146.23424788523855
366.43509404354353,362.7057476261295,355.6468801961612,344.92583056407824,330.1491175151785,310.6364788978405,285.7911552412662,255.59501389305728,221.0274143669168,184.1860130350714,147.9197221638267
363.9642522113685,360.6133864480541,353.984834947458,343.76828582164785,329.5730856417874,310.69567511155185,286.48507375940204,256.8415985022655,222.65499205528667,185.95985580023404,149.60254562008856
361.4797184721024,358.4917855314206,352.2792940158659,342.5548039908597,328.9316173915354,310.6848051651203,287.1112946380078,258.030930907962,224.24248300477112,187.7133101925625,151.28176435023042
358.9828357487957,356.34261410466803,350.53209400158534,341.2871817988738,328.2262184830378,310.6048189512788,287.6700140269712,259.1624360011485,225.78877392906816,189.44514077375985,152.9564107954713
356.4749061198595,354.16750503099024,348.74504841249995,339.9672148037277,327.4584216965859,310.4567216043654,288.1615010496865,260.2356089976054,227.2927976552764,191.1541245859144,154.62550506701274
353.9571912846824,351.96805436590944,346.9199460727013,338.5966946620162,326.6297833969695,310.24157015348715,288.58609573407904,261.2500154213645,228.75353486459548,192.8390533486144,156.28805632356506
351.43091307029533,349.74582101024413,345.0585496684602,337.17740654122383,325.74188015348045,309.9604701700478,288.94420682024736,262.205290906318,230.17001569757613,194.4987356292257,157.9430641978691
348.89725397495545,347.5023264528768,343.1625944269784,335.71112667612334,324.7963054630351,309.61457242137453,289.2363094567249,263.1011408209484,231.54132121990224,196.1319989790088,159.58952026839444
346.35735774474284,345.23905459785635,341.23378692309905,334.1996200681038,323.79466658154297,309.20506954152773,289.46294279737634,263.9373397218245,232.866584745368,197.7376920279076,161.22640957215538
343.8123299794839,342.95745167051007,339.27380400903075,332.6446383257934,322.73858146786154,308.7331927297118,289.62470751088625,264.71373064212355,234.1449930133969,199.3146865310388,162.85271215436373
341.263238764528,340.6589261973921,337.28429186205494,331.0479176448888,321.6296758439262,308.20020848601365,289.72226321467525,265.4302242219885,235.3757872191358,200.8618793601377,164.4674046504357
338.7111153251116,338.3448490550572,335.2668651451314,329.41117692469925,320.46958037392653,307.60741539349874,289.7563258448958,266.0867976880288,236.5582638948394,202.37819443348235,166.06946189568964
336.1569547002448,336.0165535828158,333.22310627528907,327.73611601855254,319.25992796471974,306.95614095498587,289.72766497391706,266.68349368970723,237.69177564193976,203.86258457811317,167.65785855791373
333.60171643324946,333.6753357548007,331.15456479469066,326.024414114895,318.0023511890297,306.2477384921173,289.6371010864167,267.2204190007339,238.77573171385484,205.31403331849108,169.23157078784837
331.0463252762639,331.322454406854,329.0627568392824,324.2777282456422,316.6984798323785,305.4835841136368,289.4855028248565,267.6977430939051,239.8095984502424,206.731556586091,170.7895778825187
328.49167190620994,328.9591315139231,326.94916469998435,322.4976919181009,315.3499385641333,304.66507375909373,289.27378421473946,268.11569659808174,240.7928995640327,208.1142043448049,172.33086395626827
325.9386136498904,326.58655251383806,324.8152364714421,320.6859138665856,313.95834473253115,303.7936203235112,289.0029018796237,268.47456964620136,241.72521628317887,209.46106212743155,173.85441961428654
323.3879752160482,324.20586667352273,322.6623857834388,318.8439769196888,312.5253062830616,302.8706508678888,288.6738522554251,268.7747101233598,242.6061873496436,210.771252478948,175.35924362339057
320.84054943237845,321.81818749387816,320.4919916101634,316.9734369790332,311.05241979914416,301.8976039197652,288.2876688130576,269.0165218240828,243.4355088786876,212.04393630269695,176.84434457481538
318.2970979856332,319.4245931497534,318.3053981526377,315.07582210523464,309.54126866363765,300.8759268674421,287.845419297968,269.20046252794214,244.2129340820481,213.2783141060741,178.30874253378786
315.7583521631016,317.02612696160094,316.1039147897233,313.15263170673256,307.99342133935124,299.80707345087046,287.3482029946039,269.32704200264936,244.93827285907,214.47362714276,179.75147067070526
313.22501359388525,314.62379789558724,313.8888160932581,311.2053358270974,306.41042976640216,298.6925013516267,286.7971480233292,269.396819943696,245.6113912603048,215.6291584490127,181.17157686881177
310.697754988516,312.2185810891023,311.6613419030052,309.2353745264034,304.7938278739736,297.5336698838625,286.19340867676306,269.410403859493,246.23221082849705,216.74423377200853,182.56812530336362
308.1772208755858,309.8114183987808,309.42269745724235,307.24415735225523,303.14513020376904,296.3320377875942,285.5381628019832,269.3684469108087,246.8007078222459,217.8182223886957,183.94019798739498
305.66402833417374,307.4032189683108,307.1740535749608,305.2330628960739,301.4658306422379,295.0890611252121,284.83260923449217,269.2716457131103,247.31691232795805,218.8505378140985,185.28689627934182
303.1587677209639,304.994859813466,304.9165468857981,303.20343843028684,299.7574012584532,293.80619128163625,284.07796528930953,269.1207381101818,247.78090726599345,219.8406383984803,186.6073423479485
300.66200339105023,302.5871864219519,302.6512801039767,301.15659962211845,298.0212912443624,292.4848730681188,283.2754643140248,268.91650092713223,248.19282729715147,220.7880278132368,187.9006805900711
298.1742744115211,300.1810133658055,300.379322342677,299.09383031974374,296.2589259539967,291.12654292930125,282.42635330812345,268.659747710614,248.5528576358489,221.69225542584329,189.16607899719935
295.6960952670065,297.77712492423245,298.1017094654257,297.01638240664835,294.4717060381186,289.73262725277334,281.53189061239203,268.3513264637571,248.86123277650387,222.5529165646225,190.40273046674773
293.2279565564569,295.3762757149048,295.8194444712358,294.9254757201265,292.6610066707014,288.30454078004595,280.5933436717117,267.99211738298726,249.11823513976344,223.3696526745248,191.60985405440906
290.77032568050026,292.9791913318739,293.53349791038664,292.82229802994914,290.8281768635774,286.843685117552,279.6119868740746,267.5830306035391,249.3241936452974,224.14215136552303,192.78669616412506
288.3236475188011,290.58656898838336,291.24480832788373,290.7080050733402,288.9745388655507,285.35144734601425,278.589099468194,267.1250039601068,249.47948221792572,224.8701463556164,193.9325316725008
285.8883450969118,288.1990781629866,288.9542827317871,288.5837206425133,287.10138764225,283.829198726275,277.52596356164247,266.61900076869074,249.5845182338584,225.55341731080563,195.04666498477573
283.46482024217363,285.81736124749165,286.66279708374407,286.4505367211403,285.2099904329965,282.27829349946734,276.4238622010287,266.0660076353091,249.6397609138004,226.1917895847544,196.12843101975906
281.0534542282845,283.44203419536655,284.3711968092052,284.30951366624544,283.30158638097504,280.700067779214,275.28407753532724,265.46703229684823,249.64570966961892,226.78513386117183,197.17719612144103
278.6546084082057,281.0736871693447,282.08029732494145,282.16168043214685,281.3773862330244,279.0958385333774,274.1078890630991,264.8231014989239,249.60290241118005,227.33336570225532,198.19235889530177
276.2686248351331,278.7128851870697,279.7908845816183,280.00803483319373,279.43857210540574,277.4669026527395,272.8965719639871,264.1352589152306,249.5119138198432,227.83644500680373,199.17335096765348
273.8958268713059,276.3601687637152,277.5037156193131,277.8495438421799,277.48629731196075,275.8145361038738,271.65139551454,263.40456311245623,249.3733535949635,228.29437538186107,200.1196376666689
271.5365197844709,274.0160545506049,275.21951913399124,275.68714392144426,275.521686251134,274.1399931633707,270.3736215881111,262.63208556444863,249.18786467957835,228.70720343197056,201.03071862406702
269.19099133186063,271.68103596894355,272.93899605307945,273.5217413837997,273.5458343484074,272.444505730502,269.06450323829466,261.8189087189359,248.95612147126656,229.07501797031165,201.9061282967434
266.8595123315824,269.3555838378513,270.6628201183945,271.354212780562,271.5598080507749,270.7292827153489,267.7252833650995,260.9661241197233,248.67882802396167,229.3979491561596,202.74543640794622
264.54233722135024,267.0401469959684,268.3916384747997,269.1854053140809,269.5646448699716,268.9955094993772,266.3571934628227,260.0748305869238,248.3567162462691,229.67616756324531,203.5482483079093
262.239704604523,264.735152915969,266.1260722630724,267.0161372723006,267.56135347126565,267.24434746541493,264.96145244836686,259.1461324574232,247.9905441016003,229.90988318370427,204.31420525415498
259.9518377834414,262.441008311393,263.86671721557025,264.84719848300495,265.5509138047179,265.4769335939793,263.53926556855055,258.1811378874377,247.58109381517903,230.09934437238783,205.0429846119768
257.6789452800837,260.1580997352625,261.61414425338666,262.67935078552387,263.5342772759141,263.6943801228985,262.09182338478524,257.1809572186915,247.1291700927122,230.24483673637064,205.73429997589633
255.4212213440844,257.88679417001526,259.3689000837803,260.51332851779875,261.5123669532817,261.89777426719013,260.620300833338,256.1467014094289,246.635598355244,230.34668197451936,206.38790121316566
253.17884644818136,255.62743960833728,257.13150779675715,258.34983901682165,259.48607780920514,260.0881779961832,259.1258563592624,255.07948053117423,246.10122299443336,230.4052366719986,207.00357443064942
250.95198777117847,253.38036562453263,254.90246745977035,256.1895631305767,257.45627699226594,258.2666278649047,257.6096311219632,253.9804023318703,245.5269056522121,230.42089105457583,207.58114186667163
248.74079966852693,251.14588393611484,252.68225670958665,254.03315573972432,255.4238041280377,256.43413489679784,256.07274827025867,252.8505708657568,244.91352352849287,230.3940677075505,208.12046170964936
246.54542413064613,248.9242889553496,250.4713313404469,251.88124628737404,253.3894716459783,254.59168451488875,254.5163122847232,251.6910851901022,244.2619677203152,230.32522026407676,208.6214278455567
244.3659912291203,246.71585833052129,248.27012588772345,249.7344393153966,251.35406513006907,252.74023651858,252.9414083850204,250.50303812866392,243.5731415955266,230.21483206757185,209.0839695364688
242.2026195509169,244.5208534767346,246.07905420634708,247.59331500582547,249.31834369095708,250.88072510331284,251.34910199988727,249.28751510153785,242.84795920381964,230.0634148128088,209.50805103262607
240.055416620788,242.3395200960973,243.89851004334488,245.4584297259936,247.28304035746544,249.01405892041,249.7404382973868,248.04559302085352,242.0873437276622,229.87150717018076,209.89367112063078
237.9244793120241,240.17208868716563,241.7288676038912,243.33031657614328,245.2488624854405,247.14112117448727,248.116441773018,246.7783392515879,241.29222597538967,229.63967339749703,210.2408626105451
235.8098942457382,238.0187750435645,239.5704821103349,241.2094859383368,243.216492182008,245.26276975589863,246.4781158932615,245.4868106366013,240.46354291845853,229.36850194353391,210.5496917647974
233.71173817886748,235.87978074172125,237.4236903537229,239.0964260255767,241.1865867434123,243.37983740576087,244.82644279212548,244.1720525848445,239.6022362746025,229.0586040474076,210.82025767192513
231.63007838108496,233.7552936176804,235.28881123738884,236.9916034301304,239.15977910471105,241.49313191119023,243.16238301826832,242.8350982215481,238.7092511383825,228.7106123376771,211.05269156828527
229.5649730008201,231.6454882329897,233.1661463122304,234.89546367012463,237.13667829969427,239.60343632846275,241.48687533028425,241.4769675990835,237.7855346603792,228.3251794349112,211.24715611094948
227.51647142059105,229.5505263296708,231.05598030333988,232.80843173355507,235.1178699294913,237.7115092319044,239.8008365377605,240.0986669670696,236.8320347760449,227.9029765612747,211.40384460507013
225.4846146018565,227.47055727430617,228.9585816276994,230.73091261892017,233.10391663841887,235.81808498639643,238.10516138574485,238.7011881002112,235.84969898501245,227.44469216050328,211.5229801890542
223.46943541959683,225.4057184912952,226.87420290269085,228.66329187175955,231.09535859571145,233.92387404147505,236.4007224802952,237.28550768226503,234.83947318144325,226.9510305314444,211.60481498091804
221.4709589868364,223.3561358853465,224.8030814452084,226.60593611643608,229.0927139818629,232.0295632450872,234.6883702528279,235.85258674446263,233.8023005358025,226.42271047814896,211.64962918921444
219.48920296932303,221.3219242532913,222.7454397611972,224.55919358256293,227.09647947838647,230.1358161751544,232.9689329610256,234.40337015665787,232.7391204282573,225.8604639792993,211.65773019192798
217.52417789057785,219.3031876853131,220.70148602547312,222.52339462553184,225.1071307598807,228.2432734871804,231.24321672411588,232.93878616942183,231.6508674337172,225.26503487956245,211.6294515867229
215.57588742753285,217.3000199557057,218.67141455171108,220.498852240651,223.12512298736684,226.35255327622423,229.51200559039023,231.4597460052661,230.53847035837305,224.6371776052584,211.56515221590274
213.6443286969709,215.31250490327795,216.65540625251364,218.4858625704536,221.1508913019318,224.4642514516433,227.77606163488687,229.9671434971509,229.40285132743327,223.97765590653643,211.4652151694033
211.7294925329843,213.34071680153733,214.65362908950183,216.4847054047824,219.18485131778385,222.57894212309333,226.03612508522525,228.46185477241303,228.2449249236166,223.2872416280559,211.3300467690887
209.8313637556659,211.3847207187918,212.66623851339097,214.4956446733009,217.2273996138925,220.6971779963522,224.29291447364093,226.9447379802404,227.0655973758271,222.56671350997647,211.16007553755838
207.9499214312464,209.4445728683156,210.6933778940372,212.518928930124,215.27891422344925,218.81949077761263,222.547126813336,225.41663306081333,225.8657657973185,221.81685602087276,210.95575115459965
206.0851391238889,207.52032094873528,208.7351789404611,210.5547918302981,213.33975512044404,216.94639158496508,220.7994377973252,223.8783615542419,224.64631747254472,221.0384582240031,210.71754340433736
204.236985139352,205.61200447479368,206.7917621108737,208.60345259790003,211.4102647027129,215.07837136586568,219.05050201802595,222.33072644743328,223.4081291917941,220.2323126781848,210.44594111604013
202.4054227607268,203.71965509865825,204.86323701274432,206.6651164855532,209.4907682708635,213.2159013194572,217.3009532059084,220.77451205704588,222.152066632618,219.39921437434927,210.14145110144293
200.59041047645547,201.8432969219419,202.9497027929702,204.73997522519767,207.58157450253967,211.3594333226781,215.5514044855875,219.21048394670345,220.87898378698287,218.5399597086876,209.8045970913386
198.79190220083268,199.9829467986104,201.05124851821705,202.82820746997484,205.6829759215345,209.5094003591644,213.80244864781108,217.6393888766723,219.58972243300812,217.65534549313043,209.43591867407778
197.0098474871901,198.1386146289505,199.16795354551525,200.9299792271165,203.79524936130645,207.66621695001112,212.05465843586057,216.06195478423507,218.2851116500901,216.74616800375463,209.03597023849824
195.2441917339611,196.31030364477823,197.2998878832076,199.04544428175728,201.9186564225,205.83027958552407,210.3085868449525,214.47889079302743,216.9659673761607,215.8132220675592,208.60531992368172
193.4948763838198,194.4980106860664,195.4471125423541,197.1747446116053,200.05344392411064,204.0019671571518,208.56476743329165,212.8908872496453,215.63309200578777,214.8573001879127,208.14454857781018
191.7618391160844,192.70172646917268,193.6096798787092,195.3180107924379,198.19984434797416,202.18164138884367,206.82371464349487,211.2986157858676,214.2872740277853,213.87919170884305,207.6542487282638
190.0450140325723,190.92143584684976,191.78763392539497,193.47536239439845,196.3580762762981,200.3696472671378,205.08592413316623,209.70272940488604,212.9292877009757,212.87968201821215,207.1350235649724
188.34433183709217,189.15711806022009,189.9810107164024,191.6469083690997,194.5283448219856,198.5663134693308,203.3518731134673,208.10386258997613,211.55989276672383,211.85955178970303,206.58748593889953
186.65972000875112,187.4087469828971,188.1898386010561,189.83274742754733,192.7108420515353,196.77195278913464,201.62202069459173,206.5026314340928,210.17983419684643,210.8195762634352,206.01225737740535
184.9911029692561,185.67629135743496,186.41413854958765,188.0329684089192,190.90574740033205,194.98686255927296,199.89680823710552,204.8996337889212,208.7898419754935,209.76052456492263,205.40996711810257
183.3384022443816,183.95971502428705,184.65392444996488,186.2476506402461,189.1132280801692,193.21132507051195,198.17665970818,203.2954494319641,207.3906309135917,208.68315906199356,204.78125116268706
181.7015366197733,182.25897714345385,182.9092033961293,184.47686428705632,187.33343947887235,191.44560798666828,196.46198204179728,201.69064025029573,205.98290049444395,207.58823475920312,204.12675135209486
180.08042229125485,180.57403240899893,181.179975967798,182.72067069505547,185.56652555191687,189.6899647551737,194.75316550206287,200.08575043966488,204.5673347490829,206.47649872919257,203.4471144642088
178.47497300979876,178.90483125660924,179.46623650198805,180.97912272292524,183.81261920595625,187.9446350128171,193.0505840488145,198.48130671767976,203.14460215998915,205.3486895803722,202.7429913352113
176.8851002213208,177.25132006437588,177.76797335642658,179.25226506633453,182.07184267419817,186.20984498631924,191.35459570476624,196.8778185498586,201.71535559179665,204.2055369602426,202.01503600555736
175.31071320145344,175.61344134696856,176.0851691650067,177.54013457326488,180.344307883586,184.48580788743365,189.6655429234769,195.27577838738148,200.2802322476273,203.0477610936077,201.2639048914211
173.75171918544874,173.9911339433746,174.4178010854567,175.84276055075995,178.630116813761,182.7727243022953,187.9837529574792,193.67566191542863,198.83985364971792,201.8760723548816,200.490255982353
172.20802349335963,172.384333198372,172.7658410393861,174.1601650632159,176.92936184779902,181.0707825747735,186.3095382259502,192.07792831104155,197.39482564302403,200.691170873644,199.69474806577242
170.67952965064288,170.7929711379026,171.12925594487578,172.49236322233625,175.24212611472768,179.38015918361205,184.64319668135136,190.48302050949192,195.9457384205158,199.4937461725595,198.87803997881136
169.1661395043249,169.2169766385099,169.50800794177755,170.83936346887893,173.56848382384894,177.70101911316837,182.98501217450223,188.89136547819297,194.49316656890508,198.2844768367412,198.0407898879216
167.66775333486757,167.65627559100218,167.90205460988986,169.20116784633,171.90850059090118,176.03351621758787,181.335254817598,187.3033744972348,193.03766913357663,197.0640302136088,197.18365459655746
166.18426996386737,166.11079105850064,166.31134918017497,167.57777226664058,170.26223375610945,174.37779357827466,179.6941813447149,185.7194434456725,191.5797897015267,195.83306214226997,196.30728888115218
164.7155868577183,164.58044342902735,164.73584073918266,165.96916676816824,168.62973269418228,172.73398385454195,178.0620354693876,184.1399530927431,190.1200565011465,194.592216711431,195.41234485551513
163.26160022736534,163.06515056278676,163.17547442684418,164.37533576596724,167.01103911632407,171.102209627346,176.439048238873,182.5652693932277,188.65898251772245,193.34212604483247,194.49947136369295
161.82220512427165,161.5648279342905,161.63019162779926,162.7962582945733,165.4061873643409,169.4825837360278,174.82543838475272,180.9957437862253,187.19706562356,192.0834101131907,193.5693134012562
160.39729553272005,160.07938876947293,160.09993015641734,161.23190824343183,163.81520469692614,167.8752096080046,173.2214126695545,179.43171349664044,185.7347887216756,190.81667657162387,192.62251156489938
158.98676445856526,158.60874417794133,158.5846244356726,159.6822545851188,162.23811156821904,166.2801815813699,171.62716622910392,177.87350183873144,184.27261990203613,189.54252062153623,191.65970153017048
157.59050401455082,157.15280328050207,157.08420567003054,158.14726159650607,160.67492189873684,164.69758522037708,170.0428829103459,176.3214185211059,182.81101260936413,188.26152489593588,190.6815135570817
156.2084055023013,155.71147333210092,155.59860201250208,156.62688907302172,159.1256433387862,163.12749762379585,168.46873560440164,174.77575995258522,181.350405821562,186.97425936716584,189.688572023292
154.84035949109716,154.2846598403127,154.1277387260189,155.1210925361584,157.59027752446542,161.56998772614446,166.90488657465264,173.23680954840037,179.89122423784835,185.6812812760347,188.6814949844965
153.4862558935366,152.87226667951225,152.67153833928143,153.62982343438105,156.06882032637324,160.02511659181278,165.3514877796663,171.70483803621445,178.4338784757354,184.3831350813429,187.66089376160636
152.14598403818644,151.47419620085597,151.22992079722908,152.15302933758613,154.56126209114427,158.4929377021029,163.80868119080074,170.1801037615024,176.9787652760116,183.0803524288136,186.62737255425657
150.81943273932012,150.09034933820016,149.80280360627927,150.69065412526345,153.0675878759341,156.97349723522484,162.27659910434727,168.6628529918512,175.52626771493377,181.7734521384499,185.58152808013654
149.50649036383876,148.72062571007888,148.3901019744798,149.2426381685112,151.58777767598067,155.4668343392937,160.75536444808827,167.15332021977505,174.07675542286637,180.4629402093585,184.52394923960068
148.2070448954686,147.36492371786218,146.99172894671645,147.80891850605383,150.12180664537064,153.9729813983842,159.2450910821677,165.65172846367037,172.63058480864166,179.14930984109577,183.45521680498234
146.92098399632485,146.02314064021118,145.6075955351152,146.38942901441084,148.66964531114112,152.49196429170604,157.7458840941882,164.1582895665638,171.18809928895004,177.83304147061386,182.37590313400466
145.6481950659295,144.695172723945,144.23761084477533,144.9841005723637,147.23125978084985,151.0238026459711,156.25784008846506,162.67320449233466,169.74962952210367,176.5146028239037,181.2865719066564
144.3885652977689,143.3809152714306,142.8816821949679,143.5928612198664,145.80661194374682,149.56851008102973,154.78104746938288,161.1966636191185,168.31549364554994,175.19444898145525,180.18777788487776
143.14198173347265,142.08026272460438,141.5397152359305,142.21563631154305,144.3956596656821,148.12609444885942,153.31558671881442,159.72884702962446,166.8859975165441,173.8730224566778,179.08006669438288
141.90833131469486,140.79310874573105,140.21161406138694,140.85234866491496,142.998356977885,146.69655806599468,151.8615306675747,158.26992479812174,165.4614349554227,172.55075328644696,177.96397462793027
140.68750093277504,139.5193462950034,138.89728131691808,139.50291870349682,141.61465425974976,145.2798979394911,150.41894476089544,156.82005727387403,164.04208799094937,171.22805913297043,176.84002846933961
139.4793774762539,138.2588677050827,137.59661830430622,138.16726459490042,140.24449841576293,143.87610598652122,148.98788731791652,155.37939536082152,162.62822710723597,169.9053453961891,175.70874533754434
138.2838478763176,137.01156475267777,136.30952508197404,136.84530238408138,138.8878330467081,142.4851692477032,147.56840978520114,153.94808079333046,161.22011149177024,168.58300533595607,174.57063254996226
137.10079915024087,135.77732872725767,135.03590056163546,135.5369461218629,137.5445986152816,141.1070700942666,146.16055698429187,152.52624640784967,159.81798928410973,167.2614202032623,173.42618750446283
135.93011844289808,134.55605049699054,133.77564260127338,134.24210798886793,136.2147326062538,139.74178642916223,144.76436735333277,151.11401641033112,158.422097824829,165.9409593798029,172.2758975792079
134.7716930664085,133.3476205719983,132.52864809455656,132.9606984149886,134.89816968130862,138.38929188222542,143.37987318279178,149.71150663928915,157.03266390433348,164.62198052520563,171.12024004964283
133.62541053798077,132.15192916501502,131.29481305680517,131.69262619452013,133.5948418286931,137.0495559995038,142.00710084532466,148.31882482438886,155.64990401117845,163.30482973126806,169.95968202191818
132.49115861601874,130.96886624953345,130.0740327076119,130.43779859708323,132.30467850780778,135.72254442686264,140.64607101982887,146.93607084046914,154.2740245795563,161.98984168257672,168.79468038202654
131.36882533454937,129.79832161552284,128.8662015502228,129.19612147445702,131.02760678886727,134.40821908798154,139.2967989097418,145.56333695692047,152.90522223563858,160.67733982290738,167.62568175994494
