evolving_asym,evolving_sym
60796.64472238757,57212.32232677955
60524.02237883147,56919.82939666853
60252.35575497157,56628.73647828837
59981.64850978999,56339.04297978026
59711.90413089199,56050.74814095501
59443.12593853443,55763.85103857502
59175.317089553646,55478.350591487935
58908.4805811961,55194.24556561614
58642.61925485461,54911.534578806255
58377.73579971314,54630.21610554264
58113.83275630281,54350.288481528776
57850.91251997181,54071.74990814028
57588.97734427178,53794.59845675329
57328.029344263,53518.832072951656
57068.07049974085,53244.44858061654
56809.10265838567,52971.445685901606
56551.12753883835,52699.82098109725
56294.146733703536,52429.57194838682
56038.16171248264,52160.69596349812
55783.17382443857,51893.19029925293
55529.18430139388,51627.05212901768
55276.194260464414,51362.27853005789
55024.20470672999,51098.86648679924
54773.21653584386,50836.8128939978
54523.23053658255,50576.114559822105
54274.2473933378,50316.768208849484
54026.267688551816,50058.77048497909
53779.29190509765,49802.11795426401
53533.32042860585,49546.80710766469
53288.35354973896,49292.83436372594
53044.391466415,49040.19607117964
52801.43428598142,48788.888511475256
52559.48202734064,48538.907901240156
52318.534623028434,48290.250394671755
52078.59192124628,48042.91208586336
51839.65368784895,47796.88901106559
51601.71960828824,47552.17715088517
51364.789289514105,47308.772432422804
51128.86226183414,47066.67073135198
50893.93798073239,46825.86787394012
50660.01582864852,46586.35963901392
50427.09511671835,46348.14175987023
50195.17508647656,46111.20992613418
49964.25491152252,45875.559785565834
49734.33369915013,45641.18694581695
49505.410491942544,45408.08697613914
49277.48426933255,45176.25540904478
49050.55394912939,44945.68774192208
48824.61838901294,44716.379438605385
48599.67638799583,44488.32593090218
48375.72668785438,44261.522620077754
48152.767974529015,44035.9648782989
47930.79887949487,43811.648050037635
47709.81798110328,43588.56745343608
47489.823805894805,43366.71838163361
47270.81482988448,43146.09610405724
47052.789479819854,42926.69586767627
46835.74613441249,42708.51289822225
46619.68312554352,42491.54240137504
46404.59873944381,42275.779563916054
46190.49121784937,42061.219554849544
45977.35875913247,41847.85752649269
45765.1995194091,41635.68861553551
45554.01161362325,41424.70794407124
45343.79311660855,41214.910620598144
45134.54206412772,41006.29174099339
44926.25645389043,40798.846389459824
44718.93424654999,40592.56963944642
44512.57336667921,40387.45655454294
44307.17170372618,40183.50218934973
44102.72711295015,39980.701590323115
43899.23741633804,39779.04979659719
43696.70040350202,39578.54184078259
43495.11383255861,39379.172749742844
43294.47543098957,39180.937545348905
43094.7828964851,38983.83124521252
42896.03389776971,38787.848863398875
42698.22607541112,38592.985411119225
42501.35704261252,38399.235897403865
42305.424385988656,38206.59532975612
42110.42566632594,38015.0587147878
41916.35841932712,37824.62105883658
41723.22015634061,37635.277368565796
41531.00836507507,37447.02265154723
41339.720510299296,37259.85191682716
41149.35403452794,37073.76017547621
40959.90635869324,36888.742441123475
40771.3748828031,36704.79373047525
40583.756986585824,36521.909063818784
40397.05003012174,36340.083465511496
40211.25135446205,36159.31196445601
40026.35828223517,35979.58959456135
39842.3681182407,35800.91139519074
39659.27815003157,35623.27241159626
39477.08564848422,35446.66769534078
39295.78786835746,35271.09230470745
39115.38204883993,35096.541305097126
38935.86541408662,34923.00976941403
38757.23517374454,34750.492778439846
38579.48852346784,34578.98542119677
38402.62264542256,34408.482795299584
38226.63470878126,34238.980007297185
38051.52187020775,34070.47217300374
37877.281274332,33902.95441781984
37703.91005421568,33736.421877043795
37531.40533180823,33570.86969617345
37359.764218393895,33406.293031198664
37188.98381502977,33242.68704888472
37019.061212975146,33080.04692704696
36849.99349411217,32918.3678548168
36681.77773135822,32757.64503289934
36514.41098906996,32597.87367382286
36347.8903234394,32439.049002180356
36182.21278288199,32281.166254863307
36017.375408417,32124.220681287927
35853.375234040366,31968.20754361404
35690.20928709002,31813.122116956805
35527.87458860402,31658.95968959144
35366.36815367149,31505.715563151167
35205.686991776594,31353.385052818518
35045.8281071357,31201.963487510166
34886.78849902774,31051.446210055477
34728.565162118095,30901.828577368935
34571.15508677597,30753.10596061655
34414.55525938548,30605.273745376493
34258.76266265052,30458.327331793997
34103.77427589361,30312.262134730765
33949.587075348725,30167.073583908965
33796.19803444838,30022.757124049975
33643.604124104924,29879.308215007994
33491.802312986256,29736.72233189867
33340.789567786065,29594.994965222857
33190.56285348868,29454.12162098563
33041.1191336286,29314.097820810664
32892.455370544914,29174.919102050135
32744.56852563059,29036.581017890177
32597.455559576803,28899.079137452118
32451.11343261239,28762.409045889497
32305.53910473851,28626.566344481027
32160.729535958613,28491.5466507196
32016.68168650381,28357.34559839741
31873.39251705371,28223.958837687325
31730.85898895286,28091.382035220573
31589.0780644228,27959.61087416085
31448.046706769885,27828.641054274947
31307.761880588943,27698.468291999954
31168.220551962782,27569.088320507177
31029.419688657712,27440.496889762795
30891.35626031512,27312.68976658538
30754.027238639163,27185.662734700345
30617.42959758065,27059.41159479139
30481.560313517235,26933.932164549034
30346.41636542991,26809.220278716304
30211.99473507593,26685.271789131646
30078.292407158227,26562.08256476913
29945.306369491333,26439.64849177603
29813.033613163945,26317.965473507826
29681.47113269815,26197.029430560702
29550.61592620536,26076.836300801613
29420.46499553908,25957.38203939596
29291.015346444507,25838.662618832957
29162.263988705017,25720.674028948728
29034.20793628566,25603.412276947205
28906.844207473645,25486.87338741889
28780.16982501592,25371.05340235751
28654.18181625386,25255.94838117463
28528.877213255164,25141.554400712295
28404.253052942964,25027.86755525372
28280.30637722222,24914.8839565321
28157.034233103448,24802.599733737574
28034.433672823838,24691.0110335224
27912.501753965764,24580.1140200044
27791.23553957283,24469.90487476865
27670.63209826336,24360.37979686758
27550.68850434151,24251.535002819408
27431.40183790593,24143.36672660502
27312.769184956145,24035.87121966332
27194.78763749655,23929.044750885056
27077.454293638188,23822.883606605228
26960.76625769828,23717.384090594063
26844.72064029755,23612.542524046592
26729.314558455448,23508.355245570903
26614.545135683184,23404.81861117508
26500.409502074748,23301.928994252856
26386.904794395865,23199.682785568024
26274.02815617094,23098.076393237647
26161.776737768043,22997.106242714082
26050.147696481938,22896.76877676586
25939.138196615244,22797.06045545744
25828.74540955769,22697.977756127882
25718.96651386356,22599.517173368473
25609.79869532729,22501.67521899929
25501.23914705736,22404.448422044796
25393.28506954836,22307.833328708428
25285.933670751398,22211.826502346266
25179.1821661428,22116.424523439757
25073.02777879115,22021.62398956753
24967.46773942272,21927.42151537638
24862.499286485272,21833.81373255134
24758.11966621029,21740.797289784987
24654.3261326737,21648.368852745883
24551.115947855003,21556.525104046297
24448.48638169498,21465.262743209107
24346.43471215187,21374.578486634007
24244.95822525614,21284.46906756297
24144.05421516382,21194.931236045024
24043.71998420841,21105.96175890034
23943.95284295148,21017.557419683675
23844.750110231835,20929.71501864717
23746.10911321342,20842.431372702507
23648.02718743187,20755.7033153825
23550.50167683981,20669.527696802063
23453.52993385084,20583.901383618635
23357.109319382336,20498.82125899204
23261.23720289699,20414.284222543818
23165.91096244315,20330.287190316034
23071.127984693983,20246.827094729586
22976.885664985468,20163.900884542025
22883.18140735325,20081.505524804892
22790.012624568382,19999.63799682062
22697.376738171897,19918.295298098972
22605.271178508377,19837.474442313054
22513.693384758397,19757.17245925491
22422.6408049699,19677.386394790734
22332.110896088598,19598.113310815665
22242.101123987275,19519.350285208217
22152.60896349416,19441.094411784357
22063.63189842024,19363.342800251212
21975.16742158567,19286.092576160452
21887.213034845165,19209.340880861335
21799.7662491125,19133.08487145344
21712.824584384067,19057.321720739103
21626.385569761504,18982.04861717554
21540.44674347345,18907.26276482671
21455.005652896423,18832.96138331489
21370.05985457481,18759.14170777198
21285.606914240016,18685.800988790597
21201.64440682877,18612.936492374865
21118.16991650064,18540.545499891025
21035.18103665463,18468.625308017803
20952.67536994514,18397.173228696556
20870.650528296985,18326.18658908122
20789.104132919736,18255.66273148807
20708.033814321265,18185.599013345287
20627.437212320543,18115.992807142335
20547.311976059707,18046.84150037918
20467.655764015395,17978.14249551536
20388.466244009374,17909.893209918864
20309.74109321848,17842.0910758149
20231.47799818381,17774.7335402345
20153.67465481933,17707.818064963016
20076.328768419706,17641.342126488464
19999.438053667574,17575.30321594978
19923.000234640127,17509.69883908495
19847.01304481501,17444.526516179034
19771.47422707568,17379.783782012102
19696.381533716107,17315.468185807084
19621.73272644486,17251.577291177517
19547.525576388616,17188.10867607524
19473.757864095063,17125.059932738008
19400.427379535256,17062.42866763703
19327.53192210538,17000.212501424467
19255.06930062796,16938.40906888087
19183.037333352524,16877.016018862556
19111.433847955745,16816.031014248976
19040.256681541006,16755.45173189001
18969.503680637503,16695.27586255326
18899.17270119877,16635.50111087129
18829.26160860077,16576.12519528888
18759.7682776394,16517.14584801024
18690.690592527604,16458.560814946206
18622.02644689196,16400.36785566146
18553.773743768743,16342.564743321733
18485.93039559965,16285.149264640999
18418.49432422693,16228.119219828706
18351.46346088816,16171.472422536997
18284.835746210545,16115.206699807957
18218.60913020479,16059.319892020883
18152.78157225854,16003.809852839577
18087.3510411294,15948.674449159667
18022.31551493756,15893.911561055975
17957.672981157986,15839.519081729897
17893.421436612247,15785.49491745686
17829.558887459923,15731.836987533788
17766.083349189645,15678.543224226652
17702.99284660974,15625.611572718048
17640.28541383854,15573.03999105484
17577.95909429428,15520.826450095872
17516.01194068468,15468.968933459728
17454.442014996137,15417.465437472576
17393.24738848262,15366.313971116067
17332.426141654174,15315.512555975323
17271.976364265123,15265.05922618699
17211.896155301944,15214.952028387377
17152.1836229708,15165.18902166068
17092.836884684784,15115.768277487292
17033.85406705084,15066.687879692194
16975.23330585638,15017.945924393453
16916.972746055602,14969.540519950804
16859.070541755525,14921.469786914338
16801.524856201722,14873.731857973284
16744.333861763793,14826.324877904895
16687.49573992054,14779.247003523456
16631.008681244886,14732.496403629375
16574.870885388522,14686.071258958404
16519.08056106629,14639.969762130972
16463.635926040333,14594.190117601629
16408.535207103956,14548.730541608616
16353.776640065282,14503.58926212355
16299.35846973064,14458.764518801234
16245.27894988774,14414.254562929596
16191.536343288584,14370.057657379759
16138.128921632198,14326.172076556235
16085.054965547102,14282.596106347253
