D=0.0 mm/w,D=0.1 mm/w,D=0.2 mm/w,D=0.3 mm/w,D=0.4 mm/w,D=0.5 mm/w,D=0.6 mm/w,D=0.7 mm/w,D=0.8 mm/w,D=0.9 mm/w,D=1.0 mm/w
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352,0.002126082156352
0.0158906267172885,0.0158885006351321,0.0158863745529758,0.0158842484708194,0.0158821223886631,0.0158799963065067,0.0158778702243504,0.015875744142194,0.0158736180600377,0.0158714919778813,0.015869365895725
0.0409660956095222,0.0409480977090454,0.0409301083128973,0.0409121274210778,0.0408941550335869,0.0408761911504247,0.040858235771591,0.040840288897086,0.0408223505269096,0.0408044206610619,0.04078649929954282
0.0768398388800774,0.0767810224462301,0.0767222863577875,0.0766636304999373,0.0766050547578676,0.0765465590167664,0.0764881431618217,0.0764298070782218,0.0763715506511547,0.0763133737658088,0.07625527630737225
0.1230123152556489,0.1228771047500456,0.1227422086558366,0.1226076259486547,0.1224733556063796,0.1223393966091378,0.1222057479393021,0.1220724085814923,0.1219393775225748,0.1218066537516625,0.12167423626011506
0.1790276493566915,0.1787703710353723,0.1785139436383769,0.1782583627715089,0.1780036240606612,0.1777497231517655,0.177496655710741,0.1772444174234447,0.1769930039956199,0.1767424111528459,0.1764926346404872
0.2444764185870979,0.2440417634291133,0.2436089773001103,0.2431780469356751,0.2427489591642759,0.2423217009067855,0.241896259176006,0.2414726210761952,0.2410507738025927,0.2406307046409485,0.24021240096705282
0.3189922800292594,0.3183157000552,0.3176427048524886,0.3169732620091327,0.316307339419527,0.3156449052820709,0.314985928096798,0.314330376663019,0.3136782200769768,0.313029427729515,0.31238396930375906
0.4022474045744506,0.4012554491441553,0.4002697431538704,0.3992902179121466,0.3983168055457833,0.3973494389912892,0.3963880519864112,0.3954325790617344,0.3944829555323501,0.3935391174895929,0.392601001792847
0.4939480451960044,0.4925586445056575,0.4911793920413737,0.48981015644469,0.4884508082453159,0.4871012198363952,0.4857612654500396,0.4844308211331314,0.4831097647233916,0.4817979758257134,0.4804953357887579
0.5938305796843619,0.5919532820900688,0.5900915836537147,0.5882452519949897,0.5864140586461557,0.5845977789903576,0.5827961922007809,0.5810090811806479,0.579236232504041,0.5774774363575457,0.5757324864827034
0.7016580725712296,0.6991942415204728,0.6967533627424827,0.6943350495008809,0.6919389225227663,0.6895646098611534,0.6872117467596796,0.6848799755195532,0.6825689453687073,0.6802783123331286,0.6780077391103335
0.8172173129072882,0.8140602884395414,0.8109358529632487,0.8078433937668945,0.8047823114705275,0.8017520197445503,0.798751945033933,0.7957815262877534,0.7928402146939777,0.7899274734193872,0.7870427773545695
