300.0_weeks
0.0
21342.076258367113
21332.117352645433
21317.93346465939
21316.35694365497
21315.22050412879
21319.032283613982
21317.174863978576
21315.700354209406
21316.303365906224
21317.315479526496
21317.655604941294
21317.368844161116
21316.899495520647
21316.577437736632
21316.50176248454
21316.616813455945
21316.81527782915
21317.004366970014
21317.130634931258
21317.17863731038
21317.1587234599
21317.093623891025
21317.00819385141
21316.923307321056
21316.85327304257
21316.805637994566
21316.78230402677
21316.78115522314
21316.79768934681
21316.826387780944
21316.861725504536
21316.898823635704
21316.933798594593
21316.9638807234
21316.987374747947
21317.00352430383
21317.012329037658
21317.014349052257
21317.01051949325
21317.001988536515
21316.989984967393
21316.97571666135
21316.96029816521
21316.944703817382
21316.92974205122
21316.916046386723
21316.904078878517
21316.89414228705
21316.886397832146
21316.88088600193
21316.87754846757
21316.87624966743
21316.876797060762
21316.878959409398
21316.882482727502
21316.887103756904
21316.89256098111
21316.89860330401
21316.90499658904
21316.91152829686
21316.918010477682
21316.92428137709
21316.93020590369
21316.93567518855
21316.940605445743
21316.94493631687
21316.94862885827
21316.951663304062
21316.95403671606
21316.955760609224
21316.95685862225
21316.9573642881
21316.957318941295
21316.956769790595
21316.955768172316
21316.954367993632
21316.952624366648
21316.950592430276
21316.948326352576
21316.94587850311
21316.943298783455
21316.940634101775
21316.937927978437
21316.93522026762
21316.93254698133
21316.92994020225
21316.92742807276
21316.92503484751
21316.922780999717
21316.92068336967
21316.918755347542
21316.91700708166
21316.91544570524
21316.91407557551
21316.91289851976
21316.911914083197
21316.911119775556
21316.91051131268
21316.91008285025
21316.909827208456
