evolving_sym_D_0.1_ooo,evolving_asym_D_0.1_oob,evolving_asym_D_0.1_obb,evolving_sym_D_0.1_bbb
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.002126082156352,0.002126082156352,0.0,0.0
0.0158906267172885,0.015886374634399,0.009600257119731,0.009561666389902869
0.0409660956095222,0.0409493197748495,0.0285524149204441,0.028399613614134893
0.0768398388800774,0.0767984469699171,0.0564136364438954,0.05603528683945081
0.1230123152556489,0.1229305624433787,0.0927459131151094,0.09199604941241032
0.1790276493566915,0.1788862799666839,0.1371475749446455,0.13584650242367163
0.2444764185870979,0.2442527848152259,0.1892568914922091,0.18719192038686167
0.3189922800292594,0.3186604406997577,0.2487493970798311,0.24567543217096796
0.4022474045744506,0.4017782064306742,0.3153339282892305,0.3109739318320328
0.4939480451960044,0.4933091888442081,0.3887487171652103,0.38279406008435624
0.5938305796843619,0.5929866720021576,0.4687578934144199,0.4608686075415939
0.7016580725712296,0.7005706671394352,0.5551484506107507,0.5449533929748704
0.8172173129072882,0.815844939813602,0.6477276413336948,0.6348245800548055
0.9403162637415744,0.9386144499281408,0.7463207438103254,0.7302763739283151
1.0707818603358672,1.0687031415137769,0.8507691426270855,0.8311190391680054
1.2084581018114149,1.2059520268384505,0.9609286728081052,0.9371771875174653
1.3532043896517272,1.3502175181612843,1.0766681845405004,1.048288291966309
1.5048940744793375,1.501369968455303,1.1978682932230331,1.1643013911895281
1.663413179316506,1.6592923892284546,1.3244202858194107,1.2850759547778554
1.828659273132656,1.8238793191760247,1.4562251596896674,1.4104808849512105
2.0005404730272827,1.9950358219525213,1.5931927742868088,1.5403936347227662
2.178974557076954,2.1726765950386744,1.7352410995081085,1.6746994259357761
2.363888172855153,2.3567251746659044,1.882295547237037,1.813290553386538
2.555216129054351,2.5471132241868264,2.0342883748347256,1.9560657635079954
2.7529007596141883,2.7437798952597063,2.1911581511461518,2.102929697927598
2.956891351378333,2.946671252837583,2.352849277061028,2.2537923937161177
3.167143627636453,3.1557397562902616,2.519311553879698,2.4085688333789084
3.3836192810129178,3.370943790095621,2.6904997937329003,2.567178538660852
3.606285550084287,3.592247238459841,2.866373467132432,2.72954520308285
3.835114834878252,3.8196190989990697,3.0468963834202127,2.8955963588341835
4.070084347055024,4.053033131265427,3.232036400461688,3.0652630742375773
4.31117579112028,4.292467536450104,3.421765160416569,3.2384796785030434
4.558375073484166,4.537904665063283,3.616057848831833,3.415183510909248
4.811672036577883,4.789330749788917,3.8148929746518383,3.5953146919104793
5.071060215579278,5.046735661053543,4.018252169038979,3.778815913974102
5.336536615591181,5.31011268314159,4.226120001154023,3.965632250216361
5.608101507368388,5.579458308942739,4.438483809265141,4.155710979130652
5.885758239907598,5.854772051636063,4.655333545744399,4.3490014238977555
6.169513068404342,6.136056271806086,4.876661634674772,4.545454804936773
6.459374996246273,6.423316018651862,5.102462840933506,4.745024104502659
6.755355629856769,6.716558884095228,5.332734149742046,4.947663942264477
7.057469045329459,7.0157948687215566,5.567474655781504,5.153330460910696
7.365731665905692,7.321036258598093,5.8066854610679774,5.361981220926183
7.680162149445084,7.63229751211345,6.050369580865811,5.573575103772015
8.000781285125958,7.949595156068821,6.2985318569907545,5.788072222775443
8.327611898689275,8.272947690328492,6.5511788779202105,6.005433841104694
8.66067876560772,8.602375500405543,6.808318905185548,6.225622296262912
9.000008531622203,8.937900777419433,7.069961805572725,6.448600930588498
9.345629640141947,9.279547444916204,7.336118988703118,6.674334027296171
9.697572266052548,9.62734109209045,7.606803349607073,6.902786751635066
10.055868255519403,9.981308912991295,7.882029215939067,7.133925096777636
10.420551071412577,10.34147965133342,8.16181229951583,7.367715834086704
10.79165574401368,10.707883550568775,8.446169651887962,7.604126467438053
11.169218826696635,11.08055230890597,8.735119623681722,7.843125191302974
11.55327835630204,11.459519038992276,9.02868182747126,8.084680852319478
11.94387381795023,11.844818231998582,9.326877103962769,8.328762914102786
12.341046114060958,12.236485725870487,9.6297274912912,8.575341425065496
12.744837537368127,12.634558677529368,9.937256197247592,8.824386989035691
13.15529174773686,13.039075538825951,10.249487574270605,9.075870738477477
13.572453752606968,13.450076036065994,10.566447097050297,9.329764310133099
13.996369890902448,13.867601152942878,10.888161342604946,9.586039822919195
14.427087820260429,14.291693116726178,11.214657972703604,9.84466985792185
14.864656507445918,14.722395387567786,11.545965718517715,10.105627440346217
15.309126221830212,15.159752650798962,11.882114367394994,10.368886023286606
15.76054853182148,15.6038108121022,12.22313475165762,10.634419473192176
16.218976304145745,16.05461699545156,12.569058739335086,10.902202056911829
16.68446370588539,16.512219543723976,12.91991922674944,11.172208430209718
17.157066209190447,16.976668021892216,13.27575013287762,11.444413627649892
17.63684059858549,17.448013222717645,13.636586395421848,11.718793053755185
18.123844980801785,17.926307174867887,14.002463968524962,11.99532247535152
18.618138797070813,18.41160315339076,14.37341982207283,12.273978015014382
19.119782837821106,18.903955692481823,14.74949194253102,12.554736145539415
19.62883925972584,19.403420600488243,15.130719335267491,12.837573685363838
20.14537160505369,19.91005497709678,15.51714202831728,13.12246779486987
20.66944482328016,20.423917232658383,15.908801077549118,13.409395973505466
21.201125294921063,20.945067109606224,16.305738573197647,13.698336057661486
21.740480857553926,21.4735657059282,16.7079976477282,13.989266219248037
22.287580833996856,22.009475500658624,17.1156224850044,14.282164964916056
22.842496062618373,22.5528603813576,17.528658330731833,14.577011135873322
23.40529892975477,23.10378567354984,17.9471515041537,14.873783908247033
23.9760634042152,23.66231817209808,18.37114941097722,15.172462793947815
24.55486507385745,24.22852617448913,18.8007005575118,15.473027641992624
25.141781184220854,24.80247951601366,19.235854566002462,15.775458640246427
25.736890679204983,25.38424960682364,19.676662191144285,16.079736317544832
26.340274243786208,25.973909470853943,20.123175337765435,16.38584154616201
26.95201434876636,26.571533786597264,20.575447079668816,16.693755544590292
27.572195297550696,27.177198929724128,21.033531679623824,17.003459880599742
28.200903274954623,27.790983017542047,21.497484610501825,17.314936474547846
28.838226398041343,28.412965955290435,21.96736257755061,17.628167602911226
29.48425476899488,29.04322948427013,22.44322354180475,17.943135902012866
30.139080530035464,29.681857231808745,22.92512674463056,18.259824371919976
30.80279792038658,30.328934763065337,23.41313273340569,18.578216380489103
31.47550333530541,30.98454963468016,23.907303388335244,18.898295667536456
32.15729538719079,31.64879145027751,24.40770195040753,19.220046349112884
32.84827496878513,32.321751917831904,24.914393050494237,19.54345292186413
33.54854531848924,33.00352490891013,25.42744273960105,19.868500267458288
34.2582120878114,33.69420651980395,25.946918520276547,20.195173657063567
34.97738341097436,34.39389513457044,26.472889379188,20.523458755860577
35.70616997670656,35.10269148999943,27.00542582087476,20.85334162757446
36.44468510224633,35.82069874252956,27.544599902690862,21.184808739013175
37.1930448095904,36.54802253713712,28.090485270949973,21.517846964599368
37.9513679040206,37.28477107822396,28.643157198287287,21.852443590884015
38.71977605494535,38.0310552025334,29.202692622254222,22.18858632103113
39.498393879095296,38.7869884541253,29.769170185163244,22.526263279263592
40.287349026115095,39.55268716144431,30.34267027520153,22.865463015261003
41.08677226659636,40.32827051651753,30.92327506883358,23.20617450850135
41.89679758259955,41.11386065632066,31.511068574514248,23.54838717253892
42.71756226071579,41.90958274635442,32.10613667773536,23.89209085921176
43.54920698772237,42.71556506647555,32.70856718743015,24.237275862772574
44.39187594888923,43.53193909902979,33.318449883761666,24.583932923937752
45.24571692899659,44.35883961933705,33.93587656732243,24.932053233849768
46.11088141612765,45.19640478858175,34.560941109774554,25.28162843794886
46.98752470830328,46.04477624916466,35.19373950596071,25.63265063975051
47.87580602302957,46.90409922257551,35.834369927518324,25.985112404525747
48.77588860983246,47.77452260984876,36.48293277803081,26.33900676288197
49.68793986585769,48.656199094668544,37.13953074975129,26.694327214242335
50.61213145461796,49.54928524919186,37.80426888193628,27.051067730222425
51.54863942797321,50.453941642662656,38.47725462082824,27.40922275790324
52.49764435143433,51.37033295289316,39.15859788132794,27.76878722300014
53.459331432884426,52.29862808069234,39.84841111039952,28.12975653292767
54.43389065481641,53.23900026732526,40.54680935225266,28.49212657976072
55.42151691019018,54.19162721509093,41.25391031534895,28.85589374309278
56.42241014201722,55.156691211110335,41.9698344412808,29.221054892792477
57.43677548678524,56.13437925442033,42.694704975573984,29.587607391659898
58.464823421840514,57.124883186473554,43.42864804046674,29.955549097984548
59.5067699168506,58.12839982514862,44.17179270972061,30.3248783680071
60.56283658947536,59.145131102379615,44.92427108552069,30.69559405828741
61.63325086537971,60.17528420551832,45.6862183775251,31.06769552798152
