D=0.0 (mm^2/w),D=0.1 (mm^2/w),D=0.2 (mm^2/w),D=0.3 (mm^2/w),D=0.4 (mm^2/w)
93.8877619106259,86.8789038109578,80.98641293691703,75.93102104652998,71.51544951242961
96.9728176872242,89.59400129270072,83.40823353694451,78.11310554328817,73.49614467170056
100.15108508585584,92.38431381206438,85.8921241833834,80.3472077209211,75.52084492728054
103.42640025662372,95.25273447825089,88.44034428271831,82.6351326487764,77.59101019556017
106.80281197051448,98.20231043268564,91.05527022555891,84.97877690842553,79.70817311226833
110.284594168426,101.23625138694058,93.73940153551514,87.38013316817208,81.87394248177347
113.87625931626704,104.35793868222952,96.4953673801991,89.84129501857828,84.09000691692485
117.58257262237092,107.57093490612844,99.32593346889522,92.36446208657424,86.35813868213984
121.40856717709336,110.8789941044542,102.2340093630004,94.95194544681544,88.68019775321807
125.35956007825142,114.28607262862472,105.22265622697908,97.60617335011408,91.05813610817916
129.44116960999236,117.79634066132462,108.29509504930394,100.32969728999176,93.49400226428075
133.65933354674863,121.41419446590623,111.454715364665,103.12519842968815,95.98994607727977
138.02032865811898,125.1442694076678,114.70508451062604,105.99549441331231,98.54822381995406
142.5307914947893,128.99145379795706,118.04995745389152,108.94354658624492,101.1712035579057
147.19774053993925,132.96090361494328,121.49328722341224,111.97246765138873,103.86137084172255
152.02859981492756,137.05805815786795,125.03923598970728,115.08552978942348,106.62133473568304
157.03122403235577,141.28865669460788,128.69218683200097,118.2861732728492,109.45383420435056
162.2139253938094,145.65875616543835,132.45675623706592,121.57801560529492,112.36174487961905
167.58550213358072,150.1747500089402,136.33780737601109,124.96486121932902,115.34808623204016
173.1552689133848,154.8433881790145,140.34046420764625,128.45071176782366,118.41602917158295
178.93308917636142,159.67179842490333,144.4701264594724,132.0397770457952,121.56890410434819
184.9294095713556,164.66750890890967,148.7324855397681,135.73648658155625,124.81020947317663
191.1552965604009,169.8384722390895,153.1335414366376,139.545501937959,128.14362081155042
197.62247532326884,175.193090996471,157.679620662219,143.4717297664712,131.57300034168247
204.34337107262752,180.74024483823416,162.37739530248066,147.5203356587849,135.10240714921068
211.3311528914532,186.4893192596353,167.23390323510267,151.6967588425902,138.73610796845364
218.59978020048945,192.4502360981367,172.25656957978936,156.00672777002322,142.47858861372643
226.1640519573039,198.63348586302604,177.45322944690542,160.45627664908258,146.33456609374355
234.0396586793397,205.05016197257515,182.83215205148423,165.05176296995847,150.30900144762947
242.2432373706937,211.71199697825023,188.4020662603108,169.79988607968244,154.4071133424915
250.79242941548213,218.6314008513582,194.17218763980148,174.70770685971812,158.63439247385278
259.7059414787654,225.82150140146385,200.1522470716424,179.78266856200352,162.9966168114592
269.0036094281836,233.29618688755463,206.35252100141344,185.03261885943147,167.49986773401903
278.70646525463553,241.07015087181148,212.78386338252685,190.4658331667157,172.1505470972558
288.836806927336,249.1589393514569,219.4577393734785,196.09103928691172,176.9553952801912
299.41827106605035,257.57900018590084,226.3862608403846,201.9174434374016,181.92151025475354
310.4759082497361,266.3477348136178,233.5822237087125,207.95475770674165,187.0563677235434
322.03626070455016,275.4835522251108,241.05914719764272,214.2132289902236,192.3678423697798
334.1274420233849,285.0059251240777,248.8313149571869,220.70366944707743,197.86423026198548
346.7792184618002,294.93544816754854,256.9138181115357,227.43748851570496,203.55427245370944
360.0230912293207,305.2938981262301,265.3226001915713,234.42672651486487,209.44717981537605
373.89237904836034,316.10429574740806,274.07450391441137,241.68408984800692,215.55265913101334
388.4223000832734,327.3909690332409,283.187319737558,249.22298781457823,221.88094048694128
403.6500521469791,339.17961756575124,292.67983607891176,257.05757101566985,228.44280597226032
419.61488987016,351.4973774148241,302.57189105071143,265.202771321341,235.24961970190333
436.3581972663319,364.3728860555304,312.8844255044248,273.6743433427979,242.3133591617965
453.9235538436822,377.83634659456175,323.63953712370306,282.4889073237057,249.64664786197582
472.3567921006617,391.9195904609489,334.8605352326262,291.6639933305935,257.26278926693914
491.7060438969713,406.6561375521,346.5719959054309,301.2180865818302,265.1758019526554
512.0217728160886,422.08125264124,358.7998168705207,311.17067370719803,273.4004559160201
533.3567892326961,438.2319966455591,371.5712715945822,321.5422896748014,281.95230993462434
555.7662443731676,455.1472711251759,384.915061810868,332.3545650580049,290.847749841911
579.3075992169944,472.8678541313713,398.8613676180265,343.6302732413348,300.10402754451775
604.0405636420323,491.4364252491961,413.441894121272,355.393377079829,309.73930056417447
630.0270007805995,510.8975773862701,428.6899134154332,367.669074430204,319.77267183524344
657.3307911446448,531.2978125494186,444.6403005190669,380.4838418634996,330.22422943011844
686.0176507188256,552.6855185283749,461.3295616603974,393.8654757467131,341.1150858174969
716.1548969375157,575.1109230776758,478.7958530900083,407.8431297446515,352.4674161822548
747.8111562875547,598.6260218629272,497.0789883534024,422.4473476423443,364.3044952495749
781.0560072496454,623.284476127259,516.2204317012375,437.7100902227005,376.65073195944905
815.9595524484535,649.1414757523928,536.2632750499313,453.6647547539346,389.5317012301428
852.5919142683388,676.253563153865,557.2521956356289,470.346185447445,402.97417193028747
891.0226488530362,704.6784132824463,579.2333912372122,487.7906730408256,417.00613004876726
931.3200743869836,734.4745649278369,602.2544895881057,506.0359414449363,431.65679590964004
973.550510892278,765.7010985635212,626.3644283634034,525.1211191719218,446.9566341264778
1017.7774304988808,798.4172561629532,651.6133019320619,545.086693037482,462.9373548277623
1064.0605192741916,832.6819987883525,678.0521709199631,565.9744414117988,479.63190451396605
1112.4546542312378,868.5534983359361,705.7328305575335,587.8273440871906,497.07444473008525
1163.00880204976,906.0885606454806,734.7075338067629,610.6894656465789,515.3003165579763
1215.7648492921223,945.3419782740276,765.0286654004462,634.6058090669752,534.345988755243
1270.7563773973952,986.365812613098,796.7483632062655,659.6221361902664,554.2489871971986
1328.0073993827386,1029.2086067062066,829.9180837754731,685.7847516555202,575.0478031225185
1387.5310788327315,1073.914532096197,864.5881095751741,713.1402469306267,596.7817775499981
1449.3284552511116,1120.5224752813592,900.8069962568384,741.7352012257392,619.490959133314
1513.3872030045238,1169.0650718481802,938.6209593995776,771.615836337076,643.2159326643865
1579.6804537161122,1219.5676990188783,978.0732014959876,802.8276228778818,667.9976154369299
1648.1657138847536,1272.047440124124,1019.2031815227888,835.4148359235718,693.8770187544942
1718.7839105482942,1326.5120372854517,1062.045831248112,869.4200588480484,720.894972027217
1791.4585978417515,1382.9588512498217,1106.630724447873,904.883635071852,749.0918071647068
1866.095356230751,1441.373849729482,1152.9812073949954,941.8430685885656,778.507001354976
1942.5814139811869,1501.730647626032,1201.1135012898883,980.3323754845316,809.1787768362237
2020.7855170637208,1563.9896240225244,1251.0357896438536,1020.3813902096166,841.1436569326294
2100.5580692407843,1628.097141686279,1302.7473059185186,1062.0150320731466,874.4359784469925
2181.7315586429354,1693.9848949323707,1356.2374388604094,1105.2525392958555,909.0873614871834
2264.1212808462656,1761.5694109757978,1411.4848748382933,1150.1066798983986,945.1261389488641
2347.526361478864,1830.751728305232,1468.4567979771875,1196.5829506882155,982.5767491749652
2431.731073902238,1901.4172731365209,1527.1081698764526,1244.6787775447194,1021.4590967449406
2516.5064397448573,1973.435951681169,1587.3811111014445,1294.382732012294,1061.7878878855552
2601.6120922417813,2046.6624718612163,1649.2044063691203,1345.673780798281,1103.5719486006053
2686.798374709196,2120.9369033164094,1712.4931543535004,1398.5205860428855,1146.8135352392026
2771.808639326397,2196.0854792082337,1777.1485812928042,1452.8808750862852,1191.507648800532
2856.3817049940767,2271.921637575759,1843.058035094877,1508.7008988205416,1237.641365738193
2940.2544276720014,2348.2472940050943,1910.0951734524683,1565.914997510538,1285.193199304349
3023.1643325417444,2424.854331316292,1978.120355667157,1624.4452921501231,1334.1325064856578
3104.852254825249,2501.52628603884,2046.9812435393253,1684.2015179630348,1384.4189562540776
3185.06493529325,2578.040205838082,2116.5136119329723,1745.0810145670198,1436.0020751178722
3263.5575175150293,2654.168646973354,2186.5423646068066,1806.9688846266315,1488.8208857549957
3340.095896734301,2729.681776516036,2256.8827457679045,1869.73832958576,1542.8036538025492
3414.4588748057977,2804.349540623144,2327.341732710282,1933.251167379975,1597.8677566423708
3486.440081695639,2877.943857818433,2397.719590011823,1997.3585329865052,1653.9196862669637
3555.8496313527007,2950.2407951117016,2467.811561243789,2061.901758396828,1710.8551960584991
3622.515487949648,3021.022684973482,2537.4096701594053,2126.713424224416,1768.5595986161688
3686.284527183506,3090.080142702836,2606.3046000252925,2191.618570824892,1826.908218694182
3747.02328611794,3157.2139465413807,2674.287617280469,2256.4360526457963,1885.7670019520067
3804.6184035602505,3222.236746890868,2741.152504168223,2320.980015674479,1944.9932766709867
3858.976760852964,3284.974576016369,2806.697464471023,2385.061474445649,2004.4366619667094
3910.025339939453,3345.268135442028,2870.7269670330365,2448.4899622261464,2063.940112437944
3957.7108214228456,3402.9738446138017,2933.0534933784,2511.0752258213183,2123.3410857541953
4001.998949942626,3457.964641035888,2993.499158376329,2572.6289350346283,2182.4728165049223
4042.873697485381,3510.1305287053056,3051.897176467833,2632.966376226017,2241.1656768178086
4080.336257237505,3559.3788780089344,3108.0931503095608,2691.908099692507,2299.248601895237
4114.403901351936,3605.634486076445,3161.9461636280407,2749.281491740968,2356.550556799527
4145.108735659892,3648.839411710958,3213.329665406134,2804.9222443062017,2412.9020196055662
4172.496383068589,3688.9526033063785,3262.1321380243057,2858.675697719151,2468.1364554833335
4196.624625323989,3725.9493415189695,3308.257547434283,2910.398035647219,2522.091756400391
4217.562030168475,3759.820520855684,3351.625578647436,2959.9573151785503,2574.6116219497953
4235.386587868505,3790.5717957859983,3392.1716645949573,3007.2343193492666,2625.5468582903686
4250.184377795833,3818.222617531895,3429.846820614926,3052.123223947905,2674.7565742858183
4262.048282368586,3842.805187429192,3464.6173003342888,3094.532075001711,2722.1092565733256
4271.076762323116,3864.363351793716,3496.4640914743563,3134.383077787998,2767.4837083848843
4277.372704097489,3882.951461692891,3525.382272089213,3171.612702368639,2810.769840371634
4281.042347141205,3898.633219048321,3551.3802489574605,3206.1716143872004,2851.869305316324
4282.1942962783,3911.480528207293,3574.4789003307897,3238.024443094647,2890.6959723299037
4280.938621876208,3921.572369642376,3594.710645065739,3267.149401209825,2927.176239784914
4277.38604852619,3928.993709877942,3612.118459414072,3293.53777323578,2961.249189718893
4271.647231223151,3933.83445919467,3626.754861520817,3317.1932902333742,2992.866589638017
4263.832116632001,3936.188486205346,3638.6808820806177,3338.131409818053,3021.992750475966
4254.049385923999,3936.152696087928,3647.965037735629,3356.3785203354537,3048.604251849142
4242.4059748337495,3933.826177148748,3654.682321759391,3371.9710878466917,3072.6895476538143
4229.006665995919,3929.309418498669,3658.913224449675,3384.954763786965,3094.2484664539934
4213.953748238844,3922.703599973336,3660.742793526517,3395.3834700318275,3113.291622013271
4197.346737308836,3914.1099540197742,3660.259742764218,3403.3184766967274,3129.8397497512997
4179.282152443779,3903.629198100432,3657.5556151291607,3408.827486388624,3143.9229848938917
4159.853343279454,3891.361035220813,3652.7240048873614,3411.983736899963,3155.5800976850396
4139.150361731266,3877.4037194511047,3645.8598415129854,3412.8651325540127,3164.857700297891
4117.259873724844,3861.8536827658913,3637.0587367870944,3411.5534126363063,3171.809439082886
4094.265105931616,3844.805219147056,3626.4163952310096,3408.133363629362,3176.495184588943
4070.245822982902,3826.3502216611855,3614.028086969407,3402.6920803463754,3178.98023044994
4045.278330974315,3806.5779681118433,3599.988181257288,3395.3182795634466,3179.3345108018643
4019.4355034197033,3785.574950858119,3584.389738220488,3386.101668399177,3177.631844437874
3992.786826161329,3763.4247464642585,3567.324155836417,3375.132368496787,3173.9492124640988
3965.398458083232,3740.207920983309,3548.880868803501,3362.500396031809,3168.366074825604
3937.333304802457,3716.001966864834,3529.147095696586,3348.295196696606,3160.963729758916
3908.651102824003,3690.8812676992657,3508.207630663668,3332.605234095304,3151.8247190168486
3879.408511937509,3664.917087257672,3486.144675869414,3315.517629409921,3141.0322806178892
3849.659213905014,3638.177579545892,3463.037710916874,3297.1178497583755,3128.6698499048534
3819.454015739034,3610.727816858114,3438.963395565593,3277.489442344396,3114.8206088591123
3788.840956098374,3582.6298330806194,3413.99550219861,3256.7138112838807,3099.5670829063433
3757.865413536052,3553.942679756537,3388.204874660618,3234.870033867713,3082.9907838627432
3726.570215520032,3524.7224926732515,3361.6594102847102,3212.0347129735583,3065.1718971996293
3694.995747314338,3495.022566972758,3334.424062136748,3188.281862355548,3046.1890114401062
3663.180059956517,3464.8934390098925,3306.5608587272163,3163.6828216089343,3026.118887233583
3631.158976698781,3434.382973392734,3278.128938664469,3138.306197715653,3005.036263471346
3598.9661973957523,3403.536453832991,3249.1845979456675,3112.217830216589,2983.0136976979716
3566.633400422895,3372.396676611689,3219.7813477987524,3085.4807772185886,2960.1214380281936
3534.1903417978256,3341.0040456271627,3189.969981197568,3058.1553196216146,2936.4273237865277
3501.664951252938,3309.3966681386946,3159.79864637076,3030.298981137701,2911.99671213784
3469.0834250734792,3277.610450450849,3129.3129258118,3001.9665618634426,2886.892428062324
3436.470315571385,3245.679192901359,3098.5559194716484,2973.2101833574784,2861.1747351401473
3403.8486171130176,3213.6346836203147,3067.568330976634,2944.0793433605404,2834.9013247423845
3371.239848659281,3181.50679062126,3036.3885558621,2914.62097847558,2808.127321369821
3338.6641328104647,3149.3235518666056,3005.052770947344,2884.8795332973864,2780.905302034612
3306.140271376217,3117.111263021507,2973.5950240998145,2854.8970346436367,2753.2853277374234
3273.6858175141924,3084.8945626728528,2942.0473237469246,2824.7131696915994,2725.3149852510082
3241.3171444996483,3052.696514844314,2910.4397275928886,2794.3653669662385,2697.039437577378
3209.0495112032863,3020.538688685197,2878.80043008636,2763.88887925608,2668.50148159762
3176.897124366386,2988.4412352510058,2847.1558482631344,2733.316867652932,2639.7416115792953
3144.873197771289,2956.4229613278703,2815.530705657531,2702.680486020664,2610.7980873449956
3112.990008411912,2924.5014002819894,2783.948114037053,2672.008965297097,2581.7070060362284
3081.2589497735894,2892.692879939578,2752.429652768298,2641.32969712219,2552.5023765287765
3049.69058233451,2861.012587523112,2720.995445668545,2610.668316365586,2523.2161956688205
3018.2946814024685,2829.474631686372,2689.664235237692,2580.048782197914,2493.878525603351
2987.0802824010643,2798.0921017043947,2658.453454199881,2549.4934574135505,2464.5175715738565
2956.0557237187845,2766.8771238853587,2627.379294313793,2519.0231857685367,2435.159759629201
2925.2286872330174,2735.840915279983,2596.456772435848,2488.657367146569,2405.829813792348
2894.606236618956,2704.993834770602,2565.699793841836,2458.41403040909,2376.5508322865553
2864.194853550788,2674.3454316268967,2535.121212830312,2428.3099038230494,2347.3443624903043
2834.0004718995915,2643.904491618647,2504.7328906459,2398.360482992401,2318.230474347056
2804.0285100290894,2613.679080777973,2474.5457507726937,2368.5800962474545,2289.227832006382
2774.283901286929,2583.676586904621,2444.5698316577705,2338.9819674701234,2260.3537635176735
2744.7711227855098,2553.9037589080444,2414.814336932524,2309.5782763535444,2231.6243284368925
2715.4942225626623,2524.366744079464,2385.2876832055385,2280.380216111708,2203.05438324125
2686.456845208697,2495.071123386002,2355.997545505195,2251.3980486691285,2174.657644476656
2657.662256042564,2466.021944877322,2326.950900453374,2222.6411573724768,2146.4467495887666
2629.113363916114,2437.223755293207,2298.154067253708,2194.1180972757943,2118.4333154108194
2600.812742721742,2408.680629958192,2269.6127465789687,2165.836643058741,2090.6279943006134
2572.7626516750734,2380.39620104679,2241.3320574425256,2137.8038346434605,2063.040527935244
2544.9650544408123,2352.373684300152,2213.3165721385085,2110.0260205803625,2035.6797987859359
2517.4216371664315,2324.615904272092,2185.570349334442,2082.5088992766023,2008.5538793067503
2490.1338254850684,2297.125318179526,2158.0969653988245,2055.25755814343,1981.6700788804046
2463.1028005457783,2269.904038429353,2130.89954404444,2028.276510740084,1955.0349885721205
2436.32951412622,2242.9538538908296,2103.980784366253,2001.5697319926287,1928.654523748576
2409.814702879891,2216.276249979508,2077.3429873505256,1975.140691566197,1902.5339646238392
2383.558901767198,2189.872427615837,2050.9880809294555,1948.9923854686117,1876.6779947978025
2357.562456716959,2163.7433211186635,2024.9176436531404,1923.1273659624617,1851.0907378552672
2331.825536562329,2137.889615090994,1999.132927048102,1897.547769861352,1825.7757920955921
2306.348144292731,2112.3117603526352,1973.634876728981,1872.2553452844825,1800.7362634638391
2281.130127660996,2087.0099889716503,1948.424152327365,1847.251476941836,1775.9747967547341
2256.171189182738,2061.9843284439585,1923.501146299057,1822.5372100202287,1751.4936051606194
2231.470895562864,2037.2346150679184,1898.8660016684632,1798.1132727382928,1727.2944982339736
2207.0286865821445,2012.7605065583184,1874.5186287661777,1773.980097636164,1703.3789083341112
2182.8438834748804,1988.5614939418845,1850.458721013292,1750.1378416633231,1679.747915626398
2158.915696826913,1964.636912774209,1826.685769803461,1726.5864051255985,1656.4022717008002
2135.243234021546,1940.9859537158736,1803.1990785313376,1703.3254495499586,1633.3424218748607
2111.825506259355,1917.6076725035296,1779.9977758136115,1680.3544145232856,1610.5685262443278
2088.661435176351,1894.5009993497515,1757.0808279466405,1657.672533558929,1588.080479542667
2065.749859083551,1871.6647478036584,1734.4470506424277,1635.278849042479,1565.8779298686147
2043.089538849664,1849.0976231025445,1712.0951200826166,1613.1722263058678,1543.960296338802
2020.6791634473448,1826.798230043088,1690.0235833281097,1591.3513668766427,1522.326785720311
1998.5173551822725,1804.765080399144,1668.2308681199884,1569.8148209470403,1500.9764080958525
1976.602674623188,1782.9965999116184,1646.7152921055404,1548.5609991053475,1479.9079916120827
1954.933625249979,1761.4911348745152,1625.4750715214077,1527.5881833699498,1459.1201963594149
1933.508657835888,1740.2469583398788,1604.5083293641767,1506.8945375644748,1438.6115274295707
1912.3261745789944,1719.2622759631113,1583.8131030770996,1486.478117070489,1418.3803471950177
1891.384532997244,1698.5352315089146,1563.3873517800946,1466.3368779923608,1398.42488685241
1870.682049600444,1678.063912036981,1543.2289630686962,1446.4686857671147,1378.7432572701603
1850.2170033518944,1657.8463527854717,1523.335759406233,1426.8713232503922,1359.3334591783444
1829.9876389315605,1637.8805417693084,1503.7055041321744,1407.542498308003,1340.193392737275
1809.992169812018,1618.164424109341,1484.3359071083364,1388.4798509409882,1321.320866519275
1790.2287811577387,1598.6959061075397,1465.2246300234274,1369.680959970626,1302.713605936449
1770.6956325576791,1579.472859082506,1446.3692913752927,1351.1433493083914,1284.3692611455788
1751.3908606005589,1560.493122978798,1427.7674711491347,1332.864493834528,1266.2854144596608
1732.312581301659,1541.7545097627728,1409.416715208968,1314.841824907606,1248.4595872940756
1713.4588923894828,1523.2548066169609,1391.3145394186115,1297.0727355262122,1230.8892466738998
1694.8278754601158,1504.9917789442832,1373.4584335076,1279.5545851627633,1213.5718113274686
1676.417598006691,1486.9631731927905,1355.84586469654,1262.2847042883222,1196.5046573899547
1658.2261153309248,1469.1667195109972,1338.4742810956236,1245.2603986062609,1179.685123739448
1640.2514723433003,1451.6001342433103,1321.3411148892317,1228.47895301161,1163.110516986803
1622.491705258088,1434.2611222745195,1304.443785318844,1211.93763529201,1146.7781161393568
1604.944843189045,1417.147379231798,1287.7797014757762,1195.6336995852705,1130.685176957522
1587.6089096513044,1400.2565935521986,1271.3462649146156,1179.5643896077167,1114.8289360222043
1570.4819239746391,1383.5864484231702,1255.14087209762,1163.726941666703,1099.2066145300053
1553.5619026330048,1367.1346236031904,1239.1609166797568,1148.118587469903,1083.8154218322175
1536.846860494978,1350.898797129224,1223.403791643516,1132.7365567432992,1068.6525587327324
1520.3348119994466,1334.8766469173231,1207.866891292119,1117.578079669089,1053.7152205591244
1504.023772260665,1319.0658522623405,1192.5476131092482,1102.6403891541213,1039.000600020375
1487.9117581065516,1303.4640952423836,1177.4433594929765,1087.9207229388414,1024.505889863935
1471.9967890538903,1288.06906203333,1162.5515393711223,1073.4163255561773,1010.228285344105
1456.27688822389,1272.878444138413,1147.869569704873,1059.1244501492529,996.1649865130315
1440.750083201362,1257.8899395376193,1133.3948768871037,1045.0423601563075,982.3132003449678
1425.414406840597,1243.1012537613667,1119.1248980414855,1031.1673308707234,968.6701427038428
1410.267898020843,1228.5101008926822,1105.0570822281031,1017.4966508836058,955.2330401636035
1395.3086023541332,1214.1142045018648,1091.188891561,1004.0276234159456,941.99913169025
1380.5345728480538,1199.9112985173974,1077.5178022427567,990.7575675469756,928.9656701939693
1365.943870525899,1185.8991280366583,1064.0413055209149,977.683819344962,916.1299239592896
1351.5345650065271,1172.0754500797907,1050.7569085707928,964.8037329063168,903.4891779607148
1337.304735046102,1158.4380342898974,1037.6621353089824,952.1146813085628,891.0407350708688
1323.252469043783,1144.9846635825554,1024.7545271415709,939.6140574823888,878.7819171677701
1309.375865513318,1131.7131347474774,1012.031643650907,927.299275007703,866.7100661474702
1295.6730335223754,1118.621259004993,999.4910632245136,915.1677688383372,854.8225448479282
1282.1420931013686,1105.7068625198704,987.1303836295464,903.2169959597616,843.1167378896489
1268.781175623412,1092.9677868748718,974.9472225360054,891.4444359839383,831.5900524382901
1255.588424156969,1080.401889506284,962.939217991729,879.8475916851886,820.2399188941372
1242.5619937926674,1068.0070441035643,951.1040288520262,868.4239894807346,809.06379151306
1229.7000519456708,1055.781140975112,939.4393351666416,857.1711798593584,798.0591489632899
