D=0.0 (mm/w),D=0.1 (mm/w),D=0.2 (mm/w),D=0.3 (mm/w),D=0.4 (mm/w)
64.14026577605469,57.46205950373676,51.697595555879225,48.9483158072584,36.55114037097111
64.14023604956238,57.461699791850464,51.701044821716415,48.927158482204575,36.44058777799946
64.14020728206167,57.461334828777694,51.70451083917916,48.90588612896477,36.33088517910382
64.14017947157416,57.46096466642819,51.70799324492953,48.88450105683045,36.22203021865647
64.14015261601767,57.46058935711935,51.71149167466832,48.86300557735126,36.114020498069266
64.14012671320683,57.46020895356944,51.71500576316995,48.841402004036944,36.00685357776562
64.14010176085371,57.45982350889077,51.71853514431746,48.81969265206176,35.90052697910993
64.1400777565685,57.45943307658282,51.72207945113762,48.79787983797145,35.79503818629511
64.14005469786012,57.45903771052538,51.72563831583604,48.77596587939283,35.690384648188754
64.14003258213688,57.45863746497166,51.72921136983243,48.75395309474604,35.58656378013865
64.14001140670719,57.458232394541376,51.7327982437958,48.73184380295946,35.483572965738205
64.13999116878017,57.45782255421381,51.736398567679856,48.70964032318738,35.3814095585525
64.13997186546642,57.45740799932087,51.74001197075835,48.68734497453038,35.280070883805465
64.13995349377866,57.456988785540105,51.74363808166056,48.66496007575855,35.17955424002896
64.13993605063246,57.45656496888774,51.74727652840672,48.642487945037495,35.07985690067427
64.1399195328469,57.45613660571167,51.7509269384436,48.61993089965721,34.98097611568666
64.13990393714539,57.45570375268444,51.754588938680094,48.59729125576384,34.88290911304363
64.13988926015632,57.45526646679623,51.758262155522814,48.57457132809432,34.785653100257555
64.13987549841383,57.45482480534779,51.76194621491176,48.55177342971397,34.68920526584311
64.13986264835856,57.45437882594341,51.76564074235601,48.52889987175708,34.59356278075036
64.1398507063384,57.45392858648383,51.76934536296947,48.50595296317042,34.49872279976394
64.13983966860924,57.4534741451592,51.77305970150657,48.48293501045978,34.40468246286896
64.13982953133578,57.45301556044195,51.7767833823981,48.45984831743954,34.31143889658431
64.13982029059225,57.452552891079726,51.78051602978699,48.43669518498528,34.218989215263875
64.1398119423633,57.45208619608828,51.78425726756409,48.41347791078945,34.127330522366265
64.13980448254463,57.45161553474435,51.78800671940404,48.39019878912016,34.036459911693704
64.13979790694398,57.45114096657854,51.79176400880111,48.36686011058294,33.94637446860059
64.13979221128182,57.45066255136821,51.79552875910504,48.34346416188578,33.8570712711723
64.13978739119216,57.45018034913034,51.79930059355688,48.32001322560718,33.76854739137492
64.13978344222346,57.4496944201144,51.80307913532487,48.296509579967314,33.68079989617628
64.1397803598394,57.44920482479519,51.80686400754026,48.272955498602464,33.59382584863901
64.13977813941972,57.44871162386574,51.81065483333322,48.24935325034246,33.507622308986086
64.13977677626106,57.44821487823016,51.81445123586861,48.22570509899137,33.422186335639495
64.13977626557785,57.447714648996445,51.818252838381824,48.20201330311134,33.33751498623242
64.13977660250315,57.44721099746943,51.82205926421462,48.17828011580959,33.2536053185956
64.13977778208947,57.44670398514354,51.82587013685091,48.15450778452858,33.170454391718394
64.13977979930971,57.44619367369574,51.8296850799525,48.13069855083943,33.08805926668496
64.13978264905798,57.44568012497832,51.833503717394834,48.106854650238375,33.00641700758619
64.13978632615051,57.44516340101184,51.83732567330274,48.0829783119466,32.925524682407826
64.13979082532656,57.44464356397792,51.84115057208607,48.05907175871307,32.84537936389535
64.13979614124924,57.44412067621215,51.84497803847535,48.03513720662066,32.765978130395965
64.13980226850647,57.44359480019697,51.84880769755737,48.01117686489543,32.68731806667842
64.1398092016119,57.44306599855453,51.85263917481076,47.98719293571909,32.60939626473091
64.13981693500577,57.442534334039614,51.85647209614148,47.96318761404459,32.532209824537674
64.13982546305583,57.441999869532495,51.86030608791827,47.93916308741496,32.455755854834734
64.13983478005831,57.44146266803188,51.864140777008046,47.915121535785225,32.3800314738452
64.13984488023878,57.440922792647775,51.86797579081128,47.891065131347546,32.30503380999463
64.13985575775315,57.44038030659448,51.87181075729721,47.86699603835946,32.23076000260691
64.13986740668854,57.43983527318344,51.87564530503912,47.84291641297529,32.15720720258099
64.13987982106424,57.43928775581626,51.87947906324943,47.818828403080666,32.08437257304916
64.13989299483268,57.4387378179776,51.88331166181477,47.79473414813014,32.01225329001691
64.13990692188037,57.43818552322821,51.88714273133103,47.77063577898796,31.940846542985206
64.13992159602881,57.43763093519785,51.890971903138166,47.7465354177719,31.870149535555317
64.13993701103551,57.43707411757833,51.89479880935513,47.72243517770019,31.800159486016703
64.1399531605949,57.43651513411648,51.89862308291453,47.69833716294147,31.73087362791836
64.13997003833933,57.43595404860724,51.902444357597325,47.67424346846785,31.662289210624035
64.13998763784001,57.43539092488663,51.90626226806733,47.65015617991097,31.594403499851662
64.140005952608,57.43482582682486,51.9100764499057,47.626077373421104,31.527213778197414
64.1400249760952,57.434258818319385,51.91388653964528,47.60200911552922,31.46071734564478
64.14004470169529,57.433689963288,51.9176921748048,47.5779534630121,31.394911520058997
64.14006512274473,57.43311932566196,51.92149299392306,47.55391246276034,31.329793637667205
64.14008623252374,57.43254696937912,51.92528863659292,47.52988815164934,31.265361053524714
64.14010802425733,57.431972958377074,51.929078743495175,47.50588255641326,31.20161114196771
64.14013049111622,57.43139735658634,51.93286295643238,47.4818976935218,31.138541297052736
64.1401536262179,57.43082022792355,51.93664091836246,47.45793556905991,31.076148932983312
64.14017742262754,57.43024163628467,51.94041227343224,47.43399817861037,31.014431484524003
64.14020187335912,57.42966164553825,51.94417666701084,47.41008750713921,30.95338640740229
64.14022697137631,57.42908031951869,51.947933745722914,47.3862055288839,30.893011178698536
64.14025270959351,57.42849772201949,51.95168315748179,47.36235420724443,30.83330329722437
64.1402790808769,57.42791391678663,51.955424551522405,47.33853549467706,30.774260283889813
64.14030607804537,57.427328967511855,51.959157578434144,47.314751332590895,30.71587968205944
64.14033369387161,57.42674293782607,51.96288189019349,47.29100365124714,30.658159057897855
64.14036192108306,57.42615589129272,51.96659714019656,47.26729436966106,30.601096000704803
64.14039075236293,57.42556789140122,51.97030298329145,47.24362539550663,30.5446881232402
64.14042018035127,57.4249790015604,51.9739990758104,47.2199986250238,30.488933062039322
64.14045019764589,57.42438928509197,51.9776850756019,47.19641594292841,30.433828477718507
64.14048079680347,57.42379880522404,51.981360642062434,47.17287922232469,30.379372055271535
64.14051197034053,57.42320762508465,51.98502543616826,47.14939032462029,30.325561504357054
64.14054371073442,57.422615807695344,51.98867912050687,47.12595109944392,30.27239455957724
64.14057601042443,57.42202341596476,51.99232135930832,47.1025633845654,30.21986898074798
64.14060886181271,57.42143051268225,51.99595181847638,47.07922900581831,30.1679825531608
64.14064225726537,57.42083716051155,51.999570165619474,47.05594977702496,30.11673308783682
64.14067618911344,57.4202434219845,52.00317607008147,47.03272749992395,30.06611842177293
64.14071064965391,57.41964935949472,52.00676920297222,47.00956396409992,30.01613641818046
64.1407456311508,57.41905503529141,52.01034923719795,46.98646094691584,29.96678496671653
64.14078112583613,57.41846051147313,52.0139158474914,46.96342021344754,29.91806198370838
64.14081712591093,57.41786584998163,52.01746871044181,46.94044351642062,29.86996541237078
64.14085362354629,57.417271112595735,52.02100750452466,46.917532596149535,29.82249322301686
64.14089061088441,57.416676360925216,52.024531910131245,46.89468918047899,29.775643413262475
64.14092808003956,57.41608165640476,52.028041609597935,46.87191498472757,29.729414008224385
64.14096602309914,57.41548706028792,52.03153628723533,46.84921171163352,29.683803060712375
64.1410044321247,57.41489263364114,52.03501562935713,46.82658105130262,29.638808651415573
64.14104329915293,57.41429843733782,52.03847932430879,46.80402468115833,29.594428889083144
64.14108261619671,57.41370453205239,52.04192706249593,46.7815442658939,29.550661910699507
64.14112237524613,57.41311097825443,52.04535853641256,46.75914145742657,29.507505881654335
64.14116256826946,57.41251783620288,52.048773440669024,46.73681789485384,29.46495899590743
64.14120318721424,57.41192516594021,52.0521714720197,46.71457520441168,29.423019476148728
64.14124422400823,57.41133302728666,52.05555232939051,46.69241499943474,29.381685573953543
64.14128567056045,57.410741479834606,52.0589157139061,46.67033888031849,29.340955569933268
64.14132751876218,57.41015058294281,52.06226132891688,46.64834843448328,29.300827773881636
64.141369760488,57.40956039573084,52.06558888002571,46.62644523634019,29.261300524916788
64.14141238759677,57.40897097707346,52.06889807511436,46.60463084725887,29.2223721916192
64.14145539193264,57.40838238559513,52.07218862436978,46.58290681553702,29.184041172165706
64.14149876532605,57.40779467966449,52.07546024030999,46.561274676371774,29.146305894459726
64.14154249959475,57.40720791738889,52.07871263780978,46.53973595183274,29.109164816257838
64.14158658654479,57.406622156609,52.08194553412617,46.51829215083684,29.072616425292868
64.14163101797152,57.40603745489344,52.085158648923496,46.49694476912474,29.036659239393586
64.14167578566058,57.40545386953351,52.08835170429832,46.475695289239006,29.0012918066012
64.1417208813889,57.40487145753783,52.09152442480401,46.45454518050384,28.966512705282728
64.1417662969257,57.40429027562718,52.09467653747505,46.4334958990064,28.932320544241406
64.14181202403343,57.40371038022932,52.09780777185112,46.41254888757969,28.898713962824246
64.14185805446883,57.40313182747381,52.10091786000074,46.39170557578698,28.865691631026856
64.14190437998386,57.40255467318697,52.10400653654485,46.3709673799077,28.833252249595652
64.14195099232667,57.40197897288683,52.10707353867989,46.350335702924816,28.801394550127576
64.14199788324264,57.40140478177814,52.1101186062007,46.32981193451362,28.770117295167417
64.14204504447528,57.40083215474741,52.11314148152309,46.309397451031934,28.73941927830286
64.14209246776724,57.400261146358055,52.116141909706144,46.28909361551168,28.70929932425737
64.14214014486127,57.39969181084551,52.11911963847413,46.26890177765176,28.67975628898096
64.14218806750117,57.39912420211248,52.12207441823825,46.24882327381234,28.65078905973904
64.14223622743276,57.39855837372413,52.12500600211793,46.22885942701028,28.62239655519934
64.14228461640485,57.39799437890348,52.12791414596191,46.20901154691588,28.594577725517084
64.14233322617017,57.39743227052668,52.13079860836898,46.1892809298509,28.567331552418434
64.1423820484863,57.39687210111847,52.1336591507084,46.16966885878767,28.540657049282338
64.14243107511665,57.3963139228476,52.13649553713999,46.15017660334937,28.514553261220865
64.1424802978314,57.39575778752239,52.13930753463394,46.13080541981154,28.489019265158067
64.14252970840839,57.3952037465862,52.14209491299029,46.11155655110459,28.464054169907506
64.14257929863412,57.39465185111316,52.144857444858026,46.09243122681739,28.43965711624846
64.1426290603046,57.39410215180374,52.14759490575393,46.073430663201954,28.415827277000936
64.14267898522634,57.39355469898053,52.15030707408105,46.0545560631791,28.39256385709953
64.14272906521722,57.39300954258397,52.15299373114688,46.03580861634512,28.369866093666186
64.14277929210743,57.39246673216818,52.15565466118115,46.01718949897936,28.347733256081987
64.14282965774038,57.39192631689687,52.15828965135335,45.9986998740528,28.32616464605795
64.14288015397355,57.391388345539234,52.16089849178984,45.9803408912375,28.30515959770495
64.14293077267948,57.39085286646594,52.16348097559072,45.96211368691689,28.2847174776028
64.14298150574658,57.3903199276452,52.16603689884624,45.94401938419694,28.264837684868578
64.14303234508006,57.38978957663882,52.16856606065296,45.926059092918194,28.24551965122418
64.14308328260283,57.38926186059837,52.17106826312956,45.9082339096685,28.22676284106324
64.14313431025631,57.38873682626141,52.17354331143225,45.89054491779661,28.208566751517406
64.14318542000139,57.38821451994768,52.17599101376984,45.87299318742642,28.190930912522006
64.1432366038192,57.3876949875555,52.17841118141855,45.855579775472016,28.173854886881205
64.14328785371208,57.38717827455807,52.180803628736335,45.83830572565338,28.15733827033264
64.14333916170435,57.386664425999925,52.18316817317697,45.82117206851271,28.141380691611595
64.14339051984318,57.38615348649341,52.18550463530371,45.80417982143147,28.125981812514738
64.14344192019948,57.385645500215226,52.18781283880262,45.78732998864797,28.11114132796346
64.14349335486867,57.385140510903,52.19009261049557,45.7706235612756,28.096858966066854
64.14354481597155,57.38463856185195,52.19234378035282,45.7540615173216,28.083134488184346
64.14359629565514,57.3841396959116,52.1945661815053,45.737644821706354,28.06996768898799
64.14364778609348,57.38364395548252,52.196759650256496,45.72137442628327,28.05735839652451
64.14369927948843,57.38315138251316,52.19892402609397,45.70525126985908,28.04530647227703
64.14375076807052,57.38266201849673,52.20105915170055,45.68927627821463,28.033811811226567
64.14380224409972,57.38217590446812,52.20316487296511,45.67345036412619,28.022874341913273
64.14385369986623,57.3816930810009,52.20524103899305,45.65777442738708,28.01249402649745
64.1439051276913,57.38121358820436,52.20728750211632,45.64224935482979,28.002670860820363
64.143956519928,57.38073746572064,52.20930411790316,45.626876020348426,27.993404874464808
64.14400786896198,57.38026475272187,52.21129074516743,45.611655284921575,27.984696130815507
64.14405916721226,57.3797954879074,52.21324724597756,45.59658799663545,27.97654472711929
64.144110407132,57.379329709501086,52.21517348566521,45.5816749907074,27.968950794545066
64.14416158120922,57.37886745524861,52.21706933283343,45.5669170895097,27.9619144982436
64.14421268196756,57.3784087624149,52.21893465936453,45.55231510259364,27.955436037407075
64.14426370196706,57.37795366778157,52.22076934042762,45.53786982671383,27.94951564532844
64.14431463380488,57.37750220764443,52.22257325448568,45.5235820458528,27.944153589460527
64.14436547011599,57.37705441781109,52.224346283302296,45.509452531245785,27.939350171474942
64.14441620357393,57.37661033359852,52.22608831194806,45.49548204140573,27.935105727320686
64.1444668268915,57.37616998983082,52.22779922880656,45.48167132214846,27.931420627282506
64.14451733282152,57.37573342083691,52.229478925579976,45.46802110661804,27.928295276038963
64.14456771415746,57.37530066044835,52.23112729729436,45.45453211531227,27.925730112720178
64.14461796373418,57.37487174199723,52.23274424230448,45.44120505610829,27.923725610965228
64.14466807442858,57.37444669831405,52.23432966229838,45.42804062428835,27.922282278979186
64.14471803916032,57.37402556172573,52.23588346230141,45.41503950256561,27.921400659589757
64.14476785089246,57.37360836405365,52.23740555068007,45.40220236111009,27.92108133030346
64.14481750263214,57.37319513661174,52.23889583914535,45.38952985757461,27.921324903361352
64.1448669874312,57.37278591020464,52.2403542427557,45.37702263712083,27.922132025794248
64.14491629838689,57.37238071512591,52.24178067991972,45.36468133244532,27.92350337947735
64.14496542864246,57.37197958115633,52.24317507239837,45.35250656380559,27.925439681184297
64.1450143713878,57.37158253756222,52.24453734530688,45.34049893904623,27.92794168264057
64.1450631198601,57.37118961309382,52.2458674271162,45.32865905362489,27.931010170576158
64.1451116673444,57.370800835983765,52.24716524965424,45.316987490638375,27.934645966777513
64.14516000717425,57.37041623394558,52.24843074810651,45.30548482084862,27.938849928138634
64.14520813273235,57.37003583417227,52.24966386101659,45.2941516027086,27.943622946711308
64.14525603745102,57.36965966333492,52.25086453028613,45.28298838238825,27.94896594975438
64.14530371481291,57.3692877475814,52.25203270117447,45.271995693800186,27.95487989978204
64.14535115835152,57.36892011253511,52.253168322297945,45.26117405862547,27.961365794610977
64.14539836165176,57.36855678329379,52.25427134562878,45.25052398633916,27.968424667406424
64.14544531835053,57.368197784428375,52.25534172649362,45.24004597423578,27.97605758672692
64.14549202213728,57.36784313998192,52.2563794235717,45.229740507454665,27.984265656567768
64.14553846675454,57.36749287346856,52.25738439889266,45.21960805900518,27.99305001640309
64.1455846459985,57.36714700787259,52.25835661783396,45.20964908979176,28.002411841226365
64.14563055371943,57.366805565647525,52.25929604911795,45.19986404863879,28.01235234158939
64.14567618382233,57.36646856871528,52.260202664808574,45.19025337231532,28.02287276363955
64.14572153026737,57.36613603846535,52.261076440307725,45.18081748555962,28.03397438915528
64.1457665870704,57.365807995754125,52.261917354351205,45.17155680110351,28.045658535579644
64.14581134830347,57.36548446090419,52.262725389004345,45.1624717196965,28.057926556051925
64.14585580809528,57.36516545370371,52.26350052965726,45.15356263012971,28.07077983943706
64.1458999606317,57.364850993405895,52.26424276501974,45.14482990925963,28.084219810352852
64.14594380015622,57.36454109872847,52.2649520871158,45.136273922031535,28.098247929194848
64.1459873209704,57.36423578785328,52.26562849127786,45.127895021502816,28.112865692158678
64.14603051743435,57.36393507842585,52.26627197614056,45.119693548865925,28.12807463125983
64.14607338396716,57.36363898755511,52.26688254363424,45.11166983347117,28.143876314350646
64.14611591504733,57.3633475318131,52.267460198978085,45.10382419284921,28.160272345134413
64.1461581052132,57.36306072723476,52.26800495067286,45.0961569327333,28.17726436317645
64.1461999490634,57.36277858931778,52.26851681049335,45.08866834708125,28.19485404391199
64.14624144125723,57.36250113302249,52.26899579348045,45.08135871809715,28.213043098650704
64.14628257651505,57.362228372771845,52.26944191793287,45.07422831625274,28.231833274577742
64.14632334961871,57.3619603224514,52.26985520539854,45.06727740030858,28.251226354751115
64.14636375541193,57.36169699540941,52.27023568066566,45.06050621733487,28.27122415809522
64.14640378880063,57.36143840445694,52.27058337175337,45.05391500273196,28.291828539390345
64.14644344475334,57.36118456186806,52.27089830990217,45.04750398025067,28.31304138925802
64.1464827183016,57.36093547938006,52.27118052956392,45.04127336201213,28.33486463414195
64.1465216045402,57.360691168193775,52.27143006839153,45.03522334852747,28.357300236284384
64.14656009862762,57.36045163897391,52.27164696722836,45.0293541287171,28.380350193697723
64.14659819578631,57.36021690184944,52.27183127009721,45.023665879929744,28.404016540131142
64.14663589130306,57.35998696641407,52.27198302418906,45.01815876796108,28.428301345032047
64.14667318052926,57.35976184172678,52.27210227985146,45.01283294707213,28.453206713502112
64.14671005888124,57.359541536312335,52.27218909057655,45.00768856000729,28.4787347862477
64.14674652184057,57.35932605816196,52.272243512988815,45.00272573801201,28.504887739524435
64.14678256495434,57.35911541473396,52.27226560683253,44.997944600850246,28.5316677850757
64.14681818383545,57.3589096129545,52.27225543495883,44.993345256821456,28.559077170064793
64.14685337416287,57.35870865921835,52.272213063312485,44.98892780277737,28.587118177000495
64.14688813168192,57.35851255938976,52.27213856091843,44.98469232413836,28.615793123655855
64.1469224522045,57.35832131880329,52.27203199986787,44.98063889490953,28.645104362979833
64.14695633160937,57.358134942264805,52.27189345530418,44.97676757769647,28.675054283001614
64.14698976584236,57.35795343405243,52.27172300540845,44.97307842372063,28.70564530672727
64.14702275091662,57.35777679791765,52.27152073138472,44.96957147283443,28.736879892028508
64.1470552829128,57.35760503708631,52.27128671744496,44.966246753536,28.768760531523203
64.14708735797932,57.35743815425987,52.27102105079371,44.963104282983615,28.80128975244742
64.14711897233252,57.35727615161654,52.270723821612464,44.960144067009786,28.834470116518634
64.1471501222569,57.35711903081256,52.27039512304371,44.957366100135054,28.8683042197898
64.14718080410526,57.3569667929835,52.27003505117474,44.95477036558143,28.902794692493973
64.1472110142989,57.35681943874559,52.26964370502115,44.95235683528553,28.937944198879173
64.14724074932782,57.35667696819716,52.26922118651003,44.95012546991139,28.973755437033084
64.14727000575081,57.35653938092005,52.26876760046292,44.94807621886299,29.01023113869733
64.14729878019564,57.35640667598116,52.26828305457848,44.9462090202964,29.047374069070898
64.14732706935922,57.35627885193399,52.26776765941482,44.94452380113172,29.0851870266024
64.1473548700077,57.356155906820206,52.2672215283717,44.94302047706461,29.123672842770755
64.14738217897663,57.35603783817135,52.26664477767229,44.94169895257762,29.162834381853934
64.147408993171,57.35592464301048,52.26603752634481,44.94055912095112,29.202674540685393
64.14743530956547,57.35581631785396,52.26539989620381,44.93960086427401,29.243196248397762
64.14746112520436,57.35571285871325,52.26473201183124,44.93882405345416,29.284402466153402
64.14748643720179,57.35561426109673,52.26403400055727,44.93822854822847,29.3262961868614
64.14751124274177,57.355520520011616,52.2633059924408,44.93781419717278,29.36888043488059
64.14753553907826,57.35543162996588,52.2625481202498,44.93758083771141,29.412158265708158
64.14755932353522,57.35534758497023,52.26176051944133,44.93752829612648,29.456132765653354
64.14758259350668,57.35526837854015,52.26094332814139,44.937656387566975,29.50080705149593
64.14760534645681,57.35519400369799,52.26009668712442,44.93796491605754,29.54618427012874
64.14762757991994,57.35512445297506,52.25922073979272,44.93845367450703,29.592267598184115
64.14764929150057,57.35505971841384,52.25831563215546,44.93912244471685,29.63906024164345
64.14767047887345,57.35499979157012,52.25738151280761,44.93997099738903,29.68656543542958
64.14769113978355,57.354944663515326,52.25641853290857,44.94099909213408,29.73478644298138
64.14771127204607,57.3548943248388,52.25542684616055,44.942206477478685,29.783726555810116
64.14773087354646,57.35484876565015,52.2544066087868,44.94359289087309,29.833389093036956
64.14774994224041,57.35480797558159,52.253357979509566,44.9451580586984,29.883777400911196
64.1477684761538,57.35477194379046,52.2522811195279,44.94690169627357,29.934894852308574
64.14778647338271,57.35474065896162,52.25117619249515,44.94882350786235,29.986744846209138
64.14780393209335,57.35471410931001,52.25004336449635,44.95092318667992,30.039330807154116
64.1478208505221,57.3546922825832,52.248882804025335,44.95320041489948,30.092656184681186
64.14783722697533,57.35467516606397,52.24769468196172,44.95565486365857,30.14672445273757
64.14785305982946,57.354662746573005,52.246479171547605,44.95828619306538,30.201539109070314
64.14786834753085,57.35465501047151,52.24523644836416,44.961094052204814,30.257103674593218
64.14788308859569,57.35465194366398,52.24396669030797,44.964078079144464,30.313421692729694
64.14789728160999,57.35465353160095,52.242670077567226,44.967237900940496,30.370496728731013
64.14791092522943,57.35465975928179,52.24134679259769,44.97057313364342,30.42833236896921
64.14792401817928,57.354670611257546,52.23999702009855,44.97408338230375,30.48693222020407
64.14793655925433,57.35468607163384,52.23862094698802,44.97776824097762,30.546299908823485
64.14794854731872,57.354706124073786,52.237218762378845,44.98162729273227,30.60643908005647
64.14795998130587,57.35473075180092,52.23579065755355,44.98566010965157,30.667353397158273
64.14797086021832,57.35475993760222,52.23433682593963,44.9898662528414,30.729046540566724
64.14798118312758,57.35479366383114,52.23285746308446,44.99424527243508,30.791522207029242
64.14799094917406,57.354831912410674,52.23135276663016,44.99879670759872,30.85478410869972
64.14800015756683,57.35487466483645,52.22982293628822,45.00352008653656,30.918835972204565
64.14800880758351,57.35492190217989,52.22826817381403,45.0084149264964,30.983681537677164
64.1480168985701,57.35497360509138,52.22668868298121,45.01348073377496,31.04932455776005
64.14802442994083,57.35502975380348,52.22508466955587,45.01871700372326,31.115768796573946
64.14803140117789,57.35509032813417,52.22345634127064,45.024123220752166,31.18301802865301
64.14803781183134,57.35515530749014,52.221803907798645,45.02969885833783,31.25107603784542
64.1480436615189,57.35522467087012,52.22012758072728,45.03544337902735,31.31994661617856
64.14804894992568,57.35529839686816,52.21842757353192,45.04135623444441,31.389633562688026
64.14805367680405,57.355376463677125,52.216704101549446,45.04743686529508,31.460140682209612
64.14805784197338,57.355458849092,52.21495738195169,45.053684701373726,31.53147178413348
64.14806144531984,57.35554553051342,52.21318763371873,45.060099161569006,31.60363068111973
64.14806448679613,57.35563648495109,52.21139507761211,45.06667965387007,31.676621187774483
64.1480669664213,57.35573168902731,52.20957993614789,45.07342557537287,31.750447119285724
64.14806888428045,57.35583111898056,52.20774243356965,45.080336312286704,31.825112290017984
64.14807024052452,57.35593475066901,52.20588279582136,45.08741123994086,31.9006205120651
64.14807103537001,57.35604255957414,52.20400125052013,45.09464972279157,31.976975593760145
64.14807126909872,57.35615452080441,52.20209802692891,45.102051114429095,32.0541813381417
64.14807094205749,57.35627060909885,52.20017335592905,45.10961475758511,32.13224154137563
64.1480700546579,57.35639079883081,52.198227469992815,45.11733998414033,32.211159991131424
64.148068607376,57.35651506401164,52.19626060315576,45.12522611513234,32.2909404649124
64.14806660075203,57.35664337829445,52.19427299098908,45.13327246076384,32.371586728338706
64.14806403539009,57.35677571497788,52.19226487057181,45.141478320411046,32.45310253338238
64.14806091195788,57.356912047009885,52.19023648046306,45.14984298263255,32.53549161655362
64.14805723118634,57.35705234699159,52.18818806067404,45.1583657251784,32.61875769703729
64.14805299386937,57.35719658718109,52.18611985264012,45.1670458149996,32.702904474778876
64.14804820086349,57.35734473949739,52.1840320991928,45.17588250825794,32.787935628519044
64.14804285308752,57.357496775524254,52.18192504453158,45.18487505033628,32.87385481377583
64.14803695152226,57.35765266651413,52.17979893419583,45.19402267584915,32.96066566077376
64.14803049721012,57.35781238339216,52.17765401503655,45.203324608653816,33.04837177231894
64.14802349125478,57.35797589676006,52.1754905351881,45.21278006186181,33.13697672161924
64.14801593482085,57.3581431769002,52.17330874403995,45.222388237850886,33.22648405004894
64.14800782913349,57.35831419377957,52.171108892208224,45.23214832827743,33.31689726485668
64.14799917547809,57.35848891705384,52.16889123150739,45.2420595140894,33.40821983681622
64.14798997519983,57.35866731607142,52.16665601492176,45.2521209655398,33.500455197819
64.14798022970338,57.35884935987752,52.16440349657707,45.26233184220059,33.59360673840774
64.14796994045247,57.35903501721832,52.16213393171195,45.27269129297725,33.687677805250374
64.1479591089695,57.359224256545,52.1598475766494,45.28319845612384,33.78267169855345
64.14794773683519,57.35941704601796,52.15754468876824,45.29385245925865,33.878591669414305
64.14793582568815,57.359613353510944,52.15522552647455,45.30465241938052,33.97544091711131
64.14792337722447,57.35981314661523,52.15289034917305,45.31559744288565,34.07322258633134
64.14791039319734,57.36001639264384,52.15053941723854,45.32668662558518,34.17193976433399
64.1478968754166,57.36022305863573,52.148172991987245,45.33791905272338,34.27159547805167
64.1478828257484,57.36043311136008,52.14579133564821,45.34929379899646,34.372192691125065
64.14786824611465,57.36064651732045,52.14339471133468,45.36080992857219,34.47373430087328
64.1478531384927,57.36086324275917,52.14098338301546,45.372466495110096,34.57622313519816
64.14783750491488,57.36108325366152,52.13855761548631,45.384262541782526,34.679661949422126
64.14782134746801,57.36130651576008,52.13611767434129,45.396197101296366,34.784053423059135
64.14780466829303,57.36153299453903,52.13366382594421,45.40826919591558,34.889400156518164
64.14778746958451,57.361762655238486,52.13119633739994,45.4204778374845,34.995704667738885
64.14776975359021,57.36199546285884,52.12871547652593,45.43282202745196,35.10296938875902
64.14775152261062,57.36223138216511,52.12622151182358,45.44530075689624,35.211196662213105
64.1477327789985,57.36247037769132,52.1237147124497,45.45791300655085,35.32038873776231
64.14771352515841,57.36271241374485,52.121195348188,45.47065774683121,35.43054776845501
64.14769376354624,57.36295745441089,52.1186636894206,45.48353393786212,35.541675807018
64.14767349666876,57.36320546355677,52.11612000709959,45.49654052950627,35.65377480207808
64.14765272708308,57.36345640483645,52.11356457271854,45.50967646139357,35.76684659431393
64.14763145739626,57.36371024169487,52.11099765828416,45.52294066295144,35.88089291253828
64.14760969026473,57.363966937372446,52.10841953628792,45.53633205343608,35.99591536971031
64.14758742839386,57.3642264549095,52.10583047967777,45.54984954196467,36.111915458878464
64.14756467453743,57.364488757150696,52.10323076182984,45.56349202754864,36.22889454905364
64.14754143149717,57.36475380674952,52.10062065652021,45.57725839912786,36.34685388101321
64.14751770212222,57.36502156617276,52.098000437896815,45.59114753560596,36.46579456303592
64.14749348930862,57.36529199770496,52.09537038045124,45.6051583058866,36.58571756656824
64.14746879599883,57.36556506345292,52.092730758990726,45.61928956891088,36.706623721822446
64.14744362518125,57.3658407253502,52.09008184861016,45.63354017369582,36.82851371330707
64.1474179798896,57.36611894516158,52.08742392466411,45.64790895937392,36.95138807529026
64.14739186320247,57.36639968448763,52.08475726273901,45.66239475523384,37.07524718719682
64.14736527824282,57.36668290476916,52.082082138625296,45.67699638076229,37.20009126893963
64.14733822817736,57.36696856729174,52.07939882828971,45.69171264568697,37.32592037618646
64.14731071621614,57.36725663319027,52.076707607847645,45.706542350020754,37.45273439556304
64.1472827456119,57.36754706345345,52.07400875353552,45.72148428410707,37.5805330397936
64.14725431965964,57.36783981892831,52.07130254168334,45.73653722866643,37.709315842779965
64.14722544169598,57.368134860324766,52.06858924868719,45.75169995484425,37.83908215462061
64.14719611509871,57.36843214822014,52.06586915098197,45.76697122425988,37.969831136571045
64.14716634328617,57.36873164306368,52.06314252501409,45.7823497890569,38.10156175594705
64.14713612971677,57.36903330518109,52.06040964721432,45.79783439195468,38.23427278097253
64.14710547788836,57.36933709477911,52.05767079397072,45.81342376630124,38.36796277557358
64.14707439133775,57.36964297194999,52.05492624160164,45.829116636127445,38.50263009412088
64.14704287364015,57.36995089667606,52.05217626632884,45.84491171620248,38.6382728761223
64.14701092840853,57.37026082883427,52.0494211442507,45.860807712090654,38.77488904086796
