D=0.0 (mm/w),D=0.1 (mm/w),D=0.2 (mm/w),D=0.3 (mm/w),D=0.4 (mm/w)
21661.436799064184,18265.28850553948,15763.834606212584,14911.206721688935,15392.199450505901
21661.4145124792,18265.872111541168,15761.584932358392,14919.600278082236,15333.102215757715
21661.39096862197,18266.456927579307,15759.352492228369,14927.89287338821,15274.08517504055
21661.36617399406,18267.04288725214,15757.137453340823,14936.083655070954,15215.15445480811
21661.340135219954,18267.629924213896,15754.939981201976,14944.171783508124,15156.316050007987
21661.31285904581,18268.217972181672,15752.760239298404,14952.156432151014,15097.575825305292
21661.28435233825,18268.80696494233,15750.598389089731,14960.036787681727,15038.939516333528
21661.254622083085,18269.396836359345,15748.454590001498,14967.812050167422,14980.41273097097
21661.223675384048,18269.98752037963,15746.328999418158,14975.48143321152,14922.00095064081
21661.191519461547,18270.578951040363,15744.22177267632,14983.044164101862,14863.709531633416
21661.15816165136,18271.17106247577,15742.133063058138,14990.499483955731,14805.54370644905
21661.12360940337,18271.763788923865,15740.06302178488,14997.846647861696,14747.5085851595
21661.087870280266,18272.357064733216,15738.01179801068,15005.084925018218,14689.609156787075
21661.05095195619,18272.95082436964,15735.979538816471,15012.213598868982,14631.85029069951
21661.012862215503,18273.545002422863,15733.966389204075,15019.23196723488,14574.236738019315
21660.973608951404,18274.139533613223,15731.972492090505,15026.139342442611,14516.773133046208
21660.93320016461,18274.73435279825,15729.997988302372,15032.93505144986,14459.463994691294
21660.89164396206,18275.32939497928,15728.043016570562,15039.618435966984,14402.31372792166
21660.84894855549,18275.92459530804,15726.107713524983,15046.188852575182,14345.326625214184
21660.80512226016,18276.519889093142,15724.192213689565,15052.645672841105,14288.506868017297
21660.76017349344,18277.11521180664,15722.296649477355,15058.988283427849,14231.858528219585
21660.714110773497,18277.71049909045,15720.42115118586,15065.216086202314,14175.385569624063
21660.666942717864,18278.30568676285,15718.56584699249,15071.328498338882,14119.091849427063
21660.61867804209,18278.90071082483,15716.730862950188,15077.324952419363,14062.981119700687
21660.56932555837,18279.49550746651,15714.91632298325,15083.204896529203,14007.057028877825
21660.51889417411,18280.09001307346,15713.122348883277,15088.967794349905,13951.323123238768
21660.467392890565,18280.68416423301,15711.349060305292,15094.61312524763,13895.782848398487
21660.41483080142,18281.27789774054,15709.596574764058,15100.140384357968,13840.439550793712
21660.36121709138,18281.871150605664,15707.865007630498,15105.549082666825,13785.29647916892
21660.30656103477,18282.46386005848,15706.15447212832,15110.838747087424,13730.356786060445
21660.25087199408,18283.055963555707,15704.465079330788,15116.008920533392,13675.623529277918
21660.19415941858,18283.6473987868,15702.796938157644,15121.0591619879,13621.099673382272
21660.13643284287,18284.23810368005,15701.150155372196,15125.989046568842,13566.78809115962
21660.07770188544,18284.828016408625,15699.524835578566,15130.798165590062,13512.69156509031
21660.017976247247,18285.41707539655,15697.921081219076,15135.486126618558,13458.812788812489
21659.957265710247,18286.00521932471,15696.338992571811,15140.052553527708,13405.154368579579
21659.895580135973,18286.592387136738,15694.778667748324,15144.497086546457,13351.718824711052
21659.832929464068,18287.17851804492,15693.24020269149,15148.819382304504,13298.508593035947
21659.769323710832,18287.763551536023,15691.723691173522,15153.019113873426,13245.526026328593
21659.70477296777,18288.347427377088,15690.229224794137,15157.095970803784,13192.77339573601
21659.63928740012,18288.9300856212,15688.756892978854,15161.049659158169,13140.252892196546
21659.572877245373,18289.51146661316,15687.306782977485,15164.879901540207,13087.966627849239
21659.505552811857,18290.091510995204,15685.87897986272,15168.586437119517,13035.916637433522
21659.43732447721,18290.670159712576,15684.473566528895,15172.169021652617,12984.104879678818
21659.36820268693,18291.24735401912,15683.090623690916,15175.62742749979,12932.533238683674
21659.29819795289,18291.82303548281,15681.730229883282,15178.961443637912,12881.203525284056
21659.22732085187,18292.39714599123,15680.392461459309,15182.17087566924,12830.117478410455
21659.155582024072,18292.969627757004,15679.07739259046,15185.255545826189,12779.276766433512
21659.08299217163,18293.54042332318,15677.78509526585,15188.21529297208,12728.682988497834
21659.00956205713,18294.109475568574,15676.51563929186,15191.049972597904,12678.337675843746
21658.935302502137,18294.676727713068,15675.26909229192,15193.759456815087,12628.2422931167
21658.86022438568,18295.242123322827,15674.045519706426,15196.343634344286,12578.398239664111
21658.78433864279,18295.80560631552,15672.8449847928,15198.802410500231,12528.806850819405
21658.70765626299,18296.367120965413,15671.667548625685,15201.135707172636,12479.469399173044
21658.63018828883,18296.92661190853,15670.513270097284,15203.343462803188,12430.387095830385
21658.55194581436,18297.48402414762,15669.38220591785,15205.425632358654,12381.56109165615
21658.472939983672,18298.039303057183,15668.274410616285,15207.38218730011,12332.992478505392
21658.39318198939,18298.5923943884,15667.189936540904,15209.213115548338,12284.682290440785
21658.312683071188,18299.143244274008,15666.128833860344,15210.918421445402,12236.631504936142
21658.231454514287,18299.691799233133,15665.09115056456,15212.498125712438,12188.841044066003
21658.149507647977,18300.23800617606,15664.076932466029,15213.9522654037,12141.31177568124
21658.06685384412,18300.781812408968,15663.08622320102,15215.280893856869,12094.044514570567
21657.983504515632,18301.323165638583,15662.11906423106,15216.484080639677,12047.040023607873
21657.899471115063,18301.862013976795,15661.175494844489,15217.561911492878,12000.299014885337
21657.814765133044,18302.398305945226,15660.255552158163,15218.514488269611,11953.82215083226
21657.729398096813,18302.9319904797,15659.35927111932,15219.341928871168,11907.610045319574
21657.64338156875,18303.46301693474,15658.48668450752,15220.044367179207,11861.663264749997
21657.55672714487,18303.991335087907,15657.637822936782,15220.621952984524,11815.982329133829
21657.46944645336,18304.516895144163,15656.8127148578,15221.07485191228,11770.567713150349
21657.381551153067,18305.039647740126,15656.01138656033,15221.403245343894,11725.419847194844
21657.29305293206,18305.55954394831,15655.233862175684,15221.607330335508,11680.539118411254
21657.20396350612,18306.076535281267,15654.480163679362,15221.687319533155,11635.925871710468
21657.114294617262,18306.59057369569,15653.750310893818,15221.643441084649,11591.580410774272
21657.024058032315,18307.10161159646,15653.044321491358,15221.47593854821,11547.502999045006
21656.93326554137,18307.609601840635,15652.362210997157,15221.18507079796,11503.69386070095
21656.84192895639,18308.114497741368,15651.703992792409,15220.77111192624,11460.153181617497
21656.750060109687,18308.616253071763,15651.06967811762,15220.23435114287,11416.881110314158
21656.657670852503,18309.114822068696,15650.45927607601,15219.575092671375,11373.877758887465
21656.56477305353,18309.61015943655,15649.872793637052,15218.79365564224,11331.143203929829
21656.47137859747,18310.1022203509,15649.31023564014,15217.89037398322,11288.677487434428
21656.37749938356,18310.590960462134,15648.771604798389,15216.865596306803,11246.48061768621
21656.28314732416,18311.07633589902,15648.25690170253,15215.719685794871,11204.552570139069
21656.188334343264,18311.558303272195,15647.766124825002,15214.453020080577,11162.893288279309
21656.09307237512,18312.03681967761,15647.299270524089,15213.065991127529,11121.50268447546
21655.997373362745,18312.511842699936,15646.856333048238,15211.559005106355,11080.380640814557
21655.90124925652,18312.9833304158,15646.437304540485,15209.932482268665,11039.527009924988
21655.804712012752,18313.45124139712,15646.042175043,15208.186856818493,10998.941615785981
21655.707773592265,18313.91553471424,15645.670932501782,15206.322576781267,10958.624254523877
21655.610445958973,18314.37616993907,15645.32356277145,15204.34010387041,10918.57469519527
21655.51274107848,18314.83310714818,15645.000049620172,15202.239913351548,10878.792680557139
21655.41467091664,18315.28630692574,15644.70037473473,15200.022493904473,10839.277927824089
21655.31624743822,18315.735730366498,15644.424517725687,15197.688347482872,10800.030129412808
21655.217482605447,18316.18133907863,15644.172456132705,15195.2379891719,10761.048953673873
21655.118388376643,18316.62309518656,15643.944165429944,15192.671947043662,10722.334045611029
21655.01897670483,18317.060961333704,15643.739619031652,15189.990762010648,10683.885027588052
21654.91925953636,18317.494900685128,15643.558788297818,15187.194987677218,10645.701500023342
21654.81924880954,18317.92487693018,15643.401642539971,15184.285190189166,10607.783042072355
21654.71895645327,18318.35085428504,15643.268149027112,15181.261948081446,10570.12921229803
21654.61839438567,18318.772797495178,15643.15827299176,15178.125852124118,10532.739549329324
21654.51757451273,18319.19067183782,15643.07197763611,15174.877505166582,10495.61357250799
21654.416508727,18319.60444312425,15643.009224138345,15171.517521980151,10458.75078252374
21654.31520890617,18320.014077702137,15642.969971659037,15168.04652909905,10422.15066203794
21654.2136869118,18320.419542457726,15642.954177347692,15164.465164659878,10385.812676295935
21654.111954587992,18320.820804818028,15642.961796349417,15160.774078239618,10349.736273728187
21654.010023760035,18321.21783275288,15642.992781811694,15156.97393069225,10313.920886540349
21653.907906233115,18321.610594777,15643.047084891296,15153.06539398403,10278.36593129239
21653.80561379101,18321.999059951915,15643.124654761312,15149.049151027508,10243.070809466952
21653.70315819477,18322.38319788788,15643.225438618305,15144.925895514323,10208.034908027046
21653.60055118148,18322.7629787457,15643.34938168958,15140.696331746887,10173.257599963246
21653.49780446289,18323.13837323848,15643.496427240583,15136.361174468955,10138.738244830509
21653.394929724243,18323.50935263334,15643.666516582429,15131.921148695215,10104.476189274777
21653.29193862292,18323.875888753024,15643.859589079517,15127.376989539902,10070.470767549483
21653.18884278722,18324.23795397748,15644.075582157328,15122.72944204453,10036.721302022113
21653.085653815124,18324.595521245337,15644.314431310282,15117.9792610048,10003.227103670972
21652.98238327301,18324.948564055365,15644.57607010976,15113.127210796729,9969.987472572264
21652.87904269446,18325.29705646781,15644.860430212226,15108.174065202098,9937.001698377671
21652.775643579007,18325.64097310572,15645.167441367475,15103.120607233232,9904.269060782526
21652.67219739093,18325.980289156145,15645.49703142702,15097.967628957213,9871.788829984744
21652.568715558027,18326.314980371328,15645.849126352558,15092.715931319552,9839.560267134648
21652.46520947045,18326.6450230698,15646.22365022461,15087.366323967424,9807.58262477582
21652.361690479505,18326.970394137392,15646.62052525125,15081.919625072476,9775.855147277121
21652.258169896413,18327.29107102825,15647.039671776953,15076.376661153296,9744.37707125601
21652.15465899122,18327.60703176568,15647.481008291586,15070.738266897595,9713.147625993302
21652.05116899159,18327.91825494301,15647.944451439507,15065.005284984163,9682.166033839503
21651.94771108165,18328.22471972439,15648.429916028776,15059.17856590463,9651.431510612847
21651.844296400857,18328.526405845423,15648.937315040514,15053.258967785145,9620.943265989183
21651.740936042854,18328.823293613867,15649.466559638347,15047.247356207945,9590.700503883827
21651.63764105436,18329.11536391017,15650.017559178012,15041.144604032965,9560.702422825523
21651.534422434008,18329.402598188008,15650.590221217044,15034.951591219466,9530.948216322644
21651.43129113132,18329.68497847469,15651.184451524616,15028.669204647756,9501.437073221749
21651.328258045523,18329.962487371555,15651.800154091476,15022.298337941089,9472.168178058644
21651.22533402453,18330.23510805428,15652.437231140024,15015.839891287744,9443.14071140206
21651.12252986381,18330.502824273124,15653.095583134496,15009.294771263374,9414.35385019008
21651.01985630537,18330.7656203531,15653.775108791266,15002.663890653652,9385.80676805944
21650.91732403668,18331.023481194105,15654.475705089291,14995.94816827728,9357.498635667824
21650.8149436896,18331.27639227096,15655.197267280657,14989.148528809394,9329.428621009287
21650.71272583938,18331.524339633383,15655.939688901231,14982.26590260542,9301.595889722917
21650.61068100364,18331.76730990596,15656.702861781474,14975.301225525443,9273.99960539486
21650.50881964132,18332.005290287936,15657.48667605734,14968.255438759106,9246.638929853823
21650.407152151696,18332.238268553054,15658.291020181312,14961.129488651097,9219.513023460191
21650.305688873403,18332.466233049272,15659.115780933544,14953.924326527294,9192.62104538885
21650.204440083427,18332.689172698425,15659.96084343314,14946.640908521566,9165.962153905853
21650.10341599615,18332.907076995834,15660.826091149527,14939.2801954033,9139.535506639026
21650.002626762376,18333.119936009847,15661.711405913997,14931.843152405709,9113.340260842642
21649.9020824684,18333.327740381304,15662.616667931285,14924.330749054916,9087.375573656269
21649.801793135044,18333.530481322963,15663.541755791362,14916.74395899991,9061.640602357897
21649.701768716764,18333.72815061885,15664.486546481276,14909.083759843372,9036.13450461147
21649.602019100705,18333.920740623536,15665.450915397138,14901.351132973428,9010.856438708905
21649.50255410581,18334.108244261388,15666.434736356232,14893.547063396352,8985.805563806736
21649.40338348192,18334.29065502571,15667.437881609232,14885.672539570296,8960.981040157467
21649.3045169089,18334.467966977867,15668.460221852538,14877.72855324001,8936.382029335733
21649.20596399577,18334.64017474631,15669.501626240735,14869.716099272657,8912.007694459402
21649.107734279827,18334.807273525574,15670.561962399175,14861.636175494728,8887.857200405691
21649.009837225825,18334.969259075195,15671.641096436651,14853.489782530074,8863.929714022406
21648.912282225123,18335.12612771857,15672.73889295822,14845.277923639129,8840.224404334407
21648.815078594856,18335.27787634174,15673.855215078123,14837.001604559298,8816.740442745395
21648.718235577137,18335.424502392183,15674.989924432835,14828.6618333466,8793.477003235115
21648.62176233825,18335.56600387744,15676.142881194204,14820.25962021855,8770.43326255208
21648.52566796786,18335.70237936377,15677.313944082744,14811.795977398331,8747.608400401885
21648.42996147824,18335.83362797471,15678.502970381018,14803.27191896028,8725.001599631243
21648.33465180349,18335.959749389567,15679.709815947135,14794.688460676702,8702.612046407794
21648.23974779882,18336.080743841896,15680.93433522839,14786.04661986605,8680.438930395809
21648.14525823977,18336.19661211786,15682.176381274969,14777.347415242508,8658.481444927851
21648.05119182151,18336.30735555458,15683.43580575382,14768.59186676696,8636.738787172511
21647.957557158094,18336.412976038417,15684.712458962606,14759.780995499414,8615.210158298274
21647.864362781787,18336.51347600317,15686.00618984378,14750.915823452862,8593.894763633623
21647.77161714236,18336.60885842826,15687.316845998776,14741.997373448645,8572.791812823456
21647.679328606373,18336.69912683684,15688.6442737023,14733.02666897327,8551.900519981897
21647.587505456595,18336.78428529381,15689.98831791676,14724.004734036806,8531.22010384159
21647.49615589125,18336.86433840389,15691.348822306763,14714.932593032743,8510.749787899545
21647.40528802345,18336.939291309485,15692.725629253777,14705.81127059946,8490.488800559633
21647.314909880497,18337.009149688616,15694.11857987085,14696.64179148323,8470.43637527178
21647.22502940332,18337.07391975274,15695.527514017493,14687.42518040281,8450.591750667976
21647.13565444585,18337.133608244545,15696.952270314612,14678.16246191565,8430.954170695131
21647.046792774403,18337.188222435663,15698.392686159605,14668.85466028569,8411.522884744887
21646.95845206713,18337.237770124364,15699.84859774153,14659.502799352797,8392.297147780446
21646.870639913443,18337.28225963316,15701.319840056396,14650.107902403828,8373.276220460477
21646.78336381342,18337.3216998064,15702.80624692256,14640.670992045369,8354.459369260197
21646.696631177325,18337.356100007764,15704.307650996225,14631.193090078084,8335.845866589669
21646.610449325013,18337.38547011777,15705.823883787045,14621.675217372798,8317.434990909403
21646.524825485456,18337.409820531146,15707.354775673835,14612.118393748198,8299.226026843331
21646.43976679621,18337.429162154247,15708.900155920404,14602.523637850263,8281.218265289202
21646.35528030293,18337.44350640236,15710.459852691443,14592.891967033378,8263.41100352649
21646.271372958905,18337.45286519695,15712.03369306857,14583.224397243128,8245.80354532185
21646.18805162453,18337.457250962925,15713.62150306644,14573.521942900836,8228.39520103222
21646.10532306692,18337.456676625792,15715.223107648982,14563.78561678979,8211.18528770559
21646.023193959423,18337.45115560878,15716.838330745708,14554.016429943193,8194.173129179551
21645.94167088121,18337.44070182992,15718.466995268149,14544.215391533831,8177.358056177626
21645.860760316835,18337.425329699105,15720.10892312636,14534.383508765488,8160.739406403493
21645.780468655845,18337.405054115046,15721.76393524557,14524.52178676604,8144.316524633132
21645.700802192376,18337.379890462234,15723.431851582862,14514.63122848234,8128.088762804955
21645.621767124776,18337.34985460783,15725.11249114401,14504.71283457678,8112.055480107989
21645.543369555235,18337.314962898527,15726.805672000371,14494.767603325616,8096.21604306815
21645.465615489426,18337.27523215735,15728.511211305904,14484.79653051901,8080.569825632679
21645.388510836165,18337.23067968043,15730.228925314232,14474.80060936281,8065.116209252778
21645.31206140708,18337.18132323372,15731.958629395862,14464.780830382047,8049.85458296452
21645.236272916285,18337.12718104968,15733.700138055432,14454.738181326173,8034.784343468054
21645.16115098008,18337.06827182391,15735.453264949094,14444.67364707601,8019.904895205194
21645.086701116663,18337.00461471177,15737.217822901956,14434.588209552428,8005.215650435405
21645.012928745826,18336.936229324896,15738.993623925637,14424.482847626738,7990.716029310266
21644.9398391887,18336.86313572775,15740.780479235871,14414.358537032802,7976.405459946437
21644.867437667523,18336.78535443409,15742.57819927025,14404.216250280842,7962.283378497186
21644.795729305344,18336.70290640339,15744.386593705987,14394.05695657296,7948.34922922253
21644.72471912584,18336.615813037257,15746.205471477824,14383.88162172035,7934.6024645580155
21644.654412053053,18336.524096175785,15748.03464079597,14373.691208062204,7921.042545182209
21644.584812911235,18336.427778093872,15749.873909164153,14363.486674386304,7907.668940082921
21644.515926424603,18336.32688149752,15751.723083397736,14353.268975851284,7894.481126622216
21644.44775721719,18336.22142952006,15753.581969641917,14343.039063910566,7881.478590600254
21644.38030981265,18336.1114457184,15755.450373389993,14332.797886237951,7868.660826317998
21644.313588634133,18335.996954069167,15757.32809950171,14322.54638665487,7856.02733663883
21644.2475980041,18335.877978964872,15759.214952221697,14312.285505059272,7843.577633049124
21644.182342144228,18335.75454521001,15761.11073519794,14302.016177356145,7831.311235717804
21644.117825175257,18335.62667801713,15763.015251500352,14291.73933538966,7819.227673554934
21644.05405111691,18335.49440300291,15764.928303639414,14281.455906876934,7807.326484269371
21643.991023887767,18335.357746184105,15766.849693584863,14271.166815343391,7795.607214425527
21643.92874730521,18335.21673397358,15768.779222784466,14260.872980059714,7784.069419499272
21643.867225085327,18335.07139317624,15770.716692182845,14250.575315980364,7772.712663933011
21643.80646084286,18334.92175098491,15772.661902240372,14240.2747336837,7761.536521189971
21643.74645809117,18334.767834976294,15774.614652952134,14229.97213931362,7750.540573807741
21643.68722024216,18334.60967310676,15776.574743866931,14219.66843452276,7739.7244134510875
21643.62875060631,18334.447293708185,15778.541974106363,14209.364516417234,7729.087640964084
21643.571052392614,18334.280725483783,15780.51614238395,14199.06127750287,7718.629866421586
21643.5141287086,18334.10999750384,15782.497047024324,14188.759605632962,7708.350709180081
21643.457982560343,18333.93513920145,15784.48448598246,14178.460383957516,7698.249797927955
21643.40261685248,18333.756180368287,15786.478256862967,14168.16449087397,7688.326770735184
21643.348034388244,18333.573151150224,15788.47815693943,14157.872799979365,7678.581275102507
21643.29423786952,18333.38608204304,15790.483983173795,14147.586180023976,7669.012968010085
21643.24122989689,18333.19500388805,15792.495532235796,14137.305494866388,7659.621515965698
21643.18901296971,18332.999947867705,15794.512600522432,14127.031603429958,7650.406595052478
21643.137589486192,18332.8009455012,15796.5349841775,14116.765359660714,7641.367890976244
21643.08696174349,18332.59802864004,15798.562479111137,14106.50761248662,7632.505099112421
21643.037131937806,18332.391229463563,15800.594881019426,14096.259205778226,7623.81792455261
21642.988102164505,18332.18058047451,15802.631985404032,14086.020978310664,7615.306082150805
21642.93987441824,18331.966114494466,15804.67358759187,14075.793763727002,7606.9692965693
21642.892450593085,18331.74786465938,15806.719482754805,14065.578390502911,7598.807302324291
21642.8458324827,18331.52586441502,15808.769465929392,14055.375681912645,7590.819843831222
21642.80002178048,18331.3001475124,15810.823332036633,14045.186455996298,7583.006675449869
21642.755020079705,18331.070748003203,15812.880875901768,14035.011525528384,7575.36756152921
21642.710828873765,18330.837700235206,15814.941892274086,14024.851697987624,7567.902276452083
21642.66744955632,18330.60103884764,15817.006175846773,14014.707775527995,7560.610604679664
21642.624883421504,18330.360798766567,15819.073521276752,14004.580554951028,7553.492340795781
21642.58313166416,18330.117015200227,15821.143723204576,13994.47082767928,7546.547289551085
21642.542195380047,18329.869723634376,15823.21657627431,13984.379379731025,7539.775265907094
21642.502075566084,18329.618959827607,15825.291875153442,13974.30699169611,7533.176095080135
21642.46277312059,18329.364759806645,15827.369414552802,13964.25443871297,7526.749612585196
21642.424288843547,18329.10715986165,15829.448989246492,13954.222490446782,7520.4956642797
21642.38662343686,18328.846196541483,15831.530394091822,13944.211911068758,7514.414106407238
21642.349777504645,18328.581906648968,15833.613424049252,13934.223459236524,7508.504805641253
21642.313751553505,18328.31432723615,15835.697874202342,13924.2578880756,7502.767639128701
21642.27854599284,18328.04349559952,15837.783539777696,13914.315945161952,7497.202494533709
21642.244161135142,18327.769449275267,15839.87021616491,13904.398372505602,7491.80927008123
21642.21059719633,18327.492226034454,15841.957698936516,13894.505906535263,7486.587874600729
21642.17785429607,18327.21186387826,15844.045783867912,13884.639278084003,7481.5382275698885
21642.14593245811,18326.92840103316,15846.134266957306,13874.799212375918,7476.660259158363
21642.114831610623,18326.6418759461,15848.222944445624,13864.986429013765,7471.953910271592
21642.084551586588,18326.35232727972,15850.311612836418,13855.201641967593,7467.419132594671
21642.055092124134,18326.05979390744,15852.400068915764,13845.445559564312,7463.055888636313
21642.026452866936,18325.764314908727,15854.488109772128,13835.718884478183,7458.864151772879
21641.99863336459,18325.46592956417,15856.57553281623,13826.022313722237,7454.843906292518
21641.97163307301,18325.16467735065,15858.66213580087,13816.35653864058,7450.995147439402
21641.945451354848,18324.86059793653,15860.747716840742,13806.722244901606,7447.317881458077
21641.920087479888,18324.553731176708,15862.832074432212,13797.120112492026,7443.812125637931
21641.895540625486,18324.244117107817,15864.915007473071,13787.550815711787,7440.477908357785
21641.871809877004,18323.931795943343,15866.99631528226,13778.015023169795,7437.315269130614
21641.84889422824,18323.61680806874,15869.075797619553,13768.51339778046,7434.324258648405
21641.826792581905,18323.29919403655,15871.153254705205,13759.046596761018,7431.504938827151
21641.805503750045,18322.978994561545,15873.228487239574,13749.615271629658,7428.857382851992
21641.78502645456,18322.656250515825,15875.301296422678,13740.220068204386,7426.381675222494
21641.765359327623,18322.331002923947,15877.371483973731,13730.861626602638,7424.07791179808
21641.74650091225,18322.003292958045,15879.438852150624,13721.540581241628,7421.946199843612
21641.72844966269,18321.67316193294,15881.503203769342,13712.257560839382,7419.986658075111
21641.711203945026,18321.340651301263,15883.56434222336,13703.0131884165,7418.199416705637
21641.694762037623,18321.00580264857,15885.62207150296,13693.808081298565,7416.584617491307
21641.679122131696,18320.66865768847,15887.676196214505,13684.64285111921,7415.142413777462
21641.6642823318,18320.32925825774,15889.726521599643,13675.518103823864,7413.872970544977
21641.650240656378,18319.98764631145,15891.77285355447,13666.434439674078,7412.776464456706
21641.63699503833,18319.643863918103,15893.814998648602,13657.392453252489,7411.853083904063
21641.624543325543,18319.297953254747,15895.8527641442,13648.392733468374,7411.10302905373
21641.61288328145,18318.94995660213,15897.88595801492,13639.435863563782,7410.526511894486
21641.602012585616,18318.599916339823,15899.914388964791,13630.522421120224,7410.123756284156
21641.59192883429,18318.247874941386,15901.937866447031,13621.652978065911,7409.894997996657
21641.582629541022,18317.8938749695,15903.95620068276,13612.828100683528,7409.840484769153
21641.57411213723,18317.53795907114,15905.969202679653,13604.048349618515,7409.960476349284
21641.5663739728,18317.180169972737,15907.97668425052,13595.314279887863,7410.255244542484
21641.559412316696,18316.82055047533,15909.978458031788,13586.626440889371,7410.725073259351
21641.55322435759,18316.45914344977,15911.974337501886,13577.985376411389,7411.370258563076
21641.54780720446,18316.095991831924,15913.964136999572,13569.391624643007,7412.191108716906
21641.543157887223,18315.7311386178,15915.94767174214,13560.845718184715,7413.187944231621
21641.53927335737,18315.36462685884,15917.924757843552,13552.34818405942,7414.361097913032
21641.536150488628,18314.99649965707,15919.895212332462,13543.899543723935,7415.710914909442
21641.53378607756,18314.62680016037,15921.85885317014,13535.500313080856,7417.2377527591
21641.532176844263,18314.25557155769,15923.815499268316,13527.151002490762,7418.94198143758
21641.531319433023,18313.882857074288,15925.764970506883,13518.852116784874,7420.823983405104
21641.531210412963,18313.508699967013,15927.707087751534,13510.604155277986,7422.8841536537575
21641.531846278733,18313.133143519564,15929.641672871256,13502.40761178178,7425.122899754592
21641.53322345118,18312.756231037776,15931.568548755746,13494.262974618445,7427.540641904579
21641.535338278045,18312.37800584492,15933.487539332673,13486.170726634617,7430.137812973392
21641.538187034646,18311.998511277,15935.39846958486,13478.131345215616,7432.91485854999
21641.54176592458,18311.61779067809,15937.301165567344,13470.145302299969,7435.872236988973
21641.546071080425,18311.2358873957,15939.195454424278,13462.21306439418,7439.0104194566775
21641.551098564443,18310.85284477607,15941.08116440576,13454.335092587806,7442.329889976976
21641.55684436932,18310.46870615959,15942.958124884512,13446.511842568723,7445.831145476757
21641.563304418843,18310.083514876173,15944.826166372415,13438.743764638675,7449.514695831038
21641.57047456868,18309.69731424064,15946.685120536951,13431.031303728992,7453.381063907683
21641.578350607066,18309.31014754816,15948.534820217485,13423.374899416563,7457.430785611681
21641.58692825556,18308.92205806968,15950.375099441417,13415.774985939976,7461.664409928951
21641.596203169764,18308.533089047367,15952.2057934402,13408.23199221584,7466.082498969618
21641.60617094013,18308.143283690097,15954.026738665229,13400.746341855283,7470.68562801074
21641.616827092625,18307.752685168933,15955.837772803565,13393.31845318063,7475.474385538407
21641.62816708956,18307.36133661264,15957.638734793523,13385.948739242174,7480.449373289196
21641.640186330314,18306.969281103204,15959.42946484014,13378.637607835148,7485.611206290918
21641.65288015209,18306.576561671394,15961.209804430451,13371.385461516766,7490.960512902599
21641.666243830743,18306.18322129232,15962.979596348649,13364.192697623414,7496.497934853655
21641.680272581467,18305.78930288101,15964.738684691058,13357.05970828792,7502.224127282201
21641.69496155964,18305.39484928805,15966.486914881008,13349.986880456929,7508.139758772423
21641.71030586159,18304.99990329519,15968.224133683489,13342.974595908345,7514.245511390977
21641.726300525366,18304.604507610995,15969.950189219671,13336.023231268862,7520.5420807223345
21641.742940531545,18304.20870486653,15971.664930981298,13329.13315803153,7527.030175903013
21641.760220804023,18303.81253761108,15973.368209844844,13322.304742573384,7533.710519654629
21641.7781362108,18303.416048307783,15975.059878085576,13315.538346173116,7540.583848315706
21641.796681564803,18303.01927932949,15976.739789391406,13308.834325028762,7547.650911872152
21641.81585162468,18302.62227295444,15978.40779887659,13302.193030275415,7554.912473986354
21641.835641095586,18302.22507136209,15980.063763095251,13295.614808002958,7562.369312024784
21641.856044630043,18301.827716628937,15981.707540054736,13289.099999273763,7570.022217084075
21641.87705682872,18301.43025072432,15983.338989228783,13282.648940140434,7577.8719940154415
21641.89867224126,18301.03271550632,15984.95797157053,13276.26196166347,7585.919461447393
21641.920885367093,18300.635152717623,15986.56434952532,13269.939389928948,7594.165451806636
21641.94369065628,18300.237603981463,15988.15798704336,13263.681546066156,7602.610811337084
21641.967082510306,18299.840110797537,15989.73874959216,13257.488746265157,7611.256400116861
21641.99105528296,18299.442714537985,15991.306504168817,13251.361301794344,7620.1030920732355
21642.015603281096,18299.04545644338,15992.86111931209,13245.299519017884,7629.1517749953455
21642.04072076555,18298.64837761875,15994.402465114315,13239.303699413133,7638.403350544649
21642.06640195192,18298.251519029625,15995.930413233104,13233.374139587946,7647.85873426296
21642.09264101139,18297.85492149812,15997.444836902849,13227.511131297912,7657.518855577988
21642.11943207164,18297.45862569904,15998.945610946072,13221.714961463487,7667.384657806246
21642.14676921764,18297.062672155967,16000.432611784548,13215.985912187038,7677.457098153227
21642.17464649247,18296.66710123751,16001.905717450229,13210.324260769765,7687.737147710714
21642.203057898245,18296.27195315342,16003.36480759599,13204.730279728508,7698.225791451114
21642.23199739689,18295.877267950826,16004.809763506171,13199.20423681244,7708.924028218668
21642.26145891104,18295.4830855105,16006.24046810691,13193.746395019623,7719.832870717437
21642.29143632485,18295.089445543123,16007.656805976278,13188.35701261342,7730.95334549589
21642.321923484866,18294.696387585594,16009.05866335422,13183.03634313877,7742.286492927989
21642.35291420089,18294.303950997368,16010.44592815228,13177.784635438316,7753.833367190602
21642.38440224684,18293.91217495683,16011.818489963116,13172.602133668366,7765.595036237118
21642.41638136156,18293.521098457684,16013.176240069834,13167.489077314696,7777.572581767086
21642.44884524973,18293.1307603054,16014.51907145508,13162.445701208186,7789.767099191754
21642.48178758272,18292.741199113643,16015.846878809944,13157.47223554027,7802.179697595317
21642.515201999388,18292.352453300828,16017.159558542657,13152.568905878225,7814.811499691728
