first_checkpoint_271.0,second_checkpoint_283.0,end_evolution_300.0
348.4223917937815,348.4223482928353,348.4222926703864
321.5750530807577,321.57498120238205,321.5748892822173
,,
,,
,,
218.87665617806445,218.8765117740776,218.8763271136005
554.7549676478778,554.754939000601,554.7549023623138
391.6322182615589,391.6321626651128,391.6320915641648
379.5356372329926,379.5355700504758,379.5354841292909
,,
,,
249.18351003748307,249.18317619453603,249.18274898857044
,,
480.846942364077,480.8469111201152,480.84687116426835
162.54803963196196,162.54775904554396,162.54740022627232
471.1233414896109,471.1233077054307,471.12326450067565
,,
572.8958602941716,572.8958314544927,572.8957945529305
539.2272510862992,539.2272181061636,539.2271759076366
500.8978288078728,500.89779005867,500.8977404934497
357.00312185831683,357.00305319031844,357.00296536314244
336.9118140254445,355.6520836086308,-403.82337827759443
116.06886356030346,116.0682953707091,116.06756868570832
226.9320574446852,226.9319405480047,226.93179106959133
134.28619442746026,134.2859980505972,134.2857469989805
452.542772897662,452.5427379636269,452.5426932890198
,,
529.6926476618843,529.6926218180043,529.6925887683385
277.18315110067465,277.1830142742253,277.18283925575037
,,
592.4519064787426,592.4518748675736,592.4518344362317
,,
341.38156798500023,341.38149660823984,341.38140531204624
,,
505.96300163316914,505.9629654526617,505.96291917897025
349.3717467404288,349.371688032594,349.371612956517
416.0567177810063,416.0566838320191,416.05664041939724
,,
,,
297.34178929819325,297.3416822084756,297.34154523900395
519.1277293593246,519.1277004558676,519.1276634715808
,,
,,
,,
,,
567.6787486894549,567.6787236438795,567.6786916104604
139.32839991701175,139.32798196288604,139.32744738759615
,,
503.6071116934031,503.6070756444482,503.60702954071905
280.5740581863259,280.5739650260708,280.5738458836903
355.86600734056725,355.8659493691196,355.8658752336086
600.0139179056979,600.0138872049571,600.0138479370545
,,
540.2716059890809,540.2715686384013,540.2715208649171
174.82724790616427,174.82703790972766,174.82676937776708
,,
216.5192532143972,216.51906854133333,216.51883236114338
129.32845088982063,129.32815787175937,129.3277832487607
225.0699699939752,225.06984405373208,225.06968301002075
,,
121.39835969885324,121.3978443081173,121.39718510810965
,,
,,
274.06214103805473,274.0620712292368,274.06198197060024
82.28345312493371,246.08905875081967,76.60881802174163
299.28180100016857,299.28169060005257,299.28154939382114
356.45512955275854,356.4550697004537,356.45499315580776
279.6307264751465,279.63063984927766,279.6305290744435
251.24129620647483,251.2419417703115,251.2427664536417
294.3420180529532,294.34189956362724,294.3417479980246
418.8238127768197,418.8237632700079,418.8236999514419
,,
324.6951760946426,324.69508754005886,324.6949742856628
366.2423431876476,366.2422691649389,366.24217449535723
310.3428511819612,310.34277371611824,310.34267464821534
,,
562.3981623655425,562.3981346346559,562.3980991689624
,,
,,
,,
,,
,,
,,
346.1075132073993,346.1080114623884,346.1086484131633
540.8941656424515,540.8941391831662,540.894105345146
,,
