first_checkpoint_271.0,second_checkpoint_283.0,end_evolution_300.0
7.943087812250784,7.943146919840443,7.943222297148197
8.53756202044262,8.5376311185677,8.537719237477425
,,
,,
,,
12.06726680641448,12.06740858219928,12.067589379505858
5.137003069178764,5.137027638603231,5.137058972870804
7.134036466504546,7.13408429677898,7.134145294786702
7.342885397440144,7.342936296701432,7.34300120899399
,,
,,
13.762012943007871,13.76218585940916,13.762406290575582
,,
5.8882078513786364,5.888240130920512,5.888281297438509
15.62417502332836,15.624423875958094,15.624741228345952
6.006445659948147,6.006479258770415,6.006522107760786
,,
4.964842320978219,4.96486535059744,4.9648947213606105
5.259067547443325,5.25909342727164,5.259126432934407
5.647884810422895,5.64791467937854,5.647952772259157
7.747854541872738,7.747911417970644,7.74798395199805
8.627608871923854,8.90132511267596,17.019481613706628
20.58645805214445,20.58693244877196,20.587537488520365
11.71099685325496,11.711128832070374,11.711297133262125
18.29730420797407,18.29763682561463,18.298060931728028
6.235173948321042,6.235210189383884,6.235256407820005
,,
5.361555894215312,5.361582662213146,5.361616800070936
9.764377085962208,9.76446966963848,9.764587743382645
,,
4.828706517047428,4.828728232597409,4.8287559275396585
,,
8.064040940861634,8.064102695430634,8.064181450593042
,,
5.604171719064851,5.604201049483555,5.604238455442846
7.930441691251078,7.9305008744983265,7.930576349529835
6.747226097647127,6.747268519271692,6.747322619005459
,,
,,
9.1663597736836,9.166440471366528,9.166543385010158
5.444164404651735,5.444192136422454,5.444227503620865
,,
,,
,,
,,
5.00997954498109,5.010002955794842,5.0100328124377445
17.706887342364535,17.707222956261838,17.707650982665175
,,
5.636078159764882,5.636107786172659,5.636145569566243
9.634483626948644,9.634572604239557,9.634686073514658
7.7580510682874095,7.758107968109213,7.7581805313722185
4.768170813376599,4.768191991754169,4.768219001637772
,,
5.266789861413407,5.266815773795261,5.266848820988482
14.680335635889158,14.68055023455297,14.680823893964224
,,
12.183486359336085,12.18363288161698,12.183819738883154
18.819978372855253,18.82034280610178,18.820807507583922
11.78039275853732,11.780526922157286,11.780698010474104
,,
19.797478417416063,19.79791146812643,19.79846377145036
,,
,,
9.881726627881278,9.881819102509374,9.881937027959832
41.49815044492021,18.16153853542333,14.998991504173777
9.112954718593867,9.113034563192608,9.113136389437305
7.750926100909971,7.750982901031461,7.751055337377854
9.713938890051727,9.714028679078876,9.714143182405673
11.259037300619232,11.259120137330733,11.259225690006167
9.244916008214624,9.244998479410429,9.245103656162915
6.682737351919435,6.682779341168603,6.682832890496274
,,
8.473139762698763,8.473208133298204,8.473295326105157
7.5896476909143695,7.5897022044447535,7.589771726052931
8.804417860805396,8.804491624072813,8.804585692151758
,,
5.074452583583502,5.074476531901994,5.074507074070786
,,
,,
,,
,,
,,
,,
7.60776514104332,7.607810602504999,7.607868552988314
5.263018087283145,5.2630438520988125,5.26307671069624
,,
4.939406479215499,4.939429211176432,4.939458202154668
,,
4.896304638308324,4.896327039483631,4.896355608878191
,,
7.117162187291193,7.117210093990272,7.11727119047886
,,
17.41179788522297,17.412113440375716,17.412515854269802
9.240766151561402,9.240848132164812,9.240952681917083
35.783982844793215,35.78568848451619,35.78786360606243
11.157534264697222,11.157652346310858,11.157802921617469
15.469294870606303,15.469536261730472,15.469844090963274
30.577874017506467,30.57905963407872,30.580571722031703
14.50501675752878,14.50523005736391,14.505502076056139
,,
7.299935134148847,7.299984790951881,7.3000481165894335
16.92413025054219,16.924426757210725,16.924804874367247
5.027582477609076,5.027606070023351,5.027636158569278
,,
,,
11.148860394431406,11.148983938937423,11.149141501933581
12.016367676878543,12.016509004355775,12.016689231808266
20.200917030043072,16.731672198632833,21.722167911495692
5.296652541318265,5.296678760377041,5.296712198352227
5.653268371110412,5.653298014363267,5.653335818726309
6.982802807033697,6.9828485569526135,6.982906901761908
17.504786623087096,17.505104824604228,17.505510603478047
6.857812637144166,6.857856883304689,6.8579133110695345
8.149495400039228,8.149558046632977,8.14963793799835
,,
10.396637699255658,10.39674028130444,10.396871094852852
15.992003268308846,15.992260325260853,15.992588123243868
6.345305135365369,6.345342800677268,6.3453908357429585
7.926786994257779,7.926846686556439,7.9269228123060635
13.078864283466196,13.079030947420373,13.079243475678735
16.126465097577892,16.12672849069813,16.127064372021078
27.353575898869764,27.35440062437633,27.355452152322467
,,
8.02306414562938,8.02312529870629,8.023203287134598
,,
5.105612398064903,5.105636736950534,5.10566777718242
8.665097507302187,8.66516861208849,8.665259290118975
5.60261427879814,5.602643549909626,5.6026808800521
,,
6.22646403325793,6.226500214513807,6.2265463567331185
18.59080831125314,18.591154690033225,18.59159634921519
,,
,,
,,
4.576392967802739,4.576412489002458,4.576437385354227
6.71277703642844,6.712819478303865,6.7128736050721765
10.333719262762914,10.3338200206425,10.33394850664189
15.82799790958767,15.828257761993466,15.82858915556076
,,
