fixed_sym_D_0.1_ooo,fixed_asym_D_0.1_oob,fixed_asym_D_0.1_obb,fixed_sym_D_0.1_bbb
4.0,4.0,0.0,0.0
4.0,3.996,0.0686044,0.0
4.0,3.9920726044,0.13596355467516,0.0
4.000000260715309,3.988216756025367,0.2021000665978957,0.0
4.000003816183645,3.984434193698531,0.2670377521504781,1.608702458633307e-06
4.000016905326929,3.980729881376308,0.3308022404407375,8.606761184285516e-06
4.0000484139510855,3.977111448063431,0.3934205873751625,2.653023037083181e-05
4.000109386528587,3.973588697804797,0.45492093353842,6.230226966997467e-05
4.000212623119411,3.9701732050597074,0.5153322251126409,0.00012393154708680547
4.000372346815295,3.9668779808016814,0.5746839873385035,0.000220266219277646
4.000603927448459,3.963717195052307,0.6330061395293253,0.0003607920117371607
4.000923650323587,3.960705944581792,0.690328842934437,0.0005554653051383829
4.001348521360997,3.957860057142826,0.746682374828284,0.0008145742880781841
4.001896102022006,3.9551959255912665,0.8020970237783109,0.0011486228695024529
4.0025843688498925,3.9527303667124825,0.8566030022021167,0.0015682332455044892
4.003431593544152,3.95048050065888,0.9102303731758096,0.0020840639015136603
4.00445624030039,3.9484636477206414,0.9630089890892272,0.002706740492700325
4.005676877769435,3.946697239774574,1.0149684402221812,0.0034467975467625117
4.00711210346998,3.945198744237889,1.0661380116823456,0.004314629318530531
4.008780478866032,3.943985598731888,1.1165466474299135,0.005320448425911772
4.010700473619782,3.943075154960624,1.166222920337734,0.006474251133329798
4.012890417770701,3.942484630550685,1.2151950074133584,0.0077857883374986715
4.0153684607864655,3.942231067793572,1.2634906694521435,0.009264541462349524
4.018152536590578,3.9423312983920096,1.311137234506171,0.010919702593448266
4.021260333802855,3.94280191344328,1.3581615846482442,0.01276015828346256
4.0247092705380165,3.943659238002114,1.404590145588002,0.014794476543795053
4.028516473198748,3.944919309657152,1.4504488787616658,0.01703089660694369
4.032698758776212,3.9465978606319023,1.4957632755707142,0.01947732110221555
4.037272620235799,3.9487103029861457,1.5405583534898946,0.022141310336243065
4.042254214620877,3.951271716548974,1.5848586538030125,0.025030078411010726
4.047659353554305,3.954296839261787,1.628688240757172,0.028150490947131006
4.053503495857658,3.95780005964996,1.672070701953568,0.031509064209977886
4.05980174204274,3.961795411176625,1.7150291498163577,0.0351119654618559
4.066568830459804,3.966296568262025,1.7575862240012483,0.03896501438535113
4.073819134912786,3.9713168437778017,1.7997640946227265,0.04307368544194859
4.081566663574276,3.9768691878482056,1.8415844661937983,0.047443111046377294
4.089825059052555,3.982966187809785,1.883068582185039,0.052078085451347574
4.098607599480077,3.989620069198303,1.924237230120989,0.05698306924969642
4.107927200507731,3.996842697646623,1.96511074714171,0.0621621944117249
4.117796418102344,4.0046455815904665,2.005709025965863,0.06761926978492176
4.1282274520563895,4.013039875690522,2.04605152119912,0.07335778699150866
4.139232150129053,4.0220363848895815,2.08615725593829,0.07938092666647545
4.150822012746737,4.031645569032356,2.126044828627277,0.08569156498513424
4.163008198199012,4.04187754798358,2.165732420126054,0.0922922804348239
