fixed_sym_D_0.1_ooo,fixed_asym_D_0.1_oob,fixed_asym_D_0.1_obb,fixed_sym_D_0.1_bbb
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0002420249034649,0.0002420249034649,0.0,0.0
0.0018104647208128,0.0018102227329329,0.0010926138159208,0.0010884628225990602
0.0046753365530492,0.0046743774316816,0.0032559700383806,0.003239515929162227
0.0087830534909056,0.0087806773765295,0.006444301611628,0.006403534887564054
0.0140791801108836,0.0140744704978908,0.0106107163635519,0.010529907913934176
0.0205122219290779,0.0205040533898731,0.015711002657264,0.015570836043890078
0.0280342263878257,0.0280212719800927,0.0217042448963767,0.0214819435807154
0.0366006418018239,0.036581380181308,0.0285526952855085,0.02822214515034642
0.0461700035651956,0.046142725822898,0.0362214714025129,0.03575333886541866
0.056703604665432,0.0566664209054369,0.0446782368738179,0.04404008284815066
0.0681651946621753,0.068116040334221,0.0538929095112318,0.0530492994377421
0.0805207166700433,0.0804573586692493,0.0638374066085799,0.06275001675442246
0.0937380809815933,0.0936581235263594,0.07448542616096,0.07311314636151099
0.1077869708870281,0.1076878611849653,0.0858122596650956,0.0841112926661976
0.1226386758259677,0.1225177095367482,0.0977946317189847,0.0957185892623235
0.1382659474455691,0.1381202739487579,0.1104105620633172,0.10791055784497931
0.1546428747934848,0.1544695022687092,0.1236392463498365,0.12066398597125838
0.1717447755167587,0.1715405758429666,0.1374609525553029,0.13395682057647484
0.1895481004982437,0.1893098139782724,0.1518569305128752,0.1477680747095345
0.2080303498280825,0.207754589744302,0.1668093324927254,0.16207774541216888
0.2271699983870805,0.2268532553934722,0.1823011431381148,0.17686674104200711
0.2469464296249011,0.2465850759805774,0.1983161173652123,0.1921168166422375
0.2673398763624761,0.2669301700113323,0.2148387250780312,0.20781051620431928
0.2883313676467252,0.2878694561476364,0.2318541017457286,0.22393112086659664
0.3099026808463799,0.3093846051581033,0.2493480040478116,0.24046260225042
0.3320362983082202,0.3314579964329413,0.2673067699212754,0.25738958026424774
0.3547153679995609,0.3540726784888195,0.2857172824484762,0.2746972848113182
0.3779236676502039,0.3772123329767512,0.3045669371104272,0.2923715209226574
0.4016455719791294,0.4008612417781028,0.3238436120009651,0.31039863690820696
0.4258660226509265,0.4250042568335774,0.3435356406558428,0.32876549517768705
0.450570500656724,0.4496267723997919,0.3636317871995875,0.3474594454317879
0.4757450008560386,0.4747146994697412,0.3841212235537689,0.3664682999652668
0.5013760084510106,0.5002544421284966,0.4049935084846278,0.3857803108579814
0.5274504771941083,0.5262328756451138,0.4262385682969745,0.40538414885898916
0.5539558091555317,0.552637326126877,0.4478466790058346,0.42526888379352834
0.5808798358979719,0.5794555515834403,0.4698084498382402,0.4454239663437268
0.6082108009247308,0.6066757242667814,0.4921148079354611,0.4658392110718726
0.6359373432829651,0.6342864141686466,0.5147569841413269,0.4865047805705288
0.6640484822174108,0.6622765735707647,0.537726499775533,0.5074111706370877
0.6925336027817084,0.6906355225548733,0.5610151543022677,0.5285491963818759
0.7213824423246663,0.7193529353898206,0.5846150138144295,0.5499099791889177
0.7505850777776935,0.7484188277219094,0.6085184002623533,0.5714849344571644
0.7801319136774152,0.777823544502426,0.6327178813635111,0.5932657600576017
0.8100136708642981,0.8075577485931188,0.6572062611362682,0.6152444254483028
0.8402213758041014,0.8376124099963815,0.6819765710065817,0.6374131613953499
0.8707463504842524,0.867978795662179,0.7070220614416473,0.659764450252694
0.9015802028419084,0.8986484598284192,0.7323361940690131,0.6822910167585834
0.9327148176845982,0.9296132348556104,0.7579126342436812,0.7049858193102139
0.9641423480680076,0.9608652225203098,0.7837452440292643,0.7278420416818386
0.9958552070987384,0.9923967857351416,0.809828075562422,0.7508530851547545
1.0278460601327783,1.0242005406660672,0.8361553647726133,0.7740125610304219
1.06010781734303,1.056269349220207,0.862721525431717,0.7973142835005138
1.0926336266315704,1.0885963118798287,0.8895211435103177,0.8207522628499562
1.1254168668644084,1.1211747608602258,0.9165489718194788,0.8443206989710655
1.1584511414083898,1.153998253571081,0.94379992491863,0.8680139751687186
1.191730271951588,1.1870605663626064,0.9712690742718344,0.8918266522381393
1.2252482925900523,1.2203556885392828,0.998951643636171,0.9157534627983791
1.2589994441651666,1.2538778166254012,1.0268430046672954,0.9397893058659109
1.2929781688371134,1.2876213488678605,1.0549386727284518,0.9639292416539755
1.327179104881088,1.3215808799628068,1.0832343028902909,0.9881684865844256
1.361597081693922,1.355751195993739,1.1117256861098463,1.0125024084998149
1.3962271149997172,1.3901272695696267,1.1404087455779175,1.0369265220643937
1.4310644022439505,1.4247042551524571,1.169279533224928,1.0614364843435034
1.466104318166275,1.4594774845643907,1.1983342263760752,1.0860280905516213
1.5013424105429678,1.4944424626654262,1.2275691245472684,1.1106972699600013
1.5367743960906102,1.5295948631931209,1.2569806463739743,1.1354400819554888
1.5723961565231928,1.5649305247565053,1.286565326665664,1.1602527122426711
1.6082037347553797,1.6004454469768878,1.316319813579072,1.1851314691820543
1.644193331245161,1.6361357867687265,1.346240865903962,1.2100727802574518
1.680361300469598,1.6719978547542278,1.3763253504555304,1.2350731886662152
1.7167041475277642,1.7080281118057383,1.4065702395679902,1.2601293500263548
1.7532185248654115,1.744223165710397,1.4369726086842414,1.2852380291949779
1.789901229116211,1.780579767951869,1.4675296340368846,1.3103960971928268
1.826749198054784,1.817094810604317,1.498238590416151,1.3356005282300223
1.8637595076570248,1.8537653233340785,1.529096849020609,1.3608483968284193
1.9009293692635127,1.890588470504788,1.5601018753867857,1.3861368750362626
1.9382561268420733,1.9275615483819688,1.5912512273940849,1.411463229731083
1.9757372543457803,1.964681982433338,1.622542553341622,1.4368248200070217
2.013370353162943,2.0019473247213218,1.6539735900938026,1.4622190946429847
2.051153149655812,2.0393552513844635,1.685542161291679,1.487643589648242
2.08908349278494,2.076903560204629,1.717246175627301,1.5130959258822743
2.1271593518163234,2.1145901682570765,1.7490836251784465,1.5385738067458514
2.1653788141086148,2.1524131096406403,1.7810525838012827,1.5640750159404933
2.203740082977859,2.190370533285434,1.8131512055786536,1.5895974152936152
2.242241475637355,2.2284607008356323,1.845377723321832,1.615138942646814
2.280881421210387,2.2666819846050177,1.8777304471237,1.6406976098048747
2.3196584588136906,2.305032865603133,1.910207762961448,1.6662715005432167
2.358571235709663,2.343511931629973,1.942808131346992,1.6918587686716058
2.3976185055254167,2.3821178754372974,1.975530086023407,1.7174576361520784
2.436799126536905,2.420849492954719,2.0083722327058013,1.7430663912691235
2.476112060016442,2.459705681578864,2.0413332478651047,1.7686833868502663
2.515556368642033,2.4986854385239647,2.074411877553376,1.7943070385352888
2.5551312149670364,2.537787859232348,2.107606936269283,1.8199358230924132
2.594835859948743,2.577012135843377,2.140917305862509,1.845568276779845
2.6346696615345686,2.6163575557194743,2.1743419344758874,1.8712029937511596
2.674632073304602,2.655823500027933,2.207879835524161,1.8968386245030817
2.7147226431693543,2.6954094423773043,2.241530086708305,1.9224738743642724
2.7549410121216047,2.7351149475072063,2.2752918290644226,1.94810750202381
2.7952869130413127,2.7749396700304843,2.309164266046272,1.9737383180981012
2.8357601695526338,2.814883353226692,2.3431466626405566,1.9993651837350237
2.8763606949321296,2.854945827885947,2.377238344514126,2.0249870092541475
2.91708849106733,2.8951270112022582,2.4114386971923203,2.050602752821939
2.957943647464851,2.9354269057154765,2.445747165267711,2.076211419160894
2.9989263403073347,2.9758455983010883,2.4801632516385435,2.1018120582915945
3.04003683155853,3.016383259207104,2.514686516776228,2.1274037643067256
3.081275468115872,3.057040141137353,2.54931657802126,2.152985674176124
3.1226426810099777,3.0978165783805505,2.5840531089069967,2.178556966581979
3.1641389846505192,3.138712985984522,2.618895838510737,2.2041168607833304
3.205764976117977,3.179729858975052,2.653844550831601,2.2296646155090505
3.247521334500821,3.2208677716188334,2.688899084194725,2.2551995278785237
3.28940882027772,3.2621273767300543,2.7240593306813303,2.280720932349274
3.331428274744397,3.3035094050201947,2.7593252355842397,2.306228199690814
3.3735806194848217,3.3450146644906407,2.7946967968884526,2.33172073598402
3.4158668558864425,3.386644039867768,2.83017406477642,2.357197981645363
3.458288064699209,3.4283984920801847,2.8657571411576703,2.382659410475349
3.500845405638185,3.4702790577778453,2.901446179222478,2.408104528730551
3.543540117029569,3.512286848892812,2.9372413830192885,2.433532874218627
3.586373515499988,3.554423052241438,2.973143007055622,2.4589440154157503
3.629346995708973,3.596688929167823,3.009151355922223,2.4843375506058973
3.672462030124542,3.639085815228378,3.0452667839402188,2.5097131070414456
