fixed_sym_D_0.1_ooo,fixed_asym_D_0.1_oob,fixed_asym_D_0.1_obb,fixed_sym_D_0.1_bbb
100.0,100.0,100.0,100.0
99.98360208,99.98360208,100.0,100.0
99.8934722900133,99.8934886852444,99.92597210581285,99.92625334817853
99.8039498534431,99.80399869756651,99.85224905745685,99.8530870611526
99.71668115049596,99.71677816317018,99.78048364342315,99.78214832767965
99.6317941590446,99.63195473452316,99.71081020316146,99.71356602906492
99.5491590623923,99.54939827749594,99.64310503766696,99.64721113921932
99.4686005109104,99.46893313249215,99.57719868049782,99.58290898715862
99.38994752850734,99.39038802052475,99.51292583375138,99.52048918637563
99.31304559348824,99.31360812376272,99.45013747615285,99.45979773768363
99.23775822062689,99.2384566673482,99.388702467439,99.4006986293175
99.1639655335736,99.16481349159126,99.3285061386989,99.34307242369286
99.09156213343128,99.09257292036484,99.2694481754246,99.28681413740087
99.02045499788056,99.02164166007302,99.2114405284449,99.23183114949029
98.95056162540536,98.95193694373926,99.15440556790138,99.17804135310942
98.88180846128893,98.88338495688092,99.09827451738984,99.1253715875679
98.81412958342374,98.81591952321028,99.04298614664818,99.07375632915165
98.74746561034154,98.74948101256636,98.98848568545044,99.02313660331487
98.68176279352092,98.68401543313338,98.93472392095843,98.97345908047132
98.61697226058172,98.61947367455356,98.88165644528804,98.92467532212015
98.55304938153218,98.55581087409918,98.82924302557284,98.87674114957085
98.48995323541796,98.49298588325236,98.7774470739661,98.82961611269313
98.4276461591276,98.43096081644588,98.72623519940892,98.78326304050805
98.36609336370516,98.36970066731578,98.6755768265747,98.73764765902017
98.30526260640092,98.3091729806957,98.62544387026932,98.69273826456208
98.2451239089797,98.24934757087225,98.57581045584652,98.64850544320333
98.18564931461914,98.19019627843328,98.52665267800391,98.60492182858336
98.12681267716788,98.13169275947897,98.47794839175732,98.56196189196119
98.06858947767712,98.07381230210844,98.42967703053006,98.51960175941396
98.01095666403027,98.01653166600695,98.3818194472025,98.47781905202548
97.95389251022772,97.95982894168992,98.33435777469452,98.4365927456349
97.8973764924709,97.90368342654828,98.2872753032408,98.395903047302
97.84138917966789,97.84807551531696,98.240556371993,98.35573128612072
97.7859121363692,97.79298660297508,98.1941862729684,98.3160598163985
97.73092783645949,97.73839899840344,98.14815116568026,98.27687193153473
97.67641958619092,97.6842958473851,98.10243800104384,98.23815178719055
97.62237145535904,97.6306610637493,98.05703445336589,98.19988433255611
97.56876821559868,97.57747926763706,98.01192885940192,98.16205524869875
97.51559528492704,97.52473573001464,97.96711016361375,98.12465089312288
97.46283867778403,97.47241632268523,97.922567868882,98.08765824979571
