fixed_sym_D_0.1_ooo,fixed_asym_D_0.1_oob,fixed_asym_D_0.1_obb,fixed_sym_D_0.1_bbb
0.0,0.0,0.0,0.0
0.01639792,0.01639792,0.0,0.0
0.1062856850832263,0.1062692898521441,0.0740278941871749,0.07374665182146292
0.1942396818360826,0.1941910797005376,0.1466583287272607,0.14582447602479393
0.2786435129509789,0.2785474593981375,0.2162603865384808,0.21461215639118864
0.3594227874644996,0.359264588100297,0.2827454952269252,0.2800304360475148
0.4367617574968038,0.4365272520061601,0.3462842459694969,0.3422589528667405
0.5108872671605216,0.5105628141179448,0.407090316844919,0.40152017679749
0.5820182451048317,0.5815907074951328,0.4653699213522444,0.4580288700436484
0.650353764709939,0.6498104960559592,0.5213098285616596,0.5119801171660086
0.7160717758079119,0.715400606828894,0.5750760611585001,0.5635480318170641
0.7793308617609813,0.7785200875032899,0.6268156244272864,0.6128874934589821
0.840272671906564,0.8393110393009285,0.6766589150641699,0.6601365631613858
0.8990242854494026,0.8979009812577301,0.7247220649465222,0.7054188337552864
0.9557002936130524,0.9544049327343762,0.7711090059376645,0.7488455005290626
1.010404567824056,1.008927181934104,0.8159132229450529,0.7905171197658999
1.0632317407502874,1.0615627672529522,0.8592192216328414,0.8305250815860181
1.114268442212884,1.1123987134848692,0.901103752486242,0.8689528388401372
1.1635943316855804,1.1615150645979044,0.9416368326917122,0.9058769335574153
1.2112829639014988,1.2089857496034857,0.9808826021566456,0.9413678573033566
1.2574025179695545,1.2548793119225528,1.0189000439142806,0.975490775719595
1.3020164147539404,1.2992595270033571,1.0557435935411683,1.0083061418946788
1.345183842485289,1.342185928160655,1.0914636574529446,1.0398702184499276
1.3869602066699067,1.3837142567036431,1.1261070560600757,1.0702355243375785
1.4273975172365765,1.4238968492929711,1.1597174046526475,1.0994512192335828
1.4665447233735411,1.4627829729801294,1.192335442407736,1.1275634359300541
1.504448004534454,1.5004191164086325,1.223999317948255,1.1546155691662006
1.5411510245238658,1.5368492440880988,1.254744838321409,1.1806485277745382
1.5766951543233043,1.572115019402749,1.2846056870214588,1.2057009557747045
1.6111196683194915,1.60625600101629,1.3136136156870597,1.2298094270518467
1.6444619177931197,1.639309816531981,1.341798613304517,1.2530086174568782
1.6767574848781484,1.6713123166181572,1.3691890561033626,1.2753314575202992
1.7080403196753564,1.7022977122832548,1.3958118408074087,1.296809268447486
1.7383428627747242,1.732298697555175,1.421692503477815,1.3174718836362258
1.7676961550894807,1.7613465594680575,1.446855325835101,1.3373477576072703
1.7961299366149264,1.7894712769697931,1.471323430659173,1.3564640639504408
1.8236727354853872,1.8167016101238351,1.4951188676282774,1.3748467836503429
1.8503519485033304,1.843065180779513,1.518262690759823,1.3925207849575028
