evolving_sym_D_1.0_ooo,evolving_asym_D_1.0_oob,evolving_asym_D_1.0_obb,evolving_sym_D_1.0_bbb
400.0,400.0,400.0,400.0
400.0,400.0,400.0,400.0
400.05028100768766,400.05028100768766,400.0,400.0
400.3758334233771,400.3748278224796,400.2279473672038,400.2261296534668
400.9690551091783,400.9651276272876,400.6789026703877,400.6717581847672
401.81796092044846,401.8083674461262,401.34324382173503,401.3256819789547
402.9108682908739,402.89210895910617,402.2113868520596,402.1768305631719
404.2371201191028,404.20500218013126,403.2745394688282,403.21500742865334
405.7871512750346,405.73684405464087,404.5247938468814,404.43097179689164
407.55240945452334,407.47849249157616,405.95507010608975,405.81637250206643
409.5252477789673,409.4217530540153,407.55902850696606,407.36365179684447
411.6988205062112,411.559269535652,409.3309822366992,409.06595077409963
414.0669899033127,413.884426359606,411.2658192376976,410.9170247099503
416.62424534529407,416.3912637692832,413.35893446467,412.9111695930305
419.3656336218562,419.074404714442,415.6061718135596,415.04315898226105
422.2866989411403,421.928991855275,418.00377442610113,417.3081898118481
425.383431146812,424.9506331446992,420.5483420644812,419.7018357658874
428.65222084516927,428.1353546378532,423.2367944020653,422.2200070070282
432.08982034462935,431.4795593903969,426.0663392585424,424.8589152347892
435.6933094984038,434.9799915014485,429.0344449773752,427.6150432259421
439.4600657012951,438.63370452197626,432.1388162880222,430.48511816008045
443.3877374234018,442.4380335854117,435.3773731143788,433.4660881576301
447.4742207706856,446.3905707278914,438.7482318872911,436.55510155835196
451.717638649098,450.48914295523,442.2496889966956,439.7494885498257
456.1163221792073,454.7317926864939,445.8802060815297,443.0467448211976
460.66879406531547,459.1167602632584,449.63839690609706,446.44451697076846
465.37375366958526,463.6424682620172,453.5230156125376,449.9405894393408
470.2300635798401,468.3075073869584,457.5329461724154,453.5328727766633
475.2367374911243,473.1106237531317,461.667192887746,457.21939307740547
480.3929292471474,478.0507073972663,465.92487181425656,460.9982824471192
485.6979229094188,483.1267818762218,470.3052029982597,464.867770378588
491.15112374002655,488.3379948321115,474.80750343397744,468.82617593560457
496.75204999928405,493.6836094191932,479.4311806610675,472.8719006551719
502.5003254723733,499.1629965012213,484.1757269329515,477.0034220908784
508.3956726500722,504.7756275395154,489.0407138956915,481.2192879301518
514.4379064980001,510.5210681018752,494.02578772492006,485.5181106265532
520.6269287568138,516.3989719309386,499.1306646749252,489.8985624954984
526.9627227226719,522.4090755178682,504.3551269996336,494.3593712279798
533.4453484632138,528.5511931335469,509.6990192100731,498.89931578219046
540.0749384294435,534.8252122749183,515.1622446370618,503.5172226175466
546.8516934283698,541.2310894888546,520.7447622714716,508.2119622395893
553.7758789251465,547.7688465400721,526.4465838575359,512.9824460277054
560.8478216468545,554.4385668932325,532.267771217387,517.8276233206271
568.0679064630507,561.2403924825487,538.2084337873767,522.7464787373069
575.4365735208238,568.1745207450006,544.2687263488098,527.7380297130759
582.9543156144107,575.241201895732,550.4488469375361,532.8013242330297
590.6216757714598,582.4407364263753,556.749034918453,537.9354387463762
598.4392450398354,589.7734728089747,563.1695692123776,543.139476247062
606.4076604604597,597.2398053898944,569.7107666639997,548.4125645073979
614.5276032131073,604.8401724596146,576.3729805407359,553.753854452647
622.799796923342,612.5750544856764,583.1565991532835,559.1625186656453
631.2250061199125,620.4449724972483,590.0620445895556,564.63775001151
639.8040348329379,628.450486610866,597.0897715544542,570.1787603733744
648.5377253241221,636.592194687874,604.2402663086418,575.7847794908726
657.4269569410461,644.8707311149595,611.5140457000949,581.4550538938051
666.4726450883229,653.286765699962,618.9116562827851,587.1888459240521
675.6757403090545,661.8410026758379,626.4336735173401,592.9854328393682
685.037227470627,670.5341798063022,634.0807010489896,598.8441059932112
