evolving_sym_D_1.0_ooo,evolving_asym_D_1.0_oob,evolving_asym_D_1.0_obb,evolving_sym_D_1.0_bbb
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0002420249034649,0.0002420249034649,0.0,0.0
0.0018104647208128,0.0018080448420136,0.001094792040052,0.0010884628225990602
0.0046753366161602,0.0046658518329522,0.0032645055461989,0.003239515929162227
0.0087830543195054,0.0087598160319446,0.0064652091679028,0.0064035352011631175
0.0140791841581263,0.0140336294542578,0.0106516928864031,0.010529909843937188
0.020512234943244,0.0204340845441935,0.015781284298665,0.015570842841975966
0.0280342593054778,0.0279116650600858,0.0218144739283837,0.021481961626750652
0.0366007129237339,0.0364203956148186,0.0287147960675774,0.028222185300901495
0.0461701409632003,0.0459175191033659,0.0364485347870832,0.03575341793205304
0.0567038487793578,0.0563631590052945,0.0449844124739603,0.044040225174489925
0.0681656010545298,0.0677200106710842,0.0542933053095217,0.0530495385509027
0.0805213589129128,0.0799530710891695,0.0643479954332074,0.06275039707143693
0.0937390536555335,0.0930294057328808,0.0751229585953322,0.07311372493542415
0.1077883926760331,0.106917948011329,0.0865941829921849,0.08411214095969904
0.122640692696059,0.1215893264305817,0.0987390145324358,0.09571979493934012
0.1382687358973606,0.1370157150134461,0.1115360242045921,0.10791222657271246
0.1546466451813627,0.1531707031829217,0.1249648938550329,0.1206662432268179
0.1717497754291888,0.1700291819591778,0.1390063173171797,0.13395981345361507
0.1895546181952482,0.1875672438822762,0.1536419143834193,0.14777197372209852
0.208038717733182,0.2057620945404565,0.1688541555695859,0.1620827462917431
0.2271805966320298,0.2245919739645332,0.1846262959946577,0.17687306652801835
0.2469596896463874,0.2440360864563205,0.2009423169989972,0.19212471826331737
0.2673562845506413,0.2640745376665959,0.2177868743663567,0.20782027605024292
0.2883514690459382,0.2846882779378261,0.2351452522096617,0.22394305335049164
0.3099270829091408,0.3058590510884785,0.253003321737935,0.24047705586125406
0.3320656747034555,0.3275693479470811,0.2713475042493461,0.2574069393098542
0.3547504624768652,0.3498023640514531,0.2901647377993823,0.2747179711524155
0.3779652979618252,0.3725419610165859,0.309442447078326,0.29239599569847335
0.4016946338616856,0.3957726311473235,0.3291685161023533,0.3104274022544374
0.4259234938689923,0.4194794649322795,0.3493312633806026,0.32879909593760565
0.4506374451105406,0.4436481211057064,0.3699194192688188,0.3474984708613898
0.4758225727556914,0.4682647990061649,0.3909221052605092,0.3665133854333711
0.5014654565594827,0.4933162129963316,0.4123288150004047,0.3858321395422446
0.5275531491416698,0.5187895687383055,0.434129396833577,0.4054434534387956
0.5540731558279559,0.5446725411442966,0.456314037727753,0.425336448140725
0.5810134159010946,0.570953253844363,0.4788732484269405,0.44550062721216255
0.6083622851278829,0.5976202600315337,0.5017978497120509,0.465925859786689
0.6361085194438164,0.6246625245607245,0.525078959659265,0.486602364718128
0.664241259690768,0.6520694071917328,0.5487079817998477,0.5075206957566797
0.6927500173148115,0.679830646878629,0.5726765940962998,0.5286717276594785
0.7216246609415258,0.7079363470183315,0.5969767386594267,0.5500466431546526
0.7508554037550141,0.7363769615802872,0.6216006121393226,0.571636920686661
0.7804327916146502,0.7651432820471826,0.6465406567306036,0.5934343228782852
0.8103476918503804,0.7942264251036338,0.6717895517386365,0.6154308856513111
0.8405912826834063,0.823617821015996,0.6973402056591318,0.6376189079537867
0.8711550432243513,0.8533092026518999,0.723185748728404,0.6599909420468958
0.9020307440056852,0.8832925950929653,0.7493195259059579,0.6825397843090375
0.9332104380093188,0.9135603057984422,0.7757350902548964,0.7052584665187386
0.96468645215395,0.9441049152813594,0.8024261966890511,0.728140247581598
0.9964513792100153,0.9749192682621766,0.8293867960587479,0.7511786056696527
1.0284980701130186,1.00599646526799,0.8566110295498071,0.7743672307443897
1.0608196266486152,1.0373298546480851,0.884093223372762,0.7977000174371704
1.0934093944851642,1.068913024979084,0.9118278837214148,0.8211710582631021
1.1262609565315655,1.1007397978351576,0.939809691981754,0.8447746371464344
1.1593681266000777,1.1328042209007625,0.968033500173964,0.8685052232373907
1.1927249433555134,1.165100561405176,0.9964943266117968,0.8923574650019939
1.2263256645337504,1.1976232998597305,1.0251873517649437,0.916326184567941
1.2601647614138705,1.2303671240801324,1.054107914311292,0.9404063723109225
1.294236913529507,1.2633269234776037,1.0832515073670776,0.9645931816670064
1.3285370036061166,1.296497783603796,1.1126137748839318,0.988881924157811
1.3630601127119193,1.3298749809355617,1.1421905082027646,1.0132680646161958
1.3978015156112122,1.3634539778866717,1.1719776427552329,1.0377472166011144
1.432756676309598,1.3972304180345114,1.2019712549043011,1.0623151379911042
1.4679212437814684,1.4312001215506354,1.2321675589160868,1.0869677267466524
1.5032910478707966,1.465359080824847,1.2625629040557944,1.1117010168323636
1.5388620953569432,1.4997034562731864,1.293153771801122,1.1365111742905
1.574630566177788,1.534229572320875,1.3239367731670229,1.1613944934580391
1.610592809803045,1.5689339135518685,1.354908646136185,1.186347393319929
1.646745341751131,1.6038131210172355,1.3860662531900243,1.2113664139917164
1.6830848402434186,1.6388639886951,1.4174065789353696,1.2364482133251684
1.7196081429901402,1.6740834600953522,1.448926727822387,1.2615895636309231
1.756312244102601,1.7094686250027975,1.480623921949624,1.286787348512594
1.793194291126727,1.7450167163528,1.5124954989523467,1.312038559807098
1.830251582193316,1.7807251072338768,1.5445389099706346,1.337340294626307
1.8674815632806672,1.816591308012044,1.5767517176939472,1.3626897524954256
1.9048818255855609,1.8526129635720456,1.609131594479117,1.3880842325837726
1.942450102998827,1.8887878506709093,1.6416763205389415,1.4135211310239086
1.980184269682,1.925113875399545,1.674383782198749,1.4389979383152853
2.018082337741772,1.9615890707483867,1.7072519702184974,1.4645122368088208
2.0561424549992084,1.998211594273314,1.7402789781781425,1.490061698269009
2.094362902850849,2.034979725858325,1.7734630009241692,1.5156440815103653
2.1327420942190534,2.071891865571654,1.806802333075332,1.5412572301051906
2.171278571589096,2.108946531612232,1.84029536758578,1.5668990701597991
2.209971005130693,2.1461423583435724,1.8739405943638845,1.5925676081565203
2.248818190901812,2.1834780944123584,1.9077365989451935,1.618260928858919
2.287819049132739,2.22095260094916,1.941682061218064,1.6439771932778238
2.32697262258854,2.25856484984889,1.975775754200604,1.6697146366958784
2.3662780750081738,2.296313922128736,2.0100165428676866,1.6954715667484452
2.40573468961864,2.334199006361472,2.044403383026864,1.7212463615588092
2.4453418677226564,2.3722193971821617,2.078935320242098,1.7470374679257283
2.4850991273584966,2.410374493866425,2.113611488804326,1.7728433995614818
2.525006102030681,2.4486637989785223,2.148431110747926,1.7986627353786506
2.5650625395103663,2.4870869170876544,2.183393494912245,1.824494117823961
2.605268300704334,2.525643553550988,2.2184980360474027,1.8503362512575965
2.645623358591596,2.564333513361987,2.2537442139636568,1.8761879003764605
2.686127797226712,2.603156700062772,2.289131592723676,1.9020478886799508
2.7267818108090016,2.642113114719284,2.3246598198771222,1.9279150969768633
2.767585702816916,2.681202854958165,2.360328625736999,1.9537884619321195
2.8085398852069177,2.720426114064299,2.3961378226972823,1.979666974652062
2.8496448776762806,2.7597831801381023,2.432087304591388,2.005549679307124
2.8909013069893144,2.7992744353116703,2.468177046091089,2.031435671790734
2.932309906366572,2.8389003550230205,2.504407102145546,2.0573240984133605
2.9738715149366817,2.8786615073477053,2.5407776074601323,2.083214154630665
3.0155870772505096,2.918558552387164,2.5772887760148246,2.109105083804753
3.057457642857418,2.9585922417132364,2.6139409006219223,2.13499617599758
3.0994843659434674,2.998763417868354,2.650734352522936,2.160886766795598
3.141668505031457,3.039073013920948,2.687669581024505,2.1867762361647616
3.184011422742771,3.079522053075729,2.7247471131732546,2.2126640073350634
3.226514585621064,3.1201116483385083,2.761967553469526,2.2385495457137936
3.2691795640178696,3.1608430022353344,2.799331583619972,2.2644323578267516
3.312008032040289,3.201717406585735,2.8368399623290204,2.290311990286671
3.3550017675609745,3.242736242329953,2.8744935251292687,2.3161880287881504
3.398162652290676,3.283900979410102,2.912293184250886,2.3420600971284085
3.441492671913693,3.325213176705224,2.9502399285301544,2.367927856253203
3.4849939162866264,3.3666744820202963,2.988334823357297,2.3937910033272947
3.5286685797008834,3.4082866321292857,3.0265790106637898,2.419649270828842
3.57251896120946,3.450051452872407,3.06497370894938,2.445502425667149
3.616547465018573,3.49197085930779,3.10352021334907,2.471350268323202
3.660756600944794,3.534046855917828,3.142219895740362,2.4971926320124638
3.705148984938375,3.5762815368705168,3.181074204891092,2.523029381869394
3.749727339673544,3.618677086336168,3.220084666648206,2.5488604141532063
