fixed_asym,fixed_sym
5.0437085802232255,5.233034501831965
5.084972057758978,5.276044455502084
5.127074725831375,5.319909843385591
5.170019347946681,5.364634459907576
5.213808697524457,5.410222112635277
5.2584455659794935,5.456676630633298
5.303932770786168,5.504001872812894
5.350273163526063,5.552201736276488
5.397469637919767,5.601280164658695
5.445525137843894,5.6512411564652
5.494442665334444,5.702088773410977
5.544225288577734,5.753827148759395
5.594876149890222,5.806460495663895
5.646398473688659,5.859993115513998
5.6987955744520935,5.914429406287534
5.752070864677368,5.969773870911075
5.806227862829859,6.0260311256306585
5.86127020129131,6.083205908395042
5.917201634306723,6.141303087253784
5.974026045932404,6.200327668772629
6.031747457987355,6.260284806468756
6.090370038010347,6.321179809268596
6.149898107225115,6.3830181499910505
6.210336148516265,6.44580547385908
6.271688814418589,6.509547607042766
6.333960935122647,6.5742505652371
6.397157526499595,6.639920562277893
6.461283798148378,6.706564018799355
6.526345161468575,6.77418757093705
6.592347237762295,6.842798079080083
6.6592958663687245,6.91240263667656
6.727197112835031,6.983008579096501
6.796057277127526,7.054623492556595
6.8658829018871375,7.127255223111322
6.936680780733418,7.200911885715198
7.008457966621472,7.275601873361036
7.081221780256375,7.351333866299352
7.154979818569835,7.428116841344204
7.229739963264013,7.505960081270989
7.305510389427631,7.584873184311892
7.382299574229673,7.664866073754933
7.460116305696164,7.745949007652731
7.538969691575746,7.82813258864737
7.618869168299948,7.911427773917933
7.699824510044253,7.995845885257549
7.781845837896286,8.081398619286992
7.864943629137661,8.168098057812145
7.949128726646249,8.255956678332884
8.034412348425835,8.344987364711177
8.120806097270389,8.435203418006461
8.208321970570388,8.526618567486656
8.29697237026888,8.619246981823387
8.38677011297521,8.713103280480329
8.477728440244602,8.808202545303818
8.569861029032019,8.904560332325225
8.663182002328998,9.00219268378483
8.757705939992439,9.101116140387271
8.853447889774548,9.201347753798972
8.95042337856349,9.30290509939823
9.04864842384452,9.40580628928902
9.148139545391697,9.510069985589883
9.248913777200563,9.615715414009617
9.3509886796725,9.722762377721853
9.454382352061756,9.83123127155095
9.559113445196468,9.941143096482026
9.66520117448538,10.052519474508326
9.772665333222186,10.165382663829496
9.881526306199913,10.279755574414772
9.991805083647977,10.395661783945478
10.10352327550502,10.513125554151651
10.216703126040915,10.632171847558066
10.331367528841822,10.752826344655347
10.447540042172385,10.875115461512342
10.565244904729818,10.999066367846373
10.6845070518048,11.124707005568478
10.805352131864645,11.252066107821246
10.927806523574658,11.38117321852735
11.051897353273976,11.51205871246739
11.177652512922666,11.644753815906226
11.30510067853736,11.779290627787478
11.434271329133152,11.915702141516462
11.565194766189972,12.05402226735238
11.69790213366219,12.194285855431211
11.832425438550716,12.336528719441278
11.968797572057348,12.480787660974155
12.107052331341764,12.62710049457417
12.247224441902,12.775506073510398
12.389349580599935,12.926044316295709
12.533464399353823,13.078756233978137
12.679606549520548,13.233683958230456
12.827814706990884,13.390870770264623
12.978128598021694,13.550361130598413
13.13058902582959,13.712200709702335
13.28523789797134,13.876436419555656
13.442118254536874,14.043116446141086
13.60127429718149,14.212290282908516
13.762751419024564,14.384008765238901
13.92659623544276,14.55832410594026
14.09285661578647,14.735289931808484
14.261581716049,14.914961321286563
14.432822012518663,15.097394843256547
14.60662933644488,15.282648596999502
14.78305690974993,15.470782253359488
14.962159381819076,15.661857097148456
15.143992867402249,15.855936070829811
15.328614985661586,16.053083819519223
15.516084900399706,16.25336673734212
15.706463361504538,16.45685301518816
15.899812747647283,16.663612689903758
16.09619711027093,16.873717694964654
16.295682218907537,17.08724191267123
16.498335607863353,17.304261227910168
16.704226624311566,17.524853583526717
16.913426477833372,17.74909903735272
17.126008291448773,17.977079820936133
17.342047154179287,18.208880400018508
17.561620175185503,18.444587536807617
17.784806539523185,18.68429035409287
18.011687565562216,18.92808040125178
18.242346764113464,19.176051722196227
18.476869899309136,19.4283009253076
18.71534505128289,19.684927255410255
18.95786268069635,19.946032667833006
19.20451569515929,20.211721904608346
19.455399517590934,20.4821025728593
19.710612156570367,20.757285225423487
19.97025427872405,21.03738344376391
20.2344292831987,21.322513923215404
20.50324337826773,21.612796560615212
20.776805660119365,21.90835454436531
21.05522819387436,22.209314446973128
21.338626096880613,22.51580632011614
21.627117624331817,22.827963792274257
21.92082425725608,23.145924168972257
22.219870792919853,23.469828535672473
22.52438543769121,23.799821863355497
22.83449990240499,24.136053116824023
23.150349500270927,24.478675365761788
23.472073247363635,24.827845898576026
23.799813965731214,25.18372633904789
24.133718389156627,25.54648276581078
24.47393727160284,25.916285834671456
24.820625498369584,26.293310903783297
25.17394219998552,26.677738161674718
25.534050868855413,27.069752758128946
25.90111947867706,27.46954493790364
26.275320606637365,27.877310177270477
26.6568315583909,28.293249323345524
27.04583449581776,28.71756873617104
27.442516567550133,29.150480433498267
27.847070042248937,29.592202238208536
28.25969244460302,30.04295792829673
28.680586694013638,30.502977389326723
29.10996124591629,30.972496769252587
29.54803023568033,31.451758635482324
29.995013625013858,31.94101213404232
30.451137350787945,32.440513150680644
30.916633476178568,32.95052447372565
31.391740344008863,33.471315958492845
31.876702732156065,34.00316469300788
32.37177201086854,34.54635516478621
32.87720630181752,35.10117942838083
33.39327063868559,35.667937273378165
33.92023712906995,36.24693639248849
34.45838511745238,36.83849254934145
35.008001348959866,37.442929745558544
35.56938013360988,38.060580386633625
36.14282351070203,38.69178544610863
36.72864141298349,39.33689462748514
37.32715183017858,39.99626652326288
37.93868097143377,40.67026877044401
38.563563426187415,41.359278201786005
39.20214232292882,42.06368099202762
39.85476948526399,42.78387279824995
40.521805584655056,43.52025889346944
41.20362028914707,44.27325429249082
41.900592407339616,45.04328386897574
42.613110026801046,45.83078246260731
43.34157064606052,46.63619497515163
44.0863812992471,47.45997645413523
44.847958672375874,48.30259216277137
45.62672921020844,49.164517634679584
46.42312921253936,50.046238711850854
47.237604918681065,50.94825156421604
48.07061257883724,51.871062689078045
48.92261851096952,52.815188888568585
49.7940991416737,53.78115722318876
50.685541029490864,54.769504939389854
51.59744086898463,55.780779369046684
52.53030547382003,56.815537798571285
53.48465173698151,57.8743473053108
54.46100656616779,58.957784558769944
55.459906792300806,60.06643558409732
56.48189904898476,61.20089548517621
57.527539620649925,62.361768124565835
58.59739425701562,63.549665757449354
59.69203795140767,64.76520861666177
60.81205468036932,66.0090244457951
61.958037101911486,67.28174797731218
63.13058620965962,68.58402035254473
64.33031094007175,69.9164884804092
65.55782772982649,71.27980433164547
66.81376002041242,72.67462416537234
68.09873770689342,74.10160768476115
69.4133965277786,75.56141711865715
70.75837739289402,77.05471622603011
72.13432564613657,78.58216922021296
73.54189025999186,80.1444396099928
74.98172295871785,81.74218895475477
76.4544772671393,83.37607553104841
77.96080748206361,85.04675290815112
79.50136756342233,86.75486843044531
81.07680994236357,88.50106160470948
82.687784243674,90.28596239074749
84.33493592009505,92.1101893941505
86.01890479632026,93.97434796040042
87.74032352072122,95.87902816998675
89.49981592314982,97.82480273471899
91.2979952775074,99.81222479597675
93.13546246815774,101.84182562624844
95.01280405969304,103.9141122359665
96.93059027003991,106.0295648883525
98.88937284741854,108.18863452573602
100.8896828522404,110.39174011160627
102.93202834565166,112.63926589348998
105.01689198709494,114.93155859262086
107.14472854397556,117.2689245272694
109.31596231727352,119.651626677531
111.53098448773864,122.07988170031989
113.79015038813974,124.55385690427788
116.0937767079042,127.07366719527283
118.44213863737914,129.63937200412286
120.83546695985967,132.25097220912946
123.27394510046209,134.90840706692487
125.75770614185684,137.61155116602575
128.28682981781537,140.36021141832543
130.86133949645134,143.15412410453865
133.4811991659477,145.992951990324
136.14631043643718,148.87628153043906
138.85650957254566,151.8036201788192
141.6115645718922,154.77439382290228
144.41117230556532,157.7879443608372
147.2549557372447,160.84352744040456
150.14246123820146,163.94031037853418
153.07315601587808,167.07737028021657
156.04642567410954,170.25369237537095
159.0615719232897,173.46816859184148
162.11781045890382,176.7195963821453
165.21426902682958,180.00667782088775
168.3499856936487,183.32801898889005
171.52390733990305,186.68212965904695
174.73488839376935,190.06742329774647
177.98168982201105,193.482217394348
181.2629783942947,196.92473412973467
184.5773262360309,200.39310139333915
187.92321068381952,203.88535415629906
191.29901445634752,207.3994362065416
194.7030261522143,210.93320224963716
198.1334410846476,214.48442037721543
201.5883624614341,218.05077490261843
205.06580291663263,221.62986956128984
208.56368639877644,225.21923107118465
212.07985041831543,228.8163130462477
215.61204865501855,232.41850025376817
219.1579539239601,236.02311320419224
222.7151614965715,239.62741305978219
226.2811927710696,243.22860684636885
229.85349928438453,246.8238529503716
233.4294670555344,250.41026688127522
237.006421248232,253.98492727787323
240.58163113839657,257.5448821348281
244.1523153701837,261.08715522448
247.71564748216343,264.6087526873679
251.2687616833926,268.10666976362677
254.80875885734457,271.5778976363074
258.3327127700122,275.0194303567367
261.8376764569879,278.42827182131225
265.3206887629707,281.8014427686105
268.77878100596814,285.1359877653906
272.20898373745416,288.4289821500001
275.6083335689353,291.6775389018374
278.973880034766,294.8788154058987
282.3026924606507,298.0300200820315
285.59186680708143,301.1284188493313
288.83853245698765,304.1713413971417
292.0398589171202,307.156187235347
295.1930624031549,310.0804314980643
298.29541227917883,312.94163047644105
301.3442373231104,315.73742685802495
304.33693179069115,318.4655546520813
307.2709612519706,321.1238437822702
310.14386817566646,323.7102243302399
312.95327723841035,326.2227304159285
315.69690033767245,328.6595037026648
318.37254128907125,331.0187965175057
320.97810019080805,333.29897457961613
323.51157744009464,335.49851933186704
325.97107738864725,337.61602987317787
328.35481162658226,339.6502244914394
330.66110188634457,341.59994179910194
332.8883825606087,343.4641414756862
335.03520283039524,345.2419046235495
337.100228401919,346.93243374520625
339.08224285291215,348.53505235234314
340.9801485913263,350.0492042183757
342.79296743139736,351.4744522879545
344.5198407940339,352.81047725823635
346.16002954036,354.05707584798665
347.71291344898253,355.21415877166515
349.177990349162,356.28174843657075
350.554874923526,357.2599763818801
351.84329719527886,358.1490804790104
353.0431007160146,358.9494019131741
354.1542404712389,359.6613819662756
355.1767805215452,360.2855586214349
356.1108913980669,360.82256300941526
356.95684727135205,361.27311571709197
357.7150229131753,361.6380229778368
358.3858904710242,361.91817276331204
358.97001607507684,362.1145307956877
359.46805629743346,362.2281364987172
359.88075448318466,362.26009890544907
360.2089369726016,362.21159253961895
360.4535092333287,362.0838532869733
360.6154519209568,361.87817427193033
360.6958168857648,361.5959017540974
360.6957231427504,361.2384310582452
360.61635282133767,360.80720255039967
360.45894711035817,360.303697671755
360.22480221306324,359.72943504115483
359.9152653260547,359.08596663592675
359.53173065511555,358.37487405990726
359.07563548000354,357.5977649065595
358.5484562793368,356.7562692241713
357.9517049257679,355.85203608923223
357.2869249607096,354.88673029322894
356.5556879569563,353.86202914727255
355.7595899766406,352.7796194081806
354.9002481310804,351.64119432888646
353.97929724821665,350.4484508353363
352.9983866525128,349.2030868313678
351.95917706139386,347.9067986324356
350.86333760154486,346.5612785284683
349.7125429476675,345.16821247560165
348.5084705856148,343.7292779160365
347.252798201183,342.2461417248169
345.9472011952428,340.7204582819116
344.5933503253372,339.15386766761173
343.1929094733589,337.54799397892486
341.74753353844943,335.90444376435204
340.2588664538298,334.2248045741775
338.7285393258865,332.51064362317584
337.15816869348,330.7635065624534
335.54935490513355,328.98491635697906
333.9036806114822,327.1763722652306
332.2227093701188,325.339348917279
330.50798435976606,323.47529548755455
328.76102720052467,321.58563495848523
326.98333687680105,319.6717634711623
325.1763887593961,317.7350497591767
323.341633723143,315.7768346617725
321.48049735641075,313.798430712485
319.5943792587431,311.80112179946576
317.6846524228726,309.7861628937449
315.75266269734266,307.75477984174125
313.7997283259765,305.7081692183995
311.82713956045626,303.6474982374141
309.8361583423116,301.57390471508336
307.828018050668,299.4884970844329
305.80392331216314,297.3923544563425
303.76504986951187,295.2865267245162
301.71254450527675,293.1720347112382
299.6475250174875,291.0498703509688
297.57108024384405,288.92099690894213
295.4842701313337,286.78634923204226
293.3881258481941,284.64683402934287
291.2836499352574,282.5033301798114
289.1718164938169,280.35668906478753
287.0535714072651,278.20773492295774
284.92983259386205,276.05726522565743
282.80149028810064,273.90605107043757
280.6694073482461,271.7548375909411
278.53441958773453,269.6043443812355
276.3973361282232,267.4552659328487
274.258939772192,265.30827208285575
272.1199873930988,263.16400847145513
269.9812103411952,261.0230970075689
267.8433148632076,258.8861363410886
265.7069825341883,256.7537023404752
263.5728706999345,254.62634857450277
261.44161292846627,252.50460679701845
259.3138194691432,250.3889874336631
257.19007771808737,248.27998006957424
255.0709526886613,246.17805393716054
252.95698748583112,244.0836584031045
250.84870378332263,241.9972234538138
248.7466023025504,239.9191601786026
246.65116329237225,237.84986124994097
244.5628470087888,235.78970140016676
242.48209419377216,233.7390378941045
240.40932655246965,231.69821099708673
238.34494722808768,229.66754443791808
236.289341273816,227.64734586636786
234.2428761212063,225.63790730481702
232.20590204446876,223.6395055937254
230.178752620198,221.6524028306209
228.16174518208564,219.67684680234754
226.15518127021767,217.71307141034134
224.1593470745962,215.76129708873307
222.17451387256293,213.82173121510547
220.20093845983595,211.89456851375917
218.23886357490676,209.9799914513658
216.2885183165737,208.07817062491023
214.3501185544194,206.18926514184488
212.42386733206527,204.31342299239918
210.5099552630633,202.4507814140056
208.60856091930856,200.60146724782047
206.719851211878,198.76559728733383
204.8439817642229,196.943278619077
202.98109727765967,195.13460895544947
201.1313318891237,193.3396769596995
199.29480952116563,191.5585625631037
197.47164422418635,189.79133727440103
195.6619405109188,188.03806448154592
193.8657936831804,186.2987997458538
192.0832901509293,184.57359108862005
190.3145077436696,182.86247927029936
188.5595160142615,181.1654980623401
186.81837653519815,179.4826745117723
185.09114318742385,177.8140291986535
183.3778624417707,176.15957648648086
181.6785736331021,174.51932476568163
179.9933092272528,172.8932766902968
178.32209508086464,171.2814294079764
176.66495069421916,169.68377478340636
175.0218894571736,168.1002996152894
173.39291888830962,166.53098584700314
171.77804086740832,164.97581077106076
170.17725186136624,163.43474722749966
168.59054314367083,161.90776379632425
167.01790100755463,160.3948249841296
165.45930697294918,158.89589140503216
163.91473798736112,157.41091995603418
162.3841666207932,155.93986398694756
160.86756125483387,154.48267346500234
159.36488626603932,153.03929513426448
157.87610220373168,151.60967266998645
156.401165962337,150.19374682801293
154.94003094838632,148.79145558936304
153.49264724230244,147.40273430010902
152.05896175509392,146.02751580666958
150.63891838007785,144.6657305866352
149.2324581397506,143.31730687524035
147.83951932792573,141.98217078759657
146.46003764725597,140.66024643679793
145.09394634225583,139.35145604800928
143.74117632793858,138.05572006864526
142.40165631418114,136.77295727474655
141.07531292592773,135.50308487365749
139.76207081934203,134.2460186031079
138.4618527940154,133.00167282679922
137.17457990133735,131.76996062659356
135.9001715491324,130.5507938914021
134.63854560266518,129.34408340286748
133.38961848211446,128.14973891793238
132.1533052566147,126.96766924838495
130.92951973496088,125.79778233746941
129.7181745530719,124.63998533364843
128.51918125830449,123.49418466160165
127.3324503907088,122.36028609054296
126.1578915613138,121.23819479993706
124.9954135275293,120.12781544269404
123.84492426574975,119.02905220591857
122.7063310412421,117.94180886928879
121.57954047539876,116.86598886113762
120.46445861043496,115.80149531230798
119.3609909716072,114.7482311078509
118.26904262702828,113.70609893663449
117.18851824515237,112.67500133892928
116.11932215000132,111.65484075203415
115.06135837420274,110.6455195540053
114.01453070990692,109.64694010554888
112.97874275764966,108.65900479013648
111.95389797322537,107.68161605240094
110.93989971263292,106.71467643486845
109.93665127515617,105.75808861308126
108.94405594463804,104.81175542916391
107.96201702900676,103.87557992388453
106.99043789811036,102.94946536726088
106.02922201991424,102.03331528776
105.07827299511564,101.1270335001384
104.1374945902264,100.23052413196868
103.20679076917484,99.34369164889723
102.28606572347567,98.466440878676
101.37522390101569,97.5986770340103
100.47417003350128,96.74030573426361
99.58280916261336,95.89123302605869
98.70104666491282,95.05136540281326
97.82878827553914,94.2206098232479
96.96594011074352,93.39887372890172
96.11240868929636,92.58606506069124
95.26810095280808,91.78209227454624
94.43292428500074,90.98686435615562
93.60678652996722,90.20029083485507
92.78959600945346,89.4222817966877
91.981261539198,88.65274789666745
91.18169244436235,87.89160037027447
90.3907985740846,87.13875104421068
89.60849031518737,86.39411234644265
88.83467860507102,85.65759731555855
88.06927494382124,84.92911960946444
87.3121914055597,84.20859351344505
86.56334064906558,83.4959339476129
85.82263592769473,82.79105647376902
85.08999109862258,82.09387730169799
84.36532063143586,81.40431329491891
83.6485396160978,80.72228197591357
82.93956377031012,80.04770153085217
82.23830944629495,79.38049081383635
81.54469363701894,78.72056935067884
80.85863398188066,78.06785734223809
80.18004877188248,77.42227566732568
79.50885695430681,76.78374588520428
78.84497813691617,76.15219023769238
78.18833259169614,75.5275316508923
77.53884125815911,74.90969373655719
76.89642574622674,74.29860079311196
76.261008338708,73.69417780634294
75.63251199338943,73.09635044977031
75.0108603447535,72.50504508471718
74.39597770534043,71.92018876008821
73.78778906676862,71.34170921187089
73.18622010042787,70.76953486237156
72.59119715785943,70.20359481919814
72.00264727083639,69.64381887400124
71.42049815115739,69.0901375009845
70.84467819016616,68.54248185519509
70.27511645800928,68.00078377060461
69.71174270264352,67.4649757579905
69.15448734860453,66.93499100262746
68.60328149554746,66.41076336179826
68.05805691657035,65.89222736213306
67.51874605633034,65.37931819678559
66.98528202896263,64.87197172245489
66.45759861581166,64.37012445626034
65.93563026298376,63.87371357247812
65.41931207873002,63.38267689914617
64.90857983066795,62.89695291454526
64.40336994285036,62.416480743562865
63.90361949268907,61.941200153946646
63.40926620774136,61.47105155245402
62.92024846236655,61.00597598090397
62.43650527425967,60.545915112137145
61.957976300869255,60.090811245889995
61.48460183570574,59.64060730458848
61.01632280454697,59.195246829066704
60.55308076154685,58.75467397421565
60.09481788525312,58.31883350456689
59.64147697453985,57.88767078981611
59.193001444460286,57.46113180029096
58.7493353220252,57.03916310236761
58.31042324191185,56.62171185384039
57.87621044210849,56.20872579924831
57.44664275949902,55.80015326516265
57.02166662539243,55.39594315543912
56.60122906100121,54.99604494643835
56.18527767287312,54.60040868221812
55.773760648280096,54.20898496970054
55.36662675056834,53.821724973817545
54.96382531447319,53.4385804126376
54.565306241402304,53.05950355247656
54.17101999469071,52.68444720299558
53.78091759483082,52.31336471228856
53.394950614680646,51.94620996196196
53.01307117465327,51.58293736220919
52.6352319378903,51.22350184688204
52.26138610542228,50.86785886856144
51.89148741131851,50.5159643936296
51.525490117828966,50.167774897345616
51.16334901052069,49.823247358926544
50.80501939341094,49.48233925663579
50.45045708409938,49.145008562880555
50.09961840890143,48.81121373932012
49.75246019798477,48.4809137319865
49.408939780511,48.15406796641913
49.06901497978418,47.83063634281491
48.73264410840825,47.51057923119516
48.399785963454775,47.193857466590636
48.07039982164274,46.88043234424608
47.74444543453193,46.570265614845326
47.42188302373133,46.26331947975816
47.10267327612391,45.95955658631006
46.78677733910914,45.65894002307572
46.47415681586454,45.36143331519747
46.16477376062727,45.067000419729325
45.85859067399714,44.77560572100767
45.55557049826191,44.48721402604933
45.25567661274594,44.20179055997775
44.95887282918326,43.91930096147808
44.66512338711571,43.63971127828172
44.37439294931733,43.36298796268111
44.08664659724548,43.08909786707515
43.80184982651971,42.818008239545996
43.51996854242885,42.549686719467594
43.24096905546725,42.28410133314649
42.96481807690056,42.02122048949533
42.69148271436167,41.76101297573947
42.420930467477575,41.50344795315705
42.153129223527344,41.24849495285287
41.88804725313189,40.99612387156639
41.62565320597591,40.7463049675141
41.36591610656234,40.49900885626658
41.10880534999982,40.25420650666038
40.854290697823394,40.011869236745035
40.60234227384877,39.77196870976525
40.352930560060486,39.53447693017855
40.10602639253419,39.29936623970843
39.86160095739323,39.06660931343315
39.6196257867998,38.83617915591026
39.38007275498085,38.6080490973369
39.14291407428881,38.38219278974599
38.90812229129736,38.15858420323823
38.67567028293232,37.93719762225003
38.4455312526377,37.71800764185736
38.217678726577134,37.50098916411538
37.99208654987053,37.286117394433994
37.76872888286616,37.073367837989124
37.54758019744811,36.86271629616979
37.32861527337914,36.65413886306076
37.111809194678855,36.44761192196082
36.8971373460373,36.24311214193651
36.68457540926377,36.04061647441118
36.47409935977095,35.84010214978937
36.265685463094144,35.64154667411618
36.05931027144561,35.44492782577172
35.85495062030395,35.25022365220033
35.652583625038304,35.057412466674435
35.45218667756737,34.86647284509296
35.25373744305305,34.67738362281401
35.057213856628614,34.490123891521755
34.862594120161226,34.30467299612717
34.66985669904867,34.121010531702616
34.47898031905016,33.939116340449985
34.28994396315098,33.758970508702106
34.1027268684609,33.580553363957385
33.91730852314601,33.4038454719473
33.733668663394006,33.22882763373664
33.551787270412504,33.055480882856195
33.371644567460336,32.88378648246766
33.193221016911586,32.71372592256063
33.0164973173521,32.54528091718122
32.84145440070828,32.37843340169242
32.66807342940803,32.21316553006549
32.496335793573444,32.0494596722026
32.32622310824517,31.88729841129013
32.15771721063818,31.726664541182537
31.990800157428595,31.567541063816524
31.82545422207151,31.4099111866552
31.66166189214944,31.253758320162017
31.49940586675117,31.0990660753042
31.338669053880828,30.94581826108545
31.179434567896788,30.793998882107584
31.021685726980344,30.643592136160937
30.865406050633727,30.49458241184319
30.710579257207307,30.346954286206394
30.5571892614557,30.200692522431925
30.405220172122515,30.05578206753309
30.254656289553477,29.91220805008514
30.10548210333769,29.769955777982386
29.957682289976784,29.629010736222206
29.811241710581623,29.48935858471562
29.66614540859641,29.350985156124228
29.52237860754981,29.213876453723177
29.37992670883297,29.07801864928996
29.238775289504048,28.94339808101873
29.09891010011905,28.81000125145991
28.960317062588704,28.677814825484784
28.822982268061143,28.54682562827488
28.68689197483006,28.417020643335796
28.552032606268117,28.28838701053528
28.418390748785377,28.160912024165285
28.2859531498125,28.034583131027716
28.15470671580833,27.909387928543655
28.024638510291805,27.78531416288577
27.89573575189774,27.662349727133673
27.76798581245641,27.540482659451992
27.64137621509653,27.419701141290858
27.51589463237146,27.2999934956086
27.391528884408373,27.18134818511639
27.268266937080107,27.063753810544593
27.14609690019948,26.947199108930544
27.02500702573582,26.831672951927562
26.904985706053445,26.717164344134936
26.786021472171857,26.60366242144862
26.668102992047423,26.491156449432445
26.55121906887628,26.37963582170956
26.43535863941822,26.26909005837393
26.32051077234135,26.15950880442159
26.206664666587265,26.050881828201483
26.093809649756466,25.9431990198856
25.981935176513907,25.836450389958255
25.871030827014277,25.73062606772422
25.761086305346893,25.625716299835513
25.65209143800001,25.521711448836626
25.544036172344185,25.418601991727964
25.436910575134583,25.316378518547296
25.330704831032023,25.215031730968953
25.22540924114239,25.11455244092064
25.12101422157438,25.01493156921757
25.01751030201525,24.916160144213766
24.914888124324385,24.818229300470296
24.81313844114448,24.721130277440245
24.7122521145301,24.624854418170223
24.612220114593462,24.529393168018203
24.51303351816717,24.434738073387493
24.4146835074837,24.340880780476635
24.31716136887156,24.247813034045063
24.220458491467667,24.155526676194278
24.124566365946063,24.06401364516441
24.02947658326248,23.97326597414594
23.93518083341475,23.88327579010636
23.8416709042188,23.79403531263171
23.74893868010001,23.705536852782636
23.656976140899843,23.617772811964944
23.565775360697423,23.53073568081437
23.47532850664602,23.444418038095442
23.385627837824124,23.358812549614218
23.29666570410106,23.27391196714477
23.20843454501684,23.189709127369213
23.12092688867615,23.106196950831116
23.034135350656317,23.023368440902132
22.94805263292896,22.941216682761674
22.86267152279533,22.85973484238948
22.77798489183503,22.778916165570894
22.69398569486796,22.698753976914738
22.61066696892945,22.619241678883547
22.52802183225823,22.540372750836095
22.446043483297217,22.462140748081993
22.364725199706907,22.384539300948227
22.2840603373912,22.3075621138575
22.204042329535508,22.23120296441821
22.124664685657056,22.155455702525916
22.04592099066709,22.08031424947617
21.96780490394499,22.005772597088534
21.890310158424008,21.931824806841664
21.813430559688584,21.85846500901933
21.73715998508304,21.7856874018672
21.66149238283151,21.71348625076029
21.586421771169,21.641855887380906
21.511942237483368,21.570790708906973
21.43804793746818,21.500285177210603
21.364733094286212,21.43033381806679
21.291991997743533,21.360931220372063
21.21981900347397,21.292072035373042
21.1482085321339,21.223750975904675
21.07715506860716,21.155962815638116
21.00665316122,21.088702388338074
20.93669742096594,21.021964587129542
20.867282520740368,20.955744363773746
20.79840319458481,20.890036727953245
20.730054236940727,20.82483674656602
20.66223050191269,20.760139543028473
20.594926902540852,20.695940296587192
20.5281384100826,20.632234241639406
20.461860053303187,20.56901666706197
20.39608691777541,20.506282915548827
20.330814145187983,20.44402838295678
20.266036932662693,20.38224851765953
20.201750532080126,20.320938819909802
20.137950249413866,20.260094841209536
20.07463144407308,20.19971218368797
20.011789528253367,20.139786499487567
19.949419966295785,20.08031349015762
19.88751827405389,20.02128890605554
19.8260800182688,19.9627085457556
19.76510081595203,19.904568255465165
19.704576333776156,19.846863928448215
19.64450228747306,19.789591504456116
19.584874441239812,19.73274696916555
19.52568860715193,19.67632635362348
19.46694064458406,19.62032573369909
19.40862645963788,19.564741229542598
19.350742004577224,19.50956900505085
19.293283277270262,19.454805267339626
19.236246320638696,19.400446266222552
19.179627222113808,19.346488293696535
19.123422113099405,19.292927683433657
19.067627168441412,19.239760810279435
19.012238605904177,19.18698408975735
18.957252685653263,19.134593977579577
18.902665709744795,19.082586969163863
