fixed_sym_D_0.4_ooo,fixed_asym_D_0.4_oob,fixed_asym_D_0.4_obb,fixed_sym_D_0.4_bbb
0.0,0.0,0.0,0.0
0.01639792,0.01639792,0.0,0.0
0.1062856850832263,0.1062201041588975,0.0740770879471749,0.07374665182146292
0.1942396818360826,0.1940456663610628,0.1468022013484365,0.14582447602479393
0.2786435131403117,0.2782608472902385,0.2165408806569502,0.21461215639118864
0.3594227899302796,0.3587938046547805,0.2832011751606516,0.280030436988312
0.4367617693423339,0.4358312563430556,0.3469504551195296,0.3422589585505708
0.5108873045404386,0.5096024345862903,0.4079993287225487,0.40152019642814374
0.5820183377794524,0.5803285827459151,0.4665510845934377,0.45802892109621973
0.6503539608088105,0.6482110189843642,0.5227897062121455,0.5119802283634461
0.7160721465619396,0.713429870877023,0.5768785644617896,0.563548246043596
0.7793315060168922,0.7761458349272116,0.6289621413170927,0.6128878704815911
0.8402737202803776,0.8365026110894673,0.6791684335436906,0.660137182062615
0.8990259040097355,0.8946292684537819,0.7276112915247237,0.70541979500594
0.955702687012465,0.950642328958632,0.7743924792841781,0.7488469276494364
1.0104079818187437,1.0046475369497363,0.8196034229189562,0.7905191605401938
1.0632364640663106,1.0567413414406748,0.863326673835526,0.8305279088074287
1.1142748077316813,1.107012133122682,0.9056371284842364,0.8689566505744476
1.1636027169333376,1.1555412778600664,0.946603046051433,0.9058819529212004
1.2112937908365833,1.202403983209833,0.986286900429398,0.9413743317595892
1.2574162520700485,1.247670028382901,1.0247460967063375,0.9754989758987762
1.302033563413653,1.2914043824129722,1.0620335768003433,1.0083163599538727
1.345204952731743,1.3336677305120797,1.098198334099719,1.0398827659854366
1.38698586222189,1.3745169246878863,1.133285853088034,1.0702507298696273
1.42742833492211,1.4140053715694474,1.167338486819682,1.099469425283388
1.4665813489316453,1.452183367900052,1.20039578263624,1.1275849957111734
1.5044911078260614,1.4890983921809362,1.232494764549304,1.1546408429131434
1.541201294178688,1.5247953593806,1.2636701791547464,1.1806778787323655
1.5767532918505045,1.55931684437423,1.293954710699959,1.2057347458737961
1.6111863817107208,1.5927032787776334,1.3233791699312478,1.2298480122922284
1.6445379146469,1.624993125036466,1.3519726605496736,1.2530523430265121
1.6768434650747437,1.6562230309826371,1.3797627264587362,1.2753806526715898
1.7081369676312623,1.6864279675432023,1.406775482464126,1.2968642411559599
1.7384508393057172,1.715641351857592,1.4330357306591774,1.3175329150649464
1.767816088910828,1.7438951577070103,1.4585670643801394,1.3374150964000504
1.7962624155069338,1.771220014869917,1.4833919613275546,1.3565379203763512
1.8238182971519208,1.7976452987775469,1.5075318672119544,1.3749273236213828
1.850511071150348,1.823199211643954,1.531007271084172,1.3926081239406303
