fixed_sym_D_0.4_ooo,fixed_asym_D_0.4_oob,fixed_asym_D_0.4_obb,fixed_sym_D_0.4_bbb
400.0,400.0,400.0,400.0
400.0,400.0,400.0,400.0
400.05028100768766,400.05028100768766,400.0,400.0
400.3754311753156,400.37523005898737,400.2271428710808,400.2261296534668
400.96565195494986,400.96485825062354,400.6739471827517,400.66994914753946
401.8068518660797,401.8048928159196,401.32838992060607,401.3185245037662
402.8853606024302,402.88148976759095,402.1786507842312,402.1591654422213
404.18864344666446,404.1819470660839,403.2138529311792,403.18016065197804
405.7053544364663,405.69475671875534,404.4241386350867,404.3708487664155
407.4252441796458,407.4095116771013,405.8005963958416,405.7215414464616
409.3390407498644,409.31678593965546,407.33515849974646,407.2234174641143
411.4383351374541,411.4080193158785,409.0205009546121,408.8684196271292
413.7154791827549,413.67541476292064,410.8499540827277,410.64916275982046
416.16349688653446,416.1118491770581,412.81742494962936,412.5588538621088
418.7760079161715,418.7107964478941,414.91733067608,414.59122344792814
421.54716165338255,421.46626111223526,417.1445411659303,416.7404665568622
424.4715801779878,424.3727209946681,419.4943297987217,419.0011919550982
427.5443087820766,427.4250774228513,421.9623308100997,421.36837822088484
430.7607728311049,430.6186118286503,424.54450228476185,423.8373356153604
434.1167399906312,433.9489477491857,427.23709387224807,426.40367282852935
437.6082870088338,437.41201741394576,430.0366184937511,429.0632678508164
441.23177038610766,441.0040322458152,432.9398274380963,431.81224235293666
444.98380037788655,444.7214567191736,435.9436883505825,434.64693906433695
448.8612178699331,448.5609851117015,439.0453657036834,437.56390172745023
452.86107374086765,452.5195207623903,442.2422034075752,440.5598572754054
456.9806103881738,456.5941575100014,445.5317092743581,443.6316999379631
461.2172451441565,460.782163036696,448.9115410953402,446.7764770270069
465.5685553495943,465.0809638830339,452.3794941279658,449.9913761910466
470.0322648869083,469.4881319347937,455.93348981956296,453.2737139595733
474.606232002953,474.0013722105092,459.57156562037017,456.6209254240781
479.2884382751443,478.6185118023547,463.2918657593085,460.03055492415245
484.0769785944382,483.3374898429296,467.0926328735054,463.50024762515227
488.9700520553588,488.1563483872747,470.9722003973014,467.02774188909
493.9659536574069,493.0732241136763,474.9289856288802,470.61086235323506
499.0630667341962,498.0863407589024,478.9614834031845,474.2475136417746
504.25985603692993,503.1940022138508,483.0682603087197,477.93567464514706
509.55486140763327,508.3945862144466,487.2479493934989,481.6733933095817
514.9466919851328,513.6865385702573,491.49924531193113,485.4587818861809
520.4340208933214,519.0683678798806,495.8208998701046,489.2900125947435
526.015580366919,524.538640687877,500.2117179317905,493.1653136626015
531.6901572748748,530.0959770429846,504.6705536517203,497.08296570314303
537.4565890058592,535.7390464216905,509.1963070063687,501.0412984025295
543.3137596840598,541.4665639850227,513.7879205956783,505.0386874864617
549.260596686795,547.2772871397534,518.4443766919726,509.07355194178484
555.2960674383656,553.1700123781312,523.1646945147625,513.1443514702976
561.419176457125,559.1435723728383,527.94792771232,517.2495841544014
567.6289626350078,565.1968333061471,532.7931620328022,521.387784316231
573.924496730766,571.3286924142733,537.6995131693953,525.5575205536805
580.304879059934,577.5380757297114,542.6661247654499,529.7573939383176
586.7692373661325,583.8239360059367,547.6921665669009,533.9860363615749
593.3167248597256,590.1852508102754,552.7768327104535,538.2421090168617
599.9465184111064,596.6210207720173,557.9193401370663,542.5243010063515
606.6578168870133,603.1302679739787,563.11892712121,546.8313280621998
613.4498396192855,609.7120344767416,568.3748519072169,551.1619313728456
620.3218249963737,616.3653809657097,573.686391444799,555.5148765058531
627.2730291687351,623.0893855119427,579.0528402164866,559.8889524194742
634.3027248599748,629.8831424384706,584.4735091503534,564.2829705557713
641.4102002762571,636.7457612844591,589.9477246119435,568.695764008726
