fixed_sym_D_0.4_ooo,fixed_asym_D_0.4_oob,fixed_asym_D_0.4_obb,fixed_sym_D_0.4_bbb
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.002126082156352,0.002126082156352,0.0,0.0
0.0158736180600377,0.015865114057105,0.0096045092840437,0.009561666389902869
0.0408222144576516,0.0407886579191587,0.0284921507585642,0.028323120283015667
0.0763702719964286,0.0762874574855647,0.0561497589469482,0.055732720312056186
0.1219344064615529,0.1217707970896091,0.0920730844519045,0.0912494936536545
0.1769796411212734,0.1766966410668818,0.1357981054549835,0.13437421486030324
0.2410216232681395,0.2405738049832111,0.1869042004798555,0.18465237953079333
0.3136226940767461,0.3129579865073622,0.2450110387084417,0.24167092338849716
0.3943868227705904,0.3934466659037317,0.3097742228705258,0.30505371730623887
0.4829547365192781,0.4816742067530786,0.3808810352417199,0.3744571852448815
0.5789995811173045,0.5773074912927798,0.4580466368893888,0.44956639235815254
0.6822231499450674,0.6800421273352802,0.5410107696953452,0.5300916504234491
0.7923526309217196,0.7895991760244948,0.629534920576139,0.6157655980529227
0.9091378011948604,0.9057223297985706,0.7233998855823354,0.7063406917181589
1.0323486014138106,1.028175472088222,0.8224036722799056,0.8015870445991569
1.161773029924081,1.156740558818844,0.926359686218864,0.9012905578781487
1.2972153066498835,1.291215771253443,1.0350951558528798,1.0052512978280848
1.4384942650096082,1.431413898324318,1.1484497581472677,1.1132820800607282
1.5854419374824973,1.5771609139021587,1.266274413810219,1.2252072291148717
1.737902306433721,1.7282947204631602,1.388430226596043,1.3408614871783593
1.8957301966778315,1.884664035506989,1.5147875456069195,1.4600890502992616
2.058790290211097,2.0461274010453643,1.6452251331393073,1.5827427141325174
2.226956246748487,2.212552299700321,1.779629423547597,1.7086831142556902
2.4001099163098534,2.383814363571936,1.917893860970012,1.8377780485121176
2.578140632232393,2.559796664178064,2.0599183056929737,1.9699018708158773
2.760944574738405,2.7403890735293883,2.2056085005098107,2.1049349474714663
2.9484241966342286,2.925487687857513,2.354875589728512,2.2427631683935405
3.140487703917508,3.114994306721642,2.507635684556781,2.3832775067148564
3.337048585072476,3.308815961227592,2.663809469484692,2.526373621188073
3.5380251836739487,3.5068644859387934,2.8233218450302484,2.671951496554375
3.74334030962961,3.70905612977212,2.986101602838519,2.8199151176967225
3.952920884990541,3.915311201775409,3.1520811296523457,2.970172173940085
4.166697620770624,4.125553748197531,3.321196137119472,3.1226337903229178
4.384604721651693,4.339711257700883,3.49338541478111,3.2772142830577002
4.606579615825488,4.557714391942863,3.668590603911834,3.433830936735009
4.832562707545537,4.779496739077122,3.846755990159332,3.5924038011147763
5.062497150240431,5.004994588005641,4.027828313172532,3.7528555055976494
5.296328638281196,5.234146721455585,4.211756591613938,3.915111089685036
5.53400521570532,5.466894226166254,4.398491962131783,4.079097847923642
5.775477100383043,5.703180318655748,4.587987531024014,4.244745187993359
6.02069652227165,5.94295018519834,4.780198237462521,4.411984500739775
6.2696175745440375,6.1861508347850265,4.975080727265456,4.5807490410774285
6.522196076501374,6.432730963964242,5.172593236310223,4.750973818799514
6.778389447288653,6.682640832569513,5.372695482771913,4.922595498426403
7.038156589528238,6.935832149437847,5.575348567453245,5.095552307310648
7.301457782071816,7.192257967308636,5.780514881543962,5.26978395129168
7.568254581146904,7.451872586169183,5.988158021211333,5.445231537260502
7.838509729241402,7.714631464380842,6.198242708479982,5.621837502054294
8.112187071129757,7.980491136980337,6.410734717909627,5.7995455471540955
8.38925147649792,8.249409140604854,6.625600808624223,5.97830057870618
8.669668768672192,8.521343944537906,6.8428086612861145,6.158048652430368
8.95340565900012,8.796254887416325,7.062326819644745,6.338736923016651
9.24042968647013,9.074102119177702,7.284124636321684,6.520313597645823
9.5307091621913,9.354846547862593,7.508172222522683,6.7027278933007555
9.82421311838594,9.6384497909174,7.734440401393493,6.885929997562789
10.120911261575795,9.924874130672318,7.962900664759716,7.069871032612976
10.420773929668174,10.214082473694452,8.19352513301209,7.254503022180693
10.72377205267133,10.506038313739555,8.426286517917815,7.439778861202862
11.02987711678931,10.800705698046947,8.66115808815589,7.625652287975846
11.339061131665348,11.09804919674135,8.898113637390129,7.812077858599181
11.651296600560194,11.39803387512285,9.137127454707846,7.999010923525914
11.966556493267314,11.700625268642073,9.3781742972652,8.186407606048599
12.28481422158122,12.005789360372136,9.62122936499199,8.374224782562974
12.606043617148176,12.31349256080224,9.866268277219504,8.562420064463318
12.930218911540411,12.62370168978978,10.113267051104891,8.75095178153441
13.257314718405858,12.936383960519086,10.362202081734477,8.939778966715059
13.587306017555369,13.251506965324904,10.613050123796723,9.128861342117421
13.92016814085854,13.569038663248312,10.865788274723116,9.318159306194818
14.255876759827643,13.88894736920117,11.120393959202076,9.50763392195863
14.594407874776898,14.211201744623269,11.376844914977488,9.69724690615209
14.93573780545143,14.535770789523635,11.635119179849232,9.886960619295479
15.279843183026845,14.862623835804245,11.89519507979847,10.076738056523453
15.626700943386398,15.191730541770584,12.157051218165456,10.266542839140946
15.97628832158838,15.523060887739506,12.420666465812223,10.456339206829462
16.32858284744148,15.856585172660033,12.686019952206689,10.646092010440489
16.683562342110843,16.192274011667923,12.953091057368695,10.835766705317383
17.04120491568188,16.53009833449946,13.221859404622151,11.025329345091354
17.401488965613204,16.870029384694305,13.492304854100732,11.21474657590117
17.764393176013858,17.212038719521356,13.764407496957784,11.403985630989926
18.12989651768376,17.556098210565377,14.038147650234023,11.593014325635673
18.497978248859525,17.902180044915756,14.313505852339214,11.781801052375974
18.86861791661131,18.25025672690215,14.59046285910667,11.97031477648944
19.241795358838885,18.60030108032491,14.86899964038168,12.158525031700185
19.617490706818447,18.9522862511312,15.149097377107188,12.346401916073711
19.99568438825396,19.30618571049052,15.430737458872146,12.533916088075301
20.37635713078948,19.66197325822604,15.71390148188986,12.721038762764238
20.75948996594129,20.01962302656068,15.998571247375438,12.907741708099387
21.145064233410857,20.37910948413915,16.28472876029317,13.093997241333723
21.533061585741613,20.740407440289605,16.5723562284463,13.279778225477232
21.92346399328496,21.103492049490544,16.86143606188305,13.465058065809497
22.31625374944228,21.468338816010792,17.15195087259429,13.649810706424867
22.711413476151986,21.83492359869216,17.443883474479456,13.834010626794736
23.10892612959205,22.20322261584641,17.737216883558713,14.01763283833292
23.508775006070344,22.57321245023977,18.031934318410418,14.20065288095148
23.91094374807653,22.94487005414003,18.328019200814158,14.38304681959567
24.31541635047072,23.318172754402788,18.62545515658063,14.564791240747866
24.722177166785745,23.693098257574963,18.92422601655076,14.745863248891487
25.13121091562099,24.069624654995188,19.224315817747197,14.92624046292698
25.54250268710728,24.44773042787206,19.52570880466249,15.105901012532929
25.95603794942341,24.827394452322565,19.82838943066897,15.284823534466264
26.3718025553462,25.208596004354305,20.132342359536185,15.462987168796467
26.78978274881707,25.59131476477636,20.437552467042487,15.640371555069384
27.209965171509296,25.975530824024748,20.74400484266836,15.816956828397128
27.632336869381074,26.361224686889752,21.051684791359392,15.992723615471133
28.05688529920068,26.74837727713309,21.36057783534788,16.167653030496194
28.48359833503084,27.13696994198443,21.670669716022346,16.341726671043816
28.912464274660586,27.526984456507208,21.981946395835184,16.51492661382389
29.34347184597348,27.918403027825168,22.29439406023901,16.68723541037406
29.77661021324231,28.311208299201464,22.607999119643,16.85863608266685
30.21186898334093,28.705383353963384,22.92274821138091,17.02911211863481
30.64923821186488,29.10091171926638,23.238628201683248,17.19864746761456
31.088708409153064,29.497777369691963,23.555626187646176,17.367226535710884
31.530270546203784,29.89596473067472,23.87372949919059,17.534834181082367
31.97391606047871,30.29545868175446,24.192925701005,17.701455709150373
32.41963686158951,30.6962445596502,24.513202594466485,17.867076867733523
32.8674253368622,31.098308161153195,24.83454821953416,18.031683842109963
33.317274356775094,31.501635745837124,25.156950856610333,18.19526325001005
33.769177280266774,31.9062140385838,25.480399028364577,18.357802136542226
34.223127959911004,32.312030231923586,25.804881501516547,18.51928796905502
34.6791207469563,32.71907198819008,26.130387288573612,18.67970863193838
35.13715049622812,33.12732744148917,26.456905649519783,18.8390524213675
35.597212570892374,33.53678519948307,26.784426093452627,18.99730803999263
36.059302847079344,33.94743434499033,27.11293838016533,19.15446459157826
36.52341771836751,34.35926443740323,27.442432521671257,19.310511575595324
36.98955410012742,34.772265513924495,27.772898783668644,19.465438881770012
37.45770943372589,35.18642809062536,28.10432768694337,19.619236784592932
37.92788169059149,35.60174316332773,28.43671000870805,19.771895937792273
38.40006937614247,36.01820220831312,28.77003678387579,19.92340736877481
