euler,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
841.0534856512934,841.0539816046452,841.0535795506967
841.0534856505816,841.0549709302687,841.0536179354663
841.0534856498268,841.0547544646927,841.0535814326813
841.0534856490381,841.0542310943478,841.0535998205953
841.053485648211,841.0537064387776,841.0536154962816
841.0534856473482,841.053951469281,841.0536275702698
841.0534856464533,841.0537518334996,841.0536629747535
841.0534856455278,841.0538439783579,841.0536120288089
841.053485644577,841.0541003421871,841.053681106572
841.0534856436058,841.053744772777,841.0536088040984
841.0534856426161,841.0538007641661,841.0535701537558
841.053485641612,841.0539212870463,841.0536806825809
841.0534856406003,841.0544370044312,841.0536147121027
841.0534856395847,841.053847829234,841.0535866713507
841.0534856385738,841.0550441428148,841.0536202077542
841.0534856375707,841.0541424875095,841.0535822016309
841.0534856365865,841.0537415032421,841.0535970891951
841.0534856356252,841.0542826575975,841.0535825921232
841.0534856346949,841.0544398204804,841.0535763718177
841.0534856338007,841.0539374672337,841.0536020571612
841.0534856329508,841.0538499112578,841.0536251376409
841.0534856321563,841.0543465598001,841.053586963665
841.0534856314194,841.0539217637257,841.0535838946801
841.053485630749,841.0537676923946,841.0535689489491
841.0534856301517,841.0538502063971,841.0536104814778
841.0534856296299,841.0537738178368,841.0536206962362
841.0534856291897,841.0537948261244,841.0535702887495
841.0534856288348,841.0538051140534,841.0536382429079
841.0534856285673,841.05368173079,841.0535763307861
841.0534856283882,841.0541792081397,841.0536187453654
841.0534856282986,841.0537452141738,841.0535682815841
841.0534856282968,841.0536804181825,841.0536191985615
841.0534856283804,841.0539529743861,841.0535997581635
841.053485628544,841.0546605569173,841.0536163210503
841.0534856287845,841.0538448503847,841.053590850474
841.0534856290985,841.0537767977428,841.0535740640132
841.0534856294753,841.053809757518,841.0536009011622
841.0534856299097,841.0541694214598,841.0536030816098
841.0534856303952,841.054283662936,841.053704837941
841.0534856309237,841.0539380739739,841.0536142803811
841.0534856314886,841.0538134968881,841.0535747068224
841.0534856320792,841.0538537756582,841.0536995051361
841.0534856326899,841.0538183896994,841.0537050291277
841.0534856333157,841.0537307190835,841.0535733897931
841.0534856339469,841.0540819416644,841.053601653095
841.0534856345804,841.0538405959637,841.0536121491614
841.053485635209,841.0550484592179,841.0535707175914
841.0534856358271,841.0539394021973,841.0536172357291
841.0534856364312,841.0548418925822,841.053665688031
841.0534856370182,841.0538232578533,841.0535841063388
841.0534856375866,841.0542225646906,841.0536157532667
841.0534856381328,841.0541916045339,841.0536246815718
841.0534856386554,841.0540990327488,841.0535700701204
841.053485639155,841.0536951272386,841.0535755116342
841.0534856396276,841.0537458457095,841.0535717882161
841.053485640074,841.0537921975596,841.053585567263
841.0534856404958,841.0537056253321,841.0535733831244
841.0534856408876,841.0537757243045,841.0535930711192
841.0534856412573,841.0539232593582,841.0535818174307
841.0534856416001,841.0540482649731,841.0535705025975
841.0534856419197,841.0538296412059,841.0535741675515
841.0534856422158,841.0550608336554,841.053606333821
841.0534856424886,841.0539447765118,841.0536150650051
841.0534856427415,841.0541042174034,841.053584578888
841.0534856429745,841.0547432982748,841.0536526283671
841.0534856431857,841.0537398569251,841.0535784281548
841.0534856433811,841.0550957073843,841.0536853229291
841.0534856435587,841.0537147505046,841.0535830555782
841.0534856437206,841.0539044032954,841.0535814892826
841.0534856438668,841.0544102398713,841.0535770492281
841.0534856439995,841.0541402794372,841.0535816395006
841.0534856441184,841.0544141533269,841.0535818046171
841.0534856442243,841.053706974036,841.0536251856562
841.0534856443214,841.0541869076188,841.0535918060204
841.0534856444075,841.0543699871023,841.0536591360377
841.0534856444827,841.0539576477805,841.053697144793
841.0534856445498,841.0548692568543,841.0535737495427
841.0534856446066,841.0541969197684,841.0535771489165
841.0534856446563,841.0539225624025,841.0535857300933
841.053485644699,841.0538077779573,841.0535729645376
841.0534856447355,841.0541974892423,841.0535682886909
841.0534856447659,841.054006866229,841.0536058269327
841.0534856447889,841.0542175408648,841.0536203902121
841.0534856448104,841.0542172792908,841.0535869231877
841.0534856448237,841.0541106772191,841.0536074562667
841.0534856448355,841.0537526595203,841.0536785858259
841.0534856448413,841.0539457710297,841.0535814720117
841.0534856448435,841.0537323549162,841.053609635473
841.053485644842,841.0540445831062,841.0535757801333
841.053485644837,841.0544422904096,841.0535909617328
841.0534856448313,841.0538163712482,841.0536504338357
841.0534856448207,841.0540255089313,841.0535787402997
841.0534856448081,841.0541626984349,841.0536169047164
841.0534856447932,841.054049245685,841.0535899525864
841.0534856447771,841.0537953637861,841.0535837438139
841.0534856447573,841.0538099313524,841.053486673471
841.0534856447384,841.0541118493264,841.0536229383378
841.053485644716,841.0538420466324,841.0536376857712
841.0534856446925,841.0541133950652,841.0537292331561
841.0534856446677,841.0539414340953,841.0535893405157
841.0534856446412,841.0531839969827,841.0535891190266
