D=0.0 (mm^2/w),D=0.1 (mm^2/w),D=0.2 (mm^2/w),D=0.3 (mm^2/w),D=0.4 (mm^2/w),D=0.5 (mm^2/w),D=0.6 (mm^2/w),D=0.7 (mm^2/w),D=0.8 (mm^2/w),D=0.9 (mm^2/w),D=1.0 (mm^2/w)
21.201125294921063,20.56497432250966,19.976923597308414,19.430886387222472,18.92169489645377,18.44495269549684,17.99691154820403,17.574368533841273,17.17458005900128,16.795189932030063,16.434169151695837
21.740480857553926,21.07756941144489,20.46548725887701,19.897715967485645,19.368734334393707,18.87385610845245,18.409094900296616,17.971051647203126,17.55682079764214,17.1639120400013,16.790184945310372
22.287580833996856,21.59709176099775,20.96028215063576,20.370176924927776,19.820882115474635,19.30740662517477,18.825514245571927,18.37160070551152,17.942591438613537,17.535856508689758,17.149139751899977
22.842496062618373,22.12359464890301,21.46134806350562,20.848298494508366,20.27815903324297,19.74561813310987,19.24617769245992,18.776018879553288,18.33189085782329,17.91101842466059,17.51102527981347
23.40529892975477,22.657132583098576,21.968725806741084,21.332110782579903,20.740586645020453,20.1885051996509,19.671093960236,19.18430989157073,18.724718430385884,18.289393327411123,17.87583364960961
23.9760634042152,23.19776132764513,22.482457227994185,21.82164478259095,21.20818728409409,20.636083081348044,20.10027238564592,19.596478019644103,19.12107403308728,18.67097721023328,18.243557393619692
24.55486507385745,23.745537930369203,23.00258523485857,22.31693239208788,21.680984073064163,21.088367734165672,20.533722930490764,20.012528102965994,19.520958047688985,19.05576652187487,18.614189456277533
25.141781184220854,24.30052075220395,23.52915381786088,22.81800643097794,22.15900093831,21.545375824744653,20.971456190128453,20.4324655479632,19.924371365026023,19.443758168953423,18.98772319516991
25.736890679204983,24.86276949820488,24.06220807486916,23.324900661019043,22.642262625535977,22.007124742630065,21.41348340285061,20.85629633522373,20.33131538985594,19.834949519079117,19.364152382763226
26.340274243786208,25.43234525022002,24.60179423689089,23.837649806504,23.13079471636248,22.473632613427203,21.859816460096383,21.284027027189723,20.7417920464184,20.22933840464565,19.743471208764745
26.95201434876636,26.009310501196744,25.147959695235134,24.356289576109265,23.62462364592894,22.94491831285104,22.31046791746707,21.71566477657882,21.15580378466754,20.62692312725052,20.12567428307904
27.572195297550696,26.593729191109507,25.70075303001577,24.880856685880627,24.12377672147845,23.42100148163657,22.765451006507387,22.15121733549924,21.5733535871412,21.02770246270805,20.510756639322643
28.200903274954623,27.185666744495293,26.26022403997498,25.41138888333012,24.62828214189526,23.901902541279487,23.2247796472218,22.590693065225523,21.994444976433424,21.43167566662106,20.898713738861865
28.838226398041343,27.7851901095856,26.82642377360804,25.947924972620783,25.13816901816872,24.38764271057876,23.688468461295773,23.03410094660424,22.419082023238456,21.83884248047857,21.28954147534076
29.48425476899488,28.39236779902597,27.399404561572734,26.49050484081757,25.653467394759044,24.878244022954352,24.15653278599409,23.48145059106033,22.847269354936447,22.24920313824904,21.683236179668118
