time,value_C
1.21,6.7577802458525635
1.22,6.814275766828211
1.23,6.871369642315136
1.24,6.929064249119621
1.25,6.987362125221951
1.26,7.046265973538031
1.27,7.105778665670155
1.28,7.16590324564984
1.29,7.226642933675709
1.3,7.288001129849466
1.31,7.34998141791303
1.32,7.4125875689899585
1.33,7.475823545334335
1.34,7.539693504090357
1.35,7.604201801065887
1.36,7.6693529945233205
1.37,7.735151848991128
1.38,7.801603339099535
1.39,7.86871265344382
1.4,7.936485198478779
1.41,8.004926602447973
1.42,8.074042719351413
1.43,8.143839632955412
1.44,8.214323660848404
1.45,8.285501358546533
1.46,8.357379523652986
1.47,8.429965200074983
1.48,8.503265682302521
1.49,8.577288519752925
1.5,8.652041521185437
1.51,8.727532759190067
1.52,8.803770574755019
1.53,8.880763581917112
1.54,8.958520672499656
1.55,9.037051020942341
1.56,9.116364089227776
1.57,9.196469631909379
1.58,9.277377701245442
1.59,9.359098652444246
1.6,9.441643149025214
1.61,9.525022168301176
1.62,9.609247006986903
1.63,9.694329286939205
1.64,9.780280961033924
1.65,9.867114319185346
1.66,9.95484199451356
1.67,10.043476969665502
1.68,10.133032583295464
1.69,10.223522536711007
1.7,10.314960900690322
1.71,10.4073621224772
1.72,10.500741032959938
1.73,10.59511285404058
1.74,10.690493206201097
1.75,10.786898116273191
1.76,10.884344025418597
1.77,10.982847797326883
1.78,11.082426726637902
1.79,11.183098547596227
1.8,11.284881442945041
1.81,11.387794053067129
1.82,11.491855485380805
1.83,11.597085323998755
1.84,11.703503639657995
1.85,11.811130999929299
1.86,11.91998847971466
1.87,12.030097672041537
1.88,12.141480699162866
1.89,12.254160223971967
1.9,12.368159461741755
1.91,12.483502192197843
1.92,12.600212771935357
1.93,12.718316147189501
1.94,12.837837866970167
1.95,12.958804096571102
1.96,13.081241631464392
1.97,13.205177911591276
1.98,13.33064103606055
1.99,13.457659778266086
2.0,13.58626360143524
2.01,13.716482674620206
2.02,13.848347889144625
2.03,13.981890875518046
2.04,14.117144020831113
2.05,14.25414048664462
2.06,14.392914227385868
2.07,14.533500009266056
2.08,14.675933429732696
2.09,14.820250937471357
2.1,14.96648985297133
2.11,15.114688389670086
2.12,15.264885675691678
2.13,15.417121776194575
2.14,15.571437716344636
2.15,15.727875504929266
2.16,15.886478158629052
2.17,16.047289726963452
2.18,16.210355317927398
2.19,16.375721124335872
2.2,16.543434450893873
2.21,16.71354374200931
2.22,16.886098610366673
2.23,17.0611498662795
2.24,17.238749547839877
2.25,17.41895095188336
2.26,17.601808665787914
2.27,17.787378600125514
2.28,17.97571802218527
2.29,18.166885590386887
2.3,18.360941389603465
2.31,18.557946967412484
2.32,18.75796537129396
2.33,18.96106118679455
2.34,19.167300576676336
2.35,19.376751321068834
2.36,19.589482858642494
2.37,19.80556632882176
2.38,20.025074615055306
2.39,20.248082389160665
2.4,20.474666156759977
2.41,20.704904303822925
2.42,20.938877144332285
2.43,21.176666969086668
2.44,21.418358095654174
2.45,21.664036919489586
2.46,21.91379196622662
2.47,22.16771394515542
2.48,22.425895803894072
2.49,22.68843278426124
2.5,22.955422479355313
2.51,23.226964891843412
2.52,23.503162493461502
2.53,23.78412028572443
2.54,24.06994586184209
2.55,24.36074946983507
2.56,24.656644076840056
2.57,24.957745434591757
2.58,25.264172146064553
2.59,25.576045733252933
2.6,25.893490706065506
2.61,26.216634632302622
2.62,26.54560820868252
2.63,26.88054533287547
2.64,27.221583176499376
2.65,27.568862259023934
2.66,27.92252652252357
2.67,28.282723407211954
2.68,28.649603927683007
2.69,29.02332274977473
2.7,29.404038267963163
2.71,29.791912683183973
2.72,30.187112080968827
2.73,30.58980650977251
2.74,31.000170059355014
2.75,31.418380939070115
2.76,31.844621555898673
2.77,32.27907859205048
2.78,32.721943081943536
2.79,33.17341048835347
2.8,33.63368077750898
2.81,34.10295849289113
2.82,34.581452827475495
2.83,35.069377694136016
2.84,35.56695179390865
2.85,36.074398681790434
2.86,36.59194682972664
2.87,37.119829686414064
2.88,37.65828573352317
2.89,38.20755853791489
2.9,38.76789679940022
2.91,39.33955439356155
2.92,39.92279040912459
2.93,40.51786917933827
2.94,41.12506030678763
2.95,41.74463868103111
2.96,42.376884488419066
2.97,43.02208321341465
2.98,43.68052563070193
2.99,44.35250778732847
3.0,45.03833097409186
3.01,45.73830168534084
3.02,46.45273156632265
3.03,47.18193734716878
3.04,47.92624076257199
3.05,48.68596845616779
3.06,49.46145186859469
3.07,50.25302710816924
3.08,51.06103480307399
3.09,51.88581993392052
3.1,52.7277316455149
3.11,53.58712303661999
3.12,54.46435092647911
3.13,55.359775596837714
3.14,56.27376050817597
3.15,57.20667198884481
3.16,58.15887889578249
3.17,59.13075224547793
3.18,60.12266481384259
3.19,61.134990703654076
3.2,62.1681048782434
3.21,63.222382660114704
3.22,64.29819919321145
3.23,65.39592886757788
3.24,66.51594470520979
3.25,67.65861770594474
3.26,68.82431615230993
3.27,70.01340487232719
3.28,71.22624445936837
3.29,72.46319044826416
3.3,73.7245924469924
3.31,75.01079322341265
3.32,76.32212774666925
3.33,77.6589221830592
3.34,79.02149284635158
3.35,80.41014510275429
3.36,81.82517223095093
3.37,83.26685423787566
3.38,84.73545663115775
3.39,86.23122914944867
3.4,87.75440445214399
3.41,89.30519677032798
3.42,90.88380052110121
3.43,92.49038888779803
3.44,94.12511236896172
3.45,95.788097299317
3.46,97.47944434636226
3.47,99.19922698659371
3.48,100.947489965769
3.49,102.724247748015
3.5,104.52948295898226
3.51,106.36314482864029
3.52,108.22514763969413
3.53,110.11536918797572
3.54,112.03364926152184
3.55,113.97978814538926
3.56,115.95354515957138
3.57,117.95463723766738
3.58,119.98273755420739
3.59,122.03747420875261
3.6,124.11842897506418
3.61,126.22513612376137
3.62,128.35708132696914
3.63,130.5137006534786
3.64,132.6943796629124
3.65,134.8984526072945
3.66,137.12520174826864
3.67,139.37385679799198
3.68,141.64359449144445
3.69,143.93353829754375
3.7,146.24275827603807
3.71,148.57027108666475
3.72,150.91504015651475
3.73,153.27597601093225
3.74,155.65193677260726
3.75,158.041728832793
3.76,160.4441076978006
3.77,162.85777901309686
3.78,165.28139976646372
3.79,167.71357967077347
3.8,170.15288272600102
3.81,172.59782895913906
3.82,175.04689633971083
3.83,177.49852286759736
3.84,179.9511088289173
3.85,182.40301921472718
3.86,184.85258629635408
3.87,187.29811235024192
3.88,189.7378725242901
3.89,192.17011783680044
3.9,194.59307829832994
3.91,197.00496614597967
3.92,199.4039791789405
3.93,201.7883041834704
3.94,204.15612043489975
3.95,206.5056032637563
3.96,208.83492767267236
3.97,211.1422719903887
3.98,213.4258215489035
3.99,215.6837723696331
4.0,217.91433484435518
4.01,220.1157373966962
4.02,222.28623011000002
4.03,224.42408830757796
4.04,226.52761607158473
4.05,228.59514968709266
4.06,230.6250609983423
4.07,232.61576066462922
4.08,234.5657013038398
4.09,236.47338051226868
4.1,238.33734375003306
4.11,240.15618708213773
4.12,241.9285597660338
4.13,243.65316667734868
4.14,245.3287705663366
4.15,246.9541941385028
4.16,248.5283219537819
4.17,250.050102139597
4.18,251.51854791408167
4.19,252.9327389167063
4.2,254.29182234450653
4.21,255.59501389305726
4.22,256.8415985022655
4.23,258.03093090796193
4.24,259.1624360011485
4.25,260.2356089976054
4.26,261.2500154213645
4.27,262.205290906318
4.28,263.1011408209484
4.29,263.9373397218245
4.3,264.71373064212355
4.31,265.4302242219885
4.32,266.0867976880288
4.33,266.68349368970723
4.34,267.2204190007339
4.35,267.6977430939051
4.36,268.11569659808174
4.37,268.47456964620136
4.38,268.7747101233598
4.39,269.0165218240828
4.4,269.20046252794214
4.41,269.32704200264936
4.42,269.396819943696
4.43,269.410403859493
4.44,269.3684469108087
4.45,269.2716457131103
4.46,269.1207381101818
4.47,268.91650092713223
4.48,268.659747710614
4.49,268.3513264637571
4.5,267.99211738298726
4.51,267.5830306035391
4.52,267.1250039601068
4.53,266.61900076869074
4.54,266.0660076353091
4.55,265.46703229684823
4.56,264.8231014989239
4.57,264.1352589152306
4.58,263.40456311245623
4.59,262.63208556444863
4.6,261.8189087189359
4.61,260.9661241197233
4.62,260.0748305869238
4.63,259.1461324574232
4.64,258.1811378874377
4.65,257.1809572186915
4.66,256.1467014094289
4.67,255.07948053117426
4.68,253.9804023318703
4.69,252.85057086575682
4.7,251.6910851901022
4.71,250.50303812866392
4.72,249.28751510153785
4.73,248.04559302085352
4.74,246.7783392515879
4.75,245.48681063660135
4.76,244.17205258484447
4.77,242.83509822154818
4.78,241.4769675990835
4.79,240.09866696706956
4.8,238.70118810021117
4.81,237.28550768226506
4.82,235.85258674446263
4.83,234.40337015665787
4.84,232.93878616942183
4.85,231.4597460052661
4.86,229.96714349715086
4.87,228.46185477241303
4.88,226.94473798024038
4.89,225.41663306081338
4.9,223.8783615542419
4.91,222.33072644743328
4.92,220.77451205704588
4.93,219.21048394670342
4.94,217.6393888766723
4.95,216.06195478423507
4.96,214.47889079302743
4.97,212.89088724964526
4.98,211.29861578586758
4.99,209.70272940488604
5.0,208.10386258997613
5.01,206.50263143409276
5.02,204.8996337889212
5.03,203.2954494319641
5.04,201.69064025029573
5.05,200.08575043966488
5.06,198.48130671767976
5.07,196.8778185498586
5.08,195.27577838738148
5.09,193.67566191542863
5.1,192.07792831104155
5.11,190.48302050949192
5.12,188.89136547819297
5.13,187.30337449723473
5.14,185.71944344567254
5.15,184.1399530927431
5.16,182.56526939322774
5.17,180.99574378622538
5.18,179.43171349664044
5.19,177.87350183873144
5.2,176.3214185211059
5.21,174.77575995258522
5.22,173.23680954840037
5.23,171.70483803621445
5.24,170.1801037615024
5.25,168.6628529918512
5.26,167.15332021977505
5.27,165.65172846367037
5.28,164.1582895665638
5.29,162.67320449233466
5.3,161.1966636191185
5.31,159.72884702962446
5.32,158.26992479812174
5.33,156.82005727387403
5.34,155.37939536082152
5.35,153.94808079333046
5.36,152.52624640784967
5.37,151.11401641033112
5.38,149.71150663928915
5.39,148.31882482438886
5.4,146.93607084046914
5.41,145.56333695692047
5.42,144.20070808235064
5.43,142.8482620044843
5.44,141.50606962525367
5.45,140.1741951910491
5.46,138.85269651810805
5.47,137.54162521303064
5.48,136.24102688841887
5.49,134.9509413736446
5.5,133.6714029207593
5.51,132.40244040556507
5.52,131.1440775238734
5.53,129.89633298298386
5.54,128.65922068842025
5.55,127.43274992596686
5.56,126.21692553905194
5.57,125.01174810152972
5.58,123.81721408591588
5.59,122.63331602713473
5.6,121.46004268183951
5.61,120.2973791833698
5.62,119.14530719241216
5.63,118.00380504343278
5.64,116.8728478869519
5.65,115.75240782773221
5.66,114.64245405895385
5.67,113.5429529924504
5.68,112.45386838508085
5.69,111.37516146131314
5.7,110.30679103209545
5.71,109.24871361009195
5.72,108.20088352135951
5.73,107.16325301354222
5.74,106.13577236066033
5.75,105.11838996457014
5.76,104.11105245317087
5.77,103.11370477543414
5.78,102.12629029333142
5.79,101.14875087073378
5.8,100.18102695935798
5.81,99.22305768183193
5.82,98.27478091195184
5.83,97.33613335220234
5.84,96.4070506086104
5.85,95.48746726300216
5.86,94.57731694273131
5.87,93.67653238794665
5.88,92.78504551646485
5.89,91.90278748631397
5.9,91.0296887560116
5.91,90.16567914264078
5.92,89.31068787778547
5.93,88.46464366138596
5.94,87.62747471357409
5.95,86.79910882454607
5.96,85.97947340253025
5.97,85.16849551990555
5.98,84.36610195752522
5.99,83.57221924729934
6.0,82.7867737130884
6.01,82.00969150995886
6.02,81.2408986618509
6.03,80.48032109770668
6.04,79.72788468610688
6.05,78.98351526846206
6.06,78.24713869080381
6.07,77.51868083422012
6.08,76.79806764397784
6.09,76.08522515737432
6.1,75.38007953035897
6.11,74.68255706296473
6.12,73.99258422358811
6.13,73.31008767215552
6.14,72.63499428221279
6.15,71.96723116197343
6.16,71.30672567436064
6.17,70.65340545607664
6.18,70.00719843573245
6.19,69.3680328510699
6.2,68.7358372653071
6.21,68.11054058263738
6.22,67.49207206291135
6.23,66.88036133553007
6.24,66.27533841257758
6.25,65.67693370121921
6.26,65.0850780153919
6.27,64.49970258681186
6.28,63.92073907532416
6.29,63.34811957861785
6.3,62.78177664133007
6.31,62.22164326356121
6.32,61.667652908823094
6.33,61.11973951144109
6.34,60.57783748343071
6.35,60.041881720868375
6.36,59.51180760977553
6.37,58.98755103153478
6.38,58.4690483678559
6.39,57.956236505309256
6.4,57.44905283944349
6.41,56.94743527850372
6.42,56.45132224676622
6.43,55.96065268750477
6.44,55.475366065603524
6.45,54.99540236983074
6.46,54.520702114787255
6.47,54.051206342543054
6.48,53.58685662397497
6.49,53.12759505981804
6.5,52.673364281442645
6.51,52.22410745136911
6.52,51.77976826353118
6.53,51.34029094329931
6.54,50.90562024727421
6.55,50.475701462861096
6.56,50.05048040763435
6.57,49.62990342850216
6.58,49.21391740068039
6.59,48.80246972648453
6.6,48.39550833394836
6.61,47.99298167527748
6.62,47.59483872514589
6.63,47.20102897884319
6.64,46.81150245027986
6.65,46.42620966985783
6.66,46.04510168221327
6.67,45.66813004383818
6.68,45.29524682058736
6.69,44.92640458507678
6.7,44.56155641397949
6.71,44.2006558852247
6.72,43.84365707510564
6.73,43.49051455530153
6.74,43.14118338981875
6.75,42.795619131856235
6.76,42.453777820599804
6.77,42.115615977950014
6.78,41.781090605187956
6.79,41.45015917958324
6.8,41.12277965094821
6.81,40.798910438142386
6.82,40.478510425530786
6.83,40.16153895939988
6.84,39.847955844334514
6.85,39.5377213395593
6.86,39.2307961552475
6.87,38.92714144880071
6.88,38.626718821102
6.89,38.32949031274567
6.9,38.035418400246066
6.91,37.74446599222824
6.92,37.45659642560286
6.93,37.17177346172779
6.94,36.88996128255863
6.95,36.61112448679042
6.96,36.33522808599259
6.97,36.06223750073913
6.98,35.79211855673601
6.99,35.52483748094754
7.0,35.260360897723565
7.01,34.99865582492904
7.02,34.73968967007766
7.03,34.483430226471064
7.04,34.229845669345046
7.05,33.97890455202414
7.06,33.73057580208596
7.07,33.48482871753646
7.08,33.24163296299741
7.09,33.000958565907105
7.1,32.76277591273553
7.11,32.5270557452148
7.12,32.293769156586116
7.13,32.062887587863834
7.14,31.83438282411781
7.15,31.60822699077466
7.16,31.384392549938777
7.17,31.162852296733806
7.18,30.94357935566531
7.19,30.72654717700524
7.2,30.51172953319882
7.21,30.299100515294448
7.22,30.088634529397098
7.23,29.880306293145793
7.24,29.67409083221554
7.25,29.469963476844228
7.26,29.267899858384848
7.27,29.067875905883433
7.28,28.869867842683067
7.29,28.67385218305425
7.3,28.479805728851957
7.31,28.287705566199627
7.32,28.09752906220033
7.33,27.909253861675342
7.34,27.72285788393031
7.35,27.538319319549196
7.36,27.355616627216158
7.37,27.17472853056549
7.38,26.995634015059736
7.39,26.818312324896112
7.4,26.642742959941273
7.41,26.468905672694508
7.42,26.296780465279433
7.43,26.12634758646419
7.44,25.95758752871016
7.45,25.790481025249264
7.46,25.625009047189753
7.47,25.461152800650545
7.48,25.29889372392403
7.49,25.138213484667325
7.5,24.979093977121913
7.51,24.821517319361618
7.52,24.665465850568825
7.53,24.51092212833887
7.54,24.357868926012507
7.55,24.206289230036354
7.56,24.056166237351214
7.57,23.907483352808143
7.58,23.76022418661215
7.59,23.6143725517934
7.6,23.469912461705796
7.61,23.32682812755274
7.62,23.18510395594003
7.63,23.044724546455633
7.64,22.90567468927624
7.65,22.767939362800416
7.66,22.631503731308182
7.67,22.496353142646864
7.68,22.36247312594301
7.69,22.229849389340227
7.7,22.098467817762746
7.71,21.968314470704488
7.72,21.83937558004352
7.73,21.711637547881626
7.74,21.58508694440887
7.75,21.459710505792906
7.76,21.335495132092838
7.77,21.212427885197474
7.78,21.090495986787722
7.79,20.96968681632294
7.8,20.849987909051052
7.81,20.731386954042186
7.82,20.613871792245675
7.83,20.49743041457015
7.84,20.382050959986593
7.85,20.26772171365406
7.86,20.154431105067914
7.87,20.04216770623036
7.88,19.930920229843014
7.89,19.82067752752137
7.9,19.711428588030895
7.91,19.60316253554457
7.92,19.495868627921652
7.93,19.389536255007453
7.94,19.284154936953907
7.95,19.179714322560752
7.96,19.076204187637074
7.97,18.973614433383027
7.98,18.87193508479151
7.99,18.771156289069594
8.0,18.671268314079505
8.01,18.57226154679893
8.02,18.474126491800455
8.03,18.37685376974993
8.04,18.280434115923544
8.05,18.184858378743442
8.06,18.090117518331617
8.07,17.996202605081937
8.08,17.903104818250082
8.09,17.81081544456119
8.1,17.71932587683501
8.11,17.628627612628385
8.12,17.538712252894836
8.13,17.449571500661104
8.14,17.3611971597204
8.15,17.273581133342205
8.16,17.186715422998432
8.17,17.10059212710574
8.18,17.015203439783843
8.19,16.93054164962958
8.2,16.84659913850662
8.21,16.763368380350588
8.22,16.680841939989424
8.23,16.5990124719788
8.24,16.517872719452438
8.25,16.437415512987137
8.26,16.35763376948231
8.27,16.278520491053907
8.28,16.20006876394251
8.29,16.12227175743545
8.3,16.04512272280276
8.31,15.968614992246842
8.32,15.892741977865604
8.33,15.817497170628984
8.34,15.742874139368638
8.35,15.668866529780669
8.36,15.595468063441219
8.37,15.522672536834772
8.38,15.450473820395011
8.39,15.37886585755807
8.4,15.307842663828033
8.41,15.237398325854535
8.42,15.167527000522295
8.43,15.098222914052457
8.44,15.02948036111557
8.45,14.961293703956082
8.46,14.893657371528183
8.47,14.826565858642878
8.48,14.760013725126127
8.49,14.693995594987934
8.5,14.628506155602226
8.51,14.56354015689741
8.52,14.499092410557445
8.53,14.435157789233326
8.54,14.371731225764822
8.55,14.30880771241236
8.56,14.24638230009891
8.57,14.18445009766175
8.58,14.123006271113994
8.59,14.062046042915732
8.6,14.001564691254702
8.61,13.941557549336324
8.62,13.88202000468302
8.63,13.822947498442673
8.64,13.764335524706107
8.65,13.7061796298335
8.66,13.648475411789585
8.67,13.591218519487542
8.68,13.534404652141466
8.69,13.478029558627295
8.7,13.4220890368521
8.71,13.36657893313162
8.72,13.311495141575941
8.73,13.256833603483205
8.74,13.20259030674126
8.75,13.148761285237137
8.76,13.095342618274248
8.77,13.042330429997223
8.78,12.989720888824273
8.79,12.937510206886977
8.8,12.885694639477414
8.81,12.834270484502534
8.82,12.783234081945665
8.83,12.732581813335077
8.84,12.682310101219514
8.85,12.632415408650587
8.86,12.582894238671948
8.87,12.533743133815157
8.88,12.48495867560216
8.89,12.436537484054266
8.9,12.388476217207588
8.91,12.340771570634793
8.92,12.293420276973157
8.93,12.246419105458775
8.94,12.199764861466889
8.95,12.153454386058229
8.96,12.107484555531308
8.97,12.06185228098057
8.98,12.016554507860345
8.99,11.971588215554492
9.0,11.926950416951705
9.01,11.882638158026362
9.02,11.83864851742488
9.03,11.794978606057482
9.04,11.751625566695305
9.05,11.708586573572795
9.06,11.665858831995308
9.07,11.62343957795184
9.08,11.581326077732845
9.09,11.539515627553033
9.1,11.498005553179137
9.11,11.456793209562525
9.12,11.415875980476635
9.13,11.37525127815916
9.14,11.334916542958904
9.15,11.294869242987264
9.16,11.255106873774274
9.17,11.215626957929151
9.18,11.176427044805274
9.19,11.137504710169551
9.2,11.09885755587611
9.21,11.060483209544254
9.22,11.022379324240624
9.23,10.98454357816553
9.24,10.946973674343361
9.25,10.909667340317064
9.26,10.87262232784659
9.27,10.835836412611306
9.28,10.799307393916271
9.29,10.763033094402365
9.3,10.727011359760194
9.31,10.691240058447727
9.32,10.655717081411629
9.33,10.620440341812223
9.34,10.585407774752044
9.35,10.55061733700793
9.36,10.516067006766612
9.37,10.48175478336375
9.38,10.44767868702637
9.39,10.413836758618658
9.4,10.380227059391066
9.41,10.346847670732696
9.42,10.313696693926893
9.43,10.280772249910031
9.44,10.248072479033441
9.45,10.215595540828433
9.46,10.183339613774375
9.47,10.151302895069794
9.48,10.11948360040645
9.49,10.087879963746351
9.5,10.056490237101663
9.51,10.025312690317483
9.52,9.994345610857433
9.53,9.963587303592043
9.54,9.933036090589871
9.55,9.902690310911352
9.56,9.8725483204053
9.57,9.842608491508079
9.58,9.812869213045344
9.59,9.783328890036389
9.6,9.753985943500998
9.61,9.724838810268828
9.62,9.695885942791234
9.63,9.667125808955555
9.64,9.638556891901791
9.65,9.610177689841652
9.66,9.581986715879957
9.67,9.55398249783833
9.68,9.526163578081189
9.69,9.498528513343976
9.7,9.471075874563605
9.71,9.443804246711105
9.72,9.416712228626425
9.73,9.38979843285536
9.74,9.36306148548859
9.75,9.336500026002797
9.76,9.310112707103826
9.77,9.28389819457186
9.78,9.257855167108604
9.79,9.231982316186425
9.8,9.206278345899443
9.81,9.180741972816529
9.82,9.155371925836198
9.83,9.130166946043365
9.84,9.105125786567953
9.85,9.080247212445295
9.86,9.055530000478349
9.87,9.030972939101675
9.88,9.006574828247148
9.89,8.982334479211406
9.9,8.958250714524992
9.91,8.934322367823167
9.92,8.910548283718388
9.93,8.886927317674402
9.94,8.863458335881974
9.95,8.84014021513618
9.96,8.816971842715287
9.97,8.793952116261163
9.98,8.771079943661233
9.99,8.748354242931928
10.0,8.725773942103622
10.01,8.703337979107042
10.02,8.681045301661122
10.03,8.658894867162282
10.04,8.636885642575123
10.05,8.61501660432451
10.06,8.593286738189018
10.07,8.571695039195754
10.08,8.550240511516492
10.09,8.528922168365138
10.1,8.507739031896497
10.11,8.486690133106318
10.12,8.46577451173261
10.13,8.444991216158204
10.14,8.424339303314555
10.15,8.403817838586756
10.16,8.383425895719746
10.17,8.363162556725724
10.18,8.343026911792709
10.19,8.323018059194268
10.2,8.30313510520038
10.21,8.283377163989416
10.22,8.263743357561243
10.23,8.244232815651404
10.24,8.224844675646391
10.25,8.205578082499978
10.26,8.186432188650604
10.27,8.167406153939798
10.28,8.148499145531616
10.29,8.12971033783311
10.3,8.111038912415767
10.31,8.09248405793795
10.32,8.074044970068305
10.33,8.055720851410122
10.34,8.037510911426642
10.35,8.0194143663673
10.36,8.001430439194886
10.37,7.98355835951361
10.38,7.965797363498074
10.39,7.948146693823113
10.4,7.930605599594523
10.41,7.913173336280639
10.42,7.895849165644769
10.43,7.878632355678463
10.44,7.861522180535612
10.45,7.844517920467361
10.46,7.827618861757828
10.47,7.810824296660622
10.48,7.794133523336137
10.49,7.777545845789629
10.5,7.761060573810053
10.51,7.744677022909652
10.52,7.728394514264293
10.53,7.712212374654535
10.54,7.696129936407425
10.55,7.680146537339005
10.56,7.664261520697525
10.57,7.648474235107354
10.58,7.632784034513579
10.59,7.617190278127275
10.6,7.6016923303714545
10.61,7.5862895608276695
10.62,7.5709813441832665
10.63,7.555767060179287
10.64,7.540646093559
10.65,7.525617834017063
10.66,7.510681676149297
10.67,7.495837019403078
10.68,7.48108326802832
10.69,7.466419831029064
10.7,7.4518461221156445
10.71,7.437361559657436
10.72,7.422965566636174
10.73,7.408657570599835
10.74,7.394437003617074
10.75,7.38030330223221
10.76,7.366255907420757
10.77,7.35229426454548
10.78,7.338417823312992
10.79,7.324626037730853
10.8,7.310918366065206
10.81,7.297294270798895
10.82,7.283753218590103
10.83,7.270294680231474
10.84,7.256918130609719
10.85,7.243623048665717
10.86,7.230408917355073
10.87,7.217275223609158
10.88,7.204221458296601
10.89,7.191247116185248
10.9,7.178351695904559
10.91,7.16553469990846
10.92,7.152795634438626
10.93,7.1401340094882
10.94,7.127549338765941
10.95,7.115041139660787
10.96,7.102608933206842
10.97,7.090252244048768
10.98,7.077970600407587
10.99,7.065763534046875
11.0,7.053630580239359
11.01,7.041571277733901
11.02,7.029585168722865
11.03,7.017671798809863
11.04,7.005830716977879
11.05,6.9940614755577615
11.06,6.982363630197077
11.07,6.970736739829331
11.08,6.959180366643535
11.09,6.947694076054136
11.1,6.936277436671279
11.11,6.924930020271426
11.12,6.913651401768298
11.13,6.9024411591841615
11.14,6.891298873621435
11.15,6.880224129234625
11.16,6.869216513202583
11.17,6.858275615701075
11.18,6.847401029875664
11.19,6.836592351814902
11.2,6.825849180523824
11.21,6.815171117897745
11.22,6.804557768696348
11.23,6.794008740518072
11.24,6.783523643774777
11.25,6.77310209166671
11.26,6.762743700157737
11.27,6.7524480879508575
11.28,6.742214876464
11.29,6.732043689806076
11.3,6.721934154753312
11.31,6.711885900725835
11.32,6.701898559764529
11.33,6.691971766508136
11.34,6.682105158170622
11.35,6.672298374518788
11.36,6.662551057850124
11.37,6.652862852970916
11.38,6.643233407174584
11.39,6.633662370220269
11.4,6.624149394311641
11.41,6.614694134075951
11.42,6.605296246543306
11.43,6.595955391126166
11.44,6.586671229599073
11.45,6.577443426078593
11.46,6.568271647003475
11.47,6.559155561115032
11.48,6.550094839437726
11.49,6.541089155259961
11.5,6.532138184115091
11.51,6.523241603762624
11.52,6.514399094169632
11.53,6.505610337492353
11.54,6.496875018057997
11.55,6.488192822346742
11.56,6.479563438973922
11.57,6.470986558672398
11.58,6.462461874275126
11.59,6.453989080697901
11.6,6.4455678749222844
11.61,6.437197955978714
11.62,6.428879024929786
11.63,6.420610784853713
11.64,6.412392940827961
