time,value_D
3.28,3.635117062821588
3.29,3.642367517993716
3.3,3.649406452697647
3.31,3.656223310745248
3.32,3.6628073744298137
3.33,3.6691477759953366
3.34,3.6752335101586935
3.35,3.681053447703426
3.36,3.6865963501593826
3.37,3.6918508855776127
3.38,3.6968056454045493
3.39,3.701449162453705
3.4,3.705769929966845
3.41,3.7097564217498946
3.42,3.7133971133617414
3.43,3.7166805043266025
3.44,3.719595141332826
3.45,3.722129642372883
3.46,3.7242727217709914
3.47,3.7260132160363058
3.48,3.727340110471042
3.49,3.7282425664542913
3.5,3.7287099493137736
3.51,3.728731856689412
3.52,3.7282981472845402
3.53,3.7273989698928185
3.54,3.726024792581711
3.55,3.7241664319067
3.56,3.7218150820244444
3.57,3.7189623435679207
3.58,3.7156002521422877
3.59,3.7117213062969343
3.6,3.707318494826951
3.61,3.7023853232562107
3.62,3.696915839354411
3.63,3.690904657541867
3.64,3.6843469820386003
3.65,3.6772386286183534
3.66,3.6695760448335717
3.67,3.661356328584134
3.68,3.6525772449106215
3.69,3.6432372409021467
3.7,3.633335458619141
3.71,3.6228717459429265
3.72,3.6118466652762495
3.73,3.600261500032122
3.74,3.588118258862134
3.75,3.575419677589725
3.76,3.562169218828563
3.77,3.5483710692810124
3.78,3.5340301347264798
3.79,3.519152032724079
3.8,3.503743083068329
3.81,3.4878102960503767
3.82,3.4713613585903342
3.83,3.454404618318625
3.84,3.4369490656955914
3.85,3.4190043142689475
3.86,3.4005805791778787
3.87,3.381688654020599
3.88,3.362339886208969
3.89,3.3425461509393113
3.9,3.3223198239128373
3.91,3.3016737529421225
3.92,3.280621228581917
3.93,3.2591759539232372
3.94,3.2373520136892933
3.95,3.2151638427703872
3.96,3.1926261943325898
3.97,3.169754107631851
3.98,3.1465628756613313
3.99,3.1230680127552213
4.0,3.099285222267324
4.01,3.075230364437207
4.02,3.0509194245509494
4.03,3.026368481497496
4.04,3.001593676815413
4.05,2.9766111843185565
4.06,2.9514371803828205
4.07,2.9260878149698137
4.08,2.9005791834570576
4.09,2.8749272993381227
4.1,2.8491480678500847
4.11,2.8232572605797652
4.12,2.797270491094494
4.13,2.771203191637529
4.14,2.745070590922877
4.15,2.7188876930590182
4.16,2.6926692576259583
4.17,2.666429780925163
4.18,2.640183478417182
4.19,2.613944268357214
4.2,2.58772575663447
4.21,2.561541222816942
4.22,2.535403607399114
4.23,2.5093255002462334
4.24,2.4833191302249964
4.25,2.457396356006934
4.26,2.431568658027338
4.27,2.4058471315793546
4.28,2.380242481019792
4.29,2.3547650150603268
4.3,2.329424643115116
4.31,2.3042308726733483
4.32,2.279192807662988
4.33,2.2543191477699343
4.34,2.229618188674941
4.35,2.2050978231690674
4.36,2.180765543106995
4.37,2.1566284421563906
4.38,2.132693219300543
4.39,2.1089661830507613
4.4,2.0854532563245174
4.41,2.062159981944997
4.42,2.0390915287176443
4.43,2.016252698039365
4.44,1.993647930996361
4.45,1.971281315907015
4.46,1.9491565962669
4.47,1.9272771790537662
4.48,1.905646143351304
4.49,1.8842662492515447
4.5,1.8631399469969558
4.51,1.8422693863245732
4.52,1.8216564259759078
4.53,1.8013026433378299
4.54,1.781209344181161
4.55,1.7613775724653016
4.56,1.7418081201788465
4.57,1.722501537187801
4.58,1.703458141064695
4.59,1.684678026873577
4.6,1.666161076887561
4.61,1.647906970217274
4.62,1.6299151923302178
4.63,1.6121850444426842
4.64,1.5947156527674715
4.65,1.577505977602206
4.66,1.560554822244594
4.67,1.543860841722394
4.68,1.527422551327318
4.69,1.5112383349434257
4.7,1.4953064531618767
4.71,1.479625051175146
4.72,1.464192166444979
4.73,1.4490057361394784
4.74,1.4340636043357617
4.75,1.4193635289856095
4.76,1.4049031886424461
4.77,1.3906801889488514
4.78,1.3766920688845905
4.79,1.3629363067758886
4.8,1.3494103260673462
4.81,1.3361115008585058
4.82,1.3230371612076453
4.83,1.3101845982058726
4.84,1.2975510688250582
4.85,1.2851338005435424
4.86,1.2729299957539153
4.87,1.260936835957482
4.88,1.2491514857502963
4.89,1.2375710966058822
4.9,1.2261928104599529
4.91,1.2150137631026063
4.92,1.2040310873835953
4.93,1.1932419162363763
4.94,1.182643385526709
4.95,1.1722326367316223
4.96,1.1620068194545892
4.97,1.151963093782744
4.98,1.1420986324919662
4.99,1.1324106231056084
5.0,1.1228962698126017
5.01,1.113552795250594
5.02,1.1043774421597028
5.03,1.0953674749123727
5.04,1.08652018092472
5.05,1.0778328719546428
5.06,1.0693028852918527
5.07,1.060927584844863
5.08,1.0527043621298355
5.09,1.0446306371660596
5.1,1.0367038592826936
5.11,1.0289215078412646
5.12,1.0212810928782794
5.13,1.013780155672155
5.14,1.006416269238538
5.15,0.9991870387579355
5.16,0.9920901019394393
5.17,0.9851231293241871
5.18,0.9782838245320581
5.19,0.9715699244549673
5.2,0.9649791993999863
5.21,0.9585094531853835
5.22,0.9521585231925452
5.23,0.9459242803766147
5.24,0.9398046292385562
5.25,0.933797507761234
5.26,0.9279008873119726
5.27,0.9221127725139538
5.28,0.9164312010886925
5.29,0.9108542436717232
5.3,0.9053800036035267
5.31,0.9000066166976237
5.32,0.894732250987665
5.33,0.8895551064552517
5.34,0.884473414740132
5.35,0.8794854388343271
5.36,0.8745894727616627
5.37,0.8697838412440949
5.38,0.8650668993561457
5.39,0.8604370321686875
5.4,0.8558926543832465
5.41,0.8514322099579243
5.42,0.8470541717259751
5.43,0.84275704100801
5.44,0.8385393472187448
5.45,0.834399647469148
5.46,0.830336526164792
5.47,0.8263485946011626
5.48,0.8224344905566262
5.49,0.8185928778837164
5.5,0.814822446099349
5.51,0.8111219099745391
5.52,0.80749000912415
5.53,0.8039255075971671
5.54,0.8004271934679553
5.55,0.7969938784289238
5.56,0.7936243973849878
5.57,0.7903176080501911
5.58,0.7870723905468203
5.59,0.7838876470073163
5.6,0.7807623011792637
5.61,0.7776952980337136
5.62,0.774685603377072
5.63,0.7717322034667665
5.64,0.7688341046308821
5.65,0.7659903328919386
5.66,0.7631999335949649
5.67,0.7604619710400062
5.68,0.7577755281191898
5.69,0.7551397059584525
5.7,0.7525536235640269
5.71,0.750016417473766
5.72,0.7475272414133743
5.73,0.7450852659576038
5.74,0.7426896781964607
5.75,0.7403396814064611
5.76,0.7380344947269627
5.77,0.7357733528415921
5.78,0.7335555056647796
5.79,0.7313802180334054
5.8,0.7292467694035543
5.81,0.7271544535523711
5.82,0.7251025782850005
5.83,0.723090465146593
5.84,0.7211174491393509
5.85,0.7191828784445853
5.86,0.71728611414975
5.87,0.7154265299804162
5.88,0.7136035120371458
5.89,0.7118164585372193
5.9,0.7100647795611732
5.91,0.7083478968040953
5.92,0.7066652433316275
5.93,0.7050162633406224
5.94,0.7034004119243972
5.95,0.7018171548425284
5.96,0.7002659682951285
5.97,0.698746338701545
5.98,0.6972577624834194
5.99,0.6957997458520472
6.0,0.6943718045999727
6.01,0.6929734638967585
6.02,0.6916042580888638
6.03,0.6902637305035685
6.04,0.6889514332568784
6.05,0.6876669270653479
6.06,0.686409781061754
6.07,0.6851795726145581
6.08,0.683975887151092
6.09,0.6827983179844024
6.1,0.6816464661436907
6.11,0.6805199402082855
6.12,0.6794183561450826
6.13,0.6783413371493917
6.14,0.6772885134891264
6.15,0.6762595223522764
6.16,0.6752540076976002
6.17,0.6742716201084794
6.18,0.6733120166498717
6.19,0.6723748607283072
6.2,0.6714598219548662
6.21,0.670566576011083
6.22,0.6696948045177181
6.23,0.6688441949063412
6.24,0.6680144402936722
6.25,0.6672052393586234
6.26,0.6664162962219897
6.27,0.6656473203287341
6.28,0.6648980263328154
6.29,0.6641681339845081
6.3,0.663457368020163
6.31,0.6627654580543579
6.32,0.6620921384743922
6.33,0.6614371483370737
6.34,0.6608002312677541
6.35,0.6601811353615636
6.36,0.6595796130868014
6.37,0.6589954211904353
6.38,0.6584283206056685
6.39,0.6578780763615286
6.4,0.6573444574944382
6.41,0.6568272369617231
6.42,0.6563261915570208
6.43,0.6558411018275461
6.44,0.6553717519931764
6.45,0.654917929867318
6.46,0.6544794267795144
6.47,0.6540560374997627
6.48,0.6536475601644979
6.49,0.6532537962042132
6.5,0.6528745502726793
6.51,0.6525096301777297
6.52,0.6521588468135777
6.53,0.6518220140946341
6.54,0.6514989488907912
6.55,0.6511894709641438
6.56,0.6508934029071161
6.57,0.6506105700819628
6.58,0.6503408005616177
6.59,0.6500839250718583
6.6,0.6498397769347602
6.61,0.6496081920134125
6.62,0.6493890086578672
6.63,0.6491820676522977
6.64,0.6489872121633374
6.65,0.6488042876895769
6.66,0.6486331420121909
6.67,0.6484736251466746
6.68,0.6483255892956624
6.69,0.6481888888028077
6.7,0.6480633801077001
6.71,0.6479489217017987
6.72,0.6478453740853581
6.73,0.6477525997253274
6.74,0.6476704630142003
6.75,0.6475988302297966
6.76,0.6475375694959545
6.77,0.6474865507441148
6.78,0.6474456456757762
6.79,0.6474147277258067
6.8,0.6473936720265878
6.81,0.6473823553729781
6.82,0.6473806561880753
6.83,0.6473884544897626
6.84,0.6474056318580198
6.85,0.6474320714029845
6.86,0.647467657733747
6.87,0.6475122769278624
6.88,0.647565816501566
6.89,0.647628165380675
6.9,0.6476992138721642
6.91,0.6477788536363986
6.92,0.6478669776600109
6.93,0.647963480229409
6.94,0.6480682569049006
6.95,0.6481812044954213
6.96,0.648302221033853
6.97,0.6484312057529211
6.98,0.6485680590616563
6.99,0.6487126825224104
7.0,0.6488649788284144
7.01,0.6490248517818652
7.02,0.6491922062725315
7.03,0.6493669482568679
7.04,0.6495489847376245
7.05,0.6497382237439425
7.06,0.6499345743119266
7.07,0.6501379464656803
7.08,0.6503482511987989
7.09,0.6505654004563055
7.1,0.650789307117025
7.11,0.6510198849763827
7.12,0.6512570487296214
7.13,0.6515007139554255
7.14,0.6517507970999454
7.15,0.652007215461212
7.16,0.6522698871739335
7.17,0.6525387311946664
7.18,0.6528136672873517
7.19,0.6530946160092093
7.2,0.6533814986969824
7.21,0.6536742374535242
7.22,0.6539727551347193
7.23,0.6542769753367329
7.24,0.6545868223835801
7.25,0.6549022213150085
7.26,0.6552230978746875
7.27,0.6555493784986969
7.28,0.6558809903043086
7.29,0.656217861079055
7.3,0.6565599192700771
7.31,0.6569070939737466
7.32,0.6572593149255566
7.33,0.6576165124902725
7.34,0.6579786176523406
7.35,0.6583455620065448
7.36,0.6587172777489102
7.37,0.6590936976678434
7.38,0.6594747551355077
7.39,0.6598603840994259
7.4,0.6602505190743067
7.41,0.6606450951340875
7.42,0.6610440479041925
7.43,0.661447313553996
7.44,0.6618548287894908
7.45,0.6622665308461538
7.46,0.6626823574820063
7.47,0.6631022469708624
7.48,0.6635261380957627
7.49,0.6639539701425885
7.5,0.6643856828938517
7.51,0.6648212166226565
7.52,0.6652605120868289
7.53,0.66570351052321
7.54,0.6661501536421086
7.55,0.6666003836219102
7.56,0.6670541431038368
7.57,0.6675113751868564
7.58,0.6679720234227358
7.59,0.6684360318112345
7.6,0.668903344795437
7.61,0.6693739072572177
7.62,0.6698476645128366
7.63,0.670324562308663
7.64,0.6708045468170218
7.65,0.6712875646321618
7.66,0.6717735627663399
7.67,0.6722624886460217
7.68,0.6727542901081914
7.69,0.673248915396772
7.7,0.6737463131591496
7.71,0.6742464324428008
7.72,0.6747492226920205
7.73,0.6752546337447458
7.74,0.6757626158294748
7.75,0.6762731195622773
7.76,0.676786095943894
7.77,0.677301496356923
7.78,0.6778192725630899
7.79,0.6783393767005997
7.8,0.678861761281568
7.81,0.679386379189529
7.82,0.679913183677018
7.83,0.6804421283632267
7.84,0.6809731672317276
7.85,0.6815062546282677
7.86,0.6820413452586268
7.87,0.6825783941865399
7.88,0.6831173568316818
7.89,0.6836581889677108
7.9,0.6842008467203698
7.91,0.6847452865656444
7.92,0.6852914653279732
7.93,0.685839340178512
7.94,0.6863888686334466
7.95,0.6869400085523553
7.96,0.687492718136617
7.97,0.6880469559278661
7.98,0.6886026808064885
7.99,0.6891598519901608
8.0,0.6897184290324303
8.01,0.6902783718213314
8.02,0.6908396405780415
8.03,0.6914021958555705
8.04,0.6919659985374859
8.05,0.6925310098366697
8.06,0.6930971912941074
8.07,0.6936645047777059
8.08,0.6942329124811412
8.09,0.6948023769227321
8.1,0.6953728609443415
8.11,0.6959443277103011
8.12,0.6965167407063605
8.13,0.6970900637386582
8.14,0.6976642609327143
8.15,0.6982392967324429
8.16,0.6988151358991839
8.17,0.6993917435107522
8.18,0.6999690849605041
8.19,0.70054712595642
8.2,0.7011258325202004
8.21,0.701705170986378
8.22,0.7022851080014405
8.23,0.7028656105229671
8.24,0.7034466458187751
8.25,0.704028181466077
8.26,0.7046101853506471
8.27,0.7051926256659963
8.28,0.7057754709125549
8.29,0.7063586898968622
8.3,0.7069422517307625
8.31,0.7075261258306058
8.32,0.7081102819164542
8.33,0.7086946900112914
8.34,0.7092793204402361
8.35,0.709864143829758
8.36,0.7104491311068952
8.37,0.7110342534984739
8.38,0.7116194825303281
8.39,0.71220479002652
8.4,0.71279014810856
8.41,0.7133755291946253
8.42,0.7139609059987778
8.43,0.7145462515301794
8.44,0.7151315390923053
8.45,0.7157167422821543
8.46,0.7163018349894555
8.47,0.7168867913958716
8.48,0.7174715859741975
8.49,0.7180561934875542
8.5,0.7186405889885789
8.51,0.7192247478186075
8.52,0.7198086456068534
8.53,0.7203922582695792
8.54,0.7209755620092616
8.55,0.7215585333137505
8.56,0.7221411489554201
8.57,0.7227233859903133
8.58,0.7233052217572778
8.59,0.7238866338770954
8.6,0.7244676002516015
8.61,0.7250480990627978
8.62,0.7256281087719552
8.63,0.7262076081187087
8.64,0.7267865761201427
8.65,0.7273649920698676
8.66,0.7279428355370862
8.67,0.7285200863656515
8.68,0.7290967246731141
8.69,0.7296727308497604
8.7,0.7302480855576394
8.71,0.7308227697295817
8.72,0.7313967645682061
8.73,0.731970051544917
8.74,0.7325426123988911
8.75,0.733114429136054
8.76,0.7336854840280453
8.77,0.7342557596111747
8.78,0.7348252386853655
8.79,0.7353939043130887
8.8,0.735961739818286
8.81,0.7365287287852823
8.82,0.7370948550576866
8.83,0.737660102737283
8.84,0.7382244561829107
8.85,0.7387879000093324
8.86,0.7393504190860932
8.87,0.7399119985363681
8.88,0.7404726237357984
8.89,0.7410322803113178
8.9,0.7415909541399686
8.91,0.7421486313477051
8.92,0.7427052983081895
8.93,0.7432609416415746
8.94,0.7438155482132773
8.95,0.7443691051327421
8.96,0.7449215997521932
8.97,0.7454730196653776
8.98,0.7460233527062972
8.99,0.7465725869479313
9.0,0.7471207107009493
9.01,0.7476677125124134
9.02,0.7482135811644712
9.03,0.74875830567304
9.04,0.7493018752864801
9.05,0.7498442794842595
9.06,0.7503855079756097
9.07,0.7509255506981719
9.08,0.7514643978166345
9.09,0.7520020397213615
9.1,0.7525384670270125
9.11,0.7530736705711545
9.12,0.7536076414128641
9.13,0.7541403708313231
9.14,0.7546718503244051
9.15,0.7552020716072538
9.16,0.7557310266108549
9.17,0.7562587074805986
9.18,0.7567851065748366
9.19,0.7573102164634301
9.2,0.7578340299262921
9.21,0.7583565399519216
9.22,0.7588777397359323
9.23,0.7593976226795733
9.24,0.7599161823882448
9.25,0.7604334126700063
9.26,0.7609493075340801
9.27,0.7614638611893476
9.28,0.761977068042841
9.29,0.7624889226982289
9.3,0.7629994199542967
9.31,0.763508554803422
9.32,0.7640163224300451
9.33,0.7645227182091349
9.34,0.7650277377046493
9.35,0.7655313766679928
9.36,0.7660336310364685
9.37,0.766534496931727
9.38,0.7670339706582112
9.39,0.7675320487015972
9.4,0.7680287277272325
9.41,0.7685240045785703
9.42,0.7690178762756011
9.43,0.7695103400132816
9.44,0.7700013931599604
9.45,0.770491033255802
9.46,0.7709792580112078
9.47,0.7714660653052356
9.48,0.771951453184017
9.49,0.7724354198591729
9.5,0.7729179637062277
9.51,0.7733990832630224
9.52,0.7738787772281265
9.53,0.774357044459248
9.54,0.7748338839716444
9.55,0.7753092949365318
9.56,0.7757832766794939
9.57,0.776255828678891
9.58,0.7767269505642689
9.59,0.7771966421147682
9.6,0.7776649032575335
9.61,0.778131734066123
9.62,0.77859713475892
9.63,0.7790611056975437
9.64,0.779523647385262
9.65,0.7799847604654057
9.66,0.780444445719783
9.67,0.7809027040670972
9.68,0.7813595365613645
9.69,0.7818149443903352
9.7,0.7822689288739155
9.71,0.7827214914625933
9.72,0.7831726337358647
9.73,0.783622357400664
9.74,0.7840706642897967
9.75,0.7845175563603746
9.76,0.7849630356922545
9.77,0.78540710448648
9.78,0.7858497650637268
9.79,0.7862910198627512
9.8,0.7867308714388425
9.81,0.7871693224622792
9.82,0.7876063757167896
9.83,0.7880420340980154
9.84,0.7884763006119808
9.85,0.7889091783735653
9.86,0.7893406706049813
9.87,0.7897707806342561
9.88,0.7901995118937195
9.89,0.7906268679184953
9.9,0.7910528523449986
9.91,0.7914774689094377
9.92,0.7919007214463228
9.93,0.7923226138869781
9.94,0.7927431502580611
9.95,0.7931623346800868
9.96,0.7935801713659584
9.97,0.7939966646195032
9.98,0.7944118188340153
9.99,0.7948256384908038
10.0,0.7952381281577479
10.01,0.7956492924878582
10.02,0.7960591362178445
10.03,0.7964676641666902
10.04,0.7968748812342336
10.05,0.7972807923997555
10.06,0.7976854027205748
10.07,0.79808871733065
10.08,0.7984907414391887
10.09,0.7988914803292638
10.1,0.799290939356437
10.11,0.7996891239473902
10.12,0.8000860395985638
10.13,0.8004816918748032
10.14,0.8008760864080124
10.15,0.8012692288958158
10.16,0.801661125100227
10.17,0.8020517808463272
10.18,0.8024412020209497
10.19,0.8028293945713734
10.2,0.8032163645040243
10.21,0.8036021178831857
10.22,0.8039866608297154
10.23,0.8043699995197723
10.24,0.8047521401835513
10.25,0.8051330891040265
10.26,0.8055128526157022
10.27,0.8058914371033737
10.28,0.8062688490008966
10.29,0.806645094789963
10.3,0.8070201809988896
10.31,0.8073941142014112
10.32,0.8077669010154855
10.33,0.8081385481021061
10.34,0.8085090621641232
10.35,0.8088784499450759
10.36,0.8092467182280303
10.37,0.8096138738344297
10.38,0.8099799236229518
10.39,0.8103448744883758
10.4,0.8107087333604586
10.41,0.8110715072028203
10.42,0.811433203011839
10.43,0.8117938278155543
10.44,0.8121533886725808
10.45,0.8125118926710303
10.46,0.812869346927444
10.47,0.8132257585857332
10.48,0.8135811348161305
10.49,0.8139354828141491
10.5,0.8142888097995524
10.51,0.8146411230153333
10.52,0.8149924297267016
10.53,0.8153427372200824
10.54,0.8156920528021231
10.55,0.8160403837987097
10.56,0.8163877375539937
10.57,0.8167341214294273
10.58,0.8170795428028083
10.59,0.8174240090673354
10.6,0.8177675276306721
10.61,0.8181101059140203
10.62,0.8184517513512037
10.63,0.8187924713877603
10.64,0.819132273480045
10.65,0.8194711650943408
10.66,0.8198091537059806
10.67,0.8201462467984775
10.68,0.8204824518626652
10.69,0.8208177763958479
10.7,0.8211522279009589
10.71,0.8214858138857297
10.72,0.8218185418618679
10.73,0.8221504193442446
10.74,0.8224814538500913
10.75,0.8228116528982063
10.76,0.8231410240081705
10.77,0.8234695746995716
10.78,0.8237973124912397
10.79,0.8241242449004899
10.8,0.824450379442376
10.81,0.8247757236289524
10.82,0.8251002849685455
10.83,0.8254240709650348
10.84,0.8257470891171425
10.85,0.8260693469177326
10.86,0.8263908518531197
10.87,0.8267116114023854
10.88,0.8270316330367056
10.89,0.8273509242186855
10.9,0.8276694924017045
10.91,0.8279873450292693
10.92,0.8283044895343767
10.93,0.8286209333388852
10.94,0.8289366838528945
10.95,0.8292517484741356
10.96,0.8295661345873682
