time,value_R
1.08,3.0891891591535177
1.09,3.1293156919312333
1.1,3.1695283473902665
1.11,3.2098267643167215
1.12,3.2502106433596833
1.13,3.290679746061782
1.14,3.331233893923072
1.15,3.3718729674976284
1.16,3.4125969055222813
1.17,3.453405704076944
1.18,3.494299415776015
1.19,3.5352781489903595
1.2,3.576342067099399
1.21,3.617491387772867
1.22,3.6587263822818077
1.23,3.7000473748384137
1.24,3.741454741964332
1.25,3.7829489118870714
1.26,3.8245303639641866
1.27,3.866199628134909
1.28,3.907957284398937
1.29,3.9498039623221013
1.3,3.991740340568648
1.31,4.033767146459891
1.32,4.07588515555902
1.33,4.118095191281841
1.34,4.160398124533271
1.35,4.202794873369404
1.36,4.245286402685001
1.37,4.287873723926238
1.38,4.330557894828619
1.39,4.373340019179906
1.4,4.416221246608001
1.41,4.4592027723936765
1.42,4.502285837308103
1.43,4.545471727475112
1.44,4.588761774258162
1.45,4.632157354171987
1.46,4.675659888818916
1.47,4.719270844849871
1.48,4.7629917339500665
1.49,4.806824112849447
1.5,4.850769583357903
1.51,4.894829792425347
1.52,4.93900643222671
1.53,4.983301240271964
1.54,5.027715999541271
1.55,5.072252538645387
1.56,5.116912732011453
1.57,5.161698500094329
1.58,5.206611809613627
1.59,5.251654673816646
1.6,5.2968291527673825
1.61,5.342137353661842
1.62,5.387581431169881
1.63,5.433163587803814
1.64,5.478886074314052
1.65,5.524751190112049
1.66,5.570761283720842
1.67,5.616918753253501
1.68,5.6632260469198155
1.69,5.709685663561547
1.7,5.756300153216631
1.71,5.803072117712684
1.72,5.8500042112902335
1.73,5.8970991412560645
1.74,5.944359668667139
1.75,5.991788609045523
1.76,6.039388833124806
1.77,6.087163267628501
1.78,6.13511489608094
1.79,6.183246759651197
1.8,6.231561958030597
1.81,6.280063650344387
1.82,6.328755056098167
1.83,6.377639456159702
1.84,6.426720193776764
1.85,6.476000675631669
1.86,6.525484372933202
1.87,6.575174822546649
1.88,6.625075628162672
1.89,6.675190461505803
1.9,6.725523063583346
1.91,6.776077245975504
1.92,6.82685689216759
1.93,6.877865958925181
1.94,6.929108477713135
1.95,6.98058855615939
1.96,7.032310379564514
1.97,7.084278212458003
1.98,7.136496400202332
1.99,7.1889693706458315
2.0,7.241701635825465
2.01,7.294697793720624
2.02,7.347962530059094
2.03,7.401500620176383
2.04,7.455316930929603
2.05,7.509416422667194
2.06,7.563804151255744
2.07,7.618485270165251
2.08,7.673465032614162
2.09,7.728748793775608
2.1,7.784342013046242
2.11,7.840250256379165
2.12,7.896479198682438
2.13,7.953034626284716
2.14,8.009922439469598
2.15,8.067148655080299
2.16,8.124719409196306
2.17,8.182640959883711
2.18,8.240919690020958
2.19,8.299562110201759
2.2,8.358574861717008
2.21,8.41796471961753
2.22,8.47773859585953
2.23,8.537903542534696
2.24,8.598466755186886
2.25,8.659435576217383
2.26,8.720817498380775
2.27,8.782620168373471
2.28,8.844851390516984
2.29,8.907519130538072
2.3,8.970631519447885
2.31,9.034196857522312
2.32,9.098223618385697
2.33,9.16272045320015
2.34,9.227696194962705
2.35,9.293159862912557
2.36,9.359120667050645
2.37,9.425588012773865
2.38,9.49257150562617
2.39,9.560080956168845
2.4,9.628126384972216
2.41,9.696718027731055
2.42,9.765866340505916
2.43,9.835582005092606
2.44,9.90587593452199
2.45,9.97675927869225
2.46,10.048243430135686
2.47,10.120340029922126
2.48,10.193060973700844
2.49,10.266418417882925
2.5,10.340424785965824
2.51,10.415092775001826
2.52,10.490435362211946
2.53,10.566465811746712
2.54,10.643197681595089
2.55,10.720644830642655
2.56,10.798821425879938
2.57,10.877741949761614
2.58,10.957421207717045
2.59,11.037874335812369
2.6,11.119116808564067
2.61,11.20116444690365
2.62,11.284033426292746
2.63,11.367740284987507
2.64,11.452301932450862
2.65,11.537735657910703
2.66,11.624059139061611
2.67,11.711290450907214
2.68,11.799448074739743
2.69,11.888550907252702
2.7,11.978618269781965
2.71,12.069669917669888
2.72,12.161726049746287
2.73,12.254807317919317
2.74,12.348934836868414
2.75,12.444130193830556
2.76,12.540415458470072
2.77,12.637813192821183
2.78,12.736346461291316
2.79,12.836038840712018
2.8,12.936914430422991
2.81,13.03899786237342
2.82,13.142314311223265
2.83,13.24688950442565
2.84,13.352749732269855
2.85,13.459921857862623
2.86,13.568433327023678
2.87,13.678312178069394
2.88,13.789587051456488
2.89,13.902287199255447
2.9,14.016442494421108
2.91,14.132083439825433
2.92,14.249241177014973
2.93,14.367947494652935
2.94,14.488234836602954
2.95,14.610136309608864
2.96,14.733685690521726
2.97,14.85891743302231
2.98,14.985866673783963
2.99,15.114569238017516
3.0,15.2450616443364
3.01,15.377381108876634
3.02,15.511565548602693
3.03,15.647653583726578
3.04,15.78568453916356
3.05,15.925698444944269
3.06,16.067736035498864
3.07,16.211838747725068
3.08,16.35804871774792
3.09,16.50640877627511
3.1,16.65696244244789
3.11,16.80975391608363
3.12,16.964828068202305
3.13,17.122230429725604
3.14,17.282007178233723
3.15,17.444205122661632
3.16,17.6088716858135
3.17,17.776054884571113
3.18,17.94580330766963
3.19,18.118166090911863
3.2,18.293192889690584
3.21,18.470933848687164
3.22,18.651439568614098
3.23,18.834761069869
3.24,19.020949752968225
3.25,19.210057355629658
3.26,19.402135906376362
3.27,19.597237674535897
3.28,19.79541511651414
3.29,19.996720818227487
3.3,20.201207433583544
3.31,20.408927618907736
3.32,20.619933963221925
3.33,20.834278914290973
3.34,21.052014700364595
3.35,21.27319324755447
3.36,21.497866092800887
3.37,21.726084292398827
3.38,21.95789832607075
3.39,22.193357996592148
3.4,22.432512324996313
3.41,22.675409441406817
3.42,22.92209647156962
3.43,23.172619419181807
3.44,23.427023044140338
3.45,23.68535073686205
3.46,23.94764438885515
3.47,24.213944259752672
3.48,24.484288841049526
3.49,24.758714716816762
3.5,25.037256421699354
3.51,25.319946296536788
3.52,25.60681434197903
3.53,25.89788807050365
3.54,26.193192357272586
3.55,26.4927492902994
3.56,26.79657802042897
3.57,27.104694611661664
3.58,27.417111892382348
3.59,27.733839308081144
3.6,28.054882776176964
3.61,28.380244543576485
3.62,28.70992304761993
3.63,29.04391278108035
3.64,29.38220416189503
3.65,29.724783408315634
3.66,30.071632420167642
3.67,30.422728666909165
3.68,30.778045083174412
3.69,31.137549972477352
3.7,31.501206919736845
3.71,31.868974713265132
3.72,32.24080727683751
3.73,32.61665361243194
3.74,32.99645775419362
3.75,33.38015873414086
3.76,33.76769056008587
3.77,34.15898220619656
3.78,34.55395761657444
3.79,34.95253572216833
3.8,35.35463047128563
3.81,35.76015087390147
3.82,36.169001059901994
3.83,36.58108035133239
3.84,36.99628334865255
3.85,37.414500030934455
3.86,37.835615869866224
3.87,38.259511957358065
3.88,38.686065146476516
3.89,39.115148205364946
3.9,39.54662998374172
3.91,39.980375591502344
3.92,40.41624658888961
3.93,40.854101187635756
3.94,41.29379446242458
3.95,41.73517857196831
3.96,42.178102988945504
3.97,42.622414738001694
3.98,43.06795864097494
3.99,43.51457756847342
4.0,43.96211269690277
4.01,44.4104037700165
4.02,44.85928936404399
4.03,45.30860715543741
4.04,45.75819419027134
4.05,46.20788715432693
4.06,46.657522642896176
4.07,47.1069374293511
4.08,47.55596873153754
4.09,48.00445447507284
4.1,48.45223355265219
4.11,48.899146078497886
4.12,49.345033637120544
4.13,49.789739525599636
4.14,50.2331089886336
4.15,50.67498944565576
4.16,51.115230709361555
4.17,51.553685195044785
4.18,51.99020812019468
4.19,52.42465769386208
4.2,52.856895295360566
4.21,53.286785641927146
4.22,53.71419694502632
4.23,54.139001055040815
4.24,54.561073594151246
4.25,54.98029407726564
4.26,55.39654602091676
4.27,55.80971704010138
4.28,56.21969893308955
4.29,56.62638775428398
4.3,57.029683875259394
4.31,57.42949203415855
4.32,57.82572137366598
4.33,58.21828546782145
4.34,58.60710233797339
4.35,58.992094458206815
4.36,59.37318875061213
4.37,59.75031657078851
4.38,60.123413684000475
4.39,60.492420232426944
4.4,60.85728069396005
4.41,61.21794383302487
4.42,61.574362643902724
4.43,61.92649428704828
4.44,62.27430001889585
4.45,62.6177451156523
4.46,62.95679879157322
4.47,63.2914341122161
4.48,63.62162790315844
4.49,63.947360654661296
4.5,64.26861642274892
4.51,64.58538272716369
4.52,64.89765044664257
4.53,65.20541371194669
4.54,65.50866979705997
4.55,65.80741900895612
4.56,66.10166457631533
4.57,66.39141253755399
4.58,66.67667162851168
4.59,66.95745317012052
4.6,67.23377095636222
4.61,67.50564114279898
4.62,67.7730821359441
4.63,68.03611448371937
4.64,68.29476076722646
4.65,68.54904549404078
4.66,68.7989949932179
4.67,69.04463731218416
4.68,69.28600211566578
4.69,69.52312058679378
4.7,69.75602533050572
4.71,69.98475027934948
4.72,70.20933060177948
4.73,70.42980261302154
4.74,70.64620368856892
4.75,70.85857218035964
4.76,71.0669473356729
4.77,71.27136921877127
4.78,71.47187863530523
4.79,71.6685170594862
4.8,71.8613265640259
4.81,72.050349752831
4.82,72.23562969643487
4.83,72.41720987014101
4.84,72.59513409484646
4.85,72.76944648050794
4.86,72.9401913722082
4.87,73.10741329877574
4.88,73.27115692390672
4.89,73.43146699973487
4.9,73.58838832279169
4.91,73.741965692297
4.92,73.89224387071768
4.93,74.03926754653057
4.94,74.18308129912434
4.95,74.3237295657739
4.96,74.46125661062024
4.97,74.59570649558816
4.98,74.72712305317435
4.99,74.85554986103794
5.0,74.98103021832638
5.01,75.10360712366965
5.02,75.22332325477672
5.03,75.34022094956879
5.04,75.45434218878502
5.05,75.56572857999734
5.06,75.67442134297234
5.07,75.78046129631934
5.08,75.88388884536542
5.09,75.98474397119914
5.1,76.08306622082688
5.11,76.17889469838653
5.12,76.27226805736551
5.13,76.36322449377127
5.14,76.4518017402043
5.15,76.53803706078523
5.16,76.62196724688921
5.17,76.70362861364265
5.18,76.78305699713857
5.19,76.8602877523291
5.2,76.93535575155457
5.21,77.00829538367081
5.22,77.07914055373752
5.23,77.1479246832321
5.24,77.21468071075519
5.25,77.27944109319499
5.26,77.34223780731966
5.27,77.40310235176787
5.28,77.4620657494092
5.29,77.5191585500475
5.3,77.57441083344128
5.31,77.62785221261701
5.32,77.67951183745171
5.33,77.72941839850289
5.34,77.77760013106497
5.35,77.8240848194322
5.36,77.86889980134924
5.37,77.91207197263161
5.38,77.95362779193914
5.39,77.9935932856866
5.4,78.03199405307628
5.41,78.06885527123853
5.42,78.10420170046687
5.43,78.13805768953493
5.44,78.1704471810837
5.45,78.20139371706775
5.46,78.23092044425007
5.47,78.25905011973587
5.48,78.28580511653597
5.49,78.31120742915145
5.5,78.33527867917157
5.51,78.35804012087728
5.52,78.37951264684368
5.53,78.39971679353478
5.54,78.41867274688467
5.55,78.43640034785949
5.56,78.4529190979951
5.57,78.46824816490572
5.58,78.48240638775904
5.59,78.49541228271399
5.6,78.50728404831723
5.61,78.51803957085528
5.62,78.52769642965883
5.63,78.5362719023568
5.64,78.54378297007736
5.65,78.55024632259374
5.66,78.5556783634127
5.67,78.56009521480392
5.68,78.56351272276854
5.69,78.56594646194549
5.7,78.56741174045445
5.71,78.56792360467409
5.72,78.56749684395498
5.73,78.56614599526613
5.74,78.56388534777466
5.75,78.56072894735807
5.76,78.55669060104874
5.77,78.55178388141026
5.78,78.54602213084561
5.79,78.53941846583704
5.8,78.53198578111758
5.81,78.5237367537744
5.82,78.5146838472842
5.83,78.50483931548082
5.84,78.4942152064554
5.85,78.48282336638948
5.86,78.47067544332162
5.87,78.4577828908477
5.88,78.44415697175572
5.89,78.42980876159564
5.9,78.41474915218474
5.91,78.3989888550493
5.92,78.38253840480313
5.93,78.36540816246385
5.94,78.34760831870753
5.95,78.32914889706242
5.96,78.31003975704266
5.97,78.2902905972227
5.98,78.26991095825323
5.99,78.24891022581954
6.0,78.22729763354296
6.01,78.20508226582639
6.02,78.18227306064477
6.03,78.1588788122812
6.04,78.13490817400971
6.05,78.11036966072547
6.06,78.08527165152336
6.07,78.05962239222572
6.08,78.03342999786014
6.09,78.00670245508816
6.1,77.97944762458575
6.11,77.95167324337642
6.12,77.9233869271178
6.13,77.89459617234253
6.14,77.86530835865426
6.15,77.8355307508797
6.16,77.80527050117742
6.17,77.77453465110428
6.18,77.74333013364023
6.19,77.71166377517243
6.2,77.67954229743924
6.21,77.6469723194351
6.22,77.61396035927683
6.23,77.5805128360324
6.24,77.54663607151258
6.25,77.51233629202645
6.26,77.47761963010144
6.27,77.44249212616856
6.28,77.40695973021354
6.29,77.37102830339462
6.3,77.33470361962766
6.31,77.29799136713915
6.32,77.26089714998791
6.33,77.22342648955609
6.34,77.18558482600997
6.35,77.14737751973144
6.36,77.10880985272051
6.37,77.0698870299697
6.38,77.03061418081066
6.39,76.99099636023378
6.4,76.95103855018131
6.41,76.91074566081453
6.42,76.8701225317555
6.43,76.82917393330399
6.44,76.78790456763008
6.45,76.74631906994291
6.46,76.70442200963623
6.47,76.662217891411
6.48,76.6197111563758
6.49,76.57690618312535
6.5,76.53380728879763
6.51,76.49041873011014
6.52,76.44674470437562
6.53,76.40278935049784
6.54,76.3585567499477
6.55,76.31405092772017
6.56,76.26927585327255
6.57,76.2242354414442
6.58,76.17893355335845
6.59,76.13337399730692
6.6,76.08756052961648
6.61,76.04149685549959
6.62,75.99518662988797
6.63,75.9486334582503
6.64,75.90184089739405
6.65,75.85481245625195
6.66,75.80755159665327
6.67,75.76006173408037
6.68,75.7123462384108
6.69,75.66440843464522
6.7,75.61625160362148
6.71,75.56787898271509
6.72,75.51929376652654
6.73,75.47049910755557
6.74,75.42149811686265
6.75,75.37229386471822
6.76,75.32288938123958
6.77,75.27328765701597
6.78,75.22349164372197
6.79,75.17350425471945
6.8,75.12332836564838
6.81,75.07296681500675
6.82,75.02242240471973
6.83,74.97169790069835
6.84,74.92079603338794
6.85,74.86971949830661
6.86,74.81847095657372
6.87,74.76705303542892
6.88,74.71546832874162
6.89,74.66371939751137
6.9,74.61180877035906
6.91,74.55973894400942
6.92,74.50751238376476
6.93,74.45513152397027
6.94,74.40259876847102
6.95,74.34991649106082
6.96,74.2970870359231
6.97,74.24411271806402
6.98,74.19099582373792
6.99,74.13773861086531
7.0,74.0843433094435
7.01,74.03081212195002
7.02,73.97714722373915
7.03,73.92335076343136
7.04,73.86942486329616
7.05,73.81537161962827
7.06,73.76119310311726
7.07,73.70689135921101
7.08,73.65246840847274
7.09,73.59792624693206
7.1,73.54326684643006
7.11,73.4884921549585
7.12,73.43360409699325
7.13,73.3786045738222
7.14,73.3234954638675
7.15,73.26827862300254
7.16,73.2129558848636
7.17,73.15752906115627
7.18,73.10199994195676
7.19,73.04637029600836
7.2,72.99064187101283
7.21,72.93481639391709
7.22,72.87889557119523
7.23,72.82288108912583
7.24,72.76677461406483
7.25,72.71057779271389
7.26,72.65429225238451
7.27,72.59791960125776
7.28,72.5414614286399
7.29,72.48491930521391
7.3,72.42829478328692
7.31,72.37158939703376
7.32,72.31480466273663
7.33,72.25794207902094
7.34,72.20100312708736
7.35,72.14398927094042
7.36,72.08690195761326
7.37,72.02974261738905
7.38,71.97251266401884
7.39,71.91521349493608
7.4,71.8578464914678
7.41,71.80041301904247
7.42,71.74291442739472
7.43,71.6853520507669
7.44,71.62772720810746
7.45,71.57004120326647
7.46,71.51229532518796
7.47,71.4544908480995
7.48,71.39662903169877
7.49,71.33871112133747
7.5,71.28073834820229
7.51,71.2227119294933
7.52,71.16463306859956
7.53,71.10650295527219
7.54,71.04832276579485
7.55,70.99009366315161
7.56,70.93181679719245
7.57,70.87349330479627
7.58,70.81512431003144
7.59,70.75671092431412
7.6,70.69825424656416
7.61,70.63975536335877
7.62,70.58121534908395
7.63,70.52263526608373
7.64,70.46401616480723
7.65,70.40535908395364
7.66,70.34666505061507
7.67,70.2879350804174
7.68,70.22917017765904
7.69,70.17037133544784
7.7,70.11153953583592
7.71,70.05267574995267
7.72,69.99378093813586
7.73,69.93485605006084
7.74,69.87590202486808
7.75,69.81691979128871
7.76,69.75791026776847
7.77,69.69887436258988
7.78,69.63981297399269
7.79,69.5807269902927
7.8,69.52161728999893
7.81,69.46248474192912
7.82,69.40333020532374
7.83,69.34415452995837
7.84,69.28495855625455
7.85,69.22574311538912
7.86,69.1665090294021
7.87,69.10725711130313
7.88,69.04798816517633
7.89,68.98870298628397
7.9,68.92940236116851
7.91,68.87008706775347
7.92,68.81075787544283
7.93,68.75141554521912
7.94,68.69206082974027
7.95,68.63269447343508
7.96,68.57331721259753
7.97,68.51392977547974
7.98,68.45453288238377
7.99,68.39512724575224
8.0,68.33571357025765
8.01,68.27629255289067
8.02,68.21686488304717
8.03,68.15743124261418
8.04,68.09799230605476
8.05,68.03854874049166
8.06,67.97910120579
8.07,67.91965035463888
8.08,67.86019683263187
8.09,67.80074127834659
8.1,67.74128432342316
8.11,67.68182659264166
8.12,67.62236870399867
8.13,67.56291126878287
8.14,67.50345489164948
8.15,67.44400017069404
8.16,67.38454769752504
8.17,67.32509805733574
8.18,67.26565182897508
8.19,67.2062095850177
8.2,67.14677189183305
8.21,67.0873393096537
8.22,67.02791239264273
8.23,66.96849168896041
8.24,66.90907774082991
8.25,66.84967108460226
8.26,66.79027225082056
8.27,66.73088176428332
8.28,66.67150014410709
8.29,66.61212790378826
8.3,66.55276555126422
8.31,66.4934135889736
8.32,66.43407251391595
8.33,66.37474281771063
8.34,66.31542498665492
8.35,66.2561195017816
8.36,66.19682683891563
8.37,66.13754746873032
8.38,66.07828185680275
8.39,66.0190304636685
8.4,65.95979374487582
8.41,65.90057215103907
8.42,65.84136612789158
8.43,65.78217611633782
8.44,65.72300255250505
8.45,65.66384586779425
8.46,65.60470648893055
8.47,65.545584838013
8.48,65.48648133256378
8.49,65.42739638557686
8.5,65.368330405566
8.51,65.30928379661233
8.52,65.25025695841127
8.53,65.19125028631892
8.54,65.13226417139796
8.55,65.07329900046298
8.56,65.01435515612528
8.57,64.95543301683719
8.58,64.89653295693586
8.59,64.83765534668652
8.6,64.7788005523253
8.61,64.71996893610152
8.62,64.66116085631955
8.63,64.60237666738007
8.64,64.543616719821
8.65,64.48488136035792
8.66,64.42617093192396
8.67,64.36748577370939
8.68,64.30882622120059
8.69,64.2501926062187
8.7,64.1915852569578
8.71,64.13300449802264
8.72,64.07445065046602
8.73,64.0159240318256
8.74,63.957424956160516
8.75,63.89895373408736
8.76,63.84051067281593
8.77,63.782096076184516
8.78,63.72371024469478
8.79,63.66535347554626
8.8,63.60702606267054
8.81,63.54872829676495
8.82,63.49046046532598
8.83,63.43222285268228
8.84,63.37401574002731
8.85,63.315839405451634
8.86,63.257694123974844
8.87,63.19958016757716
8.88,63.141497805230664
8.89,63.08344730293019
8.9,63.02542892372391
8.91,62.96744292774353
8.92,62.909489572234214
8.93,62.85156911158417
8.94,62.79368179735387
8.95,62.73582787830502
8.96,62.67800760042916
8.97,62.62022120697601
8.98,62.56246893848145
8.99,62.50475103279524
9.0,62.44706772510844
9.01,62.3894192479805
9.02,62.33180583136612
9.03,62.27422770264175
9.04,62.21668508663187
9.05,62.159178205634944
9.06,62.10170727944913
9.07,62.04427252539768
9.08,61.9868741583541
9.09,61.92951239076703
9.1,61.87218743268486
9.11,61.81489949178009
9.12,61.757648773373404
9.13,61.700435480457536
9.14,61.64325981372084
9.15,61.586121971570634
9.16,61.529022150156294
9.17,61.4719605433921
9.18,61.41493734297983
9.19,61.35795273843115
9.2,61.30100691708972
9.21,61.24410006415311
9.22,61.18723236269446
9.23,61.13040399368392
9.24,61.073615136009884
9.25,61.01686596649995
9.26,60.96015665994172
9.27,60.90348738910334
9.28,60.84685832475385
9.29,60.790269635683316
9.3,60.733721488722715
9.31,60.67721404876369
9.32,60.62074747877801
9.33,60.564321939836894
9.34,60.507937591130116
9.35,60.45159458998488
9.36,60.39529309188455
9.37,60.33903325048713
9.38,60.282815217643595
9.39,60.22663914341603
9.4,60.170505176095546
9.41,60.114413462220035
9.42,60.05836414659174
9.43,60.002357372294654
9.44,59.94639328071169
9.45,59.89047201154174
9.46,59.83459370281651
9.47,59.77875849091721
9.48,59.722966510591036
9.49,59.66721789496752
9.5,59.61151277557468
9.51,59.55585128235504
9.52,59.50023354368144
9.53,59.444659686372695
9.54,59.38912983570914
9.55,59.333644115447946
9.56,59.27820264783832
9.57,59.22280555363653
9.58,59.1674529521208
9.59,59.11214496110599
9.6,59.056881696958236
9.61,59.00166327460931
9.62,58.94648980757091
9.63,58.89136140794883
9.64,58.83627818645687
9.65,58.781240252430734
9.66,58.72624771384169
9.67,58.67130067731013
9.68,58.616399248118995
9.69,58.56154353022706
9.7,58.50673362628205
9.71,58.451969637633646
9.72,58.39725166434639
9.73,58.342579805212395
9.74,58.28795415776396
9.75,58.23337481828605
9.76,58.17884188182865
9.77,58.12435544221899
9.78,58.06991559207364
9.79,58.01552242281048
9.8,57.96117602466055
9.81,57.90687648667982
9.82,57.852623896760726
9.83,57.79841834164372
9.84,57.74425990692862
9.85,57.69014867708586
9.86,57.63608473546764
9.87,57.58206816431895
9.88,57.52809904478847
9.89,57.47417745693939
9.9,57.42030347976008
9.91,57.36647719117468
9.92,57.31269866805358
9.93,57.25896798622374
9.94,57.20528522047899
9.95,57.15165044459018
9.96,57.09806373131521
9.97,57.04452515240895
9.98,56.991034778633136
9.99,56.93759267976607
10.0,56.88419892461228
10.01,56.83085358101203
10.02,56.77755671585081
10.03,56.72430839506863
10.04,56.67110868366932
10.05,56.617957645729625
10.06,56.56485534440833
10.07,56.51180184195517
10.08,56.458797199719726
10.09,56.40584147816023
10.1,56.352934736852205
10.11,56.30007703449712
10.12,56.24726842893088
10.13,56.19450897713224
10.14,56.14179873523116
10.15,56.08913775851707
10.16,56.036526101446995
10.17,55.983963817653695
10.18,55.931450959953615
10.19,55.87898758035484
10.2,55.8265737300649
10.21,55.77420945949855
10.22,55.72189481828543
10.23,55.669629855277655
10.24,55.617414618557355
10.25,55.5652491554441
10.26,55.51313351250225
10.27,55.46106773554826
10.28,55.409051869657894
10.29,55.35708595917333
10.3,55.305170047710256
10.31,55.25330417816484
10.32,55.201488392720655
10.33,55.149722732855516
10.34,55.09800723934826
10.35,55.04634195228546
10.36,54.99472691106803
10.37,54.94316215441781
10.38,54.89164772038407
10.39,54.84018364634993
10.4,54.788769969038704
10.41,54.737406724520234
10.42,54.6860939482171
10.43,54.634831674910785
10.44,54.58361993874779
10.45,54.53245877324566
10.46,54.481348211298965
10.47,54.43028828518522
10.48,54.37927902657073
10.49,54.32832046651638
10.5,54.27741263548339
10.51,54.22655556333894
10.52,54.17574927936184
10.53,54.12499381224802
10.54,54.0742891901161
10.55,54.02363544051276
10.56,53.97303259041817
10.57,53.922480666251296
10.58,53.87197969387517
10.59,53.821529698602106
10.6,53.77113070519888
10.61,53.72078273789181
10.62,53.67048582037183
10.63,53.62023997579948
10.64,53.57004522680986
10.65,53.51990159551754
10.66,53.46980910352138
10.67,53.419767771909335
10.68,53.36977762126323
10.69,53.31983867166341
10.7,53.26995094269342
10.71,53.22011445344459
10.72,53.170329222520586
10.73,53.120595268041924
10.74,53.070912607650406
10.75,53.021281258513554
10.76,52.97170123732895
10.77,52.92217256032857
10.78,52.87269524328304
10.79,52.82326930150589
10.8,52.77389474985771
10.81,52.72457160275031
10.82,52.6752998741508
10.83,52.626079577585664
10.84,52.576910726144746
10.85,52.527793332485246
10.86,52.478727408835624
10.87,52.42971296699951
10.88,52.380750018359535
10.89,52.331838573881136
10.9,52.28297864411633
10.91,52.23417023920743
10.92,52.185413368890764
10.93,52.13670804250028
10.94,52.08805426897119
10.95,52.03945205684353
10.96,51.99090141426569
10.97,51.942402348997945
10.98,51.89395486841587
10.99,51.84555897951381
11.0,51.79721468890825
11.01,51.74892200284117
11.02,51.70068092718337
11.03,51.65249146743776
11.04,51.604353628742615
11.05,51.556267415874764
11.06,51.50823283325281
11.07,51.460249884940275
11.08,51.41231857464869
11.09,51.36443890574071
11.1,51.31661088123318
11.11,51.268834503800115
11.12,51.22110977577571
11.13,51.173436699157314
11.14,51.125815275608346
11.15,51.078245506461194
11.16,51.03072739272008
11.17,50.98326093506391
11.18,50.93584613384907
11.19,50.88848298911222
11.2,50.84117150057304
11.21,50.79391166763695
11.22,50.746703489397795
11.23,50.69954696464054
11.24,50.65244209184389
11.25,50.6053888691829
11.26,50.558387294531585
11.27,50.51143736546543
11.28,50.46453907926398
11.29,50.417692432913306
11.3,50.3708974231085
11.31,50.32415404625614
11.32,50.2774622984767
11.33,50.23082217560696
11.34,50.18423367320241
11.35,50.137696786539564
11.36,50.09121151061834
11.37,50.04477784016433
11.38,49.9983957696311
11.39,49.95206529320246
11.4,49.905786404794675
11.41,49.85955909805872
11.42,49.81338336638243
11.43,49.767259202892724
11.44,49.7211866004577
11.45,49.675165551688785
11.46,49.62919604894285
11.47,49.58327808432429
11.48,49.53741164968708
11.49,49.491596736636815
11.5,49.44583333653274
11.51,49.40012144048977
11.52,49.354461039380425
11.53,49.308852123836836
11.54,49.263294684252664
11.55,49.21778871078504
11.56,49.17233419335644
11.57,49.12693112165662
