time,value_N
5.11,22.79218379377206
5.12,22.706450849756074
5.13,22.622995350556444
5.14,22.54178199055703
5.15,22.46277590045671
5.16,22.385942651171217
5.17,22.311248257033032
5.18,22.238659178329236
5.19,22.1681423232158
5.2,22.099665049045317
5.21,22.033195163143677
5.22,21.96870092306981
5.23,21.906151036391147
5.24,21.845514660006117
5.25,21.786761399043638
5.26,21.729861305368225
5.27,21.674784875718032
5.28,21.62150304950196
5.29,21.569987206280647
5.3,21.52020916295506
5.31,21.47214117068522
5.32,21.425755911560486
5.33,21.38102649504173
5.34,21.337926454194772
5.35,21.29642974173334
5.36,21.256510725888962
5.37,21.218144186124167
5.38,21.181305308704584
5.39,21.145969682144585
5.4,21.112113292540347
5.41,21.079712518803404
5.42,21.04874412780702
5.43,21.019185269456926
5.44,20.99101347169742
5.45,20.96420663546297
5.46,20.93874302958499
5.47,20.91460128566282
5.48,20.891760392907262
5.49,20.870199692964682
5.5,20.84989887472893
5.51,20.830837969148025
5.52,20.812997344032016
5.53,20.7963576988679
5.54,20.780900059647227
5.55,20.766605773711444
5.56,20.753456504619763
5.57,20.741434227043943
5.58,20.730521221693994
5.59,20.720700070278557
5.6,20.71195365050336
5.61,20.704265131110862
5.62,20.697617966963957
5.63,20.691995894176298
5.64,20.68738292529163
5.65,20.6837633445142
5.66,20.68112170299221
5.67,20.679442814155948
5.68,20.678711749112153
5.69,20.678913832095937
5.7,20.680034635981407
5.71,20.682059977852024
5.72,20.684975914631526
5.73,20.68876873877615
5.74,20.693424974028765
5.75,20.698931371235346
5.76,20.70527490422418
5.77,20.712442765748037
5.78,20.720422363489494
5.79,20.729201316129437
5.8,20.738767449478754
5.81,20.74910879267312
5.82,20.76021357443069
5.83,20.772070219372484
5.84,20.78466734440516
5.85,20.797993755165837
5.86,20.81203844252853
5.87,20.826790579171792
5.88,20.842239516207044
5.89,20.858374779867052
5.9,20.875186068253992
5.91,20.89266324814652
5.92,20.910796351865162
5.93,20.92957557419544
5.94,20.94899126936798
5.95,20.96903394809496
5.96,20.989694274662124
5.97,21.01096306407567
5.98,21.032831279263256
5.99,21.055290028328315
6.0,21.078330561856973
6.01,21.10194427027675
6.02,21.126122681266256
6.03,21.150857457215118
6.04,21.176140392733302
6.05,21.201963412209075
6.06,21.228318567414775
6.07,21.2551980351596
6.08,21.282594114988644
6.09,21.310499226927316
6.1,21.338905909270444
6.11,21.367806816415182
6.12,21.397194716737005
6.13,21.427062490507975
6.14,21.457403127856512
6.15,21.48820972676792
6.16,21.519475491124872
6.17,21.551193728787137
6.18,21.583357849709788
6.19,21.615961364099153
6.2,21.64899788060578
6.21,21.68246110455371
6.22,21.716344836205337
6.23,21.75064296906114
6.24,21.78534948819363
6.25,21.820458468614806
6.26,21.855964073676443
6.27,21.89186055350258
6.28,21.92814224345352
6.29,21.964803562620745
6.3,22.001839012352054
6.31,22.039243174806373
6.32,22.077010711537568
6.33,22.115136362106703
6.34,22.153614942722136
6.35,22.192441344906857
6.36,22.231610534192537
6.37,22.27111754883971
6.38,22.310957498583523
6.39,22.351125563404548
6.4,22.391616992324106
6.41,22.432427102223603
6.42,22.473551276687335
6.43,22.51498496486832
6.44,22.556723680376606
6.45,22.59876300018963
6.46,22.641098563584123
6.47,22.683726071089108
6.48,22.72664128345957
6.49,22.769840020670305
6.5,22.81331816092956
6.51,22.857071639712007
6.52,22.901096448810677
6.53,22.9453886354074
6.54,22.98994430116139
6.55,23.034759601315564
6.56,23.079830743820224
6.57,23.125153988473738
6.58,23.170725646079823
6.59,23.216542077621117
6.6,23.26259969344865
6.61,23.30889495248689
6.62,23.35542436145406
6.63,23.4021844740973
6.64,23.4491718904425
6.65,23.49638325605836
6.66,23.54381526133443
6.67,23.59146464077285
6.68,23.63932817229343
6.69,23.687402676551862
6.7,23.735685016270722
6.71,23.784172095583013
6.72,23.832860859387996
6.73,23.881748292719006
6.74,23.93083142012305
6.75,23.98010730505188
6.76,24.029573049264357
6.77,24.079225792239797
6.78,24.129062710602135
6.79,24.179081017554633
6.8,24.22927796232492
6.81,24.279650829620156
6.82,24.33019693909208
6.83,24.380913644811777
6.84,24.431798334753918
6.85,24.482848430290286
6.86,24.53406138569241
6.87,24.5854346876431
6.88,24.63696585475669
6.89,24.688652437107834
6.9,24.74049201576865
6.91,24.79248220235405
6.92,24.844620638575098
6.93,24.89690499580019
6.94,24.949332974623946
6.95,25.00190230444363
6.96,25.05461074304292
6.97,25.107456076182935
6.98,25.16043611720029
6.99,25.21354870661214
7.0,25.266791711727954
7.01,25.320163026267974
7.02,25.37366056998818
7.03,25.42728228831163
7.04,25.48102615196607
7.05,25.53489015662765
7.06,25.588872322570666
7.07,25.64297069432316
7.08,25.69718334032832
7.09,25.751508352611495
7.1,25.805943846452774
7.11,25.860487960064976
7.12,25.915138854276975
7.13,25.969894712222224
7.14,26.02475373903241
7.15,26.0797141615361
7.16,26.134774227962314
7.17,26.189932207648923
7.18,26.24518639075574
7.19,26.300535087982286
7.2,26.35597663029005
7.21,26.41150936862925
7.22,26.46713167366992
7.23,26.522841935537304
7.24,26.57863856355146
7.25,26.634519985970964
7.26,26.690484649740664
7.27,26.74653102024341
7.28,26.802657581055655
7.29,26.858862833706905
7.3,26.915145297442876
7.31,26.97150350899236
7.32,27.027936022337673
7.33,27.08444140848866
7.34,27.141018255260164
7.35,27.1976651670529
7.36,27.25438076463769
7.37,27.311163684942972
7.38,27.36801258084552
7.39,27.424926120964358
7.4,27.481902989457762
7.41,27.538941885823313
7.42,27.59604152470095
7.43,27.653200635678974
7.44,27.71041796310291
7.45,27.767692265887238
7.46,27.825022317329896
7.47,27.882406904929514
7.48,27.93984483020534
7.49,27.997334908519818
7.5,28.054875968903733
7.51,28.112466853883923
7.52,28.17010641931349
7.53,28.227793534204473
7.54,28.285527080562918
7.55,28.343305953226356
7.56,28.401129059703585
7.57,28.458995320016754
7.58,28.516903666545705
7.59,28.574853043874526
7.6,28.632842408640286
7.61,28.690870729383896
7.62,28.748936986403095
7.63,28.80704017160749
7.64,28.865179288375625
7.65,28.92335335141407
7.66,28.981561386618456
7.67,29.039802430936447
7.68,29.09807553223263
7.69,29.15637974915525
7.7,29.21471415100479
7.71,29.27307781760439
7.72,29.331469839171984
7.73,29.389889316194264
7.74,29.448335359302295
7.75,29.506807089148865
7.76,29.56530363628749
7.77,29.623824141053053
7.78,29.682367753444076
7.79,29.74093363300655
7.8,29.799520948719355
7.81,29.8581288788812
7.82,29.916756610999084
7.83,29.975403341678245
7.84,30.034068276513572
7.85,30.09275062998247
7.86,30.15144962533912
7.87,30.21016449451018
7.88,30.268894477991825
7.89,30.327638824748156
7.9,30.386396792110947
7.91,30.445167645680705
7.92,30.50395065922902
7.93,30.562745114602187
7.94,30.621550301626105
7.95,30.68036551801238
7.96,30.739190069265668
7.97,30.798023268592207
7.98,30.856864436809545
7.99,30.915712902257404
8.0,30.974568000709723
8.01,31.033429075287806
8.02,31.0922954763746
8.03,31.151166561530047
8.04,31.210041695407554
8.05,31.268920249671478
8.06,31.327801602915702
8.07,31.386685140583232
8.08,31.445570254886796
8.09,31.504456344730478
8.1,31.563342815632307
8.11,31.622229079647855
8.12,31.681114555294776
8.13,31.73999866747829
8.14,31.798880847417617
8.15,31.857760532573327
8.16,31.916637166575583
8.17,31.97551019915331
8.18,32.034379086064206
8.19,32.09324328902567
8.2,32.15210227564654
8.21,32.21095551935972
8.22,32.26980249935562
8.23,32.32864270051641
8.24,32.38747561335111
8.25,32.44630073393145
8.26,32.505117563828584
8.27,32.563925610050475
8.28,32.62272438498015
8.29,32.681513406314664
8.3,32.74029219700481
8.31,32.799060285195594
8.32,32.85781720416739
8.33,32.91656249227788
8.34,32.97529569290464
8.35,33.03401635438844
8.36,33.092724029977276
8.37,33.15141827777101
8.38,33.21009866066673
8.39,33.26876474630479
8.4,33.32741610701543
8.41,33.386052319766115
8.42,33.44467296610946
8.43,33.50327763213181
8.44,33.56186590840246
8.45,33.62043738992341
8.46,33.67899167607981
8.47,33.737528370590944
8.48,33.796047081461836
8.49,33.85454742093541
8.5,33.913029005445246
8.51,33.97149145556889
8.52,34.029934395981705
8.53,34.08835745541133
8.54,34.1467602665926
8.55,34.205142466223094
8.56,34.26350369491912
8.57,34.32184359717232
8.58,34.38016182130669
8.59,34.43845801943622
8.6,34.49673184742293
8.61,34.554982964835496
8.62,34.61321103490831
8.63,34.671415724501045
8.64,34.72959670405868
8.65,34.787753647572046
8.66,34.84588623253878
8.67,34.90399413992479
8.68,34.962077054126134
8.69,35.02013466293138
8.7,35.07816665748441
8.71,35.13617273224762
8.72,35.19415258496563
8.73,35.25210591662933
8.74,35.310032431440455
8.75,35.36793183677645
8.76,35.42580384315588
8.77,35.48364816420417
8.78,35.54146451661972
8.79,35.59925262014051
8.8,35.65701219751104
8.81,35.71474297444963
8.82,35.77244467961619
8.83,35.8301170445803
8.84,35.887759803789635
8.85,35.94537269453889
8.86,36.00295545693891
8.87,36.06050783388632
8.88,36.11802957103338
8.89,36.17552041675833
8.9,36.23298012213596
8.91,36.29040844090861
8.92,36.347805129457434
8.93,36.405169946774095
8.94,36.46250265443269
8.95,36.51980301656207
8.96,36.57707079981848
8.97,36.63430577335844
8.98,36.69150770881208
8.99,36.748676380256654
9.0,36.80581156419044
9.01,36.862913039506914
9.02,36.91998058746924
9.03,36.97701399168504
9.04,37.03401303808148
9.05,37.09097751488063
9.06,37.14790721257509
9.07,37.204801923903986
9.08,37.261661443829105
9.09,37.318485569511445
9.1,37.37527410028796
9.11,37.43202683764859
9.12,37.48874358521357
9.13,37.54542414871098
9.14,37.60206833595459
9.15,37.658675956821945
9.16,37.71524682323268
9.17,37.77178074912713
9.18,37.82827755044516
9.19,37.88473704510525
9.2,37.941159052983814
9.21,37.997543395894795
9.22,38.053889897569434
9.23,38.11019838363633
9.24,38.1664686816017
9.25,38.222700620829876
9.26,38.278894032524036
9.27,38.33504874970715
9.28,38.39116460720314
9.29,38.44724144161829
9.3,38.50327909132282
9.31,38.55927739643272
9.32,38.61523619879178
9.33,38.6711553419538
9.34,38.727034671165065
9.35,38.78287403334696
9.36,38.83867327707881
9.37,38.89443225258098
9.38,38.95015081169802
9.39,39.005828807882196
9.4,39.06146609617704
9.41,39.117062533201214
9.42,39.172617977132475
9.43,39.228132287691885
9.44,39.283605326128175
9.45,39.33903695520229
9.46,39.39442703917211
9.47,39.44977544377738
9.48,39.50508203622478
9.49,39.56034668517314
9.5,39.61556926071892
9.51,39.670749634381764
9.52,39.72588767909027
9.53,39.78098326916789
9.54,39.83603628031905
9.55,39.89104658961536
9.56,39.94601407548202
9.57,40.00093861768441
9.58,40.05582009731477
9.59,40.11065839677908
9.6,40.16545339978407
9.61,40.220204991324415
9.62,40.27491305767001
9.63,40.32957748635347
9.64,40.38419816615771
9.65,40.438774987103706
9.66,40.493307840438376
9.67,40.54779661862262
9.68,40.60224121531948
9.69,40.65664152538245
9.7,40.71099744484388
9.71,40.76530887090361
9.72,40.81957570191759
9.73,40.87379783738679
9.74,40.927975177946095
9.75,40.98210762535343
9.76,41.03619508247895
9.77,41.090237453294385
9.78,41.14423464286249
9.79,41.19818655732663
9.8,41.25209310390046
9.81,41.305954190857754
9.82,41.359769727522334
9.83,41.413539624258114
9.84,41.46726379245925
9.85,41.52094214454043
9.86,41.57457459392723
9.87,41.62816105504665
9.88,41.681701443317664
9.89,41.735195675141966
9.9,41.78864366789477
9.91,41.84204533991572
9.92,41.89540061049994
9.93,41.948709399889125
9.94,42.00197162926278
9.95,42.055187220729565
9.96,42.10835609731867
9.97,42.16147818297138
9.98,42.21455340253268
9.99,42.26758168174295
10.0,42.3205629472298
10.01,42.37349712649994
10.02,42.426384147931174
10.03,42.479223940764506
10.04,42.532016435096274
10.05,42.584761561870444
10.06,42.63745925287092
10.07,42.690109440714004
10.08,42.7427120588409
10.09,42.79526704151033
10.1,42.84777432379118
10.11,42.900233841555306
10.12,42.952645531470374
10.13,43.00500933099278
10.14,43.05732517836065
10.15,43.10959301258694
10.16,43.1618127734526
10.17,43.21398440149981
10.18,43.26610783802526
10.19,43.318183025073616
10.2,43.370209905430904
10.21,43.4221884226181
10.22,43.474118520884694
10.23,43.52600014520241
10.24,43.57783324125893
10.25,43.62961775545171
10.26,43.68135363488189
10.27,43.7330408273482
10.28,43.78467928134104
10.29,43.83626894603654
10.3,43.88780977129069
10.31,43.93930170763358
10.32,43.9907447062637
10.33,44.042138719042214
10.34,44.09348369848745
10.35,44.14477959776929
10.36,44.19602637070377
10.37,44.24722397174759
10.38,44.298372355992804
10.39,44.34947147916153
10.4,44.400521297600676
10.41,44.451521768276784
10.42,44.5024728487709
10.43,44.5533744972735
10.44,44.60422667257947
10.45,44.65502933408315
10.46,44.70578244177344
10.47,44.75648595622889
10.48,44.80713983861298
10.49,44.85774405066931
10.5,44.9082985547169
10.51,44.95880331364557
10.52,45.009258290911305
10.53,45.05966345053174
10.54,45.11001875708162
10.55,45.16032417568837
10.56,45.21057967202768
10.57,45.26078521231912
10.58,45.31094076332187
10.59,45.3610462923304
10.6,45.41110176717029
10.61,45.46110715619401
10.62,45.51106242827681
10.63,45.5609675528126
10.64,45.61082249970993
10.65,45.660627239387956
10.66,45.71038174277248
10.67,45.76008598129203
10.68,45.809739926873945
10.69,45.85934355194058
10.7,45.908896829405464
10.71,45.95839973266952
10.72,46.007852235617385
10.73,46.05725431261367
10.74,46.10660593849934
10.75,46.15590708858808
10.76,46.20515773866272
10.77,46.2543578649717
10.78,46.30350744422556
10.79,46.35260645359346
10.8,46.40165487069975
10.81,46.450652673620574
10.82,46.49959984088049
10.83,46.54849635144914
10.84,46.59734218473795
10.85,46.64613732059686
10.86,46.69488173931109
10.87,46.74357542159794
10.88,46.7922183486036
10.89,46.84081050190002
10.9,46.889351863481814
10.91,46.93784241576314
10.92,46.986282141574705
10.93,47.03467102416068
10.94,47.083009047175764
10.95,47.131296194682186
10.96,47.17953245114679
10.97,47.22771780143812
10.98,47.27585223082354
10.99,47.32393572496639
11.0,47.37196826992316
11.01,47.41994985214068
11.02,47.46788045845338
11.03,47.515760076080504
11.04,47.563588692623426
11.05,47.61136629606294
11.06,47.659092874756595
11.07,47.70676841743605
11.08,47.754392913204455
11.09,47.80196635153386
11.1,47.84948872226265
11.11,47.89696001559296
11.12,47.944380222088206
11.13,47.991749332670544
11.14,48.03906733861841
11.15,48.086334231564045
11.16,48.13355000349109
11.17,48.18071464673214
11.18,48.227828153966385
11.19,48.27489051821721
11.2,48.321901732849874
11.21,48.36886179156916
11.22,48.41577068841708
11.23,48.4626284177706
11.24,48.509434974339335
11.25,48.55619035316334
11.26,48.60289454961085
11.27,48.64954755937611
11.28,48.69614937847715
11.29,48.74270000325363
11.3,48.78919943036468
11.31,48.835647656786776
11.32,48.88204467981162
11.33,48.928390497044035
11.34,48.97468510639989
11.35,49.020928506104035
11.36,49.06712069468826
11.37,49.11326167098927
11.38,49.159351434146636
11.39,49.20538998360085
11.4,49.25137731909133
11.41,49.29731344065443
11.42,49.34319834862151
11.43,49.38903204361703
11.44,49.43481452655658
11.45,49.48054579864503
11.46,49.52622586137462
11.47,49.57185471652308
11.48,49.61743236615179
11.49,49.66295881260394
11.5,49.7084340585027
11.51,49.75385810674939
11.52,49.79923096052172
11.53,49.84455262327196
11.54,49.88982309872519
11.55,49.93504239087755
11.56,49.98021050399449
11.57,50.02532744260904
11.58,50.07039321152007
11.59,50.11540781579062
11.6,50.16037126074619
11.61,50.20528355197306
11.62,50.25014469531663
11.63,50.29495469687975
11.64,50.3397135630211
11.65,50.38442130035354
