time,value_M
3.67,29052.770779240876
3.68,29524.820706873063
3.69,30001.752843588994
3.7,30483.42147239147
3.71,30969.67103262076
3.72,31460.336095803304
3.73,31955.241368584077
3.74,32454.20172368157
3.75,32957.02225969168
3.76,33463.49839044497
3.77,33973.41596449147
3.78,34486.5514151491
3.79,35002.671941406974
3.8,35521.53571982416
3.81,36042.89214740914
3.82,36566.482115306266
3.83,37092.03831295414
3.84,37619.285562218254
3.85,38147.94118083787
3.86,38677.71537436579
3.87,39208.31165562122
3.88,39739.42729052104
3.89,40270.753769005074
3.9,40801.97729962726
3.91,41332.77932624827
3.92,41862.83706513724
3.93,42391.82406067141
3.94,42919.410757714024
3.95,43445.265088653454
3.96,43969.053073000585
3.97,44490.43942736832
3.98,45009.08818359645
3.99,45524.66331273791
4.0,46036.82935258911
4.01,46545.252036426886
4.02,47049.598920609125
4.03,47549.540008704025
4.04,48044.748369834604
4.05,48534.90074896072
4.06,49019.678166869104
4.07,49498.76650770344
4.08,49971.85709193988
4.09,50438.64723279858
4.1,50898.84077417793
4.11,51352.14860830404
4.12,51798.289171403696
4.13,52236.9889158323
4.14,52667.982757219565
4.15,53091.014495332805
4.16,53505.8372075001
4.17,53912.21361358239
4.18,54309.91641163292
4.19,54698.7285835342
4.2,55078.44367005474
4.21,55448.86601492006
4.22,55809.81097764301
4.23,56161.105115006794
4.24,56502.58633123916
4.25,56834.10399705674
4.26,57155.519037894395
4.27,57466.70399176381
4.28,57767.543037308955
4.29,58057.9319927417
4.3,58337.778286449015
4.31,58607.00090016292
4.32,58865.530285675755
4.33,59113.30825616536
4.34,59350.287853268266
4.35,59576.43319110283
4.36,59791.719278499026
4.37,59996.13182073738
4.38,60189.667002135764
4.39,60372.33125085081
4.4,60544.140987279265
4.41,60705.122357455795
4.42,60855.31095284623
4.43,60994.75151793046
4.44,61123.49764695751
4.45,61241.61147123654
4.46,61349.16333830304
4.47,61446.231484269134
4.48,61532.90170063136
4.49,61609.26699676963
4.5,61675.427259326745
4.51,61731.488909610496
4.52,61777.564560109735
4.53,61813.77267116288
4.54,61840.237208762206
4.55,61857.08730442076
4.56,61864.456917971045
4.57,61862.48450410624
4.58,61851.31268341634
4.59,61831.08791861271
4.6,61801.96019657691
4.61,61764.082716811885
4.62,61717.61158681765
4.63,61662.705524858284
4.64,61599.525570533646
4.65,61528.23480351728
4.66,61448.99807077204
4.67,61361.98172250675
4.68,61267.35335709168
4.69,61165.28157510632
4.7,61055.93574265212
4.71,60939.485764023266
4.72,60816.101863792006
4.73,60685.95437833048
4.74,60549.21355675913
4.75,60406.04937128172
4.76,60256.631336839906
4.77,60101.12833999482
4.78,59939.7084769203
4.79,59772.53890037149
4.8,59599.785675473846
4.81,59421.6136441607
4.82,59238.18629807271
4.83,59049.66565971947
4.84,58856.21217169229
4.85,58657.98459370747
4.86,58455.13990725112
4.87,58247.83322759032
4.88,58036.217722909736
4.89,57820.44454032898
4.9,57600.66273855335
4.91,57377.019226908524
4.92,57149.65871050943
4.93,56918.72364131359
4.94,56684.35417481032
4.95,56446.68813209912
4.96,56205.86096711309
4.97,55962.005738746404
4.98,55715.25308764868
4.99,55465.731217453285
5.0,55213.5658802113
5.01,54958.88036580803
5.02,54701.79549514416
5.03,54442.42961686958
5.04,54180.89860746359
5.05,53917.31587446134
5.06,53651.79236263272
5.07,53384.43656292605
5.08,53115.35452399561
5.09,52844.64986613817
5.1,52572.42379747059
5.11,52298.77513218664
5.12,52023.8003107379
5.13,51747.5934217899
5.14,51470.24622581098
5.15,51191.84818015759
5.16,50912.48646552591
5.17,50632.246013645665
5.18,50351.20953609796
5.19,50069.45755414458
5.2,49787.06842946199
5.21,49504.11839567866
5.22,49220.681590619584
5.23,48936.830089167175
5.24,48652.633936652564
5.25,48368.16118269621
5.26,48083.477915421456
5.27,47798.64829596901
5.28,47513.73459324482
5.29,47228.7972188379
5.3,46943.8947620486
5.31,46659.084024971824
5.32,46374.420057583186
5.33,46089.95619277972
5.34,45805.74408133013
5.35,45521.83372669273
5.36,45238.273519662296
5.37,44955.110272810045
5.38,44672.3892546836
5.39,44390.15422373658
5.4,44108.44746195991
5.41,43827.30980818931
5.42,43546.78069106568
5.43,43266.89816162734
5.44,42987.69892551491
5.45,42709.21837477177
5.46,42431.49061922462
5.47,42154.54851743051
5.48,41878.42370717826
5.49,41603.14663553377
5.5,41328.74658841988
5.51,41055.25171972327
5.52,40782.6890799215
5.53,40511.08464422516
5.54,40240.463340230395
5.55,39970.84907507901
5.56,39702.26476212336
5.57,39434.732347094985
5.58,39168.272833776056
5.59,38902.90630917401
5.6,38638.65196820009
5.61,38375.52813785336
5.62,38113.55230091237
5.63,37852.74111913702
5.64,37593.11045598391
5.65,37334.675398838845
5.66,37077.45028077055
5.67,36821.448701810055
5.68,36566.68354976066
5.69,36313.167020543566
5.7,36060.91063808472
5.71,35809.92527374847
5.72,35560.22116532405
5.73,35311.80793557105
5.74,35064.694610330145
5.75,34818.88963620564
5.76,34574.40089782638
5.77,34331.23573469185
5.78,34089.400957610225
5.79,33848.90286473536
5.8,33609.74725720962
5.81,33371.939454419655
5.82,33135.48430887212
5.83,32900.386220696455
5.84,32666.64915178183
5.85,32434.276639555253
5.86,32203.27181040805
5.87,31973.637392777615
5.88,31745.375729891584
5.89,31518.48879218131
5.9,31292.978189371588
5.91,31068.84518225356
5.92,30846.090694147526
5.93,30624.715322062464
5.94,30404.719347558923
5.95,30186.10274732187
5.96,29968.865203450037
5.97,29753.006113468164
5.98,29538.524600068526
5.99,29325.41952058798
6.0,29113.6894762267
6.01,28903.33282101466
6.02,28694.347670531875
6.03,28486.73191038823
6.04,28280.483204468706
6.05,28075.599002949682
6.06,27872.076550091868
6.07,27669.912891815347
6.08,27469.104883062133
6.09,27269.649194951464
6.1,27071.542321733043
6.11,26874.780587543268
6.12,26679.360152969435
6.13,26485.277021426762
6.14,26292.527045352996
6.15,26101.1059322253
6.16,25911.00925040393
6.17,25722.232434807247
6.18,25534.770792422314
6.19,25348.619507655498
6.2,25163.77364752713
6.21,24980.228166714372
6.22,24797.97791244627
6.23,24617.017629254882
6.24,24437.341963586307
6.25,24258.9454682753
6.26,24081.82260688716
6.27,23905.967757930393
6.28,23731.375218943635
6.29,23558.039210460174
6.3,23385.953879853452
6.31,23215.113305066658
6.32,23045.511498229633
6.33,22877.142409166096
6.34,22709.999928794212
6.35,22544.077892423367
6.36,22379.370082950038
6.37,22215.87023395548
6.38,22053.572032707947
6.39,21892.469123072075
6.4,21732.55510832796
6.41,21573.82355390247
6.42,21416.267990015174
6.43,21259.88191424128
6.44,21104.65879399388
6.45,20950.59206892776
6.46,20797.675153266926
6.47,20645.901438058023
6.48,20495.264293351676
6.49,20345.757070313804
6.5,20197.373103268837
6.51,20050.1057116768
6.52,19903.948202046053
6.53,19758.893869783587
6.54,19614.936000984555
6.55,19472.067874162803
6.56,19330.282761924067
6.57,19189.573932583437
6.58,19049.934651728705
6.59,18911.358183731096
6.6,18773.837793204908
6.61,18637.3667464175
6.62,18501.93831265106
6.63,18367.5457655175
6.64,18234.18238422788
6.65,18101.84145481756
6.66,17970.516271328477
6.67,17840.200136949665
6.68,17710.88636511729
6.69,17582.568280575335
6.7,17455.239220398067
6.71,17328.89253497541
6.72,17203.52158896227
6.73,17079.11976219288
6.74,16955.680450561154
6.75,16833.197066868044
6.76,16711.66304163688
6.77,16591.071823897582
6.78,16471.4168819407
6.79,16352.691704042101
6.8,16234.889799159233
6.81,16118.00469759972
6.82,16002.029951663168
6.83,15886.959136256917
6.84,15772.78584948653
6.85,15659.503713221751
6.86,15547.106373638657
6.87,15435.587501738712
6.88,15324.940793845395
6.89,15215.159972079073
6.9,15106.238784810761
6.91,14998.171007095394
6.92,14890.95044108522
6.93,14784.570916423918
6.94,14679.02629062199
6.95,14574.310449414019
6.96,14470.417307098305
6.97,14367.340806859436
6.98,14265.074921074283
6.99,14163.61365160193
7.0,14062.951030058028
7.01,13963.081118074033
7.02,13863.998007541795
7.03,13765.69582084394
7.04,13668.168711070466
7.05,13571.41086222201
7.06,13475.416489400142
7.07,13380.179838985125
7.08,13285.69518880151
7.09,13191.956848271946
7.1,13098.959158559559
7.11,13006.696492699268
7.12,12915.163255718375
7.13,12824.353884746763
7.14,12734.262849117029
7.15,12644.884650454875
7.16,12556.213822760037
7.17,12468.244932478097
7.18,12380.972578563415
7.19,12294.391392533504
7.2,12208.4960385151
7.21,12123.281213282207
7.22,12038.741646286351
7.23,11954.872099679333
7.24,11871.667368328684
7.25,11789.122279826091
7.26,11707.231694489006
7.27,11625.990505355667
7.28,11545.393638173757
7.29,11465.436051382894
7.3,11386.112736091185
7.31,11307.41871604601
7.32,11229.349047599258
7.33,11151.898819667193
7.34,11075.06315368513
7.35,10998.837203557112
7.36,10923.216155600734
7.37,10848.195228487322
7.38,10773.769673177594
7.39,10699.934772852983
7.4,10626.685842842762
7.41,10554.018230547143
7.42,10481.927315356468
7.43,10410.408508566654
7.44,10339.457253291019
7.45,10269.06902436863
7.46,10199.239328269297
7.47,10129.963702995345
7.48,10061.237717980272
7.49,9993.056973984438
7.5,9925.417102987874
7.51,9858.313768080347
7.52,9791.742663348761
7.53,9725.699513762036
7.54,9660.180075053542
7.55,9595.18013360119
7.56,9530.695506305294
7.57,9466.722040464281
7.58,9403.255613648353
7.59,9340.292133571173
7.6,9277.82753795969
7.61,9215.85779442216
7.62,9154.378900314452
7.63,9093.386882604738
7.64,9032.877797736608
7.65,8972.847731490718
7.66,8913.292798845026
7.67,8854.209143833694
7.68,8795.592939404718
7.69,8737.440387276358
7.7,8679.74771779243
7.71,8622.51118977653
7.72,8565.727090385233
7.73,8509.391734960354
7.74,8453.501466880298
7.75,8398.052657410573
7.76,8343.04170555353
7.77,8288.46503789735
7.78,8234.319108464351
7.79,8180.600398558684
7.8,8127.3054166134125
7.81,8074.430698037077
7.82,8021.972805059753
7.83,7969.928326578669
7.84,7918.293878003408
7.85,7867.066101100756
7.86,7816.241663839212
7.87,7765.817260233224
7.88,7715.789610187167
7.89,7666.155459339117
7.9,7616.911578904441
7.91,7568.0547655192495
7.92,7519.581841083744
7.93,7471.489652605478
7.94,7423.775072042584
7.95,7376.434996146977
7.96,7329.4663463075785
7.97,7282.866068393584
7.98,7236.631132597797
7.99,7190.758533280064
8.0,7145.245288810835
8.01,7100.0884414148695
8.02,7055.285057015117
8.03,7010.8322250767915
8.04,6966.727058451672
8.05,6922.966693222637
8.06,6879.548288548468
8.07,6836.469026508928
8.08,6793.726111950157
8.09,6751.316772330374
8.1,6709.238257565931
8.11,6667.487839877725
8.12,6626.06281363798
8.13,6584.960495217433
8.14,6544.178222832919
8.15,6503.7133563953885
8.16,6463.563277358362
8.17,6423.725388566842
8.18,6384.1971141066915
8.19,6344.975899154494
8.2,6306.059209827917
8.21,6267.444533036572
8.22,6229.129376333405
8.23,6191.111267766616
8.24,6153.3877557321175
8.25,6115.956408826554
8.26,6078.814815700881
8.27,6041.960584914521
8.28,6005.391344790103
8.29,5969.1047432687965
8.3,5933.098447766243
8.31,5897.370145029106
8.32,5861.917540992233
8.33,5826.738360636446
8.34,5791.830347846966
8.35,5757.191265272483
8.36,5722.818894184864
8.37,5688.7110343395225
8.38,5654.8655038364495
8.39,5621.280138981906
8.4,5587.952794150789
8.41,5554.881341649676
8.42,5522.063671580554
8.43,5489.497691705227
8.44,5457.181327310425
8.45,5425.112521073604
8.46,5393.289232929444
8.47,5361.709439937055
8.48,5330.371136147892
8.49,5299.272332474367
8.5,5268.411056559196
8.51,5237.785352645444
8.52,5207.393281447296
8.53,5177.232920021557
8.54,5147.302361639861
8.55,5117.599715661622
8.56,5088.1231074077
8.57,5058.870678034807
8.58,5029.840584410635
8.59,5001.030998989729
8.6,4972.440109690083
8.61,4944.066119770474
8.62,4915.907247708538
8.63,4887.961727079575
8.64,4860.227806436096
8.65,4832.703749188109
8.66,4805.387833484138
8.67,4778.278352092989
8.68,4751.373612286245
8.69,4724.671935721508
8.7,4698.171658326374
8.71,4671.87113018315
8.72,4645.768715414304
8.73,4619.862792068659
8.74,4594.151752008315
8.75,4568.63400079632
8.76,4543.307957585056
8.77,4518.1720550053815
8.78,4493.224739056491
8.79,4468.464468996511
8.8,4443.88971723383
8.81,4419.498969219156
8.82,4395.290723338297
8.83,4371.263490805675
8.84,4347.415795558564
8.85,4323.7461741520465
8.86,4300.253175654692
8.87,4276.9353615449645
8.88,4253.7913056083335
8.89,4230.819593835112
8.9,4208.018824319004
8.91,4185.3876071563645
8.92,4162.924564346169
8.93,4140.628329690689
8.94,4118.497548696875
8.95,4096.530878478445
8.96,4074.7269876586624
8.97,4053.0845562738277
8.98,4031.6022756774523
8.99,4010.278848445133
9.0,3989.1129882801147
9.01,3968.1034199195415
9.02,3947.2488790413913
9.03,3926.548112172096
9.04,3905.999876594838
9.05,3885.602940258528
9.06,3865.356081687452
9.07,3845.258089891593
9.08,3825.3077642776207
9.09,3805.503914560546
9.1,3785.8453606760377
9.11,3766.3309326933995
9.12,3746.9594707292035
9.13,3727.7298248615766
9.14,3708.6408550451383
9.15,3689.6914310265843
9.16,3670.880432260915
9.17,3652.206747828306
9.18,3633.669276351615
9.19,3615.2669259145223
9.2,3596.9986139803073
9.21,3578.8632673112475
9.22,3560.8598218886455
9.23,3542.987222833478
9.24,3525.2444243276614
9.25,3507.6303895359342
9.26,3490.144090528349
9.27,3472.7845082033755
9.28,3455.550632211607
9.29,3438.441460880068
9.3,3421.4560011371223
9.31,3404.593268437974
9.32,3387.852286690761
9.33,3371.232088183237
9.34,3354.731713510037
9.35,3338.350211500526
9.36,3322.0866391472237
9.37,3305.940061534806
9.38,3289.909551769675
9.39,3273.9941909101
9.4,3258.1930678969184
9.41,3242.5052794848016
9.42,3226.929930174076
9.43,3211.4661321430995
9.44,3196.1130051811847
9.45,3180.8696766220755
9.46,3165.735281277962
9.47,3150.7089613740363
9.48,3135.78986648359
9.49,3120.9771534636357
9.5,3106.2699863910693
9.51,3091.6675364993494
9.52,3077.1689821157056
9.53,3062.773508598864
9.54,3048.4803082772887
9.55,3034.288580387938
9.56,3020.197531015527
9.57,3006.2063730322993
9.58,2992.3143260382976
9.59,2978.520616302138
9.6,2964.8244767022766
9.61,2951.2251466687685
9.62,2937.721872125518
9.63,2924.3139054330136
9.64,2911.0005053315426
9.65,2897.7809368848903
9.66,2884.654471424508
9.67,2871.6203864941594
9.68,2858.6779657950324
9.69,2845.8264991313167
9.7,2833.065282356245
9.71,2820.393617318593
9.72,2807.810811809634
9.73,2795.3161795105466
9.74,2782.909039940273
9.75,2770.5887184038215
9.76,2758.3545459410116
9.77,2746.2058592756603
9.78,2734.142000765203
9.79,2722.162318350749
9.8,2710.2661655075644
9.81,2698.4529011959853
9.82,2686.7218898127517
9.83,2675.0725011427626
9.84,2663.5041103112494
9.85,2652.016097736361
9.86,2640.6078490821637
9.87,2629.2787552120444
9.88,2618.0282121425225
9.89,2606.8556209974613
9.9,2595.76038796268
9.91,2584.741924240959
9.92,2573.7996460074405
9.93,2562.9329743654152
9.94,2552.1413353025005
9.95,2541.4241596471966
9.96,2530.7808830258286
9.97,2520.2109458198634
9.98,2509.7137931236
9.99,2499.288874702237
10.0,2488.9356449503016
10.01,2478.6535628504516
10.02,2468.4420919326362
10.03,2458.3007002336185
10.04,2448.228860256855
10.05,2438.2260489327314
10.06,2428.291747579146
10.07,2418.4254418624473
10.08,2408.6266217587145
10.09,2398.894781515382
10.1,2389.2294196132048
10.11,2379.630038728561
10.12,2370.0961456960918
10.13,2360.6272514716707
10.14,2351.222871095705
10.15,2341.8825236567636
10.16,2332.6057322555284
10.17,2323.3920239690688
10.18,2314.240929815434
10.19,2305.151984718563
10.2,2296.1247274735097
10.21,2287.1587007119747
10.22,2278.2534508681506
10.23,2269.4085281448724
10.24,2260.6234864800695
10.25,2251.897883513522
10.26,2243.2312805539136
10.27,2234.62324254618
10.28,2226.0733380391534
10.29,2217.581139153498
10.3,2209.1462215499314
10.31,2200.768164397735
10.32,2192.446550343548
10.33,2184.1809654804442
10.34,2175.9709993172833
10.35,2167.8162447483455
10.36,2159.716298023236
10.37,2151.670758717063
10.38,2143.679229700887
10.39,2135.741317112435
10.4,2127.8566303270823
10.41,2120.0247819290967
10.42,2112.2453876831423
10.43,2104.518066506044
10.44,2096.842440438806
10.45,2089.2181346188872
10.46,2081.6447772527254
10.47,2074.1219995885135
10.48,2066.6494358892232
10.49,2059.2267234058727
10.5,2051.85350235104
10.51,2044.5294158726142
10.52,2037.2541100277904
10.53,2030.0272337572974
10.54,2022.848438859863
10.55,2015.7173799669115
10.56,2008.6337145174914
10.57,2001.5971027334342
10.58,1994.607207594737
10.59,1987.6636948151731
10.6,1980.766232818123
10.61,1973.9144927126283
10.62,1967.1081482696636
10.63,1960.3468758986257
10.64,1953.6303546240379
10.65,1946.958266062468
10.66,1940.3302943996578
10.67,1933.746126367861
10.68,1927.2054512233904
10.69,1920.707960724369
10.7,1914.2533491086879
10.71,1907.841313072163
10.72,1901.4715517468953
10.73,1895.143766679827
10.74,1888.8576618114967
10.75,1882.6129434549882
10.76,1876.4093202750737
10.77,1870.246503267547
10.78,1864.1242057387487
10.79,1858.0421432852781
10.8,1852.0000337738918
10.81,1845.9975973215874
10.82,1840.0345562758703
10.83,1834.1106351952017
10.84,1828.225560829627
10.85,1822.379062101582
10.86,1816.570870086875
10.87,1810.8007179958458
10.88,1805.068341154697
10.89,1799.3734769869964
10.9,1793.715864995351
10.91,1788.0952467432492
10.92,1782.5113658370706
10.93,1776.9639679082604
10.94,1771.45280059567
10.95,1765.9776135280576
10.96,1760.5381583067526
10.97,1755.1341884884782
10.98,1749.7654595683327
10.99,1744.4317289629273
11.0,1739.1327559936803
11.01,1733.8683018702643
11.02,1728.6381296742056
11.03,1723.4420043426362
11.04,1718.2796926521944
11.05,1713.1509632030743
11.06,1708.055586403222
11.07,1702.9933344526776
11.08,1697.9639813280621
11.09,1692.9673027672059
11.1,1688.0030762539204
11.11,1683.0710810029098
11.12,1678.1710979448205
11.13,1673.3029097114309
11.14,1668.4663006209744
11.15,1663.6610566636011
11.16,1658.8869654869713
11.17,1654.1438163819819
11.18,1649.4314002686249
11.19,1644.7495096819769
11.2,1640.0979387583154
11.21,1635.476483221366
11.22,1630.8849403686731
11.23,1626.3231090580994
11.24,1621.7907896944466
11.25,1617.2877842162022
11.26,1612.813896082406
11.27,1608.3689302596388
11.28,1603.9526932091305
11.29,1599.5649928739874
11.3,1595.2056386665356
11.31,1590.8744414557825
11.32,1586.5712135549934
11.33,1582.2957687093808
11.34,1578.047922083909
11.35,1573.82749025121
11.36,1569.63429117961
11.37,1565.4681442212666
11.38,1561.3288701004146
11.39,1557.2162909017209
11.4,1553.1302300587445
11.41,1549.0705123425043
11.42,1545.036963850151
11.43,1541.0294119937428
