evolving_asym,evolving_sym
5.136855589824054,5.340168017243741
5.182517736767967,5.388548039103981
5.229170451642822,5.437978199483859
5.276819803294623,5.488466869072724
5.325471915155524,5.540022503724326
5.375132974993636,5.59265365525939
5.425809244726213,5.646368982376169
5.477507070298281,5.701177261672514
5.530232891628881,5.757087398783194
5.583993252627258,5.814108439636347
5.63879481128148,5.872249581833167
5.694644349822103,5.931520186155095
5.75154878496368,5.991929788203003
5.80951517822705,6.053488110173043
5.868550746345521,6.116205072774067
5.928662871758238,6.180090807291728
5.98985911319418,6.24515566780461
6.052147216350447,6.31141024355796
6.11553512466866,6.3788653715008605
6.180030990213517,6.447532148992918
6.245643184657727,6.517421946686815
6.312380310377785,6.588546421593352
6.380251211665251,6.660917530335901
6.449264986058428,6.734547542601462
6.519430995799577,6.80944905479586
6.590758879423041,6.885635003910923
6.663258563479919,6.963118681611808
6.736940274405167,7.041913748553015
6.811814550533311,7.122034248931973
6.887892254269205,7.203494625289442
6.965184584420566,7.286309733566406
7.043703088699342,7.370494858427495
7.123459676399232,7.4560657288613985
7.204466631257048,7.54303853406919
7.286736624505898,7.631429939651899
7.370282728128535,7.721257104109154
7.4551184283195635,7.812537695661183
7.541257639165547,7.905289909406973
7.628714716552446,7.999532484831889
7.717504472310199,8.0952847236786
7.807642188604655,8.192566508195688
7.899143632587472,8.291398319778931
7.9920250713150205,8.391801258020767
8.086303286947775,8.493797060184132
8.181995592242101,8.597408121117454
8.27911984634683,8.702657513628216
8.377694470917472,8.809569009333234
8.477738466561412,8.918167100004425
8.579271429627944,9.028477019429591
8.682313569357497,9.1405247658085
8.786885725404947,9.254337124705252
8.893009385752478,9.36994169257877
9.00070670502799,9.487366900914044
9.110000523245636,9.606642040977574
9.220914384985685,9.727797289221384
9.33347255903153,9.850863733360802
9.447700058482257,9.9758733991522
9.563622661359837,10.102859277897773
9.681266931730796,10.231855354705482
9.80066024136268,10.362896637533243
9.921830791936602,10.496019187047546
10.044807637837668,10.631260147327723
10.169620709545985,10.768657777448224
10.29630083765165,10.908251483972407
10.424879777517932,11.050081854392504
10.555390234617706,11.194190691551697
10.687865890568997,11.340621049085431
10.82234142989641,11.489417267920444
10.958852567546076,11.64062501387128
11.097436077182689,11.794291316375459
11.238129820298145,11.950464608409886
11.380972776162263,12.109194767632497
11.526005072647113,12.270533158794688
11.673268017957373,12.43453267747159
11.822804133300425,12.601247795158818
11.97465718653074,12.770734605785965
12.128872226804374,12.943050873698779
12.285495620280503,13.118256083163663
12.4445750869081,13.296411489449902
12.60615973833704,13.477580171546796
12.770300116994235,13.66182708657478
12.937048236366556,13.849219125951414
13.106457622533732,14.039825173375132
13.278583356995632,14.233716164691554
13.4534821208398,14.430965149709218
13.631212240296438,14.631647356033612
13.81183373372948,14.835840254990485
13.9954083601139,15.043623629711535
14.181999669050828,15.25507964545776
14.371673052373586,15.470292922257896
14.56449579739931,15.689350609941611
14.760537141882397,15.912342465649399
14.959868330727582,16.139360933903287
15.162562674522125,16.37050122932483
15.368695609948148,16.60586142208912
15.578344762137936,16.84554252620577
15.791590009036538,17.089648590720195
16.008513547837854,17.33828679393073
16.229199963561964,17.59156754071934
16.453736299843207,17.849604563095916
16.682212132000227,18.11251502405835
16.91471964246086,18.380419624872573
17.15135369861644,18.65344271587889
17.392211933181763,18.93171241093279
17.637394827138554,19.215360705590328
17.887005795341945,19.504523599149806
18.14115127487093,19.799341220663077
18.399940816205376,20.099957959031226
18.66348717731348,20.406522597300476
18.93190642073504,20.71918845127524
19.205318013747085,21.038113512565868
19.48384493169955,21.36346059618911
19.767613764609827,21.695397492839383
20.05675482710573,22.03409712594866
20.351402271807338,22.379737713652077
20.651694206238474,22.732502935775273
20.957772813359178,23.092582105957696
21.269784475810354,23.46017034902398
21.587879903961777,23.8354687837125
21.91221426785412,24.21868471086676
22.242947333124807,24.61003180719078
22.580243601006384,25.009730324664513
22.92427245248454,25.418007295709163
23.2752082967008,25.835096744185012
23.63323072368244,26.261239902296143
23.998524661479124,26.6966854334668
24.371280537781995,27.141689661243223
24.75169444609673,27.596516804262418
25.13996831653688,28.06143921731526
25.53631009129801,28.536737638515625
25.94093390486652,29.022701442569442
26.354060269009093,29.51962890011799
26.775916262580264,30.027827443107565
27.206735726175648,30.547613936113407
27.646759461647285,31.079314953518615
28.096235436485227,31.623267062418947
28.55541899305561,32.179817111091516
29.02457306267018,32.74932252282914
29.503968384444963,33.33215159490244
29.993883728887223,33.92868380236828
30.494606126128627,34.53931010639555
31.0064310986999,35.164433266727556
31.529662898716893,35.804468157843786
32.06461474932035,36.4598420883223
32.611609090181425,37.13099512283772
33.17097782685199,37.81838040615739
33.7430625837026,38.52246448842051
34.32821496015199,39.24372765090076
34.92679678984905,39.982664231362406
35.53918040242235,40.739782948022295
36.165748887361886,41.51560722102549
36.80689635954382,42.31067549023024
37.46302822585047,43.12554152797785
38.13456145227482,43.960774745395334
38.821924830831136,44.816960490641925
39.525559245520434,45.694700337366044
40.24591793652162,46.5946123614852
40.98346676169555,47.51733140423892
41.73868445439995,48.46350931929288
42.51206287651806,49.43381520149174
43.30410726550249,50.42893559466823
44.11533647412798,51.449574675717415
44.9462832015327,52.496454411937385
45.79749421400674,53.57031468842205
46.66953055385893,54.6719134020678
47.562967734558654,55.802026518524976
48.4783959202079,56.96144808818763
49.416420087251005,58.150990217072255
50.37766016617437,59.371482988188724
51.3627511607874,60.62377432875688
52.37234324250806,61.908729818370645
53.40710181690309,63.227232432960946
54.46770755955379,64.5801822191609
55.55485641813431,65.96849589343444
56.66925957740165,67.39310636009513
57.81164338360471,68.85496214211963
58.98274922462644,70.3550267184519
60.18333336197807,71.89427776130591
61.41416671057021,73.4737062668085
62.67603456199254,75.09431557218606
63.96973624684528,76.75712025259392
65.2960847314822,78.46314489062013
66.65590614434954,80.2134227114726
68.05003922694104,82.00899407688578
69.47933470423713,83.85090483086647
70.94465456936244,85.74020449054497
72.44687127707964,87.67794427561405
73.98686684064681,89.6651749701306
75.56553182650043,91.70294461083108
77.18376424119364,93.792295996578
78.84246830502197,95.9342640141168
80.54255310681243,98.12987277598813
82.28493113444044,100.38013256721379
84.07051667577791,102.68603659826108
85.90022408497036,105.04855756279451
87.77496590919563,107.46864399984769
89.69565087137691,109.94721646129474
91.6631817047142,112.48516348686958
93.67845283536404,115.08333739047097
95.74234791014412,117.74254986310045
97.85573716676998,120.46356739950112
100.01947464484796,123.24710655739345
102.23439523665944,126.09382906012824
104.5013115776718,129.00433675558602
106.82101077770832,131.97916644623186
109.19425099480064,135.01878460736762
111.6217578549318,138.12358201279167
114.10422072215408,141.29386828925706
116.64228882493,144.5298664232892
119.23656724599252,147.83170724605776
121.88761278454102,151.19942392406776
124.59592970118103,154.63294648541162
127.36196535766064,158.13209641317897
130.18610576514627,161.69658133932307
133.0686710565015,165.32598987380183
136.00991089976617,169.01978660511713
139.009999871763,172.77730730944188
142.06903281246764,176.59775440631967
145.18702018244136,180.48019269942495
148.3638834472248,184.42354544105922
151.59945051410264,188.4265907589118
154.8934512480488,192.48795848311647
158.24551309492745,196.60612741077884
161.65515684113348,200.77942304392323
165.12179253978238,205.00601583521308
168.64471563428592,209.2839199738349
172.22310331065094,213.61099274161154
175.856011110101,217.9849344667349
179.54236983362327,222.4032890994989
183.2809827697753,226.86344543108814
187.0705232765367,231.36263897286102
190.90953274714792,235.8979545096834
194.79641898874613,240.46632933675173
198.72945504117405,245.0645571850232
202.7067784616148,249.68929283588065
206.72639109869564,254.3370574210394
210.78615937741304,259.00424439898785
214.88381511368183,263.6871261944848
219.01695687450984,268.3818614828544
223.18305189677255,273.08450309606593
227.37943857432845,277.7910065229029
231.6033295198004,282.49723897095487
235.8518152037805,287.1989889537534
240.12186817051892,291.8919763621565
244.4103478253697,296.57186297511305
248.71400578540985,301.2342633612474
253.0294917807661,305.87475611933553
257.3533600903004,310.4888954027379
261.6820764914573,315.07222267024486
266.0120257003044,319.6202786036151
270.3395192741234,324.12861513037086
274.66080394537835,328.59280748918655
278.9720703525274,333.00846627448846
283.2694621299904,337.3712493966881
287.5490853166654,341.6768738948116
291.8070180397379,345.92112753916217
296.0393204281719,350.0998801630638
300.2420447082405,354.20909466466657
304.41124543176966,358.2448376222318
308.5429897864534,362.2032894692347
312.6333679366704,366.08075417899073
316.6785033427036,369.8736684122935
320.67456300615044,373.57861008570154
324.61776758961,377.1923063225846
328.5044013594575,380.71164075378056
332.33082190164845,384.13366013966873
336.0934695620391,387.455580290579
339.78887656464315,390.6747912676637
343.41367576355265,393.7888618516104
346.9646089869111,396.79554327180267
350.4385349343064,399.6927721936903
353.83243659222387,402.47867296715947
357.14342813572534,405.1515591435379
360.3687612882625,407.70993427349623
363.5058311154496,410.1524920024632
366.5521812326685,412.4781154842283
369.5055084105183,414.6858761371303
372.3636665662972,416.77503177059765
375.1246701338901,418.7450241127978
377.7866968085663,420.59547577275833
380.34808966724887,422.3261866725287
382.8073586687448,423.9371299867634
385.1631815421951,425.4284476285226
387.4144040755849,426.80044532111634
389.5600398195114,428.05358729647395
391.5992692245199,429.1884906608173
393.531438233166,430.20591946837555
395.3560563505261,431.10677854352076
397.0727942191447,431.8921070910532
398.6814807263759,432.5630721334493
400.18209967372985,433.12096181272716
401.5747860391913,433.5671785932203
402.8598218645188,433.9032323999977
404.03763180028886,434.1307337259639
405.108778341911,434.251386738841
406.0739567900311,434.2669824172981
406.9339899686746,434.17939174348777
407.6898227341708,433.9905589771857
408.3425163073697,433.702495034642
408.89324246092906,433.3172709931544
409.34327759253455,432.8370117402877
409.6939967138378,432.263889784606
409.9468673836837,431.6001192427691
410.1034436128623,430.8479500158876
410.16535976619,430.00966216614205
410.1343244862136,429.08756050285996
410.0121146612646,428.0839693855198
409.80056945898014,427.00122774951905
409.5015844447765,425.84168435900693
409.1171058031208,424.60769328964824
408.6491246778111,423.3016096428514
408.099671645864,421.92578549176534
407.4708113380221,420.48256605822235
406.76463721735314,418.9742861187811
405.9832665259187,417.40326663709726
405.12883540805376,415.7718116190238
404.2034942174263,414.0822051861072
403.209403013738,412.3367088625032
402.1487272536948,410.5375590697769
401.0236336797133,408.6869648235753
399.8362864087442,406.7871056257608
398.5888432225837,404.8401295452638
397.2834520601109,402.8481514806533
395.9222477110287,400.81325159722195
394.5073487099024,398.73747393124063
393.0408544285736,396.6228251539464
391.5248423643857,394.4712734877834
389.9613656210767,392.28474776741655
388.35245057868,390.0651366380753
386.7000947483223,387.81428788385597
385.0062648074041,385.53400787871504
383.27289481031016,383.2260611530122
381.5018845694958,380.89217006861605
379.6950982015501,378.5340145957548
377.854362832629,376.1532321849829
375.9814674574845,373.75141772783667
374.0781619461847,371.3301235999629
372.1461561925221,368.89085978072836
370.18711939803865,366.43509404354353
368.2026794855557,363.9642522113685
366.19442263607937,361.47971847210243
364.16389294295976,358.9828357487957
362.11259217720567,356.4749061198595
360.04197965790263,353.9571912846824
357.95347222174064,351.43091307029533
355.84844428573336,348.89725397495545
353.7282279972978,346.35735774474284
351.59411346596335,343.8123299794839
349.4473490710901,341.26323876452796
347.28914184009415,338.71111532511156
345.1206578918088,336.1569547002448
342.94302293974533,333.60171643324946
340.75732285016136,331.0463252762639
338.56460424999506,328.49167190620994
336.365875179879,325.9386136498904
334.1621057876094,323.3879752160482
331.9542290576112,320.84054943237845
329.743141572111,318.2970979856332
327.529704299902,315.75835216310156
325.31474340876133,313.22501359388525
323.0990510977615,310.697754988516
320.8833864458947,308.1772208755858
318.6684762736137,305.66402833417374
316.45501601407506,303.1587677209639
314.243670591051,300.66200339105023
312.03507530066315,298.1742744115211
309.82983669426727,295.6960952670065
307.6285334600016,293.2279565564569
305.43171730068747,290.77032568050026
303.2399138059443,288.3236475188011
301.0536233165548,285.8883450969118
298.8733217792808,283.46482024217363
296.6994615904949,281.0534542282845
294.5324724271522,278.6546084082057
292.37276206377595,276.2686248351331
290.2207171742831,273.8958268713059
288.076704117614,271.53651978447095
285.9410697062675,269.19099133186063
283.814141956972,266.8595123315824
281.6962308228441,264.54233722135024
279.5876289065052,262.239704604523
277.4886121537321,259.9518377834414
275.3994405273228,257.6789452800837
273.3203586609524,255.42122134408436
271.2515964928837,253.17884644818136
269.1933698794778,250.95198777117852
267.1458811885269,248.74079966852693
265.1093198724994,246.54542413064615
263.08386302184965,244.3659912291203
261.0696758986027,242.20261955091686
259.06691245047307,240.055416620788
257.07571580582345,237.92447931202412
255.09621874980812,235.8098942457382
253.1285441820804,233.71173817886748
251.1728055564729,231.63007838108496
249.22910730308683,229.56497300082006
247.2975452332438,227.51647142059102
245.37820692777464,225.48461460185655
243.47117210913072,223.46943541959683
241.576512997814,221.47095898683642
239.69429465362907,219.48920296932303
237.82457530226495,217.52417789057785
235.9674066477148,215.57588742753285
234.1228341710417,213.6443286969709
232.2908974159965,211.7294925329843
230.47163026198731,209.8313637556659
228.6650611848942,207.94992143124634
226.87121350621663,206.0851391238889
225.0901056310298,204.236985139352
223.3217512752163,202.4054227607268
221.56615968242983,200.59041047645547
219.82333583123443,198.79190220083268
218.09328063285008,197.00984748719006
216.37599111992432,195.2441917339611
214.67146062673388,193.49487638381981
212.9796789612085,191.76183911608436
211.3006325691544,190.0450140325723
209.6343046910418,188.34433183709217
207.9806755117059,186.65972000875112
206.3397223032981,184.9911029692561
204.7114195618101,183.33840224438154
203.09573913747997,181.70153661977326
201.49265035937597,180.08042229125485
199.9021201544418,178.47497300979876
198.32411316127255,176.8851002213208
196.75859183888005,175.31071320145344
195.205516570693,173.75171918544874
193.66484576402684,172.20802349335963
192.1365359452456,170.67952965064288
190.62054185082803,169.1661395043249
189.11681651454,167.66775333486757
187.62531135090413,166.18426996386737
186.1459762351487,164.7155868577183
184.6787595798085,163.26160022736534
183.2236084081408,161.82220512427165
181.78046842451175,160.39729553272005
180.34928408190055,158.98676445856526
178.92999864665944,157.59050401455082
177.52255426066245,156.2084055023013
176.12689200096713,154.84035949109716
174.7429519371071,153.4862558935366
173.37067318612748,152.14598403818644
172.00999396546862,150.81943273932012
170.660851643798,149.50649036383876
169.32318278988492,148.2070448954686
167.99692321960725,146.92098399632485
166.68200804117447,145.6481950659295
165.37837169864764,144.3885652977689
164.0859480138307,143.14198173347265
162.8046702266055,141.90833131469486
161.5344710337778,140.68750093277504
160.27528262649778,139.4793774762539
159.02703672631617,138.2838478763176
157.78966461993272,137.10079915024087
156.56309719269137,135.93011844289808
155.3472649608733,134.7716930664085
154.14209810283648,133.62541053798077
152.94752648904768,132.49115861601874
151.76347971105056,131.36882533454937
150.58988710941117,130.2582990360317
149.42667780067995,129.15946840260344
148.2737807034078,128.07222248582045
147.1311245632509,126.99645073494243
145.99863797719857,125.93204302381665
144.87624941695557,124.87888967640947
143.76388725150923,123.83688149103445
142.6614797689105,122.80590976332363
141.56895519729616,121.78586630798765
140.48624172517842,120.77664347940849
139.41326752102697,119.77813419110744
138.34996075216722,118.79023193412941
137.29624960301734,117.81283079438347
136.25206229268605,116.84582546897808
135.2173270919516,115.88911128158828
134.19197233964218,114.94258419689112
133.17592645843638,114.00614083410372
132.16911797010212,113.07967847965834
131.17147551019153,112.16309509904652
130.18292784220824,111.25628934786414
129.20340387126362,110.35916058208791
128.2328326572369,109.47160886761255
127.2711434274545,108.5935349890775
126.31826558890234,107.72484045801046
125.37412873998537,106.86542752031455
124.43866268184723,106.01519916312475
123.51179742926308,105.17405912105859
122.5934632211175,104.34191188188514
121.68359053047992,103.51866269163538
120.78211007428852,102.70421755917667
119.8889528226542,101.89848326027277
119.00405000779486,101.10136734115052
118.12733313261084,100.31277812159334
117.25873397891122,99.53262469758111
116.39818461530106,98.76081694349541
115.54561740473866,97.99726551390818
114.70096501177233,97.24188184497152
113.86416040946528,96.49457815542569
113.03513688601772,95.75526744724154
112.21382805109378,95.02386350591334
111.40016784186216,94.30028090041735
110.59409052875807,93.58443498285068
109.79553072097409,92.87624188776492
109.00442337168752,92.17561853120814
108.2207037830317,91.48248260948859
107.44430761081804,90.79675259767278
106.67517086901584,90.1183477478305
105.91322993399658,89.44718808703838
105.1584215485494,88.78319441515379
104.4106828256738,88.12628830236986
103.66995125215608,87.47639208656254
102.93616469193545,86.8334288704398
102.2092613892657,86.19732251850299
101.48917997167842,85.56799765382989
100.77585945275293,84.94537965468872
100.06923923469876,84.32939465099186
99.36925911075622,83.71996952059793
98.6758592674196,83.11703188547054
97.98898028648875,82.52051010770144
97.3085631469538,81.9303332854059
96.63454922671755,81.34643124849757
95.96688030416104,80.76873455435006
95.3054985595559,80.19717448335177
94.650346576329,79.63168303436089
94.00136734218312,79.07219292006657
93.35850425007816,78.5186375622626
92.7217010990772,77.97095108703921
92.09090209506144,77.42906831989883
91.46605185131791,76.89292478080105
90.84709538900404,76.36245667914203
90.23397813749284,75.83760090867344
89.6266459346024,75.31829504236556
89.02504502671327,74.80447732721935
88.42912206877769,74.2960866790317
87.83882412422345,73.79306267711834
87.25409866475641,73.29534555899832
86.67489357006467,72.80287621504407
86.10115712742763,72.31559618310077
85.53283803123325,71.83344764307866
84.96988538240643,71.35637341152169
84.41224868775159,70.88431693615593
83.85987785921236,70.41722229042082
83.31272321305133,69.95503416798638
82.77073546895247,69.49769787725921
82.23386574904916,69.04515933588021
81.70206557688029,68.59736506521655
81.17528687627723,68.15426218485054
80.65348197018399,67.71579840706778
80.13660357941323,67.28192203134705
79.62460482134038,66.85258193885399
79.11743920853833,66.42772758694085
78.61506064735485,66.00730900365436
78.11742343643522,65.5912767822535
77.62448226519183,65.1795820757392
77.1361922122234,64.7721765913977
76.65250874368542,64.36901258535909
76.17338771161401,63.970042857172935
75.69878535220536,63.57522074440224
75.22865828405226,63.184500117237306
74.7629635063399,62.7978353731309
74.30165839700268,62.41518143145597
73.8447007108437,62.03649372818717
73.39204857761871,61.6617282106074
72.94366050008635,61.29084133204044
72.499495352026,60.92379004661075
72.05951237622509,60.56053180403136
71.62367118243729,60.20102454442099
71.19193174531318,59.84522669315098
70.76425440230472,59.493097155723156
70.34059985154504,59.14459531267924
69.92092914970497,58.79968101454257
69.50520370982755,58.45831457679288
69.09338529914189,58.120456774874725
68.68543603685764,57.78606883924017
68.28131839194134,57.45511245042631
67.88099518087579,57.12754973416814
67.4844295654036,56.80334325654726
67.09158505025616,56.482456019176844
66.702425480869,56.164851454423335
66.31691504108468,55.850493420665174
65.93501825084427,55.539346197588976
65.55669996386825,55.23137448152342
65.18192536532818,54.92654338081115
64.8106599695096,54.62481841121895
64.44286961746747,54.32616549138648
64.07852047467486,54.030550938313596
63.71757902866581,53.73794146288665
63.36001208667314,53.4483041654438
63.00578677326209,53.16160653137945
62.65487052796047,52.877816426787994
62.30723110288628,52.59690209414691
61.96283656037327,52.31883214803926
61.62165527059537,52.043575570915664
61.28365590919056,51.771101708895756
60.94880745488489,51.50138026760917
60.617079187117305,51.23438130807599
60.28844068366583,50.970075242626656
59.96286181827579,50.70843283086136
59.64031275829066,50.449425175648756
59.320763962286,50.19302371916397
59.00418617770708,49.93920023896587
58.690550438510826,49.687926844113434
58.37982806281232,49.439175971321156
58.07199065053665,49.19292038115329
57.76701008107632,48.94913315425693
57.46485851095489,48.70778768763364
57.16550837149707,48.46885769094963
56.86893236650584,48.23231718288416
56.57510346994695,47.998140487516125
56.28399492364115,47.76630223074859
55.99558023496461,47.536777336771095
55.70983317455776,47.30954102455949
55.42672777404297,47.084568804413216
55.14623832375148,46.86183647452966
54.86833937045967,46.64132011761553
54.59300571513519,46.422996097534885
54.32021241069316,46.20684105599371
54.04993475976263,45.992831909260715
53.78214831246374,45.78094584492413
53.516828864195645,45.571160318684356
53.253952453435616,45.36345305118206
52.99349535954938,45.1578020248616
52.735434100613055,44.95418548086943
52.47974543124684,44.75258191598727
52.22640634046059,44.55297007959983
51.97539404951159,44.35532897069667
51.72668600977459,44.15963783490808
51.48025990062431,43.96587616157466
51.23609362733063,43.774023680850284
50.99416531896652,43.584060360838194
50.75445332632886,43.39596640476001
50.51693621987243,43.20972224815728
50.28159278765693,43.02530855612533
50.04840203330743,42.84270622057919
49.81734317398809,42.661896357551164
49.58839563838954,42.482860304519946
49.36153906472968,42.30557961777084
49.13675329876832,42.1300360697869
48.91401839183545,41.956211646670624
48.69331459887346,41.78408854559602
48.47462237649319,41.613649172290636
48.25792238104391,41.44487613854733
48.04319546669744,41.27775225976554
47.83042268354619,41.11226055252167
47.61958527571538,40.94838423216834
47.410664679489415,40.78610671046226
47.203642521452366,40.625411593220434
46.99850061664272,40.466282678004276
46.79522096672229,40.30870395183158
46.59378575815944,40.15265958891588
46.39417736042644,39.99813394843298
46.19637832421122,39.8451115723144
46.00037137964329,39.6935771830674
45.80613943453389,39.54351568162133
45.61366557263052,39.39491214520008
45.42293305188559,39.24775182522024
45.23392530273935,39.10202014521478
45.04662592641707,38.95770269878197
44.861018693240325,38.814785247559236
44.67708754095253,38.67325371922167
44.494816573058586,38.533094205505
44.314190057178656,38.39429296025268
44.13519242341599,38.25683639748681
43.95780826273883,38.12071108950275
43.78202232537631,37.98590376498701
43.60781951922831,37.852401307158246
43.43518490828924,37.72019075193111
43.2641037110857,37.589259286102624
43.09456129912798,37.45959424556088
42.92654319537529,37.33118311351582
42.76003507271475,37.20401351875181
42.59502275245405,37.07807323390173
42.43149220282768,36.95335017374247
42.269429537516736,36.82983239351135
42.10882101418224,36.707508087243504
41.949653033011806,36.5863655861297
41.79191213527975,36.46639335689462
41.63558500192044,36.34758000019515
41.48065845211488,36.229914249038565
41.32711944189048,36.11338496722034
41.17495506273388,35.99798114778136
41.02415254021679,35.88369191148428
40.87469923263478,35.77050650530883
40.72658262965895,35.65841430096586
40.579790351000334,35.54740479342981
40.4343101450871,35.43746759948954
40.290129887754325,35.32859245631708
40.14723758094633,35.220769220054386
40.00562135143153,35.11398786441753
39.86526944952964,35.008238479318436
39.72617024785124,34.90351126950372
39.58831224004952,34.799796553210555
39.45168403958424,34.69708476083933
39.31627437849773,34.59536643364283
39.18207210620283,34.49463222243184
39.04906618828282,34.39487288629689
38.91724570530312,34.29607929134599
38.78659985163469,34.19824240945814
38.65711793428916,34.101353317052414
38.52878937176544,34.005403193872446
38.40160369290781,33.91038332178613
38.27555053577551,33.8162850836003
38.15061964652345,33.72309996189029
38.02680087829429,33.6308195378441
37.90408419012156,33.53943549012102
37.78245964584386,33.448939593724624
37.66191741302998,33.35932371888973
37.542447761914936,33.27057982998343
37.42404106434672,33.18269998441979
37.30668779274379,33.09567633158819
37.190378519063145,33.00950111179503
37.0751039137789,32.92416665521877
36.96085474487134,32.839665380877946
36.847621876826224,32.7559897956122
36.73539626964445,32.67313249307605
36.62416897786179,32.59108615274519
36.5139311495788,32.509843538935364
36.40467402550059,32.429397499833385
36.29638893798667,32.34974096654038
36.18906731011046,32.270866952126994
36.08270065472863,32.1927685507004
35.977280573560044,32.11543893648301
35.87279875627427,32.03887136290272
35.7692469795896,31.96305916169453
35.66661710638042,31.887995742013423
35.56490108479389,31.81367458955833
35.46409094737587,31.740089265707088
35.364178810206,31.667233406662177
35.26515687204175,31.595100722607203
35.16701741347156,31.52368499687389
35.06975279607677,31.452980085119503
34.97335546160241,31.38297991451458
34.87781793113668,31.313678482940794
34.78313280429912,31.24506985819888
34.68929275843728,31.17714817722643
34.596290547831934,31.1099076453255
34.50411900291061,31.043342535399848
34.41277102946956,30.977447187201737
34.32223960790384,30.912216006588118
34.23251779244565,30.847643464786135
34.1435987104107,30.783724097667793
34.05547556145262,30.720452505033705
33.96814161682524,30.65782334990577
33.88159021865283,30.59583135782869
33.795814779207966,30.534471316180227
33.71080878019721,30.473738073490065
33.626565772054384,30.413626538767165
33.543079373241355,30.35413168083554
33.46034326955634,30.29524852767832
33.378351213449584,30.236972165789997
33.29709702334638,30.179297739536754
33.21657458297732,30.122220450524797
33.13677784071575,30.06573555697656
33.057700808922334,30.009838373114693
32.97933756329663,29.954524268553744
32.90168224223567,29.899788667699426
32.82472904619943,29.845627049155397
32.74847223708308,29.79203494513742
32.67290613759607,29.73900794089485
32.59802513064788,29.68654167413934
32.52382365874035,29.63463183448067
32.4502962233666,29.583274162869596
32.37743738441649,29.532464451047716
32.305241759588405,29.482198541004124
32.23370402380748,29.43247232443889
32.16281890865007,29.383281742233226
32.09258120177444,29.334622783926267
32.022985746357726,29.286491487198376
31.95402744053883,29.238883937360903
31.88570123686749,29.191796266852325
31.818002141759266,29.145224654740655
31.75092521495646,29.099165326232086
31.68446556899488,29.053614552185756
31.6186183686764,29.00856864863459
31.55337883054728,28.964023976312113
31.488742222382097,28.919976940185194
31.424703862673383,28.876423988992613
31.361259120126736,28.833361614789407
31.29840341316148,28.790786352496916
31.236132209416763,28.748694779458447
31.17444102526302,28.70708351500052
31.1133254253188,28.665949219999572
31.052781021972823,28.62528859645413
30.992803474911312,28.585098387062295
30.933388490650447,28.545375374804568
30.874531822073955,28.506116382531864
30.81622926797574,28.467318272558728
30.75847667260754,28.42897794626163
30.70126992523153,28.391092343682313
30.644604959677817,28.353658443136126
30.5884777539068,28.316673260825276
30.532884329576323,28.280133850456938
30.47782075161357,28.24403730286618
