"evolving_sym_D_0.4_ooo","evolving_asym_D_0.4_oog","evolving_asym_D_0.4_ogg","evolving_sym_D_0.4_ggg"
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0002420249034649,0.0002419676837823,5.697223652579575e-05,5.6929995704428e-05
0.0018104647208128,0.0018089512325783,0.0011991781041842,0.001194014702775403
0.0046753366161602,0.0046697259295152,0.0034069808723697,0.0033868154837518472
0.0087830543195054,0.008769578637545,0.0066380823827955,0.006588521987725936
0.0140791841581263,0.0140530524597492,0.0108489595461309,0.010751364152374682
0.020512234943244,0.0204677262748166,0.0159984706251691,0.015830195581554463
0.0280342593054778,0.0279648073249798,0.0220484572922142,0.021783076299241238
0.0366007129237339,0.0364989830237027,0.0289636428987051,0.028571154729719567
0.0461701409632003,0.0460281010122083,0.0367113633431929,0.03615838461654389
0.0567038487793578,0.0565128343004675,0.0452612792065464,0.04451122502638814
0.0681656010545298,0.0679163754945124,0.0545851114710197,0.05359836536899317
0.0805213589129128,0.080204169532822,0.0646564104071723,0.06339048473255743
0.0937390536555335,0.0933436834796736,0.0754503568209945,0.0738600445136643
0.1077883926760331,0.1073042088641326,0.08694359185345,0.08498111037146847
0.122640692696059,0.1220566916468486,0.099114071050276,0.09672919909812576
0.1382687358973606,0.1375735853467471,0.1119409387735412,0.10908114637801249
0.1546466451813627,0.153828723522188,0.1254044195964387,0.12201499199835096
0.1717497754291888,0.170797208450111,0.1394857238920775,0.135509879658404
0.1895546181952482,0.1884553134121033,0.1541669653266824,0.14954596903579642
0.208038717733182,0.2067803964661581,0.1694310883840573,0.16410435819414665
0.2271805966320298,0.2257508239652716,0.1852618043874663,0.1791670147627351
0.2469596896463874,0.2453459023925997,0.201643534758889,0.19471671459852752
0.2673562845506413,0.2655458173313719,0.2185613604759453,0.210736986865873
0.2883514690459382,0.2863315785881026,0.2360009768642525,0.22721206465045743
0.3099270829091408,0.3076849706496841,0.2539486530063414,0.24412684037056157
0.3320656747034555,0.3295885077865815,0.2723911951645482,0.26146682536752586
0.3547504624768652,0.3520253932218025,0.2913159137100782,0.2792181131542317
0.3779652979618252,0.3749794818734687,0.3107105931280822,0.29736734587982694
0.4016946338616856,0.3984352462515286,0.3305634647325208,0.3159016836343499
0.4259234938689923,0.4223777451494243,0.3508631817775177,0.3348087762710851
0.4506374451105406,0.446792594821751,0.3715987966959334,0.354076737469582
0.4758225727556914,0.4716659423810051,0.3927597402327162,0.3736941207999928
0.5014654565594827,0.4969844411818961,0.4143358022715218,0.39364989758109514
0.5275531491416698,0.522735227991611,0.4363171141792157,0.41393343635114627
0.5540731558279559,0.5489059017698051,0.4586941325150229,0.4345344837934327
0.5810134159010946,0.5754845039037413,0.4814576239699528,0.4554431469777329
0.6083622851278829,0.6024594997625272,0.5045986514182669,0.47664987679546955
0.6361085194438164,0.6298197614503229,0.5281085609766092,0.4981454524805476
0.664241259690768,0.6575545516521225,0.5519789699783678,0.5199209671201371
0.6927500173148115,0.6856535084775984,0.5762017557811641,0.5419678140702681
0.7216246609415258,0.7141066312188211,0.6007690453343434,0.564277674200316
0.7508554037550141,0.7429042669466581,0.6256732054411543,0.5868425038984875
0.7804327916146502,0.7720370978785182,0.6509068336571344,0.6096545237774225
0.8103476918503804,0.8014961294569952,0.6764627497722117,0.6327062080251898
0.8405912826834063,0.831272679085025,0.7023339878292939,0.6559902743523521
0.8711550432243513,0.8613583654685045,0.7285137886367659,0.6794996744905503
0.9020307440056852,0.891745098522045,0.7549955927364159,0.7032275852022731
0.9332104380093188,0.9224250697977084,0.7817730337919588,0.7271673997652159
0.96468645215395,0.953390743400293,0.808839932366555,0.7513127198979543
0.9964513792100153,0.9846348473560376,0.8361902900606102,0.7756573480966202
1.0284980701130186,1.0161503654045638,0.8638182839837147,0.8001952803549107
1.0608196266486152,1.047930529186518,0.8917182615368872,0.8249206992421259
1.0934093944851642,1.07996881080173,0.9198847354833536,0.8498279673160544
1.1262609565315655,1.112258915714838,0.948312379287954,0.8749116208494346
1.1593681266000777,1.1447947759872323,0.9769960227069384,0.9001663638504348
1.1927249433555134,1.177570543815892,1.0059306476114331,0.9255870623591489
1.2263256645337504,1.210580585361249,1.0351113840292128,0.9511687390035057
1.2601647614138705,1.2438194748476146,1.0645335063906645,0.9769065677992599
1.294236913529507,1.2772819889209783,1.0941924299659411,1.0027958691798837
1.3285370036061166,1.3109631012501537,1.1240837074813297,1.0288321052432297
1.3630601127119193,1.3448579773582852,1.1542030259037863,1.055010875202784
1.3978015156112122,1.3789619696727051,1.1845462033834373,1.0813279110322045
1.432756676309598,1.4132706127819863,1.215109186344619,1.1077790732926271
1.4679212437814684,1.4477796188898486,1.2458880467167384,1.1343603471329569
1.5032910478707966,1.4824848734563034,1.2768789792968809,1.1610678384540194
1.5388620953569432,1.51738243101709,1.3080782992366915,1.1878977702280653
1.574630566177788,1.5524685111730716,1.3394824396465956,1.214846478965677
1.610592809803045,1.5877394947418269,1.3710879493109285,1.241910411322646
1.646745341751131,1.6231919200641904,1.402891490508012,1.269086120839862
1.6830848402434186,1.6588224794589768,1.43488983692963,1.296370264809698
1.7196081429901402,1.6946280158195617,1.4670798716947584,1.3237596012627744
1.756312244102601,1.730605519346408,1.499458585452761,1.3512509860693662
1.793194291126727,1.7667521244099973,1.5320230745716044,1.3788413701500584
1.830251582193316,1.8030651065389809,1.564770539406953,1.4065277967905785
1.8674815632806672,1.8395418795286904,1.5976982826482895,1.4343073990560342
1.9048818255855609,1.876179992665447,1.6308037077384838,1.4621773973000582
1.942450102998827,1.9129771280623928,1.6640843173634707,1.4901350967646207
1.980184269682,1.949931098102828,1.697537712008939,1.5181778852665104
2.018082337741772,1.987039842987282,1.731161588581136,1.5463032309667069
2.0561424549992084,2.024301428380774,1.7649537390891068,1.5745086802190744
2.094362902850849,2.061714043156936,1.7989120493858617,1.6027918554950045
2.1327420942190534,2.099275997235861,1.83303449796615,1.6311504533808108
2.171278571589096,2.136985719512748,1.8673191548186716,1.6595822426448559
2.209971005130693,2.1748417558745525,1.901764180330719,1.6880850623715418
2.248818190901812,2.2128427673020683,1.9363678242433815,1.7166568201594503
2.287819049132739,2.250987528054976,1.9711284246555736,1.7452954903810542
2.32697262258854,2.289274923937566,2.0060444070752803,1.7739991125015553
2.3662780750081738,2.3277039506429764,2.041114283516531,1.802765789454523
2.40573468961864,2.366273712173917,2.0763366516407173,1.8315936860721291
2.4453418677226564,2.404983419337972,2.111710193940981,1.8604810275678765
2.4850991273584966,2.443832388315696,2.147233676968494,1.8894260980698263
2.525006102030681,2.482820039299831,2.182905950599542,1.918427239202423
2.5650625395103663,2.521945895204078,2.218725947342422,1.9474828487151057
2.605268300704334,2.561209580439942,2.254692681683229,1.976591379155982
2.645623358591596,2.600610819760305,2.2908052494697007,2.005751336588923
2.686127797226712,2.6401494371684247,2.327062827332357,2.0349612793525083
2.7267818108090016,2.679825354891188,2.363464672142241,2.0642198168593278
2.767585702816916,2.7196385924155124,2.400010120504634,2.0935256084342155
2.8085398852069177,2.759589265586865,2.436698588288188,2.122877362190048
2.8496448776762806,2.7996775857689653,2.4735295701889712,2.152273833939813
2.8909013069893144,2.8399038590638064,2.5105026393289798,2.1817138261436972
2.932309906366572,2.8802684855911904,2.5476174468887343,2.211196186890016
2.9738715149366817,2.9207719588270664,2.5848737217736275,2.2407198089088354
3.0155870772505096,2.961414865000013,2.6222712703137256,2.270283628617213
3.057457642857418,3.0021978825452766,2.659809975996805,2.2998866251950107
3.0994843659434674,3.04312178161585,2.697489799234427,2.3295278196902878
3.141668505031457,3.084187423650126,2.735310777160908,2.3592062741533195
3.184011422742771,3.1253957609957377,2.773273023465089,2.388921090798336
3.226514585621064,3.1667478365892423,2.811376728254851,2.418671411192098
3.2691795640178696,3.208244783691382,2.849622157954352,2.4484564154684874
3.312008032040289,3.2498878256776966,2.8880096552340206,2.4782753215682956
3.3550017675609745,3.2916782758843364,2.9265396389733693,2.508127384503456
3.398162652290676,3.333617537508968,2.9652126042567257,2.538011895644975
3.441492671913693,3.3757071035667296,3.0040291224020272,2.5679281820338606
3.4849939162866264,3.417948556901248,3.042989841022856,2.5978756057143713
3.5286685797008834,3.4603435702507777,3.0820954841239274,2.6278535630889364
3.57251896120946,3.502893906369588,3.121346852230285,2.657861484294125
3.616547465018573,3.545601418204769,3.160744822550482,2.6878988325970683
3.660756600944794,3.588468049128697,3.2002903491740784,2.7179651038117623
3.705148984938375,3.6314958332274223,3.2399844633038004,2.7480598257347006
