"evolving_sym_D_0.4_ooo","evolving_asym_D_0.4_oog","evolving_asym_D_0.4_ogg","evolving_sym_D_0.4_ggg"
0.0,0.0,15.0,15.0
0.0,0.06,14.8149675,15.0
0.002126082156352,0.1204000817345298,14.632874450283914,15.000172744175204
0.0158906267172885,0.1906758264121362,14.456954962125316,15.003621909232482
0.0409660956095222,0.2704433052125474,14.287261825317822,15.010254133009562
0.0768398388800774,0.3591425436977685,14.1237686668763,15.019914008997576
0.1230123152556489,0.456235072209566,13.966436299551669,15.032448671025696
0.1790276493566915,0.5612333881950814,13.815224983318892,15.04771791272766
0.2444764185870979,0.67370274500965,13.67009735333347,15.065595261494279
0.3189922800292594,0.7932569238145708,13.53101901809972,15.085967027877583
0.4022474045744506,0.9195529414421184,13.397958496599871,15.10873094757349
0.4939480451960044,1.0522859999337046,13.27088697911706,15.133794850360573
0.5938305796843619,1.191184999222924,13.14977806528973,15.161075469305398
0.7016580725712296,1.3360086423543984,13.034607527135176,15.190497406987799
0.8172173129072882,1.4865420776553686,12.925353108611938,15.221992246460525
0.9403162637415744,1.64259400391681,12.82199436088539,15.255497787557294
1.0707818603358672,1.8039941677306777,12.724512508641643,15.29095738928422
1.2084581018114149,1.9705911912680776,12.632890342123597,15.328319401311788
1.3532043896517272,2.142250678658137,12.547112129990598,15.367536670254673
1.5048940744793375,2.3188535580249803,12.46716354884255,15.408566108891673
1.663413179316506,2.5002946237503942,12.393031626002989,15.451368318577757
1.828659273132656,2.68648124969913,12.32470469282278,15.495907256829764
2.0005404730272827,2.877332249157248,12.262172346322354,15.54214994347235
2.178974557076954,3.072776861296164,12.205425417441369,15.590066199866467
2.363888172855153,3.272753847270628,12.154455944525068,15.639628416661061
2.555216129054351,3.4772106817416053,12.109257150962463,15.690811346253017
2.7529007596141883,3.686102827808879,12.06982342611765,15.743591916746423
2.956891351378333,3.899393085141548,12.036150308874449,15.797949064697882
3.167143627636453,4.117051002584913,12.008234473256016,15.853863584342161
3.3836192810129178,4.339052347760554,11.986073715693164,15.911317991329366
3.606285550084287,4.565378627210802,11.969666943604151,15.970296399284807
3.835114834878252,4.796016651507288,11.95901416501954,16.030784407736558
4.070084347055024,5.0309581404760895,11.954116479042185,16.09276900015203
4.31117579112028,5.270199364313252,11.95497606697748,16.156238450990447
4.558375073484166,5.513740816893508,11.9615961840052,16.221182240818525
4.811672036577883,5.761586918027467,11.973981151293154,16.287590978655924
5.071060215579278,6.013745741811063,11.992136348476226,16.3554563308193
5.336536615591181,6.270228768545889,12.016068206442988,16.42477095562123
5.608101507368388,6.53105065799876,12.04578420038728,16.495528443355806
5.885758239907598,6.796229042020279,12.081292843094166,16.56772326106786
6.169513068404342,7.065784334761181,12.122603678439564,16.64135070165936
6.459374996246273,7.339739558916509,12.16972727509068,16.716406836935718
6.755355629856769,7.618120186595276,12.222675220400811,16.79288847423774
7.057469045329459,7.900953993560489,12.281460114497143,16.870793116342487
7.365731665905692,8.188270925714093,12.346095564564374,16.95011892434941
7.680162149445084,8.480102976815921,12.416596179330227,17.030864683297096
8.000781285125958,8.7764840765271,12.492977563761738,17.11302977028165
8.327611898689275,9.077449987958277,12.57525631398314,17.196614124870393
8.66067876560772,9.383038213983012,12.663450012428088,17.281618221624694
9.000008531622203,9.69328791164788,12.757577223240135,17.36804304456353
9.345629640141947,10.00823981407446,12.857657487936644,17.455890063415417
9.697572266052548,10.327936159305231,12.96371132135201,17.545161211520384
10.055868255519403,10.65242062559639,13.075760207876844,17.635858865256512
10.420551071412577,10.981738272706304,13.19382659801028,17.727985824876786
10.79165574401368,11.315935488769542,13.317933905242956,17.82154529665228
11.169218826696635,11.655059942383335,13.448106503288535,17.916540876226854
11.55327835630204,11.999160539566883,13.584369723681952,18.012976533096783
11.94387381795023,12.348287385283976,13.726749853762644,18.110856596136134
12.341046114060958,12.70249174924683,13.875274135061265,18.21018574009552
12.744837537368127,13.061826035743731,14.029970762108473,18.31096897300784
13.15529174773686,13.426343757255514,14.190868881684402,18.41321162444022
13.572453752606968,13.796099511646355,14.357998592527617,18.51691933453622
13.996369890902448,14.171148962732946,14.53139094552226,18.622098043797074
14.427087820260429,14.551548824052912,14.711077944382309,18.72875398355472
14.864656507445918,14.937356845668951,14.89709254685172,18.83689366709322
15.309126221830212,15.328631803859112,15.089468666439483,18.946523881378518
15.76054853182148,15.725433493556585,15.28824117470844,19.057651679359694
16.218976304145745,16.127822723414237,15.493445904136925,19.170284372807647
16.68446370588539,16.535861313379908,15.705119651572288,19.28442952565982
17.157066209190447,16.949612094678386,15.92330018229537,19.40009494784191
17.63684059858549,17.369138912105313,16.148026234715097,19.517288689539775
18.123844980801785,17.794506628546465,16.37933752571246,19.636019035896677
18.618138797070813,18.225781131643835,16.617274756653167,19.756294502112954
19.119782837821106,18.663029342537023,16.861879620088356,19.8781238289268
19.62883925972584,19.1063192266151,17.11319480716289,20.0015159784565
20.14537160505369,19.55571980622027,17.37126401575081,20.126480130385865
20.66944482328016,20.01130117525049,17.63613195933764,20.253025678475943
21.201125294921063,20.47313451561331,17.907844376669413,20.381162227387314
21.740480857553926,20.941292115488285,18.18644804218839,20.51089958979844
22.287580833996856,21.41584738936009,18.471990777275543,20.642247783806567
22.842496062618373,21.89687489978843,18.764521462320168,20.775217030598633
23.40529892975477,22.38445038088524,19.06409004963697,20.909817752380608
23.9760634042152,22.878650763473345,19.370747577251397,21.046060570554463
24.55486507385745,23.379554201904305,19.684546183573865,21.183956304132735
25.141781184220854,23.88724010251673,20.005539122984192,21.323515968381464
