"evolving_sym_D_0.4_ooo","evolving_asym_D_0.4_oog","evolving_asym_D_0.4_ogg","evolving_sym_D_0.4_ggg"
100.0,100.0,100.0,100.0
99.98360208,99.98360208,99.99590052,99.99590052
99.8934722900133,99.89352147570656,99.91780976253048,99.91805757946514
99.8039498534431,99.8040950960248,99.84006346713424,99.84080095251824
99.71668115049596,99.71696704004164,99.76430896226076,99.76577203869255
99.63179415903863,99.63226302346612,99.6906754382356,99.69309413804712
99.54915906230303,99.54985099093577,99.61903451170647,99.62263302050796
99.46860051040622,99.46955338230346,99.54921248581884,99.55420919164527
99.38994752665631,99.39119704340436,99.4810402521868,99.48764780043727
99.31304558821198,99.31462531077568,99.41436536331896,99.42279071734778
99.23775820792603,99.23969959714996,99.34905360398416,99.35949811104601
99.1639655065026,99.16629796686694,99.284987551844,99.2976470140281
99.09156208080528,99.09431300706582,99.22206443389892,99.23712918366446
99.02045490270176,99.02364972906818,99.16019401353348,99.17784899345872
98.95056146299896,98.95422371453152,99.09929672293964,99.11972156930757
98.8818081971426,98.8859595430703,99.0393020777106,99.06267120757103
98.81412917072612,98.81878947941216,98.98014735171157,99.00663005307825
98.7474649872176,98.752652382518,98.921776474661,98.95153699952257
98.68176187996352,98.6874927987449,98.86413911448685,98.89733677432991
98.6169709550804,98.623260205679,98.80718991106102,98.84397917462314
98.55304755740062,98.5599083788231,98.75088783346575,98.79141842645438
98.48995073682346,98.49739485850353,98.69519563812408,98.73961264465514
98.42764279682572,98.43568049876632,98.64007940953024,98.68852337505656
98.36608891048392,98.3747290836271,98.5855081689113,98.63811520442654
98.30525679223923,98.3145069989186,98.53145353903108,98.58835542634961
98.24511641592532,98.25498295026752,98.47788945563644,98.53921375356322
98.18563977139117,98.19612771954372,98.42479191785938,98.49066206907679
98.1268006534899,98.13791395356267,98.37213877132686,98.44267420983759
98.06857447834658,98.08031597996384,98.31990951887416,98.39522577785033
98.01093812273024,98.02330964609888,98.26808515467044,98.34829397456991
97.95386978308682,97.9668721774949,98.2166480182968,98.30185745511777
97.89734885137784,97.91098205304527,98.16558166590758,98.25589619946118
97.84135580534642,97.85561889455664,98.11487075608152,98.21039139817164
97.78587211121967,97.80076336866834,98.06450094835888,98.16532535076622
97.730880137173,97.74639709947589,98.01445881277736,98.12068137495247
97.67636307614188,97.6925025904504,97.96473174898073,98.07644372535792
97.62230487678217,97.6390631544598,97.91530791368902,98.03259752054008
97.56869018155592,97.58606285087528,97.86617615549812,97.98912867725079
97.51550427107033,97.53348642889412,97.81732595612478,97.94602385107714
97.46273301391876,97.48131927633368,97.7687473773378,97.90327038270529
97.41036282137904,97.42954737325508,97.72043101292056,97.86085624915744
97.35838060640992,97.3781572498618,97.67236794509816,97.81877001944044
97.30677374646216,97.32713594819366,97.62454970493684,97.77700081411837
97.25553004968292,97.27647098719808,97.57696823628764,97.73553826838491
97.20463772414624,97.22615033081443,97.5296158628988,97.69437249826504
