D=1.0 (mm^2/w),D=1.5 (mm^2/w),D=2.0 (mm^2/w)
10.130787699464534,8.497828484216443,7.370696978997374
10.283620779278843,8.588808286855608,7.424679911177583
10.439052061839408,8.680462108744415,7.478510294785263
10.597157715021416,8.772802640576648,7.532185126850546
10.758017491867422,8.86584347349967,7.585701802870793
10.921714835603886,8.959599089359182,7.639058095779607
11.088336990692609,9.054084851706712,7.692252135481349
11.257975120250372,9.149316997615626,7.7452823889684925
11.430724430178993,9.245312630347623,7.798147641035583
11.606684300357337,9.342089712908042,7.850846975600215
11.785958423257096,9.439667062524876,7.903379757638385
11.968654950354942,9.538064346083353,7.955745615738728
12.154886646725224,9.637302076544882,8.007944425277536
12.344771054209623,9.737401610376606,8.059976292214113
12.538430663573102,9.838385146015218,8.111841537503821
12.735993096069002,9.940275723386558,8.163540682124253
12.93759129485034,10.043097224500393,8.215074432708189
13.143363726679056,10.146874375137982,8.266443667775405
13.353454594400269,10.251632747648408,8.317649424554068
13.56801406066415,10.357398764868162,8.368692886381114
13.787198483394317,10.46419970517728,8.419575370670033
14.011170663517662,10.57206370870418,8.470298317433482
14.24010010548734,10.681019784690434,8.520863278347361
14.474163291146825,10.791097820025978,8.571271906342353
14.713543967499527,10.902328588964576,8.621525945708306
14.958433448964332,11.014743764028944,8.67162722269647
15.209030934712963,11.128375928114489,8.721577636604176
15.465543841699713,11.243258587800494,8.771379151326336
15.72818815400768,11.35942618787733,8.821033787357983
15.997188789147836,11.47691412709833,8.870543614231913
16.27277998195762,11.595758775164985,8.919910743375533
16.555205686753894,11.715997490954264,8.96913732137103
16.84471999840056,11.837668641997126,9.01822552360305
17.141587592953293,11.96081162521742,9.067177548278263
17.44608418854209,12.085466888940925,9.115995610801336
17.758497027145957,12.211675956184438,9.164681938492103
18.079125377902194,12.339481449235366,9.213238765628956
18.408281062574662,12.468927115532631,9.261668328803795
18.74628900377969,12.60005785486021,9.30997286257419
19.09348779653425,12.732919747865006,9.358154595398739
19.45023030364706,12.86756008591129,9.406215745841996
19.81688427541792,13.004027402284274,9.454158519035683
20.193832994042427,13.142371504755893,9.501985103383328
20.58147594303627,13.282643509526151,9.54969766749582
20.98022950189356,13.424895876553771,9.597298357345847
21.39052766607496,13.56918244629011,9.644789293629515
21.812822792281384,13.715558477830523,9.692172569323912
22.24758636880432,13.864080688497433,9.739450247429783
22.695309810552693,14.01480729486937,9.786624358888869
23.15650527813395,14.167798055270197,9.833696900665904
23.63170652011065,14.32311431373237,9.880669833985657
24.12146973726006,14.480819045447866,9.927545082715788
24.62637446732706,14.640976903719702,9.974324531886717
25.147024488377504,14.803654268426383,10.021010026340047
25.684048738423048,14.968919296010608,10.067603369497506
26.23810224849564,15.136841971002402,10.114106322242703
26.809867085793304,15.307494159085577,10.160520601908384
27.400053302893525,15.480949661714565,10.206847881362206
28.00939988832892,15.657284272286931,10.253089788184385
28.6386757130366,15.836575833874427,10.299247903930937
29.2886804663193,16.01890429851291,10.345323763476516
29.960245573987187,16.20435178804845,10.391318854431166
30.654235090276085,16.393002656533444,10.437234616625632
31.371546553954467,16.58494355416282,10.48307244166014
32.113111797730404,16.78026349273587,10.52883367251182
32.87989769864491,16.9790539126245,10.57451960319627
33.67290685558373,17.181408751223117,10.62013147847895
34.49317817835106,17.387424512849268,10.665670493632359
35.34178737092247,17.597200340057448,10.711137794235238
36.219847289529056,17.810838086320814,10.756534476010188
37.128508154120816,18.028442390027404,10.801861584696358
38.06895758951824,18.250120749728197,10.84712011595405
39.04242047019406,18.475983600564263,10.892311015298302
40.05015854014285,18.706144391789355,10.937435178058658
41.09346977671093,18.940719665291823,10.982493449362563
42.17368746459525,19.179829135006948,11.027486624139964
43.29217894350593,19.423595767095865,11.07241544714685
44.45034399025995,19.672145860751744,11.117280613005654
45.64961279337954,19.9256091294766,11.16208276626056
46.891443475662825,20.184118782653435,11.206822501445892
48.17731911774501,20.44781160721822,11.251500363165926
49.508744233453584,20.71682804921413,11.29611684618456
50.88724064587489,20.99131229498686,11.3406723955234
52.31434271159673,21.27141235175399,11.38516740656696
53.79159183969458,21.55728012725385,11.429602225173737
55.3205302518216,21.84907150814932,11.47397714779206
56.90269393039415,22.146946436829985,11.518292421579684
58.53960470349691,22.45106898622165,11.562548244526202
60.23276141793687,22.761607432174923,11.60674476557742
61.98363015603511,23.0787343229654,11.650882084760934
63.79363345744344,23.40262654539509,11.694960253312212
65.66413851469424,23.73346538693994,11.73897927380056
67.59644432051319,24.07143659333976,11.782939100254413
69.59176775630725,24.416730420975707,11.826839638285469
71.65122862482379,24.769541683325997,11.870680745211201
73.77583364586131,25.130069790732573,11.914462230175417
75.96645945215857,25.498518782650684,11.958183854266482
78.22383464319171,25.875097351488403,12.001845330632973
80.54852097749743,26.2600188570756,12.045446324596499
82.94089380915406,26.65350133073018,12.088986453761516
85.40112190093818,27.05576746781485,12.132465288121972
87.92914677506894,27.467044607599288,12.175882350164684
90.52466179187935,27.887564699161395,12.219237114969351
93.18709117661628,28.317564251976545,12.26252901030517
95.9155692441553,28.75728426975642,12.305757416724044
98.70892009989566,29.20697016600872,12.348921667650377
101.56563812154975,29.666871659696596,12.392021049467527
104.48386954995566,30.13724264928214,12.435054801600955
107.46139553636895,30.618341063342285,12.47802211659818
110.49561700785864,31.110428685848685,12.520922140205629
113.58354172040028,31.61377095410601,12.56375397144256
116.72177387005844,32.1286367272467,12.606516662672146
119.90650662542848,32.655298023085244,12.649209219669938
123.13351792859945,33.19402972104266,12.691830601689885
126.39816988684186,33.74510922876337,12.734379721528084
129.6954120428395,34.3088161099631,12.776855445584516
133.01978876767097,34.88543167096992,12.819256593922963
136.36545096833882,35.47523850335202,12.861581940329366
139.7261722411942,36.078519979967936,12.903830212368877
143.09536953518256,36.695559701729394,12.946000091441858
146.4661283158176,37.32664089233583,12.988090212839108
149.83123214379555,37.97204573822619,13.0300991657966
153.1831965030254,38.63205467099954,13.072025493550024
156.51430663354466,39.30694558958512,13.113867693389421
159.8166590473594,39.996993019497125,13.155624216714237
163.08220633173676,40.702467206593575,13.197293469089084
166.3028047768531,41.423633142874806,13.238873810300554
169.47026430479076,42.160749522009866,13.280363554415395
172.57640012629727,42.91406762247114,13.321760969840385
175.61308551183825,43.68383011639333,13.363064279384242
178.57230503535254,44.47026980255576,13.4042716603219
181.44620763349445,45.27360826222064,13.445381244461517
184.2271588204167,46.09405443694817,13.486391118214536
186.9077914083548,46.93180312795529,13.527299322669174
189.4810541071187,47.787033417092026,13.568103853667681
191.94025741045297,48.65990701007972,13.608802661887724
194.2791162231589,49.5505665032923,13.649393652928271
196.49178873867595,50.45913357606563,13.689874687400314
198.5729111410548,51.38570711129277,13.730243581022815
200.5176277762948,52.33036124790394,13.770498104724236
202.3216165140984,53.2931433697389,13.810635984750002
203.9811091003705,54.27407203629311,13.850654902776292
205.4929063813809,55.27313486185572,13.890552496030502
206.854388360573,56.29028635065004,13.930326357418773
208.0635191267785,57.32544569673156,13.96997403566092
209.11884676645505,58.37849455858482,14.009493035433168
210.01949844104985,59.44927481957976,14.04888081751904
210.76517087247865,60.53758634668839,14.08813479896877
211.3561165339831,61.64318476111007,14.127252353267618
211.7931258895727,62.76577923569288,14.166230810513442
212.0775060623765,63.90503033525216,14.205067457603901
212.21105634032972,65.06054791705598,14.243759538433656
212.19604094672528,66.23188910984999,14.282304254101915
212.0351595135419,67.41855639080923,14.320698763130713
211.7315156975856,68.61999578070777,14.358940181694264
211.288584373976,69.83559517836441,14.397025583859742
210.7101778291566,71.06468285603,14.434952001839859
210.00041135725743,72.30652613780315,14.472716426257582
209.1636686402366,73.56033028337342,14.510315806423346
208.20456726471343,74.8252375993702,14.547747050625098
207.1279246977468,76.10032680032009,14.585007026431521
205.9387250109264,77.38461264066726,14.622092561008781
204.64208660790308,78.67704583847242,14.659000441451127
203.2432311756929,79.97651331026509,14.695727415125663
201.747454045463,81.28183873507159,14.732270190031644
200.16009611467405,82.59178346387428,14.768625435174592
198.48651744994365,83.9050477886771,14.804789780955565
196.73207265924145,85.22027258296583,14.840759819575876
194.902088093366,86.53604132267202,14.876532105457581
193.00184091033628,87.85088249379525,14.91210315568002
191.0365400125216,89.1632723896372,14.947469450432719
189.011308845118,90.47163829718066,14.982627433484929
186.93117002599195,91.77436206854853,15.017573512672088
184.80103176090788,93.06978406974066,15.052304060399473
182.6256759846644,94.35620749502048,15.086815414163302
180.40974815756687,95.63190303145748,15.121103877089565
178.15774863781166,96.89511385428258,15.155165718490812
175.87402554358545,98.14406092993408,15.18899717444114
173.562769013814,99.37694860002436,15.222594448369623
171.22800677332958,100.59197041599369,15.255953711672408
168.8736009065876,101.78731519099784,15.289071104343671
166.50324574375173,102.96117323264994,15.321942735625662
164.1204667638044,104.1117427176574,15.354564684678014
161.72862042115042,105.2372361672024,15.386933001266515
159.33089480480407,106.33588698015208,15.41904370647151
156.9303110425281,107.40595597988116,15.450892793416084
154.52972536609388,108.4457379296728,15.48247622801421
152.1318317580253,109.45356797134616,15.513789949738946
149.73916510466708,110.42782794195573,15.544829872410872
147.35410478508044,111.36695252411111,15.57559188500684
144.9788786300314,112.269435186674,15.60607185248915
142.61556719012538,113.13383387428178,15.636265616655242
140.26610825689502,113.95877640630178,15.666168997007992
137.9323015853137,114.74296554840284,15.695777791646652
135.6158137707443,115.4851837229065,15.725087778178505
133.31818323770688,116.18429732740093,15.75409471465126
131.04082530203462,116.83926063472146,15.782794340506197
128.78503727196625,117.44911925126684,15.811182377552104
126.55200355748,118.01301311467569,15.839254530959945
124.34280076070374,118.53017901607704,15.867006490278282
122.15840272353084,118.99995263639352,15.894433930469381
119.999685511634,119.42177009045776,15.92153251296596
117.86743231690144,119.7951689769492,15.9482978867485
115.76233826292518,120.11978893631402,15.97472568944304
113.68501510055974,120.3953717228456,16.000811548439337
111.63599578274602,120.62176080093344,16.026551082029286
109.61573890977256,120.7989004790895,16.051939900565444
107.6246330379325,120.92683459870088,16.07697360763952
105.66300084614237,121.0057047975027,16.101647801280645
103.73110315652706,121.03574837049132,16.125958075173234
101.82914280625812,121.0172957533887,16.14990001989423
99.9572683690686,120.9507676558062,16.173469224169512
98.11557772586852,120.83667187293922,16.19666127614921
96.3041214847634,120.67559980594508,16.219471764701673
94.52290625154048,120.46822272212364,16.241896280725808
92.77189775234687,120.2152877866392,16.263930418481486
91.05102381084828,119.91761389780652,16.285569776937695
89.36017718263531,119.57608735792968,16.30680996113812
87.69921825004438,119.19165741135065,16.327646583583768
86.06797758089195,118.76533168075623,16.348075265632286
84.46625835488761,118.2981715319333,16.368091638913576
82.89383866170404,117.79128739607796,16.387691346761287
81.35047367484333,117.24583407748416,16.406870045659755
79.83589770555712,116.66300607298642,16.42562340670596
78.34982614115641,116.04403292793997,16.443947117086005
76.8919572720914,115.39017465181628,16.461836881565663
75.46197401219621,114.70271721470036,16.479288423994454
74.05954551648192,113.98296814412193,16.496297488822762
72.68432870082756,113.23225223976408,16.512859842631443
71.33596966786565,112.45190742168772,16.528971275673335
70.01410504328959,111.64328072581397,16.54462760342616
68.71836322672772,110.80772445853393,16.55982466815616
67.44836556123425,109.94659252048804,16.57455834049188
66.2037274253443,109.061236907784,16.58882452100749
64.98405925152902,108.15300439722232,16.60261914181498
63.78896747477098,107.22323342047738,16.61593816816458
62.6180554148585,106.273251130651,16.628777600052686
61.47092409587424,105.30437066318134,16.64113347383669
60.34717300622736,104.31788859175606,16.653001863855906
59.24640080245211,103.31508257865062,16.66437888405793
58.16820595986859,102.29720921779052,16.67526068962968
57.11218737307544,101.26550206782096,16.685643478632365
56.07794490911917,100.22116987155916,16.695523493639598
55.06507991606142,99.16539495739949,16.70489702337791
54.073195689544725,98.09933181753894,16.71376040436885
53.10189789983836,97.02410585728605,16.72211002257185
52.15079498173056,95.94081230920366,16.72994231502709
51.21949848952056,94.85051530541556,16.737253771497453
50.30762341925465,93.75424710106648,16.744040936108842
49.41478850024456,92.65300744166616,16.75030040898789
48.540616457803935,91.54776306685991,16.7560288478963
47.68473424904006,90.439447343047,16.761222969860878
46.84677327344261,89.32896001720891,16.76587955279845
46.02636955991981,88.21716708430542,16.769995437134696
45.223163931844375,87.10490076064059,16.773567527416102
44.43680215158735,85.99295955569174,16.776592793914045
43.66693504593714,84.882108435022,16.779068274220176
42.91321861372388,83.77307906706008,16.780991074832144
42.17531411689537,82.6665701467223,16.782358372728787
41.45288815622048,81.56324778906858,16.78316741693384
40.74561273272846,80.46374598642083,16.783415530067252
40.053165295928906,79.36866712262562,16.783100109883215
39.37522877979595,78.27858253840978,16.78221863079392
38.71149162744233,77.19403314205385,16.7807686453782
38.06164780535402,76.11553005989123,16.778747785874053
37.42539680800357,75.04355532142806,16.77615376565419
36.80244365361087,73.97856257416787,16.77298438068364
36.19249887177293,72.92097782351303,16.769237510958508
35.59527848363948,71.87120019340117,16.764911121924985
35.010503975269174,70.82960270361653,16.76000326587768
34.437902264761135,69.79653305999277,16.754512083336355
33.87720566371853,68.77231445399332,16.748435804400227
33.328151833565414,67.7572463684177,16.741772750078837
32.790483737204084,66.75160538623564,16.73452133359869
32.2639495864683,65.75564599979525,16.726680061684746
31.74830278579764,64.76960141788605,16.718247535815898
31.243301872529774,63.79368436836237,16.709222453453563
30.748710454180788,62.82808789424653,16.699603609242555
30.264297143058137,61.872986141434986,16.689389896183396
29.789835488527387,60.928535136323234,16.67858030677522
29.32510390723118,59.99487355184805,16.667173934128467
28.86988561153796,59.07212346061699,16.655169973046572
28.42396853647808,58.16039107395666,16.64256772107583
27.98714526540629,57.2597674658625,16.62936657952272
27.55921295461212,56.370329280974055,16.61556605443785
27.139973257083,55.49213942583126,16.601165757565855
26.729232245609893,54.62524774278974,16.586165407260488
26.326800335410343,53.76969166608614,16.570564829364184
25.932492206430293,52.925496859649385,16.55436395805144
25.54612672547351,52.09267783634999,16.537562836635306
25.167526868295223,51.27123855846791,16.520161618336367
24.796519641785515,50.46117301924066,16.50216056701356
24.43293600635744,49.66246580542688,16.48356005785622
24.076610798645177,48.87509264088776,16.46436057803677
23.7273826546082,48.09902091124947,16.444562727323486
23.38509393312889,47.33421016976437,16.42416721865278
23.04959064018312,46.58061262453771,16.40317487866049
22.72072235365574,45.838173607330525,16.38158664817166
22.39834214886598,45.10683202418815,16.359403582648344
22.08230652486116,44.38652078817801,16.336626852594993
21.77247533153128,43.67716723455038,16.31325774392094
21.46871169759117,42.97869351866174,16.289297658259656
21.17088195947166,42.29101699702274,16.26474811324433
20.87885559115653,41.6140505918516,16.23961074273946
20.5925051349972,40.94770313952966,16.21388729702808
20.311706133533143,40.29187972336872,16.187579642954404
20.03633706234183,39.64648199110994,16.160689764021484
19.76627926393869,39.01140845758214,16.133219760443748
19.501416882743936,38.38655479295284,16.10517184915412
19.241636801130195,37.77181409700912,16.076548363765568
18.98682857656189,37.167077159907286,16.04735175448685
18.736884379834805,36.57223270983048,16.01758458799239
18.49169893442153,35.9871676479921,15.987249547246083
18.2511694569268,35.41176727142051,15.956349431279023
18.01519559865388,34.84591548395657,15.924887154921
17.78367938828214,34.289494995890884,15.892865748485805
17.55652517565334,33.742387512661985,15.86028835741028
17.33363957666338,33.20447391303002,15.827158241847158
17.11493141925412,32.67563441713352,15.793478776211725
16.90031169049908,32.15574874482887,15.759253448682367
16.68969348477529,31.64469626470387,15.72448586065512
16.48299195301262,31.142356134148,15.689179726152313
16.280124253010925,30.648607430852888,15.65333887118548
16.081009500814424,30.163329276107067,15.616967233072709
15.885568723131945,29.686400950239587,15.580068859710611
15.693724810790943,29.21770200055708,15.542647908801168
15.505402473212657,28.757112342109075,15.504708647033675
15.320528193895017,28.304512351606324,15.466255449222086
15.139030186889668,27.859782954806903,15.427292797398032
14.960838354258854,27.42280570767477,15.387825279859872
14.785884244497604,26.99346287160545,15.347857590178098
14.614101011906392,26.571637483003773,15.307394526157484
14.445423376899107,26.157213417488485,15.266440988756374
14.279787587230976,25.75007544898904,15.225001980963517
14.11713138013092,25.35010930399025,15.183082606632919
13.957393945322671,24.957201711171,15.140688069277143
13.800515888918886,24.571240446673983,15.097823670819583
13.646439198172391,24.19211437523444,15.05449481030618
13.49510720706876,23.819713487386803,15.010706982577144
13.346464562744242,23.453928932959705,14.966465776899225
13.20045719271327,23.09465305106106,14.921776875559082
13.057032272889682,22.74177939674701,14.876646052418373
12.916138196385898,22.395202764560118,14.83107917143115
12.777724543074395,22.054819209114672,14.78508218512421
12.641742049895903,21.720526062899275,14.738661133041033
12.508142581898843,21.39222195145941,14.691822140149972
12.376879103994716,21.06980680611577,14.644571415217396
12.24790565341424,20.753181874367076,14.596915249146457
12.12117731284921,20.442249728119364,14.548860013282233
11.996650184265237,20.136914269877543,14.500412157683936
11.87428136337067,19.8370807370284,14.451578209364971
11.754028914727224,19.54265570433853,14.402364770501592
11.635851847487997,19.25354708478472,14.352778516610918
11.519710091748768,18.969664128828665,14.30282619469914
11.40556447549871,18.6909174222427,14.252514621380671
11.293376702156772,18.41721888258776,14.2018506809691
11.183109328680302,18.14848175444013,14.150841323540762
11.074725744232635,17.884620603458398,14.09949356297176
10.968190149396602,17.625551309377734,14.047814474949313
10.86346753592112,17.371191058013945,13.995811194958268
10.760523666988323,17.121458332355683,13.943490916243684
10.659325057988818,16.876272902819007,13.890860887750343
10.559838957792898,16.635555816734627,13.8379284120401
10.46203333050587,16.399229387134444,13.78470084318798
10.365876837695716,16.167217180900384,13.731185584657934
10.271338821081676,15.93944400633508,13.677390087159157
10.17838928567246,15.715835900210726,13.623321846483936
10.086998883343092,15.496320114349237,13.568988401327932
9.997138896839598,15.280825101783863,13.514397331093866
9.90878122420089,15.069280502549573,13.459556253679542
9.821898363587556,14.861617129146683,13.404472823251186
9.736463398507356,14.657766951719738,13.349154728003047
9.652449983427513,14.457663082990983,13.293609687904238
9.569832329764052,14.261239762985568,13.237845452433811
9.488585192238716,14.068432343583137,13.18186979830501
9.408683855594097,13.879177272928532,13.125690527179724
9.330104121657907,13.693412079732044,13.069315463374105
9.252822296747516,13.511075357487854,13.01275245155636
9.176815179405974,13.332106748637305,12.956009354437704
9.10206004846109,13.156446928701978,12.899094050457482
9.028534651399204,12.984037590409756,12.842014431463456
8.956217193045559,12.814821427835474,12.78477840038827
8.88508632454328,12.648742120576262,12.727393868923091
8.815121132623279,12.48574431798017,12.669868755189455
8.74630112915744,12.325773623445311,12.612210981410293
8.678606240987722,12.168776578805454,12.55442847158119
8.612016800023966,12.01470064881671,12.496529149142864
8.5465135336033,11.86349420575884,12.438520934655887
8.482077555104318,11.715106514163502,12.380411743478655
8.418690354809277,11.569487715680795,12.322209483449628
8.35633379100774,11.42658881409435,12.263922052574848
8.294990081335305,11.286361660494352,12.20555733672175
8.234641794341128,11.148758938616918,12.147123207320265
8.17527184127818,11.01373415035744,12.088627519072249
8.116863468110271,10.881241601464655,12.030078107670208
8.059400247730045,10.751236387421534,11.97148278752636
8.0028660723823,10.623674379518205,11.912849349513012
7.947245146287109,10.498512211121673,11.854185558715258
7.892521978457354,10.375707264146216,11.795499152196996
7.838681375705445,10.255217655727977,11.736797836781253
7.785708435834101,10.137002225106468,11.678089286845806
7.733588541006206,10.02102052071544,11.61938114213507
7.682307351288887,9.907232787484798,11.56068100558927
7.631850798367069,9.79559995435502,11.501996441191805
7.582205079421906,9.686083622004915,11.443334971835835
7.533356651169567,9.578646050793305,11.384704077211014
7.485292224056023,9.473250148914657,11.326111191711323
7.437998756603537,9.369859460768568,11.267563702364978
7.391463449904712,9.268438155542436,11.209068946787308
7.345673742260042,9.168951016006504,11.150634211157582
7.300617303955018,9.071363427520122,11.092266728220663
7.256282032172936,8.975641367247833,11.033973675314428
7.212656046039674,8.881751393583606,10.975762172423861
7.169727681796787,8.789660635781354,10.917639280262687
7.127485488099361,8.69933678378966,10.859611998383452
7.085918221435185,8.610748078288434,10.801687263316913
7.045014841661856,8.523863300925079,10.743871946741598
7.004764507658553,8.43865176474755,10.686172853684383
6.965156573089291,8.355083304831602,10.628596720752915
6.926180582274535,8.273128269099335,10.571150214400713
6.887826266168174,8.192757509326098,10.513839929225744
6.850083538436899,8.11394237233267,10.456672386303266
6.8129424916391255,8.03665469135954,10.39965403155373
6.776393393500683,7.960866777620102,10.342791234146475
6.740426683284559,7.886551412029408,10.28609028493998
6.705032968252055,7.813681837105187,10.2295573949594
6.670203020212808,7.742231749037692,10.173198693912079
6.6359277721611685,7.672175289924962,10.117020228741744
6.602198314996513,7.603487040170048,10.061027962222058
6.569005894325142,7.536142011036706,10.005227771590155
6.536341907341457,7.470115637360097,9.949625447220821
6.5041978997862,7.405383770408991,9.894226691341915
6.472565562979571,7.341922670895989,9.839037116791607
6.441436730927135,7.27970900213229,9.784062245818026
6.410803377496457,7.218719823323552,9.729307508921842
6.380657613662468,7.15893258300339,9.674778243742299
6.350991684819651,7.100325112601121,9.620479693987205
6.321797968159136,7.042875620140361,9.566417008407342
6.293068970108896,6.986562684065136,9.512595239815742
6.264797323835262,6.931365247190205,9.459019344152242
6.236975786804029,6.877262610772324,9.405694179593729
6.20959723839948,6.8242344286992624,9.352624505710397
6.1826546775997,6.7722607017933765,9.299814982668407
6.156141220706593,6.721321772226658,9.24727017047921
6.130050099129071,6.671398318044196,9.194994528295839
6.104374657217922,6.622471347793053,9.142992413756408
6.079108350150905,6.574522195253622,9.091268082375048
6.05424474186667,6.5275325142706055,9.03982568698045
6.029777503046131,6.481484273680786,8.988669277202185
6.005700409139974,6.436359752334861,8.937802799004936
5.982007338441005,6.392141534210663,8.887230094270727
5.958692270200091,6.348812503615153,8.8369549004292
5.935749282784484,6.306355840472638,8.786980850135995
5.913172551877352,6.264755015696759,8.73731147099922
5.890956348717363,6.223993786643821,8.687950185353971
5.86909503837723,6.184056192645154,8.638900310084841
5.847583078080135,6.144926550616219,8.590165056496321
5.826415015552982,6.106589450740277,8.541747530230948
5.805585487415474,6.069029752224483,8.49365073123504
5.785089217604037,6.032232579126357,8.445877553771808
5.764921015829628,5.996183316248629,8.398430786481638
5.7450757760685045,5.960867605100546,8.351313112489226
5.725548475085074,5.926271339923771,8.304527109557306
5.706334170985932,5.892380663781102,8.258075250286625
5.687428001804263,5.85918196470627,8.211959902361787
5.668825184113788,5.826661871913156,8.166183328842568
5.650521011671451,5.794807252062838,8.120747688500279
5.6325108540880935,5.763605205586926,8.075655036198697
5.614790155526366,5.733043063065704,8.03090732331907
5.59735443342515,5.703108381659671,7.986506398228667
5.580199277249799,5.673788941593118,7.942454006792306
5.563320347267515,5.645072742688443,7.898751792926276
5.54671337334721,5.616948000949949,7.8554012991940185
5.5303741537832,5.589403145195942,7.8124039674429255
5.514298554142134,5.562426813737985,7.769761139481562
5.498482506132548,5.536007851106211,7.727474057796612
5.4829220064964606,5.51013530481967,7.685543866308795
5.4676131159224575,5.484798422200703,7.64397161116701
5.452551957979717,5.459986647232397,7.602758241579882
5.437734718072443,5.435689617458234,7.561904610683923
5.423157642414205,5.411897160923051,7.521411476447448
5.408817037021674,5.388599293154511,7.481279502609381
5.394709266727289,5.365786214184303,7.441509259652061
5.38083075421038,5.343448305608324,7.402101225807146
5.367177979046299,5.321576127685143,7.363055788093664
5.353747476773117,5.300160416472081,7.324373243387268
5.340535837975476,5.279192080998271,7.286053799519727
