D=1.0 (mm/w),D=1.5 (mm/w),D=2.0 (mm/w)
330.6164673419935,147.1702501912793,76.10173225236272
339.3649359011652,149.26410145243068,76.5359013124435
348.41195737866644,151.3962019823666,76.9694360499067
357.7686479386651,153.56756871681645,77.40234354328966
367.4464233120396,155.77924591670975,77.83463044882274
377.4569885086807,158.03230584961807,78.26630300046779
387.8123245392845,160.3278494764165,78.69736701003423
398.5246718106224,162.6670071418697,79.12782786736285
409.60650983865327,165.05093926769248,79.55769054056788
421.07053290572674,167.4808370464677,79.98695957632862
432.9296212721622,169.9579231346223,80.41563910022286
445.1968075394394,172.48345234246634,80.84373281709453
457.8852377529624,175.0587123190883,81.2712440114488
471.0081268278249,177.68502422967117,81.69817554786852
484.57870788229,180.3637434225489,82.12452987144623
498.6101750719645,183.09626008305835,82.55030900822665
513.1156195341549,185.88399987095863,82.97551456565475
528.1079580779626,188.7284245378866,83.40014773302538
543.5998542926659,191.63103252099123,83.82420928193055
559.6036317962265,194.5933595085447,84.24769956670082
576.1311794086665,197.6169789729551,84.67061852483798
593.1938481128401,200.70350266621452,85.09296567743623
610.8023397588561,203.85458107239504,85.51474012958948
628.9665875789483,207.0719038113621,85.93594057078296
647.6956287074968,210.3571999874038,86.35656527526717
666.9974690463173,213.7122384759777,86.77661210241307
686.8789409779281,217.1388281412518,87.19607849704711
707.3455546083412,220.63881797656555,87.61496148976539
728.4013434144146,224.21409715935783,88.03325769722625
750.0487053765969,227.8665950115028,88.45096332242086
772.2882408928356,231.59828085536256,88.86807415492174
795.1185889894922,235.41116375520863,89.284585571109
818.5362635654587,239.3072921329802,89.70049253437483
842.5354916206123,243.2887532466453,90.11578959530628
867.1080556228674,247.35767251870416,90.53047089184719
892.2431423523597,251.5162127016316,90.9445301494397
917.9272007192794,255.7665728662997,91.35796068114657
944.1438111759256,260.1109871986531,91.77075538775489
970.8735694261392,264.55172358913865,92.18290675786277
998.093987169254,269.09108199861714,92.59440686794989
1025.7794125947307,273.7313925837212,93.00524738243362
1053.900973262413,278.4750135638712,93.415419553712
1082.426543858089,283.3243288114343,93.82491422219529
1111.3207411026845,288.28174514581724,94.23372181632782
1140.5449478158855,293.34968931163064,94.6418323526019
1170.0573677934533,298.5306046204731,95.04923543556568
1199.8131127562958,303.8269472353553,95.45592025782696
1229.764322175157,309.24118207634865,95.86187560005506
1259.8603162762845,314.77577832570745,96.26708983098273
1290.047782001248,320.43320451049794,96.67155090741052
1320.270991140367,326.2159231406937,97.07524637421568
1350.472049297195,332.12638488078414,97.47816336436803
1380.5911737852243,338.1670222332155,97.88028859895519
1410.566998021472,344.34024271246375,98.28160838721952
1440.3368994787836,350.64842148925555,98.68210862660942
1469.8373478024937,357.093893485428,99.08177480284739
1499.0042692994114,363.6789449011844,99.48059199001753
1527.7734236781127,370.4058041580836,99.87854485067507
1556.0807886675807,377.27663224302665,100.27561763598067
1583.8629479725585,384.29351244080567,100.67179418586208
1611.0574779424912,391.4584394454788,101.06705792920613
1637.6033283382544,398.7733078439656,101.4613918840835
1663.4411926762543,406.2398999688373,101.85477865800944
1688.5138638099231,413.8598731213338,102.24720044824306
1712.766570668967,421.63474617018966,102.63863904212813
1736.147292409826,429.5658855369113,103.02907581747824
1758.6070466278345,437.6544905837287,103.41849174300935
1780.100148732244,445.9015784265469,103.8068673788225
1800.5844400781891,454.3079682018488,104.1941828769398
1820.0214829726683,462.8742648236325,104.58041798189664
1838.376721212152,471.6008422740933,104.96555203139295
1855.619605354932,480.4878264798404,105.34956395700672
1871.723682469616,489.5350778339418,105.73243228497276
1886.6666506207623,498.7421734329556,106.11413513702958
1900.4303788431348,508.10838910726784,106.49465023133757
1913.000893808212,517.6326813324409,106.87395488347151
1924.3683347929232,527.3136691187784,107.25202600749031
1934.526878914993,537.1496159858365,107.62884011708722
1943.4746388976232,547.1384121380272,108.00437332682343
1951.213535866014,557.2775569666323,108.37860135344815
1957.749149858598,567.5641420123335,108.75149951730816
1963.090550857653,577.9948345306021,109.12304274385001
1967.2501132093305,588.565861809813,109.49320556521761
1970.24331631553,599.2729963985707,109.86196212194862
1972.088534443863,610.1115424042941,110.2292861647723
1972.8068184223755,621.076323029395,110.59515105651205
1972.421671868484,632.1616695142477,110.95952977409543
1970.9588244527083,643.361411657386,111.32239491067482
1968.446004523448,654.66887008283,111.68371867786152
1964.9127132252447,666.0768504219775,112.0434729080763
1960.390002035568,677.5776395729675,112.40162905701914
1954.9102554294773,689.1630041937249,112.7581582062613
1948.5069801626817,700.8241915759407,113.11303106596236
1941.2146024457184,712.551933036001,113.46621797771503
1933.068274069248,724.3364499453053,113.8176889175207
1924.1036883358656,736.1674625065787,114.1674134988982
1914.356906460057,748.0342013647102,114.5153609761288
1903.8641949169496,759.9254221204864,114.86150024763981
1892.6618740538709,771.8294227934708,115.20579985952959
1880.7861781273195,783.7340642564118,115.54822800923654
1868.273126792379,795.626793638188,115.88875254935444
1855.1584079519512,807.4946706657024,116.22734099159688
1841.477271769273,819.3243968876221,116.56396051091293
