D=1.0 (mm^2/w),D=1.5 (mm^2/w),D=2.0 (mm^2/w)
2793.679421743926,774.5109755112304,658.5967715931587
2800.736715389894,774.4933794458143,658.5867232691966
2807.8521500756424,774.4757892362594,658.5766802597147
2815.026408196618,774.4582049000112,658.5666425640202
2822.260182037431,774.4406264544109,658.5566101814077
2829.554173939431,774.4230539166954,658.5465831111597
2836.909096471456,774.4054873039981,658.5365613525471
2844.3256726038244,774.3879266333495,658.5265449048283
2851.8046358856323,774.3703719216768,658.5165337672498
2859.346730625425,774.3528231858053,658.5065279390465
2866.95271207531,774.3352804424583,658.4965274194411
2874.6233466185818,774.3177437082575,658.4865322076448
2882.3594119609324,774.3002129997237,658.4765423028568
2890.1616973253176,774.2826883332772,658.4665577042649
2898.031003650553,774.2651697252377,658.4565784110449
2905.968143793718,774.2476571918254,658.4466044223614
2913.9739427364466,774.230150749161,658.4366357373672
2922.0492377951778,774.2126504132665,658.4266723552038
2930.194878835453,774.195156200065,658.4167142750013
2938.41172849034,774.1776681253816,658.4067614958782
2946.7006623830644,774.160186204944,658.3968140169419
2955.062569353944,774.1427104543822,658.3868718372886
2963.4983516916973,774.1252408892292,658.3769349560031
2972.008925369232,774.107777524922,658.3670033721592
2980.595220283992,774.0903203768011,658.3570770848195
2989.2581805029654,774.0728694601115,658.3471560930357
2997.998764512437,774.0554247900029,658.3372403958483
3006.817945472591,774.0379863815301,658.327329992287
3015.716711477058,774.0205542496534,658.3174248813706
3024.6960658175058,774.003128409239,658.307525062107
3033.7570272533767,773.9857088750595,658.2976305334932
3042.900630286877,773.9682956617941,658.287741294516
3052.1279254433216,773.9508887840292,658.2778573441508
3061.4399795569425,773.9334882562586,658.2679786813627
3070.8378760622736,773.916094092884,658.2581053051063
3080.3227152912195,773.8987063082155,658.2482372143255
3089.8956147759254,773.8813249164718,658.2383744079539
3099.557709557564,773.8639499317807,658.2285168849144
3109.310152501155,773.846581368179,658.2186646441196
3119.1541146165423,773.8292192396141,658.2088176844719
3129.0907853856475,773.8118635599428,658.1989760048634
3139.121373096123,773.7945143429331,658.1891396041758
3149.2471051815387,773.7771716022636,658.1793084812807
3159.469228568224,773.7598353515243,658.1694826350396
3169.7890100289,773.7425056042171,658.1596620643038
3180.2077365432333,773.7251823737556,658.1498467679147
3190.7267156654534,773.7078656734664,658.1400367447036
3201.3472758991606,773.6905555165885,658.1302319934919
3212.070767079476,773.6732519162741,658.1204325130909
3222.8985607626687,773.6559548855895,658.1106383023025
3233.832050623409,773.6386644375143,658.1008493599184
3244.872652859794,773.6213805849427,658.0910656847205
3256.021806606289,773.6041033406837,658.0812872754814
3267.280974354751,773.586832717461,658.0715141309637
3278.6516423836706,773.5695687279141,658.0617462499204
3290.1353211957994,773.5523113845979,658.051983631095
3301.733545964318,773.5350606999838,658.0422262732217
3313.447876987708,773.5178166864594,658.0324741750247
3325.2799001534786,773.5005793563291,658.0227273352193
3337.231227410937,773.4833487218149,658.0129857525111
3349.303497253139,773.4661247950559,658.0032494255963
3361.498375208211,773.4489075881093,657.9935183531621
3373.817554340208,773.4316971129506,657.9837925338863
3386.2627557596743,773.4144933814738,657.9740719664376
3398.83572914409,773.3972964054919,657.9643566494751
3411.5382532683743,773.3801061967374,657.9546465816494
3424.3721365456267,773.3629227668622,657.9449417616017
3437.339217578282,773.3457461274384,657.9352421879643
3450.441365719863,773.3285762899582,657.9255478593602
3463.680481647516,773.3114132658346,657.9158587744039
3477.058497945506,773.2942570664018,657.9061749317008
3490.577379699864,773.2771077029151,657.8964963298474
3504.239125104365,773.2599651865519,657.8868229674316
3518.045766078036,773.2428295284111,657.8771548430323
3531.99936889436,773.2257007395144,657.8674919552197
3546.102034822397,773.2085788308062,657.8578343025557
3560.3559007799704,773.1914638131539,657.848181883593
3574.763139999144,773.1743556973481,657.8385346968762
3589.3259627041566,773.1572544941034,657.828892740941
3604.046616802009,773.1401602140584,657.8192560143148
3618.927388585893,773.1230728677758,657.8096245155165
3633.970603451643,773.1059924657434,657.7999982430565
3649.178626627407,773.0889190183739,657.790377195437
3664.553863916705,773.0718525360052,657.7807613711517
3680.0987624550776,773.0547930289011,657.7711507686861
3695.8158114804846,773.0377405072514,657.7615453865174
3711.7075431176463,773.0206949811721,657.7519452231145
3727.776533176494,773.003656460706,657.7423502769384
3744.025401964906,772.9866249558227,657.7327605464417
3760.456815115891,772.9696004764191,657.7231760300691
3777.073484429389,772.95258303232,657.7135967262572
3793.878168728838,772.935572633278,657.7040226334344
3810.8736747326698,772.9185692889736,657.6944537500215
3828.062857940873,772.9015730090163,657.6848900744311
3845.448623536764,772.8845838029441,657.6753316050681
3863.033927304101,772.8676016802247,657.6657783403293
3880.821776559661,772.8506266502545,657.6562302786041
3898.8152311014032,772.8336587223605,657.6466874182737
3917.0174041723,772.8166979057994,657.6371497577118
3935.431463439965,772.7997442097583,657.6276172952844
3954.060631992127,772.782797643355,657.6180900293499
3972.9081893480434,772.7658582156386,657.608567958259
3991.97747248589,772.7489259355891,657.5990510803548
4011.2718768861855,772.7320008121185,657.589539393973
4030.7948575912633,772.7150828540705,657.5800328974419
4050.549930280802,772.6981720702212,657.5705315890821
4070.5406723634073,772.681268469279,657.5610354672068
4090.770724084208,772.6643720598853,657.5515445301221
4111.243789648418,772.6474828506146,657.5420587761264
4131.963638360791,772.6306008499746,657.5325782035111
4152.9341057808615,772.6137260664071,657.5231028105602
4174.159094893847,772.5968585082876,657.5136325955506
4195.642577297069,772.5799981839259,657.5041675567518
4217.388594401684,772.5631451015665,657.4947076924263
4239.401258649536,772.5462992693889,657.4852530008296
4261.684754744858,772.5294606955074,657.4758034802098
4284.243340900538,772.5126293879719,657.4663591288083
4307.081350098638,772.4958053547681,657.4569199448594
4330.203191364778,772.4789886038177,657.4474859265902
4353.613351055988,772.4621791429787,657.4380570722212
4377.31639416156,772.4453769800457,657.428633379966
4401.316965616399,772.4285821227501,657.4192148480311
4425.619791626302,772.4117945787605,657.4098014746163
4450.229681004561,772.3950143556829,657.4003932579147
4475.151526519206,772.378241461061,657.3909901961127
4500.390306250143,772.3614759023764,657.3815922873898
4525.951084955401,772.3447176870492,657.3721995299189
4551.839015445588,772.3279668224378,657.3628119218663
4578.05933996563,772.3112233158396,657.3534294613917
4604.617391582741,772.2944871744909,657.3440521466482
4631.518595579535,772.2777584055674,657.3346799757824
4658.768470851062,772.2610370161846,657.3253129469343
4686.372631304494,772.2443230133975,657.3159510582377
4714.336787260049,772.2276164042019,657.3065943078196
4742.6667468516935,772.2109171955333,657.2972426938011
4771.368417425987,772.1942253942684,657.2878962142963
4800.447806937383,772.1775410072247,657.2785548674136
4829.911025338139,772.160864041161,657.2692186512547
4859.76428596088,772.1441945027774,657.2598875639153
4890.013906891716,772.127532398716,657.2505616034846
4920.666312331691,772.1108777355607,657.2412407680459
4951.728033944173,772.094230519838,657.2319250556762
4983.205712185666,772.0775907580165,657.2226144644465
5015.106097617336,772.060958456508,657.2133089924214
5047.436052194396,772.0443336216671,657.2040086376599
5080.202550530314,772.0277162597918,657.1947133982145
5113.4126811326,772.0111063771236,657.1854232721322
5147.0736476067805,771.994503979848,657.1761382574537
5181.192769824907,771.9779090740943,657.1668583522138
5215.777485054784,771.9613216659365,657.1575835544417
5250.835349045847,771.9447417613928,657.1483138621603
5286.374037067411,771.9281693664265,657.1390492733871
5322.40134489475,771.9116044869457,657.1297897861335
5358.92518973822,771.8950471288043,657.1205353984053
5395.9536111104,771.8784972978013,657.1112861082026
5433.494771625902,771.8619549996818,657.1020419135198
5471.556957728272,771.8454202401367,657.0928028123453
5510.148580338064,771.8288930248036,657.0835688026624
5549.278175415885,771.8123733592663,657.0743398824485
5588.954404433891,771.7958612490556,657.0651160496755
5629.186054748864,771.7793566996495,657.0558973023096
5669.982039869676,771.7628597164728,657.0466836383118
5711.351399611585,771.7463703048983,657.0374750556374
5753.303300129443,771.7298884702462,657.0282715522362
5795.847033821502,771.7134142177852,657.0190731260528
5838.992019095141,771.6969475527316,657.0098797750264
5882.74779998541,771.6804884802506,657.0006914970908
5927.124045616881,771.6640370054561,656.9915082901742
5972.130549498864,771.6475931334107,656.9823301521999
6017.7772286436175,771.6311568691266,656.9731570810858
6064.0741224967305,771.6147282175649,656.9639890747445
6111.031391668376,771.5983071836367,656.9548261310836
6158.6593164536935,771.5818937722029,656.9456682480052
6206.968295130057,771.5654879880744,656.9365154234065
6255.96884201851,771.5490898360126,656.9273676551796
6305.671585296131,771.5326993207294,656.9182249412115
6356.087264545615,771.5163164468873,656.909087279384
6407.226728027834,771.4999412191003,656.899954667574
6459.1009296626125,771.4835736419329,656.8908271036534
6511.720925702457,771.4672137199019,656.881704585489
6565.097871083438,771.4508614574752,656.8725871109431
6619.24301543692,771.4345168590728,656.8634746778724
6674.167698745295,771.4181799290668,656.8543672841294
6729.883346624367,771.4018506717819,656.8452649275612
6786.401465214545,771.3855290914948,656.8361676060105
6843.733635662452,771.3692151924357,656.8270753173149
6901.89150817411,771.3529089787874,656.8179880593075
6960.886795620374,771.3366104546859,656.8089058298165
7020.731266674803,771.3203196242209,656.7998286266653
7081.436738463747,771.3040364914356,656.790756447673
7143.015068708,771.2877610603269,656.7816892906535
7205.478147334977,771.2714933348464,656.7726271534166
7268.837887540037,771.2552333188992,656.7635700337671
7333.106216275228,771.2389810163455,656.7545179295055
7398.29506414349,771.222736431,656.7454708384277
7464.416354676096,771.2064995666325,656.7364287583249
7531.481992970957,771.1902704269677,656.7273916869841
7599.503853669295,771.1740490156859,656.7183596221876
7668.49376824813,771.1578353364229,656.7093325617134
7738.463511606074,771.1416293927701,656.700310503335
7809.424787919999,771.1254311882752,656.6912934448217
7881.389215750359,771.1092407264418,656.6822813839383
7954.368312373209,771.0930580107301,656.6732743184452
8028.373477317359,771.0768830445568,656.6642722460987
8103.415975085591,771.0607158312953,656.6552751646507
8179.506917039472,771.0445563742762,656.6462830718488
8256.657242428057,771.0284046767872,656.6372959654365
8334.877698541617,771.0122607420734,656.6283138431531
8414.178819972567,770.9961245733376,656.6193367027338
8494.570906966952,770.9799961737402,656.6103645419093
8576.064002851152,770.9638755463999,656.6013973584068
8658.667870520001,770.9477626943932,656.5924351499486
8742.391967974218,770.9316576207553,656.5834779142538
8827.245422896869,770.9155603284802,656.5745256490367
8913.237006260757,770.89947082052,656.5655783520081
9000.375104960818,770.8833890997865,656.5566360208745
9088.667693468196,770.8673151691503,656.5476986533388
9178.122304505365,770.8512490314413,656.5387662470995
9268.745998744604,770.8351906894492,656.5298387998515
9360.545333535429,770.8191401459233,656.5209163092859
9453.526330669874,770.8030974035729,656.5119987730895
9547.6944431984,770.7870624650675,656.5030861889458
9643.054521313014,770.7710353330367,656.4941785545338
9739.610777318456,770.7550160100709,656.4852758675296
9837.366749716792,770.739004498721,656.4763781256047
9936.325266435417,770.7230008014989,656.4674853264273
10036.488407233508,770.7070049208774,656.4585974676619
10137.857465327192,770.6910168592907,656.4497145469691
10240.432908279126,770.6750366191345,656.4408365620059
10344.214338203989,770.659064202766,656.4319635104257
10449.200451347222,770.6430996125041,656.4230953898783
10555.388997100672,770.62714285063,656.4142321980099
10662.776736524944,770.6111939193868,656.4053739324631
10771.359400455043,770.59525282098,656.3965205908769
10881.131647272432,770.5793195575778,656.3876721708867
10992.087020433506,770.5633941313109,656.3788286701247
11104.217905851538,770.5474765442731,656.3699900862192
11217.515489236031,770.531566798521,656.3611564167954
11331.969713500615,770.5156648960747,656.352327659475
11447.56923635766,770.4997708389175,656.3435038118762
11564.301388224843,770.4838846289964,656.3346848716137
11682.152130575916,770.4680062682223,656.3258708362991
11801.106014874737,770.4521357584699,656.3170617035405
11921.14614223837,770.4362731015781,656.3082574709426
12042.254123981498,770.4204182993499,656.2994581361071
12164.410043200576,770.4045713535529,656.2906636966321
12287.59241756204,770.3887322659194,656.2818741501126
12411.778163464303,770.3729010381464,656.2730894941403
12536.94256174829,770.357077671896,656.2643097263038
12663.059225135736,770.3412621687953,656.2555348441886
12790.100067578342,770.3254545304368,656.2467648453767
12918.035275704164,770.3096547583784,656.2379997274471
13046.833282550078,770.2938628541439,656.2292394879759
13176.460743770956,770.2780788192224,656.2204841245358
13306.88251651705,770.2623026550696,656.2117336346967
13438.061641171138,770.2465343631069,656.2029880160251
13569.959326135931,770.2307739447222,656.1942472660849
13702.534935860382,770.2150214012698,656.1855113824365
13835.745982290364,770.1992767340708,656.1767803626377
13969.548119925192,770.183539944413,656.1680542042433
14103.89514465598,770.1678110335511,656.1593329048048
14238.738996555488,770.1520900027068,656.1506164618712
14374.029766781356,770.1363768530695,656.1419048729883
14509.715708745658,770.1206715857957,656.1331981356992
14645.743253693656,770.1049742020095,656.1244962475439
14782.057030823127,770.0892847028031,656.1157992060598
14918.59989206308,770.0736030892361,656.1071070087816
15055.312941616796,770.0579293623367,656.0984196532406
15192.13557035917,770.042263523101,656.089737136966
15329.005495162148,770.0266055724937,656.0810594574839
15465.8588032048,770.0109555114478,656.0723866123176
15602.630001306388,769.9953133408653,656.0637185989879
15739.252070301533,769.9796790616168,656.0550554150126
15875.656524456535,769.964052674542,656.0463970579071
16011.773475905142,769.9484341804498,656.0377435251842
16147.531704060502,769.9328235801183,656.0290948143537
16282.85872993812,769.9172208742953,656.020450922923
16417.680895302132,769.9016260636978,656.011811848397
16551.92344652458,769.886039149013,656.0031775882777
16685.510623024486,769.8704601308978,655.9945481400648
16818.36575013072,769.8548890099792,655.9859235012555
16950.41133618998,769.8393257868545,655.9773036693441
17081.569173718824,769.8237704620913,655.968688641823
17211.760444376894,769.8082230362274,655.9600784161814
17340.905827517105,769.7926835097719,655.9514729899067
17468.925612048206,769.7771518832042,655.9428723604835
17595.739811325595,769.7616281569747,655.9342765253941
17721.268280767752,769.7461123315051,655.9256854821182
17845.43083787861,769.7306044071881,655.9170992281333
17968.147384340282,769.715104384388,655.9085177609145
18089.33802982623,769.6996122634406,655.8999410779345
18208.92321717247,769.6841280446531,655.8913691766636
18326.82384853319,769.6686517283048,655.88280205457
18442.96141213833,769.6531833146468,655.8742397091195
18557.258109263308,769.6377228039022,655.8656821377755
18669.63698101592,769.6222701962665,655.8571293379993
18780.022034542297,769.6068254919077,655.8485813072498
18888.33836825272,769.5913886909659,655.8400380429839
18994.512295668963,769.5759597935541,655.8314995426562
19098.47146749828,769.5605387997582,655.822965803719
19200.144991543788,769.5451257096367,655.8144368236225
19299.463550068904,769.5297205232215,655.8059125998149
19396.35951424226,769.5143232405173,655.797393129742
19490.767055301,769.4989338615025,655.7888784108477
19582.62225208339,769.4835523861286,655.7803684405737
19671.86319459668,769.4681788143212,655.7718632163597
19758.430083302446,769.4528131459791,655.7633627356433
19842.26532382035,769.4374553809753,655.75486699586
19923.313616770145,769.4221055191566,655.7463759944433
20001.52204249333,769.4067635603442,655.7378897288247
20076.84014041748,769.3914295043331,655.7294081964338
20149.219982849496,769.3761033508932,655.7209313946983
20218.61624300816,769.3607850997687,655.7124593210434
20284.98625713041,769.3454747506782,655.703991972893
20348.290080511782,769.3301723033156,655.6955293476689
20408.49053736592,769.3148777573493,655.6870714427907
20465.553264414688,769.2995911124228,655.6786182556765
20519.4467481456,769.2843123681549,655.6701697837423
20570.142355698827,769.2690415241397,655.6617260244022
20617.614359371844,769.2537785799465,655.6532869750688
20661.839954754003,769.2385235351203,655.6448526331525
20702.79927252815,769.2232763891819,655.6364229960619
20740.47538399969,769.2080371416276,655.6279980612042
20774.85430043633,769.1928057919299,655.6195778259844
20805.92496632362,769.1775823395371,655.611162287806
20833.679246661985,769.162366783874,655.6027514440707
20858.111908450803,769.1471591243411,655.5943452921784
20879.22059652321,769.131959360316,655.5859438295275
20897.005803912616,769.1167674911525,655.5775470535144
20911.47083694751,769.1015835161809,655.569154961534
20922.621775285552,769.0864074347086,655.5607675509794
20930.46742711083,769.0712392460197,655.5523848192425
20935.0192797296,769.0560789493754,655.544006763713
20936.29144580981,769.040926544014,655.5356333817793
20934.30060551821,769.0257820291512,655.5272646708281
20929.06594481597,769.0106454039797,655.5189006282446
20920.60909017922,768.99551666767,655.5105412514124
20908.954040015124,768.9803958193703,655.5021865377136
20894.127093047155,768.9652828582061,655.4938364845285
20876.15677394432,768.9501777832812,655.4854910892363
20855.073756469617,768.9350805936772,655.4771503492144
20830.91078442188,768.9199912884536,655.4688142618388
20803.702590642813,768.9049098666484,655.4604828244841
20773.48581435808,768.8898363272775,655.4521560345232
20740.29891711657,768.8747706693357,655.443833889328
20704.18209758708,768.859712891796,655.4355163862683
20665.17720546524,768.84466299361,655.4272035227132
20623.32765473665,768.8296209737083,655.41889529603
20578.678336534595,768.8145868310003,655.4105917035846
20531.27553182216,768.7995605643741,655.4022927427418
20481.16682412,768.7845421726975,655.3939984108647
20428.4010124914,768.7695316548168,655.3857087053153
20373.02802498637,768.754529009558,655.3774236234543
20315.09883273678,768.7395342357265,655.369143162641
20254.66536488369,768.7245473321072,655.3608673202333
20191.78042450765,768.7095682974647,655.352596093588
20126.49760572188,768.6945971305431,655.3443294800604
20058.87121207745,768.6796338300667,655.3360674770049
19988.956176418767,768.6646783947394,655.3278100817744
19916.807982316503,768.6497308232455,655.3195572917206
19842.48258719501,768.6347911142493,655.3113091041939
19766.03634725992,768.6198592663955,655.3030655165438
19687.52594432163,768.6049352783089,655.2948265261185
19607.008314600083,768.590019148595,655.2865921302649
19524.540579586097,768.5751108758402,655.2783623263289
19440.17997902497,768.5602104586111,655.270137111655
19353.9838060786,768.5453178954552,655.2619164835869
19266.009344713217,768.5304331849012,655.2537004394669
19176.313809351355,768.5155563254585,655.2454889766365
19084.954286817963,768.5006873156178,655.2372820924359
18991.98768060289,768.485826153851,655.2290797842043
18897.47065745425,768.4709728386111,655.2208820492798
18801.45959631001,768.4561273683329,655.2126888849995
18704.01053956832,768.4412897414322,655.2045002886994
18605.179146690847,768.426459956307,655.1963162577144
18505.020650127222,768.4116380113367,655.1881367893789
18403.58981354332,768.3968239048825,655.1799618810255
18300.94089233072,768.3820176352875,655.1717915299865
18197.127596370217,768.367219200877,655.1636257335929
18092.2030550175,768.3524285999583,655.1554644891748
17986.219784275352,768.337645830821,655.1473077940615
17879.22965611307,768.3228708917367,655.139155645581
17771.28386989038,768.3081037809598,655.1310080410609
17662.4329258403,768.293344496727,655.1228649778275
17552.72660056278,768.2785930372576,655.1147264532063
17442.21392447857,768.2638494007537,655.1065924645221
17330.94316119094,768.2491135854001,655.0984630090986
17218.961788701006,768.2343855893645,655.0903380842589
17106.31648242115,768.2196654107975,655.0822176873248
16993.053099929755,768.2049530478329,655.074101815618
16879.21666740968,768.1902484985876,655.0659904664586
16764.851367712083,768.1755517611618,655.0578836371665
16650.0005299869,768.1608628336392,655.0497813250604
16534.706620820936,768.1461817140864,655.0416835274585
16419.011236824466,768.1315084005541,655.0335902416782
16302.95509860743,768.1168428910765,655.025501465036
16186.578046086504,768.1021851836714,655.0174171948477
16069.919035064797,768.0875352763404,655.0093374284285
15953.016135026504,768.0728931670691,655.0012621630926
15835.906528089472,768.058258853827,654.993191396154
15718.626509059532,768.0436323345679,654.9851251249254
15601.211486531258,768.0290136072293,654.9770633467192
15483.695984980875,768.0144026697335,654.9690060588472
15366.113647798124,767.9997995199868,654.9609532586202
15248.49724120496,767.9852041558801,654.9529049433486
15130.878659010274,767.9706165752887,654.944861110342
15013.288928151003,767.9560367760726,654.9368217569096
14895.758214971387,767.9414647560764,654.9287868803599
14778.315832193395,767.9269005131296,654.9207564780006
14660.99024653278,767.9123440450464,654.9127305471392
14543.809086916606,767.8977953496263,654.9047090850822
14426.799153259492,767.8832544246535,654.8966920891359
14309.98642575729,767.8687212678973,654.8886795566057
14193.39607465828,767.8541958771124,654.8806714847967
14077.0524704735,767.8396782500388,654.8726678710135
13960.97919458916,767.8251683844018,654.86466871256
13845.199050245612,767.8106662779121,654.8566740067397
13729.734073848673,767.7961719282661,654.8486837508556
13614.605546580598,767.7816853331456,654.8406979422101
13499.834006279294,767.7672064902183,654.8327165781053
13385.43925955578,767.7527353971378,654.8247396558427
13271.440394121246,767.7382720515433,654.8167671727233
13157.855791296348,767.72381645106,654.8087991260479
13044.703138676694,767.7093685932992,654.8008355131166
12931.99944292972,767.6949284758585,654.7928763312292
12819.761042699409,767.6804960963215,654.7849215776852
12708.003621596472,767.6660714522579,654.7769712497834
12596.742221252847,767.6516545412242,654.7690253448225
12485.991254420413,767.6372453607629,654.7610838601006
12375.764518094991,767.6228439084033,654.7531467929156
12266.07520664779,767.6084501816612,654.7452141405649
12156.935924947413,767.5940641780389,654.7372859003457
12048.35870145659,767.5796858950258,654.7293620695547
11940.355001288812,767.565315330098,654.7214426454884
11832.935739210878,767.5509524807183,654.713527625443
11726.11129257835,767.5365973443365,654.7056170067143
11619.89151419174,767.52224991839,654.6977107865978
11514.285745062109,767.5079102003026,654.6898089623887
11409.302827075497,767.4935781874857,654.6819115313821
11304.951115546472,767.479253877338,654.6740184908725
11201.23849165176,767.4649372672454,654.6661298381545
11098.172374735554,767.4506283545815,654.6582455705221
10995.759734478965,767.436327136707,654.6503656852695
10894.007102926513,767.4220336109704,654.6424901796903
10792.92058636332,767.407747774708,654.6346190510781
10692.505877037156,767.3934696252437,654.626752296726
10592.768264720102,767.3791991598891,654.6188899139272
10493.712648105138,767.3649363759439,654.6110318999747
10395.3435460334,767.3506812706956,654.6031782521611
10297.665108548392,767.3364338414198,654.5953289677791
10200.681127773873,767.32219408538,654.587484044121
10104.39504861257,767.3079619998282,654.579643478479
10008.809979263273,767.2937375820044,654.5718072681453
9913.928701554249,767.2795208291369,654.5639754104119
9819.753681091315,767.2653117384426,654.5561479025706
9726.287077219187,767.2511103071266,654.5483247419131
9633.530752795092,767.2369165323826,654.5405059257312
9541.486283773937,767.222730411393,654.5326914513163
9450.154968604596,767.2085519413286,654.5248813159599
9359.537837437148,767.1943811193491,654.5170755169534
9269.635661141134,767.1802179426032,654.509274051588
9180.448960135214,767.1660624082282,654.5014769171552
9091.978013028693,767.1519145133503,654.493684110946
9004.222865075713,767.137774255085,654.4858956302517
8917.183336443042,767.1236416305364,654.4781114723634
8830.859030292557,767.1095166367983,654.4703316345722
8745.249340679718,767.0953992709532,654.4625561141692
8660.353460269464,767.081289530073,654.4547849084455
8576.170387871092,767.0671874112193,654.4470180146923
8492.698935793838,767.0530929114426,654.4392554302005
8409.937737024953,767.0390060277832,654.4314971522615
8327.885252232234,767.0249267572708,654.4237431781663
8246.539776593014,767.0108550969247,654.4159935052063
8165.899446451735,766.996791043754,654.4082481306726
8085.962245808302,766.9827345947573,654.4005070518566
8006.726012639484,766.9686857469231,654.3927702660496
7928.188445055704,766.95464449723,654.3850377705431
7850.347107295604,766.940610842646,654.3773095626286
7773.199435560837,766.9265847801297,654.3695856395979
7696.742743693564,766.9125663066292,654.3618659987425
7620.974228699194,766.898555419083,654.3541506373543
7545.890976116914,766.8845521144198,654.3464395527254
7471.489965240609,766.8705563895584,654.3387327421478
7397.768074192765,766.856568241408,654.3310302029138
7324.722084853994,766.8425876668682,654.3233319323156
7252.348687650805,766.8286146628288,654.3156379276456
7180.644486204284,766.8146492261703,654.3079481861968
7109.60600184231,766.8006913537637,654.3002627052617
7039.229677977987,766.7867410424706,654.2925814821335
6969.51188435691,766.7727982891431,654.2849045141054
6900.448921175934,766.7588630906243,654.2772317984707
6832.0370230760645,766.7449354437481,654.2695633325229
6764.272363012096,766.731015345339,654.2618991135558
6697.151056001604,766.7171027922124,654.2542391388636
6630.669162755886,766.7031977811749,654.2465834057401
6564.822693195422,766.689300309024,654.2389319114801
6499.607609852409,766.6754103725483,654.2312846533781
6435.019831162887,766.6615279685275,654.2236416287291
6371.055234650983,766.6476530937325,654.2160028348281
6307.70966000773,766.6337857449257,654.2083682689707
6244.978912066928,766.6199259188604,654.2007379284526
6182.858763680466,766.6060736122815,654.1931118105696
6121.344958495492,766.5922288219255,654.1854899126181
6060.433213635804,766.5783915445198,654.1778722318945
6000.119222289797,766.5645617767841,654.1702587656958
5940.39865620724,766.5507395154292,654.1626495113192
5881.2671681071815,766.5369247571577,654.1550444660619
5822.7203939992005,766.523117498664,654.1474436272218
5764.753955420191,766.509317736634,654.139846992097
5707.363461588864,766.4955254677457,654.1322545579859
5650.544511480075,766.4817406886688,654.1246663221874
5594.292695821091,766.467963396065,654.1170822820005
5538.60359901183,766.454193586588,654.1095024347247
5483.472800971114,766.4404312568835,654.10192677766
5428.89587891091,766.4266764035893,654.0943553081064
5374.8684090405095,766.4129290233356,654.0867880233645
5321.385968202565,766.3991891127442,654.0792249207354
5268.444135442851,766.3854566684298,654.0716659975205
5216.038493515602,766.371731686999,654.0641112510215
5164.164630326221,766.358014165051,654.0565606785404
5112.818140313139,766.3443040991773,654.0490142773801
5061.994625770551,766.3306014859618,654.0414720448434
5011.689698113731,766.3169063219809,654.0339339782338
4961.898979088595,766.3032186038039,654.0264000748551
4912.618101927132,766.2895383279923,654.0188703320117
4863.842712450298,766.2758654911005,654.0113447470084
4815.568470119948,766.2622000896756,654.0038233171502
4767.791049041316,766.2485421202575,653.996306039743
4720.506138917544,766.2348915793789,653.9887929120927
4673.709445957719,766.2212484635652,653.981283931506
4627.396693739858,766.2076127693349,653.9737790952901
4581.563624030207,766.1939844931995,653.9662784007523
4536.205997560258,766.1803636316637,653.958781845201
4491.319594762779,766.1667501812248,653.9512894259445
4446.900216468192,766.1531441383735,653.9438011402921
4402.94368456254,766.1395454995937,653.9363169855532
4359.445842608315,766.1259542613627,653.9288369590379
4316.402556429332,766.1123704201507,653.921361058057
4273.809714660849,766.0987939724213,653.9138892799215
4231.663229266085,766.0852249146316,653.9064216219432
4189.959036020256,766.071663243232,653.8989580814343
4148.693094963234,766.0581089546666,653.8914986557077
4107.861390821903,766.0445620453728,653.8840433420764
4067.459933403245,766.0310225117815,653.8765921378547
4027.484757959192,766.0174903503174,653.869145040357
3987.931925524221,766.0039655573987,653.8617020468982
3948.797523226679,765.9904481294374,653.8542631547942
3910.077664574752,765.9769380628392,653.8468283613611
3871.7684897180334,765.9634353540036,653.8393976639156
3833.8661656855634,765.949939999324,653.8319710597754
3796.366886601201,765.9364519951876,653.8245485462583
3759.266873877221,765.9229713379755,653.817130120683
3722.562376386912,765.9094980240628,653.809715780369
3686.2496706170136,765.8960320498188,653.8023055226358
3650.3250608007615,765.8825734116067,653.7948993448042
3614.7848790323055,765.8691221057837,653.7874972441953
3579.625485363242,765.8556781287015,653.7800992181308
3544.843267881985,765.8422414767056,653.7727052639332
3510.434642776667,765.828812146136,653.7653153789256
3476.3960543822645,765.815390133327,653.7579295604318
3442.7239752126006,765.8019754346071,653.7505478057761
3409.4149059778724,765.7885680462992,653.7431701122837
3376.465375588332,765.7751679647207,653.7357964772804
3343.8719411447223,765.7617751861834,653.7284268980925
3311.631187916067,765.7483897069935,653.7210613720472
3279.73972930538,765.735011523452,653.7136998964723
3248.194206803854,765.7216406318545,653.7063424686966
3216.991289934077,765.7082770284908,653.698989086049
3186.1276761827867,765.6949207096458,653.6916397458596
3155.600090923681,765.6815716715989,653.684294445459
3125.405287330779,765.6682299106245,653.6769531821786
3095.5400462828097,765.6548954229916,653.6696159533506
3066.0011762590884,765.641568204964,653.6622827563077
3036.78551322734,765.6282482528005,653.6549535883836
3007.889920523894,765.6149355627549,653.6476284469124
2979.311288726688,765.6016301310758,653.6403073292295
2951.046535521473,765.5883319540069,653.6329902326704
2923.0926055616283,765.5750410277868,653.6256771545718
2895.446470321968,765.5617573486494,653.6183680922711
2868.1051279469007,765.5484809128235,653.6110630431064
2841.06560309332,765.5352117165334,653.6037620044164
2814.3249467685496,765.5219497559982,653.5964649735408
2787.8802361636967,765.5086950274325,653.5891719478203
2761.7285744827327,765.4954475270462,653.5818829245959
