fixed_sym_D_0.4_ooo,fixed_asym_D_0.4_oor,fixed_asym_D_0.4_orr,fixed_sym_D_0.4_rrr
149.7992260542375,33.466939975843395,21.779192741295475,87.75380531877612
149.15517466340924,33.29867401869511,21.73611642501165,87.82589918506726
148.5017920681881,33.13238369624283,21.69351489645612,87.89816769483795
147.83937401762907,32.96804366727981,21.65138292746112,87.9706050842897
147.16821487273722,32.80562893156452,21.609715361339887,88.0432055946793
146.48860742597398,32.64511482555547,21.568507111825603,88.11596347242562
145.80084272786868,32.486477018183365,21.527753162026865,88.18887296923461
145.10520992072236,32.329691506661106,21.487448563399283,88.2619283422425
144.40199607937822,32.17473461233174,21.447588434733124,88.33512385417676
143.69148605902149,32.02158297655469,21.408167961156572,88.4084537735347
142.97396234996015,31.870213556630485,21.36918239315454,88.48191237477943
142.249704939328,31.72060362176407,21.33062704560264,88.55549393855287
141.51899117964072,31.572730749066974,21.29249729681624,88.62919275190563
140.78209566412806,31.426572819598388,21.25478858761422,88.70300310854346
140.03929010875495,31.28210801444527,21.217496420397342,88.77691930908988
139.29084324083777,31.139314810841583,21.180616358240883,88.85093566136496
138.53702069415374,30.99817197832667,21.14414402400138,88.92504648067968
137.7780849104357,30.85865857494288,21.108075099437333,88.9992460901458
137.01429504713698,30.720753943472364,21.07240532434348,89.07352882100076
136.24590689134698,30.58443770771313,21.037130495698595,89.14788901294749
135.47317277973158,30.449689768794283,21.00224646682654,89.22232101450861
134.69634152436947,30.316490301530376,20.96774914657035,89.29681918339492
133.91565834434982,30.184819750814924,20.933634498479144,89.37137788688767
133.1313648029945,30.054658828052883,20.89989854000775,89.4459915022344
132.34369875056444,29.92598850763208,20.866537341728726,89.52065441705798
131.55289427230676,29.798790023433444,20.83354702655666,89.59536102977846
130.75918164169792,29.673044865380028,20.80092376898454,89.67010575004745
129.96278727873565,29.548734776024475,20.76866379433202,89.74488299919479
129.16393371313112,29.425841747175024,20.736763378005364,89.81968721068677
128.36283955225244,29.30434801655976,20.705218844768908,89.89451283059606
127.55971945366872,29.184236064528925,20.674026568027863,89.96935431808255
126.7547841021449,29.06548861079528,20.643182969122304,90.04420614588503
125.94824019093647,28.948088611212043,20.61268451663208,90.1190628008231
125.14029040723426,28.83201925458856,20.5825277256926,90.19391878430915
124.33113342160924,28.717263959543143,20.55270915732124,90.26876861286983
123.52096388130914,28.603806371393173,20.52322541775425,90.34360681867686
122.70997240725866,28.491630359082,20.49407315779391,90.41842795008647
121.898345594617,28.3807200121426,20.46524907216592,90.49322657218742
121.08626601674794,28.271059637697626,20.43674989888674,90.56799726735701
120.27391223245884,28.16263375749564,20.408572418640787,90.64273463582464
119.46145879636764,28.05542710498333,20.380713454167285,90.71743329624269
118.6490762722582,27.94942462241337,20.353169869656675,90.79208788626423
117.83693124928696,27.84461145798777,20.325938570156403,90.86669306312706
117.02518636090583,27.74097296303628,20.29901650098593,90.94124350424387
116.2140003063696,27.638494689229784,20.272400647160826,91.01573390779797
115.40352787469718,27.53716238582832,20.246088032825835,91.09015899334416
114.59391997095992,27.43696199696329,20.220075720696716,91.16451350241451
113.78532364477282,27.33787965895395,20.194360811510755,91.23879219912835
112.97788212086633,27.239901697657427,20.16894044348584,91.3129898708064
112.1717348316205,27.143014625852427,20.14381179178785,91.38710132858826
111.36701745144556,27.047205140656,20.11897206800643,91.46112140805315
110.5638619328957,26.95246012097322,20.094418519638737,91.53504496984337
109.76239654440673,26.858766624979555,20.07014842958135,91.60886690029002
108.96274590955028,26.7661118876354,20.046159115629944,91.68258211204058
108.1650310477012,26.674483318232685,20.022447929986757,91.75618554468804
107.3693694160171,26.58386849797324,19.99901225877568,91.82967216540104
106.57587495263242,26.49425517757841,19.975849521564868,91.90303696955472
105.78465812097276,26.40563127492989,19.952957170896724,91.97627498136175
104.99582595509752,26.31798487274132,19.930332691825143,92.04938125450327
104.2094821059825,26.23130421626028,19.90797360145995,92.12235087275921
103.4257268886572,26.14557771100062,19.885877448518343,92.19517895063767
102.644657330114,26.06079392050449,19.864041812883293,92.26786063400293
101.8663672179098,25.97694156413408,19.84246430516875,92.34039110070172
101.0909471493839,25.894009514892463,19.821142566291574,92.41276556118734
100.31848458141776,25.81198679727359,19.80007426705006,92.48497925914117
99.54906388066644,25.73086258514072,19.77925710770897,92.55702747209132
98.7827663741934,25.650626199633336,19.75868881759097,92.628905512028
98.01967040044346,25.57126710710203,19.738367154674343,92.70060872601509
97.25985136049124,25.492774917071124,19.718289905196933,92.77213249679778
96.50338176950574,25.41513938022873,19.69845488326615,92.84347224340567
95.75033130837296,25.33835038644392,19.678859930475,92.91462342175114
95.00076687542274,25.26239796281072,19.65950291552399,92.98558152522261
94.25475263820704,25.18727227171862,19.64038173384891,93.0563420852722
93.51235008528016,25.112963608949293,19.621494307254245,93.12690067199763
92.77361807793328,25.039462401799263,19.602838583552288,93.19725289471786
92.03861290183892,24.96675920722816,19.584412536207747,93.2673944025423
91.30738831856176,24.89484471003232,19.566214163987837,93.33732088493304
90.57999561689564,24.823709721043382,19.548241490617684,93.40702807226008
89.85648366398858,24.753345175351736,19.53049256444108,93.4765117363489
89.13689895621893,24.683742130554247,19.512965458086363,93.54576769102032
88.42128566978886,24.61489176502627,19.495658268137444,93.61479179262226
87.7096857110025,24.546785376217485,19.47856911480985,93.6835799405531
87.00213876619854,24.47941437897131,19.46169614163175,93.75212807777635
86.29868235130849,24.412770303867635,19.445037515129776,93.82043219132635
85.59935186101401,24.34684479558856,19.428591424519727,93.8884883128048
