fixed_sym_D_0.4_ooo,fixed_asym_D_0.4_oor,fixed_asym_D_0.4_orr,fixed_sym_D_0.4_rrr
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0002420249034649,0.0002419613260398,0.0028289785521762,0.0028266318398780005
0.0018104647208128,0.0018207100900683,0.0094076083337085,0.009446761268010594
0.0046753363637163,0.0047162669694663,0.0196187963595011,0.01978752631913848
0.0087830510072791,0.0088846629600461,0.0333280290010932,0.03375685903519063
0.0140791679977871,0.0142807106051122,0.0504043892367459,0.05126459115725758
0.0205121830407831,0.0208618078096268,0.0707238478439786,0.07222582929261465
0.02803412818575,0.0285885528569817,0.0941695915562966,0.09656136514595143
0.0366004299774375,0.0374246170701121,0.1206316753833787,0.12419740781193588
0.0461695950307829,0.0473364443485332,0.1500065299637867,0.15506516867410244
0.0567028800409183,0.0582929345760234,0.1821964693448449,0.18910044412659552
0.068163990359436,0.0702651550301817,0.2171092391951842,0.2262432360877879
0.0805188166550635,0.0832260893241723,0.2546576132528521,0.26643741817972705
0.0937352082781469,0.0971504225194926,0.2947590357596531,0.30963044547364965
0.10778277887221,0.1120143579763242,0.3373353048708293,0.35577310299803583
0.1226327393571797,0.1277954610910579,0.3823122917329295,0.4048192879530965
0.1382577538498966,0.1444725255119797,0.4296196904149937,0.45672582110218374
0.1546318147433705,0.1620254580795403,0.4791907945593484,0.5114522835200856
0.1717301338101686,0.180435179380698,0.5309622972788876,0.5689608755634301
0.1895290467568729,0.1996835373672756,0.584874111403691,0.6292162955272003
0.2080059291233622,0.2197532319538886,0.6408692076610671,0.6921856359548471
0.227139121800674,0.2406277488897622,0.6988934687680641,0.7578382959871472
0.2469078647478763,0.2622913015042134,0.7588955577376088,0.8261459084810753
0.2672922377353217,0.2847287791713462,0.8208267989620606,0.8970822809185809
0.2882731071407517,0.3079257015374872,0.8846410708527268,0.9706233493685201
0.3098320779857406,0.3318681777148665,0.9502947089903186,1.0467471449731847
0.3319514505307561,0.3565428697748631,1.017746418887103,1.1254337726120982
0.3546141808538597,0.3819369599799654,1.0869571975826708,1.2066654015565659
0.3778038449256335,0.4080381212803274,1.157890263396575,1.2904262680741707
0.4015046057651318,0.4348344906722236,1.2305109932463514,1.3767026900772703
0.4257011833215027,0.4623146450748385,1.3047868670115663,1.4654830940370815
0.4503788267757913,0.4904675794310189,1.3806874184859064,1.5567580545080404
0.4755232889991768,0.5192826867787417,1.4581841925117538,1.6505203467282397
0.5011208029390112,0.5487497400745927,1.537250707936702,1.7467650128829946
0.5271580597337006,0.5788588755796928,1.6178624260701988,1.8454894427417907
0.5536221883826565,0.6096005776432034,1.6999967243519456,1.946693469505673
0.5805007368190088,0.6409656647395467,1.783632874972567,2.0503794818340277
0.6077816542511435,0.6729452766334297,1.868752028212039,2.1565525531580376
0.6354532746549094,0.7055308625621377,1.9553372002829024,2.2652205895341297
0.6635043013119448,0.738714170337809,2.0433732654838157,2.3763944974456277
0.6919237923013459,0.7724872362838271,2.1328469524848312,2.4900883731256855
0.7207011468621227,0.8068423759293715,2.223746844579189,2.6063197151503665
0.7498260925527875,0.8417721753947669,2.3160633837476,2.725109662238339
0.7792886731421974,0.8772694834077719,2.4097888783901467,2.8464832583938198
0.8090792371725861,0.9133274038974958,2.504917514588151,2.970469747742675
0.8391884271417064,0.9499392891183784,2.601445370763769,3.097102901638299
0.8696071692562779,0.9870987332617088,2.699370435608769,3.2264213808540863
0.9003266637135935,1.0247995665166056,2.798692629155944,3.358469135932599
0.93133837547226,1.0630358495463,2.8994138268669665,3.4932958490270973
0.9626340254767124,1.101801868349043,3.001537886609251,3.6309574208473445
0.9942055823033912,1.1410921294760228,3.1050706783914883,3.771516506606305
1.0260452541993828,1.180901355581435,3.210020116723062,3.915043105154054
1.0581454814869078,1.2212244812822632,3.316396195456408,4.0616152057753165
1.090498929309367,1.2620566493075205,3.4242110249636344,4.211319497411249
1.123098480696737,1.3033932069186362,3.533478871489282,4.36425214533611
1.1559372299299773,1.3452297025844195,3.6442161985099584,4.520519640564609
1.1890084761857906,1.3875618828955891,3.756441709918716,4.680239727472261
1.2223057174446048,1.43038568970527,3.870176394837441,4.843542415261674
1.255822644646005,1.4736972574831178,3.985443573844074,5.010571078980575
1.2895531360770982,1.5174929108718744,4.102268946383278,5.181483655765655
1.3234912519804032,1.5617691624361916,4.220680639109138,5.3564539418166595
1.357631229368892,1.6065227105944886,4.340709254886576,5.535672995257086
1.3919674770367254,1.6517504377254617,4.462387922154486,5.719350649462251
1.4264945707550785,1.6974494084416234,4.585752344328086,5.907717140573233
1.4612072486432128,1.7436168680229562,4.710840848890747,6.101024851696022
1.496100406705663,1.790250241004397,4.8376944357966005,6.299550174626033
1.5311690945270369,1.837347129911448,4.96635682477471,6.503595487741914
1.5664085111165305,1.8849053141387448,5.096874501093577,6.713491245867171
1.6018140008947754,1.9329227489668928,5.229296759311453,6.929598174275729
1.637381049816155,1.9813975647133344,5.363675744503519,7.152309554474631
1.6731052816201573,2.030328066013405,5.500066490421733,7.382053583775741
1.7089824542057646,2.079712731228134,5.638526954007364,7.619295783798837
1.745008456123254,2.129550211975668,5.779118045640224,7.864541424754503
1.781179303178141,2.1798393327835326,5.921903654472857,8.118337922461437
1.8174911351423264,2.230579090859229,6.066950668162969,8.381277153397301
1.8539402125678008,2.2817686559769537,6.214328986283567,8.65399761953303
1.8905229136985493,2.333407370478462,6.364111526658546,8.93718637917947
1.9272357314765511,2.385494749386349,6.516374223842216,9.231580642588359
1.964075270638005,2.438030480628234,6.671196018935544,9.53796891172753
2.0010382448961423,2.4910144253705315,6.828658839910425,9.857191522796887
2.038121474207188,2.544446618460709,6.988847571597045,10.190140428203646
2.07532188211622,2.598327268977075,7.151850014479487,10.53775803271014
2.1126364931798616,2.652656760885338,7.317756831442075,10.901034877516274
2.150062430462909,2.7074356538013227,7.486661481614854,11.281005947801319
2.187596913106128,2.762664683859373,7.658660140482086,11.678745365898546
2.2252372539626384,2.8183447646861337,7.833851605444098,12.095359226539536
2.2629808573003967,2.8744769884795014,8.012337186061208,12.531976335767116
2.300825216568444,2.931062627192692,8.19422057826021,12.989736634952513
2.33876791222469,2.9881031338234707,8.379607721849945,13.469777129970057
2.376806609623108,3.045600143808715,8.56860664077392,13.973215207133926
2.414939056958343,3.1035554765245785,8.761327265625726,14.501129305743621
2.4531630832658005,3.161971136892632,8.957881238067642,15.054537034769947
2.4914765964754,3.220849317092452,9.158381696925051,15.634370969307895
2.5298775815172423,3.2801923983812253,9.362943045879058,16.24145253919982
2.5683640984775487,3.3400029530210147,9.57168070284702,16.87646462231856
2.606934280803258,3.4002837463144213,9.78471083132499,17.539923668528598
2.645586333553796,3.46103773874947,10.002150054166169,18.232152392411923
2.684318531698551,3.5222680882546014,10.224115150484192,18.953254263539524
2.723129218458681,3.583978152564738,10.45072273659705,19.70309116830908
2.7620168036919224,3.646171491699465,10.682088932164223,20.48126569079508
2.800979762319136,3.708851870554423,10.918329012913016,21.287109436036772
2.8400166327913725,3.77202326160708,11.159557051596025,22.119678676800994
2.879126015596299,3.8356898477381054,11.405885549066168,22.977758332422315
2.918306571802858,3.899856025169635,11.657425057593118,23.859874887739583
2.957557021643098,3.964526406521744,11.914283798770658,24.764318350057042
2.9968761431301463,4.02970582398853,12.176567278571731,25.689172758811154
3.036262770711327,4.095399332635222,12.444377902291194,26.63235415823969
3.075715793955484,4.161612213817794,12.71781459226882,27.591654380155738
3.115234156273588,4.22834997872659,12.996972411401014,28.564788526336493
3.1548168536717625,4.295618372055498,13.281942195522491,29.54944374469403
3.1944629335358616,4.363423375798258,13.572810197763785,30.543326799598635
3.2341714934468104,4.431771213173503,13.869657747961536,31.54420805916392
3.273941680025906,4.500668352680131,14.17256093011251,32.549959847871115
3.313772687809333,4.570121512284678,14.481590280716087,33.55858760245612
3.353663758151165,4.640137663742307,14.796810510642594,34.56825286371758
3.393614178154146,4.710724037053083,15.118280252896202,35.57728776807557
3.4336232796275765,4.781888125055179,15.44605183831354,36.58420130245077
3.473690438071656,4.853637688156637,15.78017110085634,37.58767809712482
3.51381507168764,4.92598075920734,16.12067721372444,38.586570914013315
3.5539966404132146,4.998925648512761,16.46760255704187,39.579888223197116
3.5942346449824885,5.072480948991093,16.820972617363314,40.56677834950493
3.6345286260100407,5.146655541475272,17.18080591872204,41.54651163054407
3.674878163098472,5.221458600161369,17.54711398440616,42.518461885779374
3.715282873968926,5.296899598204795,17.919901328121174,43.48208828599032
3.755742413614068,5.37298831346565,18.299165472687783,44.43691846644562
