euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
1.0001669849341073,0.9995922557596164,1.000227831766206,1.0001718856337425,1.0001665574929461
1.0006662247072255,1.001898224768057,1.000752536321657,1.0006643684736003,1.0006658131427364
1.0010778672351823,1.001709351582694,1.0009513102282557,1.0010919806803005,1.0010759240737535
1.001425797671843,1.0018798620754807,1.0012600801890204,1.0014295924191343,1.0014259494485767
1.001725425813818,1.0013332443181495,1.0016912449796067,1.001735080051303,1.0017263553612572
1.0019872652702728,1.0010758077318742,1.0019659868186062,1.0019897391523438,1.0019875289374574
1.002218802267329,1.001697573523422,1.0021430442552244,1.002195373056782,1.0022195187650862
1.0024255505528046,1.0021061956094766,1.002237653994578,1.0024154163317502,1.0024262398834007
1.002611684026709,1.0023542478601115,1.002534023994031,1.0026000182051131,1.0026121005472743
1.0027804349779534,1.002069423675945,1.002756257947416,1.0027689515898563,1.002780713066506
1.0029343549436922,1.002655187161388,1.0029047721669155,1.00295138288202,1.0029345470880788
1.003075491361146,1.002862353306773,1.003030623495125,1.003070199584069,1.0030756873488424
1.003205510623399,1.002547807107272,1.00314393064685,1.0031832179483735,1.0032059247942458
1.0033257859104636,1.0030010969233225,1.0032261491159369,1.0033174832451577,1.003327497012049
1.0034374612195334,1.0030522421968109,1.0032835896956949,1.0034353102451343,1.0034368413576755
1.0035414989200082,1.002853407626625,1.003469607310781,1.003539333083914,1.003540684894875
1.0036387156588678,1.003229944566245,1.003539428696332,1.0036339878869345,1.0036382566301931
1.0037298098714642,1.0033225791641376,1.0035896174094514,1.0037228746733995,1.0037280335925716
1.0038153831402794,1.0035817732983876,1.0037512071538723,1.0038114731686842,1.0038161091147888
1.003895956976124,1.0035807536134185,1.003877594764251,1.0038921680472712,1.0038966715490194
1.0039719861461642,1.0035073394634992,1.0039326260782373,1.0039679091485854,1.0039728301307085
1.0040438693642646,1.0032175397187315,1.003972943542556,1.004039729905019,1.0040436205953074
1.0041119579434297,1.0022852907588589,1.004037434386379,1.004101687730498,1.004112376045078
1.0041765628571984,1.002842182148636,1.0040344686895686,1.0041747168326247,1.004177628527924
1.0042379605468792,1.00395506328294,1.0042012208041808,1.0042319480306292,1.0042376700590185
1.0042963977312909,1.0039470791263856,1.004246465368409,1.0042920234991215,1.0042969166488012
1.004352095416687,1.0040159925714012,1.004597026030141,1.0043485055408474,1.0043533258827388
1.00440525226036,1.0038972312849346,1.0043612454173154,1.0044027856260052,1.0044045246693454
1.0044560474082636,1.004152172487264,1.004438403909258,1.0044449926113137,1.0044556563820282
1.00450464290175,1.0041650368074369,1.0044511802278937,1.004502829813056,1.0045048268709629
1.00455118572908,1.0042863363735413,1.004517116565033,1.004544881432683,1.0045521773655797
1.004595809582392,1.0043501133898356,1.004555748509359,1.004589712402843,1.004596095363715
1.004638636369091,1.0039549951638511,1.0045012633821038,1.0046269939484709,1.0046395024603203
1.0046797775174352,1.0039830016909852,1.004663589479749,1.0046738122545242,1.0046801120653543
1.0047193351087826,1.004320766546339,1.0047025554443934,1.004711914460841,1.0047196135893408
1.0047574028631994,1.004233722042283,1.0046956127658493,1.004738765813013,1.0047577228990139
1.0047940670004465,1.0043347483590197,1.0048644480134326,1.004792204016819,1.0047944491179948
1.0048294069946389,1.004169942906175,1.0048702441275956,1.0048140195889217,1.0048298827378128
1.0048634962378094,1.0046671110485517,1.0048131920388992,1.004855439952136,1.004864267927167
1.004896402625162,1.0041669704255554,1.004838447316201,1.0048910356882736,1.004897940956221
1.0049281890727282,1.0023027526515569,1.0048612805324952,1.004925836841749,1.0049286562952948
1.0049589139765165,1.0045618003020054,1.0049119245181053,1.0049563264890649,1.0049593443508062
1.0049886316208252,1.0047690373953333,1.004870532328393,1.0049656915493363,1.004988812847619
1.0050173925422772,1.004041998797215,1.0050749138730315,1.004997130661048,1.0050182110764474
1.0050452438551416,1.0041834775988785,1.0050917650569189,1.0050401084305547,1.0050455857135792
1.005072229542744,1.0036293903628613,1.0050915849502526,1.005069728734286,1.0050724488274294
1.0050983907190747,1.004425497071321,1.0051133926826763,1.005095385594684,1.0050986030329718
1.0051237658641323,1.0046706383751052,1.0051850202356158,1.005110876041194,1.0051250711229915
1.0051483910360852,1.0047928887859514,1.005191250243151,1.0051446013495573,1.0051486742533393
1.0051723000628925,1.004969561239127,1.0052874955582187,1.0051706378770375,1.0051725089594694
1.005195524715715,1.0047781668640388,1.0052650549803306,1.00517989007061,1.0051960178844206
,1.0046648003491754,1.0052365064442217,1.0052103417942562,1.0052184499226215
,1.004711598428348,1.0054410345208138,1.0052295310722668,1.0052404440208842
,1.00449902936125,1.0052804730630982,1.005258460345216,1.0052616208651337
,1.0050646692977536,1.005317959944306,1.0052654642892858,1.005283442824179
1.005302369033705,1.003788613705454,1.0053281629727229,1.0052980690863529,1.005302671351176
1.0053220575680069,1.0048079166750106,1.0053664499216,1.0053179642147805,1.0053237376771962
1.0053412381016966,1.0045858034327095,1.0053679898833048,1.005337791847562,1.0053419212532122
1.005359930570978,1.0050298140368124,1.00551401030923,1.0053574615067848,1.0053603560670377
1.0053781538592583,1.0049066293805262,1.005405315374204,1.0053702942173572,1.005377391116693
1.0053959258670089,1.0041771765267726,1.0054667996587268,1.0053934755456295,1.0053947513265757
,1.0050255575467089,1.0054515134686213,1.0054222696438608,1.0054128791645125
,1.0047662655167622,1.005445390639513,1.0054348713022827,1.0054288925867088
