300.0_weeks,300.0_weeks_RK
31.69888619168677,31.698957783582145
30.13017875447562,30.129976561469487
28.771210814977696,28.771106494101165
27.57310743063588,27.573031780712164
26.502792049875872,26.502847327372354
25.53670251417012,25.536833755252932
24.65738818972803,24.657462407927166
23.85152326812405,23.851570970582806
23.10867729012612,23.108714694003208
22.42051802935604,22.420621431587076
21.780274625027424,21.780316958161787
21.182364319178877,21.182399174127536
20.6221258566028,20.622225348187065
20.0956246123136,20.095673581352973
19.59950725907951,19.599569021358715
19.130891456082743,19.130996466210863
18.687280806484136,18.687342570502942
18.266498380865457,18.266562164799733
17.86663410413131,17.866670305672365
17.486002646037505,17.486053144182147
17.12310937492037,17.12318272904639
16.776622575405256,16.776743657235624
16.44535058551002,16.445611458594374
16.128222835804518,16.128417526790045
15.82427401210315,15.82432095350943
15.53263073966796,15.532686796820819
15.252500318874048,15.252551613337841
14.983161142038751,14.983236484606588
14.723954497266982,14.724000958358925
14.474277523842837,14.474333924535651
14.233577129304294,14.233618372604699
14.00134471407451,14.00138420394628
13.777111577737646,13.777211017920873
13.560444903483306,13.560545889083789
13.35094423520327,13.351004914697763
13.148238376192904,13.148315534626885
12.951982650134171,12.952052571732896
12.761856474592776,12.761957182129812
12.57756120509071,12.577592954339416
12.398818214262484,12.398927463069988
12.22536717593744,12.225735161381238
12.05696452842462,12.05702399070397
11.893382094978174,11.893419458725232
11.734405842524506,11.734549474456303
11.57983476234354,11.579960748809064
11.429479858603075,11.429684349653693
11.283163232515523,11.283263107956447
11.14071725147772,11.140788331240119
11.001983793913002,11.002042271563253
10.866813561697914,10.866847432477519
10.73506545305497,10.735129859623305
,10.606686770523833
,10.481390321568034
,10.359167560682282
,10.239766791703815
10.12322368008184,10.123437906366062
10.009437731472842,10.009515011061833
9.898273134409717,9.898385222694964
9.789637274901269,9.789687607652501
9.683441985255918,9.683511518620758
9.579603273141602,9.579776831904015
,9.478099329331318
,9.37877706399743
9.281444166724956,9.281693591910862
9.186266940623993,9.186334276250374
9.093080787926906,9.093142258544834
9.00182208825936,9.001987606963771
8.912429974729921,8.912501044263998
8.82484618301742,8.82497802046363
8.73901491048492,8.739296075544392
8.654882684537203,8.654988104298951
8.572398239509287,8.572467227415917
,8.491645023724182
8.412177980110775,8.412267221192671
8.33434966788978,8.334419691739662
8.257983944749526,8.25802035359018
8.183038989140796,8.183081637618677
8.109474594225237,8.109637760242714
,8.037280581656999
,7.966382233482941
7.896685304118076,7.896730182875976
7.828270716516065,7.828315365871417
7.761057275522725,7.761085269141976
7.695012960525872,7.695046684985119
7.63010690149903,7.630145255623963
7.566309326840274,7.566372852151406
,7.503812348766717
,7.441995471568618
,7.3814089716249285
,7.3217627579165185
,7.263028754092596
7.205261360216803,7.2052930252496505
7.1484721253689845,7.148530223385911
7.0925873504937424,7.092742208993438
7.0375852194130815,7.037708488015259
6.983444623673859,6.98351706693484
6.930145133633224,6.930178550690068
6.877666970970459,6.877747387357135
6.825990982542824,6.8260358084503
6.775098615508254,6.775249287360693
6.724971893643038,6.725059521167248
