euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
234.798021113837,234.82144133526631,234.7974956996806,234.7981267007659,234.798014122028
238.18701471533487,238.202956190075,238.18484240462564,238.1874721193265,238.18696886578297
241.5720379208518,241.5845451303831,241.57049885728333,241.5721744271989,241.57202816556276
244.95325035136813,244.96055808576068,244.94906009856413,244.9533111954641,244.95324315873992
248.3308028673817,248.3460491944568,248.3282416689653,248.33137900902608,248.33078510068688
,251.7253444192615,251.7041512196276,251.70512759702987,251.70482532879635
,255.0951731334693,255.06790547261025,255.07588830653344,255.07547649339185
,258.4718284742218,258.4421590437759,258.44300257721227,258.44288188471086
,261.8154202291098,261.8057719746664,261.807802486988,261.80710769480476
265.168406557818,265.22745592448723,265.1673966836452,265.1685750250839,265.1683950863412
268.52674806396834,268.5468863572541,268.5249910496207,268.5269102977282,268.52668195139086
271.8822858605324,271.9121321724184,271.881214551017,271.882424049224,271.88225886373334
275.23511897861675,275.2483366013454,275.2288843479896,275.2352191807143,275.2351020897131
278.5853416961864,278.60448848611287,278.584229355998,278.5856635335836,278.58537321748975
281.9330438276285,281.9833089828399,281.9301109273144,281.9331454675849,281.9330927177626
,285.2944085624715,285.27671076945904,285.2779347280571,285.27832736868544
,288.6491138729754,288.6205810998445,288.62102702537493,288.62127969682035
291.9618633913475,292.0362260350231,291.9604256140094,291.9617648118,291.9619275718052
295.3003010368051,295.31953709753645,295.29713266534617,295.2996727820576,295.30024374764093
298.6366089493804,298.6538183419678,298.63960429030124,298.6364350296077,298.6365821773015
301.97085516414427,302.02151143668027,301.9727139594812,301.97074288278685,301.9708290003951
305.30310477230887,305.32335662870577,305.304020854799,305.3028599471301,305.3031420308731
308.63342008253903,308.67371517362506,308.6391948266558,308.6326895075682,308.6334426401844
311.9618607715438,312.0517616185422,311.97007884937625,311.96155402658843,311.9619283630259
315.2884840247948,315.32168959694843,315.2910288524403,315.28876541860626,315.28852086792847
318.61334466812366,318.6335923128781,318.6145008547946,318.6132529884092,318.6133725314967
,321.9796054667383,321.93869887017155,321.93639595915687,321.9365203677131
325.2579863614177,325.28669544336304,325.2603920507752,325.2577705492746,325.2580534829477
328.5778663350686,328.60002489160473,328.57945872186417,328.5776993355219,328.57790517721526
331.8961817558415,331.9072098558203,331.8987967877099,331.89605246549894,331.8962601763446
335.2129773516173,335.2258752233954,335.2149289945249,335.2127406656989,335.21300864156365
338.52829612371625,338.5828716068498,338.5318714075326,338.5281017935154,338.5283795565395
,341.85038242889925,341.8504354229494,341.8419856419394,341.84223390319
,345.16865259862755,345.16276932572094,345.15439638188207,345.15468336702514
