euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08
4932.875615855847,4932.895450688642,4932.87784338077,4932.875100042633
4978.841299899831,4978.919429342252,4978.843389869436,4978.841068134566
5024.790493899922,5024.8526063941645,5024.796075106844,5024.79002509159
,5070.809899045278,5070.727888994676,5070.723197970581
,5116.660006426838,5116.646203579632,5116.640805404316
,5162.563261837939,5162.549182033255,5162.543174814274
,5208.477688580168,5208.432780050589,5208.428716143151
,5254.407306798564,5254.305542703314,5254.30339722946
5300.162283581057,5300.242492945214,5300.16519980647,5300.161249251531
5346.007218623511,5346.05019193644,5346.013098237968,5346.006467820672
5391.838698361558,5391.984137412112,5391.849216504163,5391.8383997783185
5437.657047304716,5437.739168252005,5437.661824162427,5437.6569157011
5483.462579436677,5483.481273359068,5483.464675030486,5483.461277977169
5529.255598645269,5529.330564695732,5529.258584211176,5529.254122047789
5575.036399131242,5575.051315076581,5575.042172581428,5575.036122455334
5620.805265797068,5620.842570995698,5620.812901628347,5620.804551095411
5666.562474616869,5666.574950520739,5666.573983321205,5666.562198025236
5712.308292988627,5712.325828748049,5712.312826738219,5712.308086734098
