400.0_weeks,400.0_weeks_RK
67.29332559420303,67.29448033610262
68.86261883687467,68.86193869807634
70.22199146926046,70.2205695455213
71.42038626255277,71.41932167734258
72.490917798134,72.49128228330285
73.45717119831579,73.45763793650669
74.33661176472727,74.33690355005727
75.14257509720844,75.14276073677743
75.8854984278561,75.8861495287783
76.57371880721387,76.57392831019357
77.21401061759195,77.21424505356212
77.81195924174119,77.81225575341496
78.37222792665321,78.37261743745003
78.89875283245178,78.89910102888699
79.39488848578142,79.3965568330791
79.86351817589326,79.8638432881054
80.30713905763501,80.30767999045415
80.72792867203012,80.72810171189812
81.12779759187602,81.12865614162189
81.50843155554654,81.509134098809
81.87132553170792,81.87272208391408
82.21781151575567,82.21840025448508
82.54908140367246,82.549951969139
82.86620596144509,82.86768438595618
83.17015066914179,83.17060526801936
83.46178904209643,83.46219160589958
83.74191389956317,83.74222867596909
84.01124695137534,84.01205006776036
84.27044699693502,84.2707549685638
84.52011697213977,84.52034450383339
84.7608100342141,84.76109839556759
84.99303483865425,84.99366227729594
85.21726013426172,85.21812820801114
85.43391877979187,85.43430259798002
85.64341126777352,85.64423792053717
85.84610882657906,85.84681725147507
86.04235616009343,86.0424926754707
86.23247387477019,86.23295391907318
86.41676063602964,86.41784349942333
86.59549508950485,86.59688512238138
86.76893757730379,86.7698091403762
86.93733167502046,86.93772811268276
87.10090557152448,87.10104421552052
87.25987331045441,87.26044864987448
87.41443590972722,87.41479702436503
87.56478237316968,87.56597742927187
87.7110906065057,87.71140545923699
87.8535282483424,87.85411086805723
87.99225342543765,87.99246396288719
88.12741544036977,88.12818039158009
88.25915539872899,88.25971006045958
,88.38779053168459
,88.51304268799095
,88.63554608439433
,88.75475251189026
88.87095752240364,88.87127184957839
88.98473577514493,88.98490431488464
89.09589275728888,89.09624403493189
89.20452108355131,89.20473018100662
89.31070892213272,89.31120981832471
89.41454026568302,89.41517136195971
,89.51684334389391
,89.6156395881235
89.71267776216537,89.71295729687336
89.8078479497806,89.81011045671596
89.9010271459063,89.90132114237299
89.99227897047486,89.99250919953724
90.08166428985672,90.08209824190264
90.16924136778292,90.17032837599785
90.25506600624006,90.25552736814696
90.3391916771207,90.34081779178369
90.42166964534204,90.42196531598987
,90.50342201205656
90.5818771827295,90.58245366928581
90.6596992480787,90.65986670789009
90.7360587992828,90.73678506972163
90.81099765700073,90.81123462133945
90.88455602716483,90.88558986128835
,90.957721499017
,91.02806742199112
91.0973276726275,91.09846148757077
91.16573651877218,91.1660234604579
91.23294428678729,91.23319672594482
91.29898299634324,91.29919095138389
91.36388351652606,91.36471818904293
91.4276756179998,91.42833789544054
,91.49130986979615
,91.55224478012094
,91.6128929267258
,91.67281819464894
,91.73209183422598
91.78869207246343,91.78954959421038
91.84547626793996,91.8459321806515
91.90135606182356,91.90291342712689
91.95635326942156,91.95723156371315
92.01048899832696,92.01068329303186
92.06378367733308,92.06458373701425
92.11625708392222,92.11641193678855
92.16792837040992,92.16832468124672
92.21881608882238,92.21894403526535
92.2689382145791,92.26912092610246
