euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08
67.30094682337912,67.30144996065826,67.30090055431565,67.30094781331663
68.86915502081715,68.86812521376254,68.86908631804036,68.8691610039189
70.22771131778713,70.22718415431615,70.22782274285369,70.22770319254748
71.42546677169229,71.42508835721237,71.42561116557148,71.42546697436032
72.49548252431032,72.49581942830936,72.49551472299271,72.49547738598625
73.46131022055961,73.46209043701516,73.46133116918963,73.46131090736216
74.34039300800464,74.3408400185495,74.34046020420497,74.34041555540114
75.14605118132314,75.14632283380784,75.14621399539185,75.14606218529826
75.88871102584719,75.88893105813659,75.88877956115302,75.88872316812771
76.57670153566602,76.57730914473719,76.57672418327903,76.57671337391547
77.21679102002888,77.21702785467697,77.21681819392965,77.21677832386986
77.81456018945998,77.81473847256575,77.81460034550565,77.81456647918165
78.3746686327738,78.37522684470585,78.37472301097515,78.37468938522626
78.90104960177594,78.90132532172373,78.90113654034063,78.90105827204054
79.39705527970096,79.39737873644451,79.39718866766641,79.39705858892931
79.86556704499725,79.86615012616262,79.86563006273269,79.86557028789647
80.309080477857,80.30942748493081,80.30916698126033,80.30908584819802
80.72977180926308,80.73011525603619,80.72989340337783,80.72977901068876
81.12955051272841,81.12974792102949,81.12960677604964,81.12955505626222
81.51010139698637,81.5103661022046,81.51011823250155,81.51010578132076
81.87291863893346,81.87330993149007,81.87295345871115,81.8729232198762
82.21933355523048,82.22003880304564,82.21939550786463,82.2193381429977
82.55053745654654,82.55210325064687,82.55060244118478,82.55054727283049
82.86760060133828,82.86874029106153,82.86772373454735,82.86760313160056
83.17148802734998,83.17172398320766,83.1715204828752,83.171494103971
83.46307286260074,83.46336612405267,83.46311664101374,83.46307749448619
83.74314758570927,83.74343239409068,83.74293752682806,83.74315150930109
84.01243360570089,84.01286628410851,84.01247221527431,84.0124365309736
84.27158945532474,84.27184686915379,84.27160536044796,84.27159974566132
84.52121783325542,84.52150103865715,84.52126455654168,84.52122013834536
84.76187168496662,84.76209529102177,84.76190169616129,84.76187783218235
84.9940594763431,84.9942656826639,84.99409462052675,84.99406542052796
85.21824978589326,85.21883398691564,85.21836874172534,85.21826048478606
85.43487531899926,85.43547110922532,85.43488986066481,85.43488110502939
85.64433642968794,85.64467431875578,85.64435145164217,85.64434344882285
85.84700422094389,85.84745074333082,85.84705801620404,85.84702088729763
86.04322328286538,86.04361267990801,86.0431631271577,86.04322547414938
86.23331411841258,86.23387287496423,86.23327939353167,86.23332794893132
86.41757529867148,86.41773993461175,86.41761915041823,86.4175827931591
86.59628538311235,86.5969055665044,86.59633581209553,86.5962905435574
86.76970463498984,86.77196208596727,86.7697627863857,86.76970718090664
86.93807655759886,86.93841420899405,86.93811752362151,86.93807929144278
87.101629273401,87.10181150387933,87.10173149592885,87.10164954180843
87.26057676493322,87.26140852674659,87.26052756255993,87.2605947112366
87.41511999380133,87.41585577359204,87.41508025050985,87.41512488368029
87.56544791185418,87.56668625998361,87.56543160838457,87.56545051778876
87.71173837676541,87.71231139497215,87.71172580593621,87.71174140557359
87.85415898265815,87.85454103038506,87.85410653378496,87.85417052462132
87.99286781505091,87.9931648396508,87.99283120997939,87.99287149807695
88.1280141382392,88.12818300628341,88.12791513082114,88.12801597585775
88.25973902222931,88.26009197351274,88.25967936894793,88.25975290018187
,88.38864842912712,88.38816035293708,88.38818298628443
,88.51389808000346,88.51327809937987,88.51346060604352
,88.6363334099565,88.6356683321153,88.63568740229735
,88.75516853899875,88.7549589356295,88.75500426416076
88.87147395088446,88.87277347992838,88.87145199521773,88.87147800792685
88.98524021095915,88.9856770722633,88.98520220998694,88.98524408170644
89.09638562748859,89.09702897387217,89.0963628336125,89.09638893227051
89.20500279452776,89.20528257831089,89.20487017527003,89.20500524896187
89.31117986088483,89.31158185199875,89.31115667084383,89.31118695698778
89.4150008009914,89.41604599156933,89.41493993340687,89.41500322490214
,89.51687511312205,89.51651293532568,89.51653820239584
,89.61645667048613,89.61587795092345,89.6158870690431
89.7131091334925,89.71460925461518,89.71308038369732,89.71310742843988
89.80827023121515,89.80865172956811,89.80820720374128,89.80825795760053
89.90144062997395,89.90177751851907,89.90150010049587,89.90143746458024
89.99268393695219,89.99367397468494,89.99272056280415,89.99268200740819
90.08206100647472,90.08244835290208,90.0820789918638,90.08205652561487
90.16963009088346,90.17039870738157,90.1697411085804,90.16961633468686
90.25544698138906,90.25715211620806,90.2556032912954,90.25544140780492
90.3395651396812,90.34018925401314,90.339613233011,90.33957067938188
90.4220358210104,90.42240851131857,90.42205757837851,90.42203435608947
,90.50369991366522,90.50294904908048,90.50290659480838
90.58222942551488,90.58275171159104,90.58227358531734,90.58222571581895
90.66004482792626,90.66044397100096,90.66007387991527,90.66004203455914
90.73639790793864,90.73659404795012,90.73644499798203,90.7363958142588
90.81133047876116,90.8115567211692,90.81136534707537,90.81132649439641
90.88488273924216,90.88584021268994,90.88494588584769,90.88487953448234
,90.95723538633916,90.9572375749776,90.95709018451002
,91.02824017723697,91.02813976415324,91.02799504946036
91.09763705312608,91.09785650169816,91.09767625812816,91.09763379430348
91.16604043417848,91.1662655207548,91.1661130848435,91.16603836309588
91.23324288366756,91.23338179419132,91.23336958100931,91.23323999180752
91.29927641596645,91.29945536789738,91.29935716782168,91.29927507803302
91.3641718951051,91.36437508362708,91.36423186118584,91.36416675035889
91.42795908691994,91.4283090506651,91.42802764786596,91.42795368716556
,91.49198344185136,91.49070558413185,91.49065658598998
,91.55269985888984,91.55234392030746,91.55231683131342
