D=1.0,D=1.5,D=2.0
67.57718607246254,34.857156231903666,18.14948939152999
67.9127384332833,35.25982200877016,18.2171890383581
68.23660839330249,35.66559026675526,18.28482430281754
68.54899991585323,36.0742981692088,18.352394096446563
68.85012299296284,36.48577474329686,18.419897311869683
69.1401925823496,36.899841145956565,18.487332822760905
69.41942761828372,37.31631096923466,18.55469948381056
69.68805009504146,37.73499058407639,18.621996130695777
69.94628422118667,38.15567952129308,18.68922158005476
70.19435564250679,38.57817088810564,18.756374629464897
70.43249073110287,39.00225181834056,18.82345405742484
70.66091593787846,39.42770395405015,18.890458623340624
70.8798572054822,39.85430395604327,18.957387067515928
71.08953943862704,40.28182404055135,19.024238111146563
71.29018602862745,40.710032539019714,19.09101045631929
71.48201842895868,41.13869447781047,19.15770278601505
71.66525577864275,41.56757217443208,19.224313764116705
71.8401145702977,41.99642584677522,19.290842035421353
72.00680835974639,42.42501423173561,19.357286225657354
72.16554751416109,42.85309520954356,19.42364494150612
72.3165389958194,43.28042643009758,19.489916770628746
72.45998617865813,43.706765937614485,19.556100281697628
72.59608869493445,44.13187278996153,19.62219402443307
72.72504230943296,44.55550766912466,19.68819652964504
72.84703881879116,44.97743347939004,19.754106309280104
72.9622659736527,45.39741592997069,19.819921856473663
73.07090742149471,45.81522409899406,19.885641645607535
73.17314266811161,46.23063097597635,19.951264132372987
73.26914705587214,46.643413980141865,20.01678775383929
73.35909175699645,47.05335545219784,20.082210928527847
73.44314378022717,47.46024311744195,20.14753205649204
73.52146598938981,47.863870518359,20.212749519402763
73.59421713245457,48.26403741514949,20.27786168063981
73.6615518798228,48.660550152923776,20.34286688538912
73.72362087066631,49.05322199458663,20.407763460746
73.78057076624773,49.44187341872502,20.472549715824325
73.83254430924286,49.82633238209412,20.53722394187185
73.87968038817446,50.206434546569085,20.60178441239165
73.92211410614838,50.58202347069114,20.66622938326974
73.95997685315942,50.95295076618309,20.730557092908978
73.99339638130532,51.31907622003991,20.794765762369238
74.02249688231296,51.68026788301255,20.858853595513978
74.04739906684176,52.03640212549652,20.92281877916318
74.06822024508503,52.38736366201005,20.986659483252758
74.08507440824192,52.73304554559902,21.05037386100046
74.0980723104798,53.07334913363733,21.11396004907829
74.1073215510501,53.40818402660178,21.177416167791524
74.11292665626077,53.737467981489935,21.2407403212643
74.11498916104381,54.06112680161892,21.303930597631872
74.11360768989034,54.3790942045929,21.3669850692395
74.10887803695458,54.69131167025829,21.42990179284806
74.1008932451557,54.99772827047958,21.49267880984633
74.08974368413108,55.29830048256626,21.555314146470025
74.07551712691632,55.59299198816434,21.61780581402757
74.0582988252476,55.88177345939479,21.680151809132617
74.03817158339966,56.16462233397889,21.74235011394333
74.0152158304889,56.4415225810369,21.80439869640844
73.98950969118545,56.712464459183934,21.866295510520043
73.96112905479072,56.97744426847681,21.92803849657319
73.93014764264858,57.23646409768886,21.989625581432207
73.8966370738682,57.48953156830829,22.05105467880377
73.8606669293458,57.73665957657008,22.11232368951671
73.82230481407997,57.97786603474336,22.17343050180852
73.78161641778284,58.21317361280671,22.234372991618567
73.73866557379453,58.442609481553625,22.295149022887937
73.69351431631438,58.66620505808019,22.35575644786595
73.64622293596642,58.88399575451884,22.416193107423236
73.59685003372078,59.09602073079442,22.476456831371397
73.54545257319573,59.302322652094645,22.53654543878916
73.49208593136817,59.50294745166498,22.596456738355037
73.43680394772248,59.69794409945987,22.65618852868635
73.37965897186969,59.88736437710713,22.71573859868468
73.32070190967026,60.071262659571815,22.775104727887573
73.25998226789542,60.249695703838725,22.834284686826518
73.19754819746241,60.42272244487057,22.89327623739109
73.13344653527996,60.59040379904032,22.95207713319919
73.06772284474081,60.75280247518238,23.010685119973335
73.00042145489812,60.90998279335771,23.069097935922873
72.9315854983627,61.06201051138262,23.12731331213207
72.86125694795821,61.2089526591294,23.185328972953993
72.78947665217089,61.35087738057023,23.24314263641005
72.71628436943008,61.48785378350179,23.300752014595133
72.64171880125576,61.61995179685878,23.35815481408827
72.56581762430822,61.747242035497976,23.41534873636862
72.4886175213749,61.86979567231176,23.47233147823679
72.41015421132852,61.98768431751014,23.529100732241286
72.33046247808991,62.10097990489347,23.585654187110034
72.2495761986285,62.20975458492389,23.64198952818682
72.16752837003217,62.314080624391806,23.698104437872544
72.08435113567789,62.41403031246439,23.75399659607116
72.00007581053349,62.509675872895926,23.809663680640146
71.91473290561997,62.60108938217434,23.865103367845403
71.82835215166341,62.68834269337478,23.920313332820438
71.74096252196397,62.77150736548921,23.975291250029667
71.65259225450944,62.8506545980001,24.030034793735716
71.56326887335943,62.92585517046728,24.084541638470565
71.47301920932553,62.99717938689854,24.138809459510384
71.3818694199723,63.064697024677415,24.192835933353898
71.28984500896279,63.12847728782512,24.246618738204145
71.1969708447715,63.18858876437792,24.300155554453426
71.10327117878742,63.24509938766606,24.353444065171345
71.00876966282833,63.29807640128591,24.4064819565957
70.91348936608722,63.34758632756276,24.459266918626124
70.81745279153107,63.39369493930788,24.51179664532024
70.72068189177114,63.436467234679945,24.564068835392213
70.62319808442354,63.47596741496761,24.616081192713498
70.52502226697818,63.5122588651167,24.66783142681557
70.4261748311933,63.5454041368325,24.719317253394536
70.3266756770324,63.57546493409446,24.77053639481736
70.22654422615989,63.60250210092752,24.821486580629568
70.12579943501066,63.626575611281176,24.872165548064235
70.02445980744892,63.64774456087422,24.922571042552054
69.92254340703042,63.66606716086967,24.97270081823231
69.82006786888228,63.68160073325101,25.022552638464536
69.71705041121349,63.69440170777746,25.072124276340734
69.61350784646933,63.70452562040188,25.121413515197847
69.50945659214176,63.712027113041366,25.170418149130413
69.404912681248,63.71695993459621,25.219135983503097
69.29989177248883,63.71937694311882,25.267564835462988
69.19440916009736,63.71933010903952,25.315702534451397
69.08847978338943,63.716870519361535,25.363546922714995
68.98211823602549,63.71204838274254,25.411095855816093
68.87533877499408,63.704913035385005,25.458347203141823
68.7681553293264,63.69551294766238,25.50529884841208
68.66058150855108,63.68389573141234,25.55194869018598
68.55263061089794,63.67010814783297,25.598294642366643
68.44431563125946,63.654196115921415,25.644334634704105
68.33564926891783,63.636204721398855,25.69006661329618
68.2266439350457,63.61617822606885,25.735488541087037
68.11731175998808,63.59416007756003,25.780598398363292
68.00766460033279,63.57019291940719,25.82539418324748
67.89771404577635,63.544318601427925,25.86987391218862
67.78747142579233,63.51657819035523,25.914035620449745
67.67694781610837,63.48701198068892,25.957877362592168
67.56615404499844,63.45565950573161,26.001397212956306
67.45510069939623,63.42255954877749,26.04459326613886
67.34379813083551,63.387750154424346,26.08746363746617
67.23225646122322,63.35126863998165,26.130006463463523
67.12048558845046,63.3131516069496,26.172219902320304
67.00849519184689,63.27343495254584,26.214102134350696
66.89629473748329,63.23215388125864,26.255651362449836
66.78389348332735,63.18934291640677,26.296865812545192
66.67130048425724,63.14503591168832,26.337743734043016
66.55852459693749,63.09926606270173,26.37828340026966
66.4455744845615,63.05206591842427,26.418483108907605
66.332458621465,63.003467392634,26.458341182426036
66.21918529761425,62.95350177526297,26.49785596850575
66.10576262297317,62.90219974367021,26.53702584045829
65.99219853175293,62.84959137382434,26.57584919763909
65.87850078654772,62.79570615138662,26.61432446585449
65.76467698236016,62.74057298268614,26.65245009776247
65.65073455051986,62.68422020557976,26.690224573266914
65.53668076249814,62.62667560019022,26.7276463999053
65.42252273362227,62.56796639951659,26.764714113229626
65.30826742669223,62.50811929991203,26.801426277180433
65.19392165550275,62.4471604714242,26.83778148445379
65.07949208827377,62.38511556799464,26.87377835686111
64.96498525099167,62.32200973751375,26.909415545681632
64.85040753066434,62.25786763172848,26.94469173200746
64.73576517849217,62.1927134160006,26.97960562708102
64.62106431295791,62.12657077891347,27.014155972624813
64.50631092283733,62.059462941726,27.04834154116334
64.3915108701333,61.991412667672606,27.082161136337067
64.2766698929354,61.92244227110838,27.11561359320836
64.16179360820716,61.85257362649915,27.148697778559203
64.04688751450308,61.78182817725612,27.181412591180685
63.9319569946174,61.71022694441531,27.213756962154058
63.81700731816659,61.63779053516203,27.245729855123358
63.70204364410742,61.56453915120107,27.27733026655941
63.58707102319242,61.49049259697324,27.308557226015193
63.472094400364526,61.4156702877193,27.339409796372436
63.357118617092524,61.3400912573923,27.36988707407938
63.24214841364907,61.26377416641964,27.399988189379624
63.12718843133274,61.18673730931616,27.42971230653197
63.01224321463578,61.10899862214983,27.459058624021235
62.89731721335892,61.03057568986157,27.488026374759883
62.782414784674806,60.95148575344097,27.51661482628051
62.667540195141406,60.871745716959545,27.54482328091906
62.5526976226667,60.79137215446357,27.572651075988738
62.43789115842606,60.710381316728245,27.60009758394456
62.32312480873352,60.6287891378752,27.627162212538522
62.20840249686817,60.54661124185536,27.6538444049653
62.09372806485694,60.463862948799246,27.680143639998498
61.97910527521483,60.38055928123667,27.70605943211734
61.86453781264375,60.29671497018811,27.73159133162386
61.75002928569111,60.212344461129696,27.756738924750508
61.63558322836916,60.1274619198341,27.781501833758146
61.52120310173603,60.04208123808937,27.805879717024457
61.40689229543967,59.95621603929792,27.829872269122717
61.29265412922541,59.86987968395781,27.853479220890947
61.17849185440825,59.78308527502844,27.876700339491414
61.064408655310736,59.69584566318282,27.89953542846051
60.9504076506672,59.6081734519486,27.92198432774897
60.83649189499541,59.52008100273983,27.944046913752484
60.72266437993629,59.43158043978179,27.965723099332667
60.608928035562585,59.34268365493074,27.987012833828445
60.49528573165727,59.2534023123908,28.00791610305783
60.38174027896241,59.163747853330015,28.02843292931015
60.26829443039925,59.07373150039752,28.048563371328704
60.154950882260216,58.98336426214397,28.068307524283956
60.04171227537357,58.89265693734708,28.087665519737193
59.92858119624133,58.80162011924424,28.106637525594785
59.81556017815119,58.710264199674256,28.125223746053006
59.70265170226298,58.61859937313,28.14342442153352
59.58985819867044,58.52663564072376,28.16123982860955
59.477182047438696,58.43438281406739,28.178670279922763
59.36462557961824,58.34185051906884,28.19571612409098
59.25219107823587,58.24904819964687,28.212377745606705
59.13988077926311,58.155985121365845,28.22865556472659
59.0276968725628,58.06267037499215,28.244550037351846
58.91564150281424,57.96911287997406,28.260061654899708
58.803716770417445,57.87532138784661,28.275190944166024
58.69192473237704,57.78130448556315,28.289938467179002
58.580267403166246,57.68707059875516,28.30430482104424
58.468746755571445,57.59262799492196,28.31829063778109
58.35736472151778,57.497984786551626,28.33189658415044
58.24612319287626,57.403148934175,28.34512336147401
58.13502402225273,57.30812824935384,28.357971705445262
58.02406902375926,57.21293039760484,28.37044238593197
57.91325997376827,57.11756290126085,28.382536206770602
57.8025986116498,57.022033142270686,28.39425400555257
57.69208664049236,56.92634836493878,28.40559665340246
57.58172572780778,56.83051567860623,28.416565054748364
57.47151750622025,56.73454206027424,28.42716014708439
57.36146357414021,56.63843435717158,28.43738290072546
57.25156549642316,56.54219928926692,28.44723431855454
57.14182480501393,56.44584345172754,28.456715435762373
57.03224299957665,56.34937331732552,28.465827319579855
56.9228215481108,56.25279523879252,28.474571069003172
56.81356188755362,56.15611545112432,28.482947814511803
56.70446542436929,56.05934007383624,28.490958717779527
56.59553353512501,55.962475113170576,28.49860497137854
56.486767567054514,55.86552646425695,28.505887798476845
56.37816883860906,55.768499913226805,28.512808452528986
56.26973863999641,55.671401139282935,28.519368216960327
56.16147823370795,55.57423571672508,28.525568404844943
56.05338885503421,55.47700911693256,28.531410358577297
55.94547171256916,55.37972671030491,28.536895449537845
55.83772798870341,55.28239376816133,28.542025077752665
55.730158840106704,55.18501546460009,28.546800671547306
55.6227653981998,55.08759687831847,28.55122368719494
55.51554876961615,54.990142994394375,28.55529560855903
55.40851003665348,54.8926587060303,28.55901794673059
55.30165025771559,54.795148816260536,28.562392239660227
55.19497046774448,54.697618039622384,28.565420051785093
55.08847167864326,54.60007100379223,28.568102973650923
54.98215487968975,54.502512251187206,28.570442621529278
54.87602103794122,54.40494624053317,28.57244063703015
54.770071098630446,54.30737734839979,28.574098686710116
54.66430598555309,54.20980987070349,28.575418461676144
54.5587266014469,54.112248024178776,28.57640167718526
54.45333382836266,54.0146959478189,28.57705007224018
54.34812852802725,53.917157704286325,28.57736540918111
54.24311154219894,53.81963728129373,28.577349473273838
54.13828369301501,53.722138592956206,28.57700407229431
54.03364578333212,53.62466548111527,28.576331036109817
53.92919859705928,53.527221716635296,28.575332216256964
53.82494289948384,53.42981100067296,28.574009485516605
53.72087943759059,53.33243696592035,28.57236473748587
53.617008940374056,53.23510317782222,28.570399886147467
53.51333211914425,53.13781313576807,28.568116865436426
53.409849667826,53.0405702742595,28.56551762880442
53.30656226325194,52.943377964053454,28.562604148781862
53.203470565449486,52.84623951328184,28.5593784165379
53.10057521792169,52.74915816854806,28.555842441438525
52.99787684792233,52.65213711600098,28.5519982506029
52.89537606672528,52.555179482386826,28.547847888458108
52.79307346988832,52.458288336079455,28.543393416292467
52.690969637511415,52.36146668808952,28.538636911807576
52.58906513448982,52.26471749305302,28.53358046866926
52.48736051076191,52.16804365019962,28.52822619605757
52.38585630155195,52.07144800430128,28.522576218215985
52.28455302760794,51.974933346601496,28.516632674000014
52.18345119543468,51.878502415725805,28.510397716425306
52.082551297522,51.78215789857372,28.503873512215474
51.98185381256856,51.68590243119269,28.49706224134976
51.881359205701,51.58973859963445,28.4899660966107
51.78106792868885,51.49366894079407,28.48258728313197
51.68098042015505,51.39769594323224,28.474928017946528
51.58109710578239,51.30182204798103,28.466990529535245
51.48141839851582,51.206049649333615,28.458777057376142
51.38194469876081,51.11038109561824,28.450289851494414
51.28267639457784,51.01481868995684,28.44153117201336
51.18361386187309,50.91936469100861,28.43250328870639
51.084757464585415,50.82402131369897,28.42320848055025
50.98610755486983,50.72879072993415,28.413649035279608
50.88766447327731,50.63367506930175,28.403827248943127
50.78942854893128,50.53867641975773,28.393745425461198
50.69140009970073,50.44379682829986,28.383405876185442
50.593579432370056,50.34903830162831,28.37281091946015
50.495966842805714,50.2544028067933,28.361962880185743
50.398562616119776,50.15989227183049,28.35086408938445
50.30136702683044,50.06550858638405,28.3395168837683
50.20438033901959,49.97125360231789,28.32792360530953
50.10760280648747,49.8771291343154,28.316086600813602
50.01103467290453,49.78313696046767,28.3040082214949
49.91467617196054,49.68927882285086,28.29169082255524
49.818527527511,49.59555642809259,28.279136762765315
49.72258895372098,49.50197144792792,28.266348404049218
49.626860655206336,49.40852551974496,28.253328111072094
49.53134282717251,49.31522024712044,28.240078250831104
49.43603565555084,49.222057200345546,28.226601192249753
49.34093931713255,49.129037916942046,28.212899305775732
49.24605397970038,49.03616390216921,28.19897496298234
49.15137980215802,48.94343662952147,28.184830536173614
49.05691693465727,48.85085754121731,28.170468397993247
48.96266551872312,48.75842804867934,28.15589092103741
48.86862568737664,48.66614953300597,28.141100477471547
48.774797565255966,48.57402334543472,28.126099438651234
48.68118126873517,48.48205080779756,28.110890174747226
48.58777690604121,48.39023321296821,28.095475054374713
48.49458457736901,48.29857182530189,28.07985644422693
