paper_ic,fp1,fp2,fp4
0.0,67.27,15.69,-3.01
0.0,67.26998458009399,15.6738752579454,-2.971516561389096
0.0009680996138598,67.27210925379626,15.658324389141509,-2.9341591631084523
0.007194638278492,67.28480258968432,15.647579160668576,-2.8948198560667486
0.0182407029281014,67.30684330000788,15.641241258201484,-2.853813490256242
0.0337023307117581,67.33721874037383,15.638948254688245,-2.811433212331958
0.0532301734083834,67.37513233996118,15.640392524354471,-2.767935195634245
0.0765198474027572,67.41995707429267,15.64531149218893,-2.723544785820441
0.1033027973477132,67.4711960478819,15.653478447890352,-2.678462461118767
0.1333394228846516,67.52845239013028,15.664695627934826,-2.6328682934836114
0.1664139945569479,67.59140635513036,15.678789090926296,-2.5869252171012094
0.202330834714231,67.65979771739454,15.695604864156008,-2.540781457799771
0.2409113875655829,67.73341208717186,15.715005986667716,-2.49457237710632
0.2819919244889453,67.8120701775006,15.736870195184178,-2.4484219016238007
0.3254217128390415,67.89561933360461,15.761088080898354,-2.402443652557444
0.3710615300673036,67.98392682275193,15.787561598487256,-2.3567418539926672
0.4187824401248904,68.07687451084396,15.816202843795184,-2.31141207491751
0.4684647725984066,68.17435464161791,15.84693304011741,-2.266541844339607
0.5199972610299894,68.27626649859403,15.879681689057248,-2.2222111682749257
0.5732763080047903,68.38251377710327,15.91438585311396,-2.178492970094004
0.628205352483494,68.49300252920527,15.950989545109197,-2.1354534705842747
0.6846943205579596,68.6076395715134,15.98944320531362,-2.093152520414998
0.7426591449925396,68.72633126717605,16.029703251368765,-2.0516438950149993
0.802021342031857,68.84898261007602,16.07173168926143,-2.010975559889634
0.8627076363116746,68.97549655277939,16.115495776002838,-1.9711899129081516
0.9246496265118264,69.10577353065264,16.160967726501838,-1.9323240089460307
0.9877834857850216,69.23971114342507,16.20812445854701,-1.8944097713714398
1.052049692086225,69.37720396271165,16.25694737093096,-1.8574741941516704
1.117392784388824,69.51814343994074,16.30742215063634,-1.8215395377744998
1.1837611414602518,69.66241789399116,16.359538605712135,-1.7866235216947792
1.2511067804212606,69.80991256182514,16.413290521040786,-1.7527395156014396
1.3193851727595682,69.9605096986597,16.468675534662555,-1.7198967314347808
1.3885550758327214,70.11408871687347,16.525695032705507,-1.6881004177535777
1.4585783781939368,70.27052635500158,16.584354061285328,-1.657352057745304
1.529419957321616,70.42969686991326,16.64466125400249,-1.6276495718826056
