paper_ic,fp1,fp2,fp4
100.0,31.72,83.62,101.53
99.96720416,31.72002360942528,83.62211550131329,101.53145146277416
99.78802653301749,31.66855109264313,83.5014176778896,101.38576793267441
99.61812192032876,31.61531992677913,83.38808328297934,101.25085617579748
99.4568764879186,31.56001129720601,83.28154312746166,101.12617784008768
99.3029459980225,31.50211407176609,83.18062078466419,101.01044168527596
99.15523560229882,31.441230660008863,83.08435204367645,100.90259980975874
99.0128981806598,31.37706963277498,82.99198303223123,100.80184809735
98.8752710863764,31.309420124520564,82.90291684700196,100.70756360880347
98.74182540517477,31.23813145213936,82.81667072197492,100.61925423635802
98.61213033871256,31.163098498698048,82.73284591246683,100.53652339484613
98.485828485893,31.08425129060684,82.65110674729891,100.4590455477011
98.36261844162878,31.001547460735093,82.57116584329495,100.38654899367317
98.2422422987173,30.91496670429498,82.49277345383446,100.3188035048977
98.12447648653522,30.82450663479577,82.41570963451709,100.25561125559007
98.0091249267001,30.73017964308509,82.33977836760816,100.1968000272735
97.89601383078694,30.632010488148893,82.26480307662779,100.14221802116039
97.7849876845406,30.530034429988014,82.19062314679843,100.09172982722225
97.67590610483714,30.42429576904598,82.1170911863445,100.04521324079708
97.5686413491144,30.31484669342801,82.04407084231882,100.0025567105704
97.46307631981296,30.201746360694965,81.97143503756179,99.96365726416137
97.35910294939352,30.08506015915772,81.8990645316855,99.92841880021103
97.2566208814914,29.96485910674572,81.82684673429762,99.89675066556927
97.15553638502692,29.84121935522841,81.75467471664577,99.86856645719834
97.05576145338742,29.714221774847708,81.6824463808063,99.8437830035223
96.957213051962,29.583951599956524,81.6100637549992,99.82231949097196
96.85981248556524,29.45049812052149,81.53743239061244,99.80409670961957
96.76348486346323,29.31395440766211,81.46446084176588,99.78903639789047
96.66815864439228,29.17441706399773,81.39106021222062,99.77706067094924
96.57376524753256,29.03198599162533,81.31714375748325,99.7680915208802
96.48023871816098,28.88676417217938,81.2426265323083,99.76205037949804
96.38751543885496,28.738857454722982,81.16742507563735,99.75885773673248
96.29553387880772,28.588374348257258,81.0914571264572,99.75843280917712
96.20423437515116,28.43542581646733,81.01464136520359,99.76069325467996
96.1135589412478,28.280125072990835,80.93689717625114,99.76555492986206
96.02345109776827,28.12258737603044,80.85814442776416,99.77293168823539
95.933855723061,27.962929821561907,80.77830326577731,99.78273521719619
95.8447189198824,27.80127113473407,80.69729391985835,99.79487491262778
95.75598789601456,27.63773145933262,80.61503651810094,99.8092577901803
95.66761085667338,27.47243214539905,80.53145090952037,99.82578843252499
95.57953690692244,27.30549553526978,80.44645649219456,99.84436897202038
95.49171596256495,27.137044748436555,80.35997204571501,99.86489910829034
95.40409866820134,26.967203465734293,80.27191556669978,99.8872761602083
95.31663632131978,26.79609571344203,80.1822041062755,99.91139515171697
95.22928080143836,26.62384564794054,80.0907536085679,99.93714893079623
95.14198450344388,26.45057734161034,79.99747874935052,99.96442832072987
95.05470027438072,26.27641457067835,79.90229277409703,99.9931223026225
94.9673813530334,26.101480605733364,79.80510733476267,100.02311822788681
94.87998131172452,25.925898005630845,79.70583232469087,100.0543020591667
94.79245399981546,25.749788415498585,79.60437571110228,100.08655863788977
94.7047534884526,25.57327236953708,79.50064336467682,100.11977197636163
94.61683401615107,25.396469099283777,79.39453888578821,100.1538255720312
94.52864993484762,25.219496347979288,79.28596342699426,100.18860274127925
94.44015565608916,25.0424701916369,79.17481551142734,100.22398696981972
94.35130559705394,24.865504867375783,79.0609908467689,100.25986227656115
94.26205412612644,24.688712609532896,78.94438213453029,100.29611358756398
94.17235550776826,24.51220349402042,78.82487887440116,100.33262711655242
94.08216384644558,24.33608529134441,78.70236716346693,100.36929074830569
93.9914330293877,24.160463328647605,78.57672949013896,100.40599442116704
93.90011666796322,23.98544036108479,78.44784452268753,100.442630504874
93.80816803747004,23.811116452784365,78.3155868923175,100.47909416993448
93.71554001514208,23.63758886759404,78.17982697078273,100.51528374485015
93.62218501618156,23.46495196975375,78.04043064259804,100.55110105762343
93.52805492762788,23.29329713458453,77.89725907197798,100.58645175817472
93.43310103987731,23.12271266922868,77.75016846471192,100.62124561854007
93.337273975666,22.95328374342534,77.59900982527586,100.65539680801228
93.24052361632847,22.785092330255896,77.44362870958483,100.68882414072463
93.14279902514082,22.61821715674624,77.28386497390689,100.72145129354982
93.04404836755256,22.45273366416861,77.11955252059326,100.75320699258916
92.94421882810676,22.28871397784368,76.95051904143017,100.7840251669509
92.84325652384,22.126226886205096,76.77658575958863,100.81384506895225
92.74110641394672,21.9653378288531,76.59756717134154,100.84261136031908
92.63771220548196,21.806108893291945,76.41327078893408,100.87027416439082
92.53301625486723,21.64859882001708,76.22349688623716,100.89678908475749
92.42695946495157,21.4928630155931,76.02803824908565,100.92211719115376
92.31948117736752,21.338953573341843,75.82667993250703,100.94622497380318
92.21051905990784,21.186919301241804,75.61919902738263,100.96908426773949
92.10000898863326,21.0368057566256,75.40536443945678,100.99067214892563
91.98788492440605,20.88865528725055,75.18493668401943,101.01097080424124
91.87407878352634,20.742507078309742,74.95766770003814,101.0299673776135
91.75852030213038,20.598397204945428,74.72330068800534,101.04765379472344
91.64113689399018,20.45635868982489,74.48156997629978,101.06402656883002
91.52185350133416,20.316421565339475,74.23220092143393,101.07908659031848
91.400592438287,20.17861293999049,73.97490984817308,101.09283890260052
91.2772732265052,20.04295706853161,73.70940403616352,101.1052924669734
91.15181242256185,19.90947542544488,73.43538176039284,101.11645991898902
91.02412343661112,19.77818678133736,73.15253239351973,101.12635731879382
